,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,4.19708,4.08511,62.363747,60.700005,0.23592474,1.6637421
1,17005,4.288591,3.85629,63.72349,57.300003,0.21412148,6.4234886
2,17007,4.1021347,4.01108,60.95297,59.6,0.12523958,1.3529701
3,17009,4.3092604,4.19952,64.03062,62.4,0.2264558,1.6306152
4,17011,4.5781493,4.50237,68.02599,66.9,0.14046371,1.1259918
5,17013,4.18394,4.01781,62.1685,59.699997,0.22646964,2.468502
6,17015,4.4905787,4.73792,66.72479,70.4,0.12954189,-3.675209
7,17017,4.659894,4.08511,69.24062,60.700005,0.21644956,8.540619
8,17019,4.514559,4.85906,67.081116,72.2,0.18069685,-5.118881
9,17021,4.8885984,4.51583,72.63891,67.1,0.21402872,5.53891
10,17023,4.48275,4.26009,66.60847,63.3,0.2392141,3.3084679
11,17025,4.1970162,3.66112,62.362797,54.4,0.20946409,7.9627953
12,17027,4.1088552,3.32462,61.052826,49.4,0.20883892,11.652824
13,17029,4.676711,4.79849,69.49051,71.3,0.21773358,-1.809494
14,17033,4.3406157,4.09184,64.49652,60.8,0.21284929,3.6965218
15,17035,4.4892526,4.33412,66.70509,64.399994,0.23405497,2.3050995
16,17037,4.2107086,4.36104,62.56625,64.8,0.12783282,-2.2337532
17,17041,4.665512,4.58313,69.324104,68.1,0.18168508,1.2241058
18,17045,4.701759,4.45526,69.862686,66.2,0.198615,3.6626892
19,17047,4.1382523,3.74861,61.48963,55.7,0.19832714,5.789631
20,17049,4.374612,3.99089,65.00166,59.3,0.23716816,5.701664
21,17051,4.17941,3.7688,62.10119,56.0,0.2118135,6.1011887
22,17053,4.4078994,4.75811,65.49628,70.700005,0.15671171,-5.2037277
23,17055,3.7936559,3.37173,56.36933,50.100002,0.18217391,6.269329
24,17057,4.4078407,4.2399,65.49541,63.000004,0.17398635,2.4954033
25,17061,4.7868905,4.46872,71.12765,66.4,0.24021456,4.727646
26,17063,4.3464575,4.07838,64.58332,60.600002,0.15945005,3.9833183
27,17067,4.594208,4.3745,68.2646,65.0,0.19880441,3.2646027
28,17071,4.660635,4.4418,69.25163,66.0,0.15623054,3.2516327
29,17073,4.4762826,4.38796,66.512375,65.2,0.14067858,1.3123779
30,17075,4.343611,4.41488,64.54102,65.6,0.14739461,-1.0589752
