,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,3.4981883,3.99089,51.979023,59.3,0.18445748,-7.3209763
1,17005,3.69724,4.5091,54.936703,67.0,0.17503753,-12.063297
2,17007,4.0036473,4.05819,59.48956,60.3,0.12999946,-0.81044006
3,17009,3.398677,4.05819,50.500404,60.3,0.18736644,-9.799595
4,17011,4.1589403,4.61005,61.797035,68.5,0.15025574,-6.702965
5,17013,3.4269063,3.94378,50.919857,58.6,0.17888309,-7.6801414
6,17015,4.097526,4.63697,60.88449,68.9,0.15299569,-8.015511
7,17017,3.848684,4.83887,57.186985,71.9,0.18919617,-14.7130165
8,17019,4.2856026,4.56967,63.67909,67.9,0.16126087,-4.220913
9,17021,4.200474,4.95328,62.414173,73.6,0.16171998,-11.185825
10,17023,3.8232057,4.31393,56.808407,64.1,0.19574274,-7.2915916
11,17025,3.489332,3.93705,51.84743,58.500004,0.23232764,-6.6525726
12,17027,3.4943616,4.04473,51.922165,60.100002,0.18985881,-8.177837
13,17029,4.3209853,5.04077,64.204834,74.9,0.16151461,-10.695168
14,17033,3.691332,4.2399,54.84892,63.000004,0.19148397,-8.151085
15,17035,4.0189424,4.52256,59.716827,67.200005,0.17847921,-7.483177
16,17037,4.1047053,4.11203,60.991165,61.100002,0.122251555,-0.10883713
17,17039,4.3267813,5.0475,64.290955,75.0,0.16873896,-10.709045
18,17041,4.3008556,5.25613,63.90573,78.100006,0.1634591,-14.194275
19,17045,4.24882,4.67735,63.132538,69.5,0.17533676,-6.367462
20,17047,3.166568,2.96793,47.051533,44.100002,0.2149762,2.9515305
21,17049,3.9905384,4.85233,59.294777,72.100006,0.1781157,-12.805229
22,17051,3.7312295,4.00435,55.441746,59.500004,0.18386704,-4.058258
23,17053,3.9012463,4.08511,57.968,60.700005,0.16261423,-2.732006
24,17055,3.0294688,3.19675,45.014397,47.5,0.19911857,-2.4856033
25,17057,3.6672623,4.19952,54.49127,62.4,0.18832996,-7.9087334
26,17059,3.2501233,3.365,48.293064,50.0,0.16874324,-1.7069359
27,17061,3.6813753,4.71773,54.70097,70.1,0.17372772,-15.399029
28,17063,3.9858005,3.93705,59.224377,58.500004,0.16945176,0.72437286
29,17065,3.1477592,3.44576,46.772053,51.2,0.2063563,-4.427948
30,17067,3.7928317,4.69754,56.357082,69.799995,0.18889216,-13.442913
31,17069,2.483395,2.91409,36.90037,43.3,0.21260211,-6.3996277
32,17071,3.8293345,4.05146,56.89947,60.199997,0.17659646,-3.3005257
33,17073,4.0741396,4.25336,60.536995,63.199997,0.16212726,-2.663002
34,17075,3.9238923,3.72169,58.304493,55.3,0.16038118,3.0044937
35,17077,3.2130663,3.29097,47.742443,48.9,0.17208928,-1.1575584
36,17079,3.846164,4.08511,57.14954,60.700005,0.19007462,-3.5504646
37,17081,3.0858402,3.45922,45.85201,51.399998,0.20849995,-5.547989
38,17089,3.810002,3.96397,56.612217,58.9,0.13588315,-2.2877846
39,17091,3.525078,3.64766,52.378574,54.2,0.20715226,-1.8214264
40,17093,3.706175,4.09184,55.069466,60.8,0.16026336,-5.7305336
41,17095,4.0368605,4.31393,59.98307,64.1,0.17866558,-4.116928
42,17097,3.2317858,2.77949,48.02059,41.3,0.14836127,6.7205925
