,FIPS,y_test_pred,y_test,y_test_pred_model_uncertainty,y_test_pred_cv,pred_error
491,31097,40.935123,-1.0,7.3481855,0.17950809,41.935123
492,31103,41.62607,-1.0,9.400256,0.22582619,42.62607
493,31107,41.192635,-1.0,7.35916,0.17865233,42.192635
494,31109,41.653805,-1.0,7.9905667,0.19183281,42.653805
495,31111,47.044163,-1.0,11.721444,0.24915831,48.044163
496,31113,46.45485,-1.0,11.386534,0.24510969,47.45485
497,31129,44.209816,-1.0,8.404393,0.19010243,45.209816
498,31133,39.25282,-1.0,6.5800357,0.16763218,40.25282
499,31135,44.536224,-1.0,11.620879,0.26093096,45.536224
500,31137,50.019516,-1.0,10.048912,0.20089982,51.019516
501,31139,42.891315,-1.0,7.738424,0.18041937,43.891315
502,31143,45.489357,-1.0,8.48218,0.18646514,46.489357
503,31145,45.41715,-1.0,11.487462,0.25293225,46.41715
504,31151,43.91874,-1.0,8.169186,0.18600683,44.91874
505,31153,43.522182,-1.0,7.804879,0.17933106,44.522182
506,31161,39.920483,-1.0,10.971782,0.27484092,40.920483
507,31163,46.0953,-1.0,8.938301,0.19390917,47.0953
508,31167,40.88662,-1.0,7.2269316,0.17675541,41.88662
509,31169,45.52652,-1.0,9.199789,0.20207539,46.52652
510,31175,46.86403,-1.0,8.978369,0.19158338,47.86403
511,31177,41.089367,-1.0,6.261619,0.15239026,42.089367
512,31179,41.0632,-1.0,6.5740743,0.16009648,42.0632
513,31181,42.960663,-1.0,8.223697,0.19142388,43.960663
514,31183,45.6009,-1.0,9.227628,0.20235626,46.6009
515,31185,48.30706,-1.0,8.922916,0.18471247,49.30706
516,38003,29.828674,-1.0,3.6133628,0.121137224,30.828674
517,38005,32.880413,-1.0,3.873632,0.11780971,33.880413
518,38009,34.336514,-1.0,4.2278886,0.12313098,35.336514
519,38015,32.79531,-1.0,4.2690835,0.1301736,33.79531
520,38017,31.256453,-1.0,3.681941,0.11779779,32.256454
521,38019,35.06378,-1.0,3.165469,0.090277456,36.06378
522,38021,31.76622,-1.0,4.130806,0.1300377,32.76622
523,38027,31.129745,-1.0,3.7094078,0.119159594,32.129745
524,38029,31.224552,-1.0,4.5711265,0.14639527,32.224552
525,38031,29.575497,-1.0,3.3009763,0.111611865,30.575497
526,38035,33.377033,-1.0,3.8390102,0.115019515,34.377033
527,38039,31.887218,-1.0,3.6312273,0.1138772,32.88722
528,38043,31.278076,-1.0,4.205306,0.134449,32.278076
529,38045,30.799755,-1.0,3.7745183,0.12255027,31.799755
530,38047,31.332966,-1.0,3.9544966,0.12620881,32.332966
531,38049,33.61032,-1.0,5.118965,0.15230337,34.61032
532,38051,31.113388,-1.0,4.0433,0.12995371,32.113388
533,38055,34.72885,-1.0,4.730165,0.13620275,35.72885
534,38059,35.106354,-1.0,5.898814,0.16802697,36.106354
535,38061,33.391415,-1.0,3.7402089,0.11201109,34.391415
536,38063,32.842,-1.0,3.427008,0.10434833,33.842
537,38065,36.762573,-1.0,5.8795953,0.15993427,37.762573
538,38067,37.85288,-1.0,3.8161478,0.10081526,38.85288
539,38069,33.762695,-1.0,4.2464256,0.12577271,34.762695
540,38071,32.678955,-1.0,3.0747912,0.094090864,33.678955
541,38073,32.46566,-1.0,4.1462736,0.12771259,33.46566
542,38075,33.41737,-1.0,3.89793,0.11664382,34.41737
543,38077,33.497246,-1.0,3.8185122,0.113994814,34.497246
544,38079,35.038292,-1.0,4.1303396,0.11788073,36.038292
545,38081,31.75439,-1.0,3.353112,0.10559522,32.75439
546,38083,34.335888,-1.0,4.422335,0.1287963,35.335888
547,38089,32.489822,-1.0,5.6971607,0.17535217,33.489822
548,38091,30.640213,-1.0,3.178573,0.103738606,31.640213
549,38093,29.614983,-1.0,3.6940703,0.12473653,30.614983
550,38095,34.61995,-1.0,3.5891654,0.10367333,35.61995
551,38097,33.270638,-1.0,3.8286145,0.11507487,34.270638
552,38099,36.18023,-1.0,3.7913227,0.104789905,37.18023
553,38101,34.14454,-1.0,4.084875,0.1196348,35.14454
554,38103,31.8904,-1.0,4.3518925,0.13646403,32.8904
555,38105,33.207844,-1.0,4.3248158,0.13023476,34.207844
556,39001,24.779053,-1.0,2.1113772,0.08520815,25.779053
557,39003,31.442526,-1.0,1.925206,0.061229367,32.442528
558,39007,28.475958,-1.0,2.3197887,0.08146482,29.475958
559,39011,30.767456,-1.0,1.8929046,0.06152295,31.767456
560,39015,24.71526,-1.0,1.8896538,0.076456964,25.71526
561,39017,29.20102,-1.0,2.1668215,0.074203625,30.20102
562,39019,29.125866,-1.0,2.6686857,0.091625966,30.125866
563,39021,33.228104,-1.0,2.0306454,0.061112285,34.228104
564,39023,32.03706,-1.0,2.0025022,0.062505804,33.03706
565,39027,28.171917,-1.0,1.7779534,0.06311084,29.171917
566,39029,29.647884,-1.0,2.4434955,0.0824172,30.647884
567,39031,29.79859,-1.0,2.4424667,0.08196585,30.79859
568,39033,33.65761,-1.0,1.9734205,0.05863222,34.65761
569,39039,25.451117,-1.0,1.9883958,0.07812607,26.451117
570,39041,30.102407,-1.0,2.069125,0.068736196,31.102407
571,39043,29.996689,-1.0,2.0447679,0.06816645,30.996689
572,39045,30.060741,-1.0,2.0465693,0.06808113,31.060741
573,39047,28.922035,-1.0,1.8234199,0.063046046,29.922035
574,39049,29.302166,-1.0,2.1713064,0.07410054,30.302166
575,39051,30.545021,-1.0,2.1555688,0.07057022,31.545021
576,39053,27.620258,-1.0,2.6598055,0.09629908,28.620258
577,39057,32.23727,-1.0,1.9303604,0.059879772,33.23727
578,39059,29.630651,-1.0,2.6916676,0.090840645,30.630651
579,39063,29.45712,-1.0,1.8920732,0.06423143,30.45712
580,39065,30.228703,-1.0,1.882916,0.06228901,31.228703
581,39067,29.255394,-1.0,2.758566,0.09429256,30.255394
582,39069,28.650986,-1.0,1.9896935,0.0694459,29.650986
583,39071,24.724655,-1.0,1.8323561,0.07411048,25.724655
584,39075,31.164587,-1.0,2.3268225,0.07466239,32.16459
585,39077,29.469131,-1.0,2.0101771,0.06821298,30.469131
586,39081,29.58579,-1.0,2.9604113,0.10006193,30.58579
587,39083,31.320593,-1.0,2.1598985,0.06896097,32.320595
588,39091,29.555593,-1.0,1.9603411,0.066327244,30.555593
589,39095,30.035412,-1.0,2.1292636,0.070891775,31.035412
590,39097,31.715096,-1.0,1.8939719,0.05971831,32.715096
591,39099,29.406776,-1.0,2.4744534,0.08414569,30.406776
592,39101,30.942087,-1.0,1.9232386,0.062156074,31.942087
593,39103,29.841228,-1.0,2.272996,0.07616965,30.841228
594,39109,33.515083,-1.0,2.1274612,0.063477725,34.515083
595,39113,29.975197,-1.0,2.066193,0.06893009,30.975197
596,39117,29.556993,-1.0,1.9706701,0.06667356,30.556993
597,39123,25.244274,-1.0,1.9313785,0.07650758,26.244274
598,39125,28.108932,-1.0,2.0571082,0.07318343,29.108932
599,39127,28.340103,-1.0,2.19493,0.07744961,29.340103
600,39129,28.321451,-1.0,1.9487036,0.06880663,29.321451
601,39131,25.757582,-1.0,2.2972825,0.08918859,26.757582
602,39133,29.905745,-1.0,2.4519942,0.08199074,30.905745
603,39135,31.23525,-1.0,1.9905387,0.06372732,32.235252
604,39137,29.373936,-1.0,1.9681816,0.06700435,30.373936
605,39139,31.763058,-1.0,2.1410036,0.06740546,32.763058
606,39141,26.787771,-1.0,2.0097117,0.07502348,27.787771
607,39145,24.518639,-1.0,2.260836,0.09220887,25.518639
608,39147,29.877449,-1.0,1.9595735,0.065587044,30.877449
609,39149,29.434902,-1.0,1.918255,0.0651694,30.434902
610,39151,30.64675,-1.0,2.3567817,0.076901525,31.64675
611,39155,30.347706,-1.0,2.5110395,0.08274232,31.347706
612,39157,30.2673,-1.0,2.4631584,0.08138018,31.2673
613,39165,28.293793,-1.0,2.0148146,0.07121048,29.293793
614,39167,27.27582,-1.0,2.6603785,0.09753615,28.27582
615,39169,31.02199,-1.0,2.1418993,0.06904455,32.021988
616,39171,28.05261,-1.0,2.0601704,0.07343952,29.05261
617,39173,28.572895,-1.0,1.9112557,0.066890515,29.572895
618,39175,30.74619,-1.0,1.8953778,0.06164594,31.74619
619,46003,36.631027,-1.0,7.0815563,0.19332126,37.631027
620,46009,38.584854,-1.0,6.920959,0.17936984,39.584854
621,46011,36.34731,-1.0,4.936623,0.13581812,37.34731
622,46013,33.774933,-1.0,4.822306,0.14277767,34.774933
623,46015,36.062706,-1.0,6.7311015,0.18664993,37.062706
624,46017,36.351845,-1.0,6.718093,0.18480748,37.351845
625,46021,32.411415,-1.0,5.2544823,0.16211826,33.411415
626,46023,37.89892,-1.0,6.9316263,0.18289773,38.89892
627,46025,34.288204,-1.0,3.9473324,0.11512217,35.288204
628,46027,40.94242,-1.0,7.050219,0.17219839,41.94242
629,46035,37.633682,-1.0,7.395327,0.1965082,38.633682
630,46039,35.22206,-1.0,4.396301,0.12481668,36.22206
631,46043,37.39473,-1.0,7.4076276,0.19809282,38.39473
632,46045,32.200974,-1.0,4.5440054,0.1411139,33.200974
633,46051,33.945015,-1.0,4.638293,0.13664135,34.945015
634,46059,34.841778,-1.0,5.1544104,0.14793764,35.841778
635,46061,37.5041,-1.0,7.0868335,0.18896157,38.5041
636,46065,37.96905,-1.0,6.92333,0.1823414,38.96905
637,46069,35.824364,-1.0,5.8929424,0.16449538,36.824364
638,46073,35.408607,-1.0,6.045936,0.17074764,36.408607
639,46079,36.768288,-1.0,5.3439007,0.14533994,37.768288
640,46083,38.22949,-1.0,5.962404,0.15596347,39.22949
641,46085,34.17257,-1.0,7.081452,0.2072262,35.17257
642,46087,37.289684,-1.0,6.085991,0.16320843,38.289684
643,46089,32.28843,-1.0,4.7883477,0.14829919,33.28843
644,46091,32.545345,-1.0,3.689624,0.11336872,33.545345
645,46095,33.212173,-1.0,7.1196594,0.21436897,34.212173
646,46097,36.386192,-1.0,5.979114,0.1643237,37.386192
647,46101,38.643646,-1.0,5.796477,0.14999819,39.643646
648,46109,32.677856,-1.0,4.027757,0.12325647,33.677856
649,46111,35.91046,-1.0,6.857154,0.19095142,36.91046
650,46119,37.98114,-1.0,6.5244627,0.17178164,38.98114
651,46123,35.51649,-1.0,7.201699,0.20277056,36.51649
652,46125,38.771427,-1.0,6.2858725,0.1621264,39.771427
653,46127,41.784897,-1.0,6.79666,0.16265829,42.784897
654,46135,39.731567,-1.0,6.285946,0.15821037,40.731567
655,55001,36.244286,-1.0,3.7777395,0.104229935,37.244286
656,55003,30.444078,-1.0,2.6872232,0.08826752,31.444078
657,55005,34.28258,-1.0,2.6551535,0.07744905,35.28258
658,55007,32.115005,-1.0,2.8635795,0.0891664,33.115005
659,55009,34.63477,-1.0,2.4196231,0.0698611,35.63477
660,55011,35.43752,-1.0,3.145227,0.088754155,36.43752
661,55013,32.752068,-1.0,2.8460872,0.08689794,33.752068
662,55015,36.66838,-1.0,2.3124378,0.06306354,37.66838
663,55017,34.298058,-1.0,2.8289428,0.08248114,35.298058
664,55019,32.699444,-1.0,2.6742427,0.08178251,33.699444
665,55021,38.054405,-1.0,2.3951268,0.06293954,39.054405
666,55023,36.836815,-1.0,2.832198,0.076884985,37.836815
667,55025,38.618744,-1.0,2.4529028,0.063515864,39.618744
668,55027,37.56424,-1.0,2.2250943,0.059234377,38.56424
669,55029,32.496872,-1.0,2.4572775,0.075615816,33.496872
670,55033,34.46799,-1.0,2.962713,0.085955486,35.46799
671,55035,34.145874,-1.0,3.2968352,0.09655149,35.145874
672,55039,36.725067,-1.0,2.2756214,0.06196371,37.725067
673,55043,40.251972,-1.0,2.4610703,0.061141606,41.251972
674,55047,36.307617,-1.0,2.4294848,0.06691392,37.307617
675,55049,39.512375,-1.0,2.5331845,0.064111166,40.512375
676,55053,35.123203,-1.0,3.7479193,0.10670779,36.123203
677,55055,37.1017,-1.0,2.2698462,0.061179034,38.1017
678,55057,35.01729,-1.0,3.1136556,0.088917665,36.01729
679,55059,35.271824,-1.0,2.365249,0.06705774,36.271824
680,55061,35.569714,-1.0,2.4325309,0.0683877,36.569714
681,55065,43.062386,-1.0,2.8342924,0.06581829,44.062386
682,55067,33.883507,-1.0,3.2169623,0.09494183,34.883507
683,55069,32.08861,-1.0,2.9914515,0.09322471,33.08861
684,55071,36.429512,-1.0,2.3198273,0.06367989,37.429512
685,55073,32.68621,-1.0,2.8808403,0.088136256,33.68621
686,55075,31.657738,-1.0,2.811016,0.08879396,32.657738
687,55077,35.111443,-1.0,2.9206288,0.08318168,36.111443
688,55083,32.997684,-1.0,2.6751928,0.08107214,33.997684
689,55087,34.225708,-1.0,2.3275425,0.06800568,35.225708
690,55089,33.599907,-1.0,2.3146045,0.068887234,34.599907
691,55091,35.376255,-1.0,2.9923942,0.08458765,36.376255
692,55093,35.910797,-1.0,2.7916028,0.077737145,36.910797
693,55095,34.81057,-1.0,2.9122002,0.0836585,35.81057
694,55097,33.221046,-1.0,3.3929148,0.102131486,34.221046
695,55099,33.826176,-1.0,3.068369,0.090709895,34.826176
696,55101,34.901844,-1.0,2.3309784,0.066786684,35.901844
697,55103,36.873642,-1.0,2.892539,0.07844462,37.873642
698,55105,39.51111,-1.0,2.6636019,0.067414,40.51111
699,55107,32.7688,-1.0,2.5802982,0.078742534,33.7688
700,55109,35.393036,-1.0,2.6705034,0.07545279,36.393036
701,55111,36.505367,-1.0,2.7357628,0.07494139,37.505367
702,55113,31.091768,-1.0,2.9031515,0.09337364,32.091766
703,55117,34.023308,-1.0,2.2380626,0.065780275,35.023308
704,55119,32.26898,-1.0,2.451248,0.07596298,33.26898
705,55121,34.53269,-1.0,3.0320854,0.08780334,35.53269
706,55127,38.48967,-1.0,2.482318,0.0644931,39.48967
707,55129,33.2694,-1.0,3.0911772,0.09291352,34.2694
708,55131,34.67456,-1.0,2.3548918,0.067914106,35.67456
709,55133,35.322575,-1.0,2.5152552,0.07120815,36.322575
710,55139,35.61226,-1.0,2.416048,0.067843154,36.61226
711,55141,32.915695,-1.0,3.248054,0.09867797,33.915695
