,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,4.1781588,4.08511,62.082596,60.700005,0.20777702,1.3825912
1,17005,4.2102304,3.85629,62.559143,57.300003,0.18453299,5.25914
2,17007,4.0628366,4.01108,60.369045,59.6,0.11978327,0.7690468
3,17009,4.313868,4.19952,64.09908,62.4,0.21510187,1.6990814
4,17011,4.469678,4.50237,66.41424,66.9,0.14434072,-0.48576355
5,17013,4.1459575,4.01781,61.604122,59.699997,0.18770856,1.9041252
6,17015,4.386592,4.73792,65.17967,70.4,0.1412291,-5.2203293
7,17017,4.6128592,4.08511,68.54174,60.700005,0.25121173,7.841736
8,17019,4.5564256,4.85906,67.7032,72.2,0.15540384,-4.4967957
9,17021,4.790122,4.51583,71.17566,67.1,0.22371183,4.0756607
10,17023,4.5131903,4.26009,67.060776,63.3,0.25518274,3.7607765
11,17025,4.041972,3.66112,60.05902,54.4,0.19336505,5.6590195
12,17027,3.965716,3.32462,58.92594,49.4,0.18262975,9.52594
13,17029,4.746134,4.79849,70.52205,71.3,0.23382711,-0.7779541
14,17033,4.410288,4.09184,65.53177,60.8,0.19912322,4.7317696
15,17035,4.508026,4.33412,66.98405,64.399994,0.24554944,2.584053
16,17037,4.162649,4.36104,61.852142,64.8,0.11191439,-2.9478607
17,17041,4.7199154,4.58313,70.13248,68.1,0.1632352,2.0324783
18,17045,4.762826,4.45526,70.77007,66.2,0.2188901,4.570076
19,17047,4.0943475,3.74861,60.837257,55.7,0.19851354,5.1372566
20,17049,4.3799906,3.99089,65.08158,59.3,0.21332155,5.781582
21,17051,4.1563478,3.7688,61.75851,56.0,0.18912011,5.7585106
22,17053,4.408251,4.75811,65.501495,70.700005,0.14028211,-5.198509
23,17055,3.6717775,3.37173,54.558357,50.100002,0.19097346,4.458355
24,17057,4.3501835,4.2399,64.63869,63.000004,0.17420904,1.6386833
25,17061,4.615943,4.46872,68.58756,66.4,0.24841271,2.187561
26,17063,4.3719616,4.07838,64.96228,60.600002,0.1377144,4.362278
27,17067,4.498639,4.3745,66.84457,65.0,0.20667298,1.8445663
28,17071,4.5442176,4.4418,67.521805,66.0,0.17307049,1.5218048
29,17073,4.375703,4.38796,65.017876,65.2,0.15333131,-0.18212128
