,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,29175,8.716081,44.5,1.5537548
1,20053,7.004965,14.5,1.6034836
2,20151,8.782596,37.8,1.7029709
4,18117,12.565865,63.0,1.7295643
5,39065,11.192275,59.4,1.6584015
6,19177,9.234661,43.6,1.3707583
7,17177,11.457692,62.3,1.4553621
8,29075,8.482924,42.0,1.3985136
9,55053,9.854621,47.7,1.4887938
10,20081,10.989216,30.5,1.7076093
11,27139,10.100312,54.8,1.1513071
12,39003,11.579469,58.3,1.6311685
14,18145,11.678031,63.6,1.6946
15,39045,11.501578,59.6,1.5630953
16,19093,10.684682,63.1,1.2811642
17,17115,12.530724,73.8,1.3665743
18,46025,8.66044,42.1,1.414688
19,17157,10.915543,50.3,1.6310132
20,26073,9.887612,44.4,1.472
21,55081,10.052768,49.0,1.5840393
22,27085,9.590545,54.3,1.1504744
23,38077,8.976914,38.7,1.2311989
24,18061,11.248176,56.1,1.6707646
25,19031,11.273495,67.0,1.3625206
26,19121,9.554858,55.4,1.328304
27,17095,11.439746,67.0,1.362462
28,31019,11.052604,51.5,1.5107814
29,17185,11.865774,58.1,1.5983849
30,29049,9.235689,48.5,1.4830958
31,55019,10.078382,53.0,1.4436787
32,26151,10.398319,52.3,1.3910786
33,38015,6.469736,27.7,1.3501211
34,27113,8.03127,34.5,1.3846743
35,39011,11.466915,60.2,1.6318477
36,18089,9.630555,51.8,1.4661632
37,19059,9.137704,58.8,1.2839772
38,17123,11.232061,64.1,1.3957591
39,26081,10.36988,51.8,1.4447861
40,20005,8.820985,44.3,1.4210085
41,27029,9.296011,36.1,1.2990669
42,18027,12.141377,58.6,1.6227051
43,17039,12.576777,68.0,1.3765454
44,46013,8.097938,43.1,1.4057359
45,20161,7.885478,35.0,1.5197251
46,17067,11.891257,67.6,1.2940605
47,31135,9.899669,61.3,1.5728049
48,26025,8.802174,48.9,1.5882775
49,55135,10.039961,49.5,1.5015775
50,29199,8.143681,42.0,1.4322165
51,20205,7.1676636,15.8,1.6118168
52,39127,11.691049,52.5,1.6249766
54,17013,10.643874,57.8,1.5718821
55,31065,8.853899,37.5,1.546768
56,31163,10.393963,50.9,1.5183542
57,29129,8.622561,46.2,1.3580426
58,29227,8.116052,46.3,1.3837993
59,38095,8.652704,34.9,1.3753685
60,20105,7.1476264,12.3,1.6352895
62,39155,10.5146675,53.8,1.7063032
64,19139,10.977723,65.5,1.4149951
65,31143,10.860505,51.9,1.4944057
66,29173,9.979194,49.2,1.4530246
67,18171,12.233306,64.7,1.4886487
68,39071,11.528416,49.5,1.640685
69,19183,10.696492,57.2,1.3644028
70,17183,12.299342,67.6,1.4538907
71,29073,10.322479,39.1,1.8339212
72,26141,9.779202,31.9,1.578592
73,55043,11.619133,65.2,1.4293358
74,20087,8.662769,36.7,1.4819474
75,38039,8.280303,32.1,1.2524669
76,39001,10.781178,49.5,1.8154573
77,18151,9.696155,54.2,1.5273999
78,39099,10.22035,46.8,1.7443966
79,19083,10.303124,63.4,1.3422792
80,17113,12.021398,68.8,1.3936309
81,29011,8.907102,20.6,1.6710012
82,29117,8.522302,51.5,1.4623747
83,55087,10.448947,51.5,1.5565977
84,38067,8.619499,44.7,1.3496796
85,18051,12.335529,62.0,1.606166
86,19029,9.830615,51.2,1.3437319
87,19127,11.257808,65.0,1.3440851
88,46059,7.3380427,31.5,1.4675564
89,17191,10.738616,56.4,1.640245
90,26107,8.710932,42.1,1.5034653
91,55017,9.977985,47.1,1.4446452
92,26149,10.03811,52.3,1.5611991
93,20031,7.0414357,27.2,1.6107817
94,27119,8.758206,38.5,1.2876621
95,39009,11.376979,48.7,1.753297
97,18095,11.537877,56.7,1.6311998
98,19057,10.756074,66.9,1.3253496
99,17121,11.159418,54.3,1.6251336
100,26087,9.358737,39.4,1.4962503
101,27019,10.038446,59.5,1.136959
103,17037,11.082326,64.9,1.3867385
104,46003,7.698005,31.7,1.4113386
105,27063,9.0763445,56.2,1.2715896
107,19001,9.145244,47.5,1.3805846
108,17065,10.984904,50.2,1.6521101
109,31133,7.848597,28.2,1.5214696
110,55133,9.714784,52.7,1.5313443
111,29197,8.071759,40.0,1.3926343
112,39125,10.807867,57.3,1.6666782
114,17003,11.359873,51.3,1.6952649
115,31071,9.4429,59.5,1.5606068
116,29135,9.653383,41.0,1.722876
117,29225,9.764864,30.1,1.7420449
118,38093,7.7607985,33.1,1.2739801
119,20111,6.530656,23.2,1.6091542
120,18141,10.117466,53.4,1.4723496
122,19137,9.759627,54.8,1.3805618
123,31099,10.772531,57.4,1.5700366
124,31141,10.245193,51.1,1.4748559
125,29163,10.052897,47.0,1.519879
126,55141,9.816005,48.0,1.4363503
127,20041,7.30591,28.0,1.5623627
128,20139,7.2769384,25.1,1.659808
129,27163,10.198822,45.5,1.3920176
130,18169,10.944589,58.6,1.602724
131,39069,11.417163,61.8,1.6909753
132,19181,9.394605,50.2,1.3495516
133,31079,10.557253,64.1,1.5587068
134,17181,10.534066,48.0,1.7540853
135,46083,8.34017,38.3,1.3358291
136,29079,7.9838266,49.0,1.3770429
137,55041,5.48712,32.3,1.9506207
138,38037,5.167056,24.9,1.4719404
139,27143,10.067758,58.2,1.1733778
140,39007,10.587933,45.3,1.6622055
141,18149,9.472033,50.6,1.4850861
142,39097,11.571403,55.1,1.5909563
143,19081,10.2015705,63.0,1.3417747
144,17119,11.518082,59.6,1.542579
145,46029,9.406852,47.1,1.3326972
146,46127,9.125945,42.2,1.4057733
147,26077,10.049199,50.5,1.5881655
148,29107,10.329535,49.4,1.4686912
149,29186,10.83662,52.4,1.6839399
150,27171,9.505724,51.7,1.1884327
151,39077,11.1178,51.5,1.6470026
152,19019,10.544498,65.0,1.4028828
153,19125,10.112949,57.8,1.3284247
154,17147,13.196027,74.2,1.3462204
155,31023,9.832511,43.7,1.514305
156,46057,9.677709,49.9,1.3595273
157,17189,11.078571,50.5,1.6124035
158,26105,10.183144,52.9,1.4896026
159,55023,10.160503,55.4,1.5534854
160,38003,8.181299,33.3,1.2357347
161,20029,7.421582,26.3,1.6180675
162,27117,8.697367,44.3,1.1967367
163,39015,10.8489275,50.8,1.6544954
164,18093,11.256099,50.0,1.7511461
165,19063,9.62221,62.8,1.2729623
166,17127,10.897611,50.0,1.6070527
167,31179,9.675228,37.2,1.4663517
168,18031,12.416961,68.3,1.581177
170,17027,11.5304165,54.6,1.6155523
171,27061,9.647843,28.0,1.4956034
173,19007,8.884948,40.4,1.3315697
174,17071,11.348073,67.2,1.3335031
175,55123,10.698184,53.2,1.5259659
176,29187,11.000308,45.9,1.7547479
177,20193,8.61486,40.2,1.6059676
178,39115,10.340904,52.0,1.7756255
180,19163,11.507695,69.1,1.3753227
181,17001,10.378531,61.2,1.4004436
182,31167,9.567906,36.1,1.521551
183,29133,10.766664,58.1,1.482822
184,38083,6.7687254,29.8,1.30351
185,18131,9.255624,51.0,1.4805273
186,39159,11.209653,52.5,1.6591827
188,19143,9.427745,56.3,1.2653705
189,31097,8.185784,32.3,1.5036812
190,55067,10.558512,46.4,1.6547714
191,20047,9.479952,36.0,1.7203006
192,27161,11.221717,60.5,1.2833925
193,18175,11.181527,54.7,1.7374847
