,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17003,3.2646484,3.93705,48.508892,58.500004,0.30419627,-9.991112
1,17005,4.05371,4.3745,60.233433,65.0,0.20533869,-4.766567
2,17007,4.074341,4.65716,60.53998,69.2,0.16514854,-8.660015
3,17009,4.0276804,3.99762,59.846664,59.4,0.18446568,0.4466629
4,17011,4.4357104,4.46872,65.909515,66.4,0.15537749,-0.49048615
5,17015,4.3667097,4.61678,64.88425,68.6,0.13933556,-3.7157516
6,17017,4.5179462,4.60332,67.13145,68.4,0.16200106,-1.2685547
7,17019,4.427809,5.06769,65.79211,75.299995,0.16890335,-9.507889
8,17021,4.59307,4.79176,68.247696,71.2,0.16305359,-2.952301
9,17023,4.0546093,4.40815,60.246796,65.5,0.19169259,-5.2532043
10,17025,3.7564042,3.98416,55.81581,59.2,0.24334106,-3.3841896
11,17027,3.849885,4.28028,57.20483,63.600002,0.2247266,-6.395172
12,17031,3.5712268,3.08234,53.064293,45.8,0.21301147,7.2642937
13,17033,3.8788314,4.3745,57.63494,65.0,0.22128054,-7.365059
14,17037,4.300637,4.30047,63.902477,63.899998,0.16001669,0.0024795532
15,17039,4.5437655,4.75811,67.51509,70.700005,0.15772714,-3.1849136
16,17045,4.2579784,4.76484,63.268627,70.8,0.17396966,-7.531376
17,17047,3.780865,4.24663,56.17927,63.100002,0.25183502,-6.9207306
18,17049,4.0998507,4.35431,60.91903,64.700005,0.19859631,-3.7809753
19,17051,3.9308693,4.27355,58.408165,63.5,0.21158412,-5.091835
20,17053,4.126586,4.48891,61.316284,66.700005,0.1820842,-5.3837204
21,17055,3.4291613,3.58709,50.95336,53.3,0.27996624,-2.3466377
22,17057,4.132262,4.40815,61.400627,65.5,0.17306973,-4.099373
23,17059,3.7973015,4.20625,56.4235,62.500004,0.2631598,-6.0765038
24,17063,4.0590706,4.00435,60.313084,59.500004,0.17796966,0.81307983
25,17067,4.4834476,4.52929,66.618835,67.3,0.15718803,-0.6811676
26,17069,3.471421,3.40538,51.581295,50.600002,0.29490846,0.9812927
27,17071,4.2524548,4.48218,63.18655,66.600006,0.1592422,-3.413456
28,17073,4.345277,4.58313,64.56578,68.1,0.14924037,-3.5342178
29,17075,4.0637493,3.89667,60.382607,57.9,0.17570621,2.482605
30,17077,3.5023053,3.35827,52.0402,49.899998,0.27069694,2.1402016
31,17081,3.4460528,3.21021,51.20435,47.7,0.2732339,3.5043488
32,17085,3.9159777,3.95051,58.18689,58.7,0.15580806,-0.5131111
33,17087,3.385667,2.94774,50.30709,43.800003,0.31987518,6.5070877
34,17089,4.147194,4.55621,61.622494,67.700005,0.16735092,-6.077511
35,17091,3.9501479,4.15241,58.69462,61.7,0.18133344,-3.0053825
36,17093,4.1860204,4.46199,62.199413,66.299995,0.16578577,-4.100582
37,17095,4.326743,4.60332,64.29039,68.4,0.15793845,-4.1096115
38,17097,3.5234416,3.38519,52.35426,50.3,0.18970418,2.0542603
39,17101,3.843867,4.06492,57.11541,60.4,0.23380727,-3.2845917
40,17103,4.3720236,4.54948,64.9632,67.6,0.16711771,-2.636795
41,17105,4.176576,4.4418,62.059082,66.0,0.18230571,-3.940918
42,17113,4.4457903,4.53602,66.05929,67.4,0.16771011,-1.3407135
43,17115,4.51295,5.00712,67.057205,74.4,0.1640848,-7.3427963
44,17117,4.4537897,4.76484,66.178154,70.8,0.16706538,-4.621849
45,17119,4.267679,4.1053,63.41277,61.0,0.1964299,2.4127693
46,17121,3.7985847,4.04473,56.442566,60.100002,0.23425564,-3.6574364
47,17125,4.366083,4.35431,64.87494,64.700005,0.17295049,0.17493439
48,17127,3.6294413,3.53325,53.92929,52.500004,0.26458415,1.429287
49,17129,4.5842495,4.46872,68.11664,66.4,0.15856966,1.7166367
50,17133,3.7070508,3.78899,55.082478,56.3,0.24066503,-1.2175217
51,17139,4.4331417,4.87252,65.871346,72.4,0.16766776,-6.528656
52,17141,4.2853947,4.15914,63.676,61.800003,0.15481544,1.8759956
53,17143,4.3429947,4.69081,64.53187,69.700005,0.1648921,-5.1681366
54,17145,3.4679325,3.58036,51.529457,53.2,0.26721057,-1.6705437
55,17147,4.6754665,5.20229,69.472015,77.3,0.16253461,-7.8279877
56,17153,3.5396323,3.82264,52.594833,56.8,0.2664931,-4.205166
57,17155,4.300802,4.18606,63.904938,62.2,0.16605268,1.704937
58,17157,3.588969,3.72169,53.32792,55.3,0.24986501,-1.9720802
59,17161,4.209296,4.34758,62.545265,64.6,0.15269326,-2.0547333
60,17163,3.9828837,4.01108,59.181038,59.6,0.21633433,-0.41896057
61,17165,3.7965987,3.98416,56.413055,59.2,0.26711714,-2.7869453
