,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,3.4943724,3.99089,51.922325,59.3,0.17560194,-7.377674
1,17005,3.6762805,4.5091,54.625267,67.0,0.16812193,-12.374733
2,17007,3.692431,4.05819,54.865246,60.3,0.13111094,-5.4347534
3,17009,3.4313037,4.05819,50.9852,60.3,0.20272146,-9.3148
4,17011,4.0489397,4.61005,60.16255,68.5,0.16491085,-8.337448
5,17013,3.3684928,3.94378,50.0519,58.6,0.17322014,-8.5480995
6,17015,3.8812642,4.63697,57.67109,68.9,0.14791682,-11.228912
7,17017,3.7986672,4.83887,56.443794,71.9,0.20902386,-15.456207
8,17019,4.1194916,4.56967,61.210873,67.9,0.18467891,-6.689129
9,17021,4.115615,4.95328,61.153267,73.6,0.17067176,-12.446732
10,17023,3.5028183,4.31393,52.04782,64.1,0.16581675,-12.052177
11,17025,3.4256635,3.93705,50.90139,58.500004,0.1825917,-7.5986137
12,17027,3.5160456,4.04473,52.24436,60.100002,0.16817677,-7.8556404
13,17029,4.08435,5.04077,60.68871,74.9,0.16809817,-14.211292
14,17033,3.3678195,4.2399,50.041897,63.000004,0.16542919,-12.958107
15,17035,3.7104268,4.52256,55.13264,67.200005,0.17198431,-12.067364
16,17037,3.8364806,4.11203,57.005657,61.100002,0.12572859,-4.094345
17,17039,4.1440477,5.0475,61.57575,75.0,0.19077186,-13.424252
18,17041,4.03039,5.25613,59.88692,78.100006,0.17187192,-18.213085
19,17045,3.9936082,4.67735,59.34039,69.5,0.16829033,-10.159611
20,17047,3.0828192,2.96793,45.80712,44.100002,0.19016252,1.707119
21,17049,3.7081137,4.85233,55.09827,72.100006,0.17198944,-17.001736
22,17051,3.5608249,4.00435,52.909733,59.500004,0.17348094,-6.590271
23,17053,3.6669555,4.08511,54.48671,60.700005,0.20668517,-6.213295
24,17055,3.0353603,3.19675,45.101936,47.5,0.17678846,-2.3980637
25,17057,3.7203245,4.19952,55.279713,62.4,0.20761733,-7.120289
26,17059,2.9985466,3.365,44.554928,50.0,0.1584047,-5.445072
27,17061,3.6411576,4.71773,54.103382,70.1,0.17708114,-15.996616
28,17063,3.8189244,3.93705,56.744793,58.500004,0.17423747,-1.7552109
29,17065,3.1326818,3.44576,46.548023,51.2,0.18597212,-4.6519775
30,17067,3.7303872,4.69754,55.42923,69.799995,0.21657726,-14.370766
31,17069,2.4945786,2.91409,37.066547,43.3,0.1991453,-6.233452
32,17071,3.7863703,4.05146,56.261074,60.199997,0.19149455,-3.938923
33,17073,3.969686,4.25336,58.984936,63.199997,0.16486575,-4.215061
34,17075,3.6696534,3.72169,54.5268,55.3,0.18521222,-0.773201
35,17077,3.2415545,3.29097,48.165745,48.9,0.16915946,-0.73425674
36,17079,3.6222498,4.08511,53.822433,60.700005,0.1690528,-6.877571
37,17081,3.173258,3.45922,47.150936,51.399998,0.17721915,-4.2490616
38,17089,3.6077976,3.96397,53.607693,58.9,0.14187858,-5.292309
39,17091,3.4081423,3.64766,50.641045,54.2,0.20854561,-3.5589561
40,17093,3.6199298,4.09184,53.78796,60.8,0.15130076,-7.012039
41,17095,4.00168,4.31393,59.460327,64.1,0.17609999,-4.6396713
42,17097,3.2229607,2.77949,47.88946,41.3,0.18051861,6.5894623
43,17099,3.8765936,4.51583,57.60169,67.1,0.16074196,-9.49831
44,17101,3.1822414,3.64093,47.28442,54.1,0.16812257,-6.8155785
45,17103,3.8571587,4.28701,57.31291,63.700005,0.143797,-6.3870964
46,17105,3.6552563,4.1053,54.312874,61.0,0.21644127,-6.687126
47,17107,4.1148844,4.71773,61.142414,70.1,0.19551535,-8.957584
48,17109,3.9982295,4.66389,59.409058,69.299995,0.19056559,-9.890938
49,17111,3.5127282,3.96397,52.195072,58.9,0.13190308,-6.7049294
50,17113,4.0901456,4.54275,60.774822,67.5,0.20778468,-6.725178
51,17115,4.1316624,5.06096,61.391716,75.2,0.17917368,-13.808281
52,17117,3.8347464,4.69081,56.97989,69.700005,0.17255472,-12.720116
53,17119,3.5966961,4.20625,53.442738,62.500004,0.18003617,-9.057266
54,17121,3.4791017,4.07165,51.69542,60.5,0.16949505,-8.804581
55,17123,3.9375396,4.40815,58.507275,65.5,0.18343775,-6.9927254
56,17129,4.030377,4.61678,59.88673,68.6,0.21458231,-8.713268
57,17131,3.7887707,4.25336,56.29674,63.199997,0.18060705,-6.9032555
58,17133,3.4431753,3.64093,51.161594,54.1,0.17652443,-2.938404
59,17135,3.916457,4.9129,58.19401,73.0,0.17339627,-14.805988
60,17137,3.906665,5.37054,58.048515,79.8,0.19654752,-21.751488
61,17139,4.1122384,5.10807,61.103096,75.9,0.17517619,-14.7969055
62,17141,3.8645582,4.32739,57.422855,64.3,0.13153227,-6.8771477
63,17143,3.8392603,4.48218,57.04696,66.600006,0.20660053,-9.553047
64,17145,3.105537,3.53325,46.14468,52.500004,0.16312124,-6.355324
65,17147,4.2587767,5.20902,63.280487,77.4,0.18194954,-14.119514
66,17149,3.3200722,4.11876,49.332424,61.2,0.18341714,-11.867577
67,17153,2.8557954,3.24386,42.43381,48.2,0.1698144,-5.7661896
68,17157,3.321711,3.50633,49.356777,52.100002,0.15746388,-2.743225
69,17159,3.3984437,3.78899,50.496937,56.3,0.17969428,-5.8030624
70,17161,3.7252846,4.07165,55.353413,60.5,0.17330866,-5.1465874
71,17163,3.6211224,3.7688,53.805683,56.0,0.19307943,-2.1943169
72,17165,2.8188577,3.32462,41.88496,49.4,0.17367081,-7.5150414
73,17167,4.070974,5.41092,60.489956,80.4,0.18844593,-19.910046
74,17169,3.642621,4.03127,54.125126,59.9,0.2051838,-5.7748756
75,17173,3.8511024,4.73792,57.22292,70.4,0.17369212,-13.177082
76,17177,3.8474507,4.26009,57.16866,63.3,0.13406634,-6.13134
77,17179,4.0911927,4.85233,60.790382,72.100006,0.21132311,-11.309624
78,17183,3.955145,4.82541,58.76887,71.7,0.17496799,-12.931126
79,17187,4.056704,4.54275,60.27792,67.5,0.17677046,-7.22208
