,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,4.166666,4.08511,61.911827,60.700005,0.21960649,1.2118225
1,17005,4.26649,3.85629,63.395096,57.300003,0.21029778,6.095093
2,17007,4.157424,4.01108,61.7745,59.6,0.13674784,2.1745033
3,17009,4.2667513,4.19952,63.39898,62.4,0.2543862,0.99897766
4,17011,4.555649,4.50237,67.691666,66.9,0.15032217,0.7916641
5,17013,4.0951586,4.01781,60.84931,59.699997,0.24002309,1.1493149
6,17015,4.5311093,4.73792,67.327034,70.4,0.14137608,-3.0729675
7,17017,4.567721,4.08511,67.87104,60.700005,0.25469282,7.171036
8,17019,4.644557,4.85906,69.01273,72.2,0.16441593,-3.1872635
9,17021,4.848385,4.51583,72.04138,67.1,0.20665772,4.9413834
10,17023,4.2744546,4.26009,63.513443,63.3,0.25683522,0.21344376
11,17025,4.073184,3.66112,60.522793,54.4,0.23234014,6.1227913
12,17027,4.010309,3.32462,59.588547,49.4,0.21615842,10.188545
13,17029,4.735253,4.79849,70.36037,71.3,0.2088611,-0.93963623
14,17033,4.3146524,4.09184,64.11073,60.8,0.22605605,3.3107338
15,17035,4.3263745,4.33412,64.28491,64.399994,0.2414041,-0.11508179
16,17037,4.3760347,4.36104,65.022804,64.8,0.10944771,0.22280121
17,17041,4.7848825,4.58313,71.09781,68.1,0.16108145,2.9978104
18,17045,4.7795057,4.45526,71.017914,66.2,0.19967431,4.817917
19,17047,4.0363674,3.74861,59.975742,55.7,0.21916758,4.2757416
20,17049,4.3934965,3.99089,65.282265,59.3,0.23593475,5.9822655
21,17051,4.149158,3.7688,61.65168,56.0,0.21271203,5.65168
22,17053,4.4827185,4.75811,66.608,70.700005,0.16856347,-4.092003
23,17055,3.596385,3.37173,53.438114,50.100002,0.20416929,3.3381119
24,17057,4.344337,4.2399,64.55181,63.000004,0.21765481,1.5518074
25,17061,4.620489,4.46872,68.65511,66.4,0.26182622,2.2551117
26,17063,4.409051,4.07838,65.51339,60.600002,0.16300505,4.9133873
27,17067,4.5327234,4.3745,67.35102,65.0,0.22404335,2.3510208
28,17071,4.621417,4.4418,68.6689,66.0,0.17860372,2.6688995
29,17073,4.511822,4.38796,67.04045,65.2,0.14538364,1.8404541
30,17075,4.3970547,4.41488,65.33514,65.6,0.14985414,-0.26486206
31,17079,4.430764,4.15241,65.83602,61.7,0.23061791,4.1360207
32,17081,3.5170374,3.26405,52.2591,48.5,0.21552132,3.7591019
33,17083,4.549963,4.3072,67.60718,64.0,0.2820195,3.6071777
34,17085,3.973555,3.71496,59.042423,55.2,0.169999,3.8424225
35,17089,4.1538734,4.09184,61.721745,60.8,0.14623503,0.9217453
36,17091,4.270414,4.09184,63.4534,60.8,0.15523449,2.6534004
37,17093,4.3985357,4.12549,65.35715,61.300003,0.14458041,4.057144
38,17095,4.6326675,4.31393,68.836075,64.1,0.1680197,4.7360764
39,17097,3.2735431,3.59382,48.641056,53.4,0.21237385,-4.7589455
40,17099,4.5043225,4.36104,66.929016,64.8,0.13854285,2.129013
41,17101,4.2457337,4.09184,63.08668,60.8,0.22292374,2.2866821
42,17103,4.343974,4.35431,64.546425,64.700005,0.12817703,-0.15357971
43,17105,4.573244,4.55621,67.95311,67.700005,0.1637056,0.25310516
44,17107,4.767644,4.60332,70.84167,68.4,0.18639179,2.4416656
45,17109,4.5612984,4.56294,67.775604,67.8,0.2120811,-0.024398804
46,17113,4.712806,4.83214,70.02684,71.8,0.16326292,-1.7731628
47,17117,4.5936813,4.28701,68.25678,63.700005,0.20806995,4.556778
48,17119,4.2478614,3.76207,63.118298,55.9,0.23334059,7.218296
49,17121,4.134843,3.86975,61.438972,57.5,0.212698,3.9389725
50,17123,4.6821384,4.63024,69.57115,68.8,0.15427545,0.7711487
51,17125,4.259193,4.58313,63.28667,68.1,0.27607268,-4.813328
52,17127,3.736415,3.38519,55.518795,50.3,0.2282994,5.218796
53,17129,4.6085696,4.52256,68.478004,67.200005,0.23180585,1.2779999
54,17131,4.5745697,4.38123,67.9728,65.1,0.17303737,2.8728027
55,17133,3.487382,3.12945,51.818455,46.5,0.20436773,5.3184547
56,17135,4.5739455,4.36777,67.96353,64.9,0.19778271,3.06353
57,17137,4.6237345,4.5764,68.70334,68.0,0.24567981,0.7033386
58,17139,4.8313584,4.87925,71.78839,72.5,0.20186883,-0.7116089
59,17141,4.2682047,4.15914,63.420574,61.800003,0.12768959,1.6205711
60,17143,4.5467463,4.75811,67.55938,70.700005,0.19223975,-3.140625
61,17145,3.4935603,3.25059,51.91026,48.300003,0.2014138,3.6102562
62,17147,4.981429,4.99366,74.018265,74.2,0.1721128,-0.18173218
63,17149,4.382786,4.03127,65.123116,59.9,0.25603467,5.223114
64,17153,3.7185917,3.39192,55.253963,50.4,0.21612445,4.853962
65,17155,4.5894785,4.34758,68.19433,64.6,0.16735712,3.5943298
66,17157,3.6077476,3.41884,53.60695,50.8,0.20620573,2.8069496
67,17159,4.310616,3.95051,64.05076,58.7,0.2327648,5.3507576
68,17161,4.4167085,4.27355,65.62717,63.5,0.15866672,2.1271667
69,17163,4.0661,3.4323,60.417538,51.0,0.2263653,9.417538
70,17165,3.9282036,3.72169,58.368553,55.3,0.2476819,3.068554
71,17167,4.683556,4.85233,69.59222,72.100006,0.20493872,-2.5077896
72,17169,4.199613,4.06492,62.401382,60.4,0.24288534,2.001381
73,17171,4.444075,4.15914,66.033806,61.800003,0.2790941,4.233803
74,17173,4.4609094,4.25336,66.28394,63.199997,0.22273928,3.0839462
75,17175,4.757719,4.82541,70.69419,71.7,0.14876331,-1.005806
76,17177,4.166463,4.20625,61.90881,62.500004,0.15055807,-0.59119415
77,17179,4.679992,5.02731,69.53926,74.7,0.19854727,-5.160736
78,17181,3.476467,3.04869,51.65627,45.300003,0.23601168,6.356266
79,17183,4.5278463,4.60332,67.27855,68.4,0.15968363,-1.1214523
80,17185,4.208696,4.05146,62.536343,60.199997,0.21719281,2.3363457
81,17189,3.9176407,3.25732,58.2116,48.399998,0.20123765,9.811604
82,17191,4.0648975,3.82937,60.399666,56.9,0.21711995,3.4996643
83,17193,3.9740324,4.04473,59.049515,60.100002,0.20523524,-1.0504875
84,17195,4.29675,4.13222,63.844727,61.399998,0.1561069,2.4447289
85,17197,3.9488287,3.88321,58.67502,57.7,0.17706558,0.97501755
86,17199,3.4145303,3.35827,50.735962,49.899998,0.22717156,0.8359642
87,17201,3.7785025,3.52652,56.14417,52.4,0.15599352,3.7441673
88,17203,4.6363773,4.53602,68.8912,67.4,0.15750721,1.4911957
89,18001,4.156053,3.93032,61.75413,58.4,0.15267047,3.3541298
90,18003,3.9363813,3.78899,58.490067,56.3,0.16089474,2.1900673
91,18005,4.2688856,4.15241,63.430695,61.7,0.19581641,1.7306938
92,18007,4.490558,4.48218,66.72449,66.600006,0.1477124,0.1244812
93,18009,4.155985,4.12549,61.75312,61.300003,0.14781956,0.45311737
94,18011,4.3531113,4.33412,64.68219,64.399994,0.15413016,0.28219604
95,18019,3.8422337,3.25059,57.09114,48.300003,0.23252709,8.791138
96,18021,4.288954,4.09857,63.72888,60.899998,0.19719009,2.8288841
97,18023,4.578715,4.54275,68.03439,67.5,0.14481635,0.5343933
98,18027,4.3887014,4.23317,65.21101,62.9,0.25350538,2.3110123
99,18029,3.467772,3.41884,51.527073,50.8,0.2257223,0.72707367
100,18031,4.378912,4.33412,65.06556,64.399994,0.17384529,0.6655655
101,18035,4.1848345,3.95724,62.18179,58.800003,0.16199851,3.3817863
102,18039,3.8837667,3.57363,57.70827,53.100002,0.15988708,4.6082687
103,18041,4.2090197,4.21971,62.541153,62.699997,0.17838395,-0.158844
104,18047,4.149983,3.89667,61.663937,57.9,0.19289076,3.763935
105,18049,4.3108315,3.51979,64.05396,52.3,0.14836176,11.753963
106,18051,4.280242,4.40815,63.599434,65.5,0.2283833,-1.9005661
107,18053,4.3736167,4.36777,64.98688,64.9,0.15145068,0.086875916
108,18055,4.110286,3.82264,61.07409,56.8,0.21734066,4.27409
109,18057,3.8963895,4.04473,57.895832,60.100002,0.18906462,-2.2041702
110,18059,4.010186,4.11876,59.58672,61.2,0.18027624,-1.6132812
111,18061,3.7660074,3.68804,55.958508,54.8,0.22071847,1.1585083
112,18063,4.406418,4.69754,65.474266,69.799995,0.1671914,-4.3257294
113,18065,4.104396,4.1053,60.986565,61.0,0.16702494,-0.013435364
114,18067,4.516524,4.3745,67.11031,65.0,0.15640783,2.1103134
115,18069,4.265935,3.94378,63.38685,58.6,0.15206479,4.78685
116,18073,4.0746207,4.00435,60.544144,59.500004,0.1521798,1.0441399
117,18075,4.079017,4.01108,60.609467,59.6,0.15830803,1.0094681
118,18079,3.901322,3.79572,57.969124,56.4,0.1981118,1.5691223
119,18081,4.3176227,4.46872,64.15487,66.4,0.21286766,-2.2451324
120,18083,4.3182697,4.40142,64.16448,65.4,0.21570021,-1.2355194
121,18085,4.0700836,4.03127,60.476727,59.9,0.16188088,0.576725
122,18087,3.793418,3.60728,56.365795,53.600002,0.15470873,2.7657928
123,18089,3.902133,3.64766,57.981174,54.2,0.16470501,3.7811737
124,18091,4.0807137,4.04473,60.634678,60.100002,0.16706158,0.5346756
125,18093,3.9014902,3.98416,57.971622,59.2,0.2307872,-1.2283783
126,18095,4.201805,4.31393,62.433956,64.1,0.15802221,-1.6660423
127,18097,3.5488367,3.51306,52.7316,52.2,0.23048759,0.53160095
128,18099,4.1680613,3.62747,61.93256,53.9,0.1552889,8.032558
129,18101,4.1276684,4.05819,61.33237,60.3,0.27922228,1.0323715
