,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,3.6900387,3.82264,54.8297,56.8,0.16742702,-1.9702988
1,17003,2.790888,2.58432,41.469364,38.4,0.17338838,3.0693626
2,17007,3.937951,4.19279,58.51339,62.3,0.12047188,-3.7866096
3,17009,3.5376575,3.4996,52.56549,52.0,0.19007266,0.5654907
4,17011,4.229448,4.32066,62.844692,64.200005,0.17377168,-1.3553123
5,17015,4.2628474,4.6437,63.340973,69.0,0.16266958,-5.659027
6,17017,3.775563,4.19952,56.10049,62.4,0.23700555,-6.299511
7,17019,4.1690874,4.55621,61.947807,67.700005,0.23105368,-5.7521973
8,17021,4.0534077,4.23317,60.22894,62.9,0.1999562,-2.6710625
9,17025,3.2732444,3.53325,48.63662,52.500004,0.15601045,-3.8633842
10,17027,3.1745265,3.64093,47.169785,54.1,0.14578648,-6.930214
11,17029,3.8498225,4.21298,57.203903,62.6,0.16126609,-5.3960953
12,17033,3.338986,3.79572,49.61346,56.4,0.14696945,-6.786541
13,17035,3.631387,3.9707,53.958202,59.0,0.15837473,-5.0417976
14,17037,4.1437597,4.54275,61.57147,67.5,0.11512094,-5.9285316
15,17039,4.0664353,4.17933,60.422516,62.1,0.16823491,-1.6774826
16,17041,4.006421,4.53602,59.530773,67.4,0.17663114,-7.8692284
17,17045,3.9098814,4.3745,58.096306,65.0,0.19337435,-6.903694
18,17047,3.1931243,3.21021,47.446125,47.7,0.20897307,-0.25387573
19,17049,3.4648483,3.91686,51.48363,58.2,0.13639924,-6.7163696
20,17051,3.3200214,3.74188,49.33167,55.6,0.1434287,-6.2683296
21,17053,3.9696171,4.07165,58.98391,60.5,0.19790347,-1.5160904
22,17055,2.7858117,3.04196,41.393932,45.2,0.15212056,-3.8060684
23,17057,3.821028,3.79572,56.776047,56.4,0.1885247,0.37604523
24,17059,3.0483088,3.25732,45.29434,48.399998,0.16720368,-3.1056595
25,17061,3.7260013,4.20625,55.36406,62.500004,0.20433927,-7.1359444
26,17063,3.9898298,3.9034,59.28425,58.0,0.16146305,1.2842484
27,17065,2.8230045,3.10253,41.946575,46.100002,0.15885793,-4.153427
28,17067,3.8210745,4.28701,56.776737,63.700005,0.20943461,-6.9232674
29,17069,2.9412906,2.67854,43.70417,39.8,0.1998728,3.904171
30,17071,3.8996053,3.88994,57.943615,57.8,0.1889627,0.14361572
31,17073,4.1404157,4.13222,61.52178,61.399998,0.14679407,0.121780396
32,17075,3.9054945,3.97743,58.03112,59.100002,0.1892589,-1.068882
33,17079,3.4371946,3.91013,51.072727,58.100002,0.13721906,-7.027275
34,17081,2.8710814,3.25732,42.660942,48.399998,0.16812253,-5.7390556
35,17083,3.715246,3.72169,55.20425,55.3,0.1820836,-0.0957489
36,17085,3.9671106,4.07838,58.946667,60.600002,0.15071823,-1.6533356
37,17089,3.9091,4.34085,58.084698,64.5,0.12473535,-6.4153023
38,17091,3.8100386,3.75534,56.61276,55.800003,0.17419139,0.8127556
39,17095,4.1324244,4.28028,61.403038,63.600002,0.15142317,-2.1969643
40,17097,3.1199138,3.53325,46.358303,52.500004,0.19904523,-6.1417007
41,17099,4.0768223,4.11876,60.576855,61.2,0.15797506,-0.62314606
42,17103,4.1908736,4.09184,62.271526,60.8,0.13948682,1.4715271
43,17105,3.960572,4.07838,58.84951,60.600002,0.19122456,-1.7504921
44,17107,4.0112586,4.48218,59.602654,66.600006,0.20570615,-6.9973526
45,17109,4.0111203,4.20625,59.6006,62.500004,0.2015417,-2.8994026
46,17111,3.7414324,3.97743,55.59335,59.100002,0.12957348,-3.5066528
47,17113,4.0672364,4.29374,60.43442,63.8,0.18050796,-3.3655777
48,17115,4.0067344,4.58986,59.53543,68.2,0.1887555,-8.664566
49,17117,3.7568183,4.26682,55.821968,63.4,0.154853,-7.5780334
50,17119,3.486351,3.68131,51.803135,54.7,0.15657929,-2.8968658
51,17121,3.218009,3.58709,47.815884,53.3,0.13718371,-5.4841156
52,17123,4.221718,4.26009,62.729836,63.3,0.2035346,-0.5701637
53,17125,3.567362,3.98416,53.006866,59.2,0.28089526,-6.1931343
54,17127,2.7588775,3.19675,40.99372,47.5,0.19817574,-6.506279
55,17129,3.8927324,4.28028,57.84149,63.600002,0.20051394,-5.7585106
56,17131,3.9128854,4.03127,58.14094,59.9,0.18640691,-1.7590599
57,17133,3.0892284,3.25732,45.902355,48.399998,0.16671723,-2.4976425
58,17135,3.666682,4.13895,54.482647,61.5,0.15374832,-7.017353
59,17137,3.8894212,4.06492,57.792294,60.4,0.2190102,-2.607708
60,17139,3.9058836,4.61005,58.036903,68.5,0.19046517,-10.463097
61,17141,4.12523,4.41488,61.296135,65.6,0.12531705,-4.3038635
62,17143,3.974161,4.038,59.051426,60.000004,0.17780028,-0.9485779
63,17145,2.758853,3.2304,40.99336,48.0,0.1467346,-7.0066414
64,17147,4.1941705,4.79849,62.320515,71.3,0.18547453,-8.979488
65,17149,3.576554,3.91013,53.143448,58.100002,0.22415644,-4.9565544
66,17151,2.8245988,2.36223,41.970264,35.100002,0.23245232,6.870262
67,17153,2.7802556,2.98812,41.311375,44.4,0.15456812,-3.0886269
68,17155,4.146059,4.26009,61.605633,63.3,0.20775932,-1.6943665
69,17157,2.948324,3.365,43.808678,50.0,0.15016815,-6.1913223
70,17159,3.2764852,3.48614,48.684772,51.8,0.15723482,-3.1152267
71,17161,3.8841393,3.9034,57.71381,58.0,0.14255226,-0.28619003
72,17163,3.332688,3.52652,49.519882,52.4,0.16524209,-2.8801193
73,17165,2.8372476,3.14964,42.15821,46.800003,0.17646143,-4.6417923
74,17167,3.9975417,4.45526,59.398838,66.2,0.20742455,-6.801159
75,17169,3.6920214,3.82937,54.859158,56.9,0.19840379,-2.040844
76,17171,3.6838477,3.89667,54.73771,57.9,0.25700596,-3.1622925
77,17173,3.5805357,3.86975,53.20261,57.5,0.19314937,-4.29739
78,17175,4.27264,4.38796,63.48648,65.2,0.1815525,-1.7135162
79,17177,4.157851,4.46199,61.78085,66.299995,0.1359495,-4.519146
80,17179,3.9207327,4.3745,58.257545,65.0,0.1977396,-6.7424545
81,17181,2.8860857,2.94774,42.88389,43.800003,0.2206835,-0.9161148
82,17183,3.9758308,4.34758,59.076237,64.6,0.20860448,-5.5237617
83,17185,3.3195503,3.71496,49.32467,55.2,0.22146915,-5.875332
84,17187,4.0891876,4.21298,60.76059,62.6,0.1674279,-1.8394089
85,17189,3.044473,3.28424,45.23734,48.8,0.13460882,-3.5626602
86,17191,3.011277,3.25059,44.744087,48.300003,0.171943,-3.5559158
87,17193,2.992615,3.1631,44.46679,47.0,0.18474014,-2.5332108
88,17195,3.9944763,4.09184,59.35329,60.8,0.15524097,-1.4467087
89,17197,3.7146678,3.71496,55.19566,55.2,0.15274078,-0.0043411255
90,17199,2.732457,2.86025,40.601143,42.5,0.1925868,-1.8988571
91,17201,3.8872788,3.95051,57.76046,58.7,0.1356211,-0.93954086
92,17203,4.069377,4.5091,60.466225,67.0,0.1990927,-6.5337753
93,18001,3.5554204,3.95051,52.829426,58.7,0.14518243,-5.870575
94,18003,3.2656443,3.68804,48.52369,54.8,0.14892755,-6.27631
95,18005,3.5117981,3.68804,52.18125,54.8,0.17457345,-2.6187477
96,18007,3.9256475,4.16587,58.330574,61.900005,0.19610804,-3.5694313
97,18009,3.6025608,4.27355,53.529877,63.5,0.1505095,-9.970123
98,18011,3.7598164,4.18606,55.866516,62.2,0.16751428,-6.3334846
99,18013,3.0527406,3.47941,45.360188,51.7,0.41347355,-6.339813
100,18015,3.9555218,4.38123,58.77447,65.1,0.16899152,-6.325527
101,18017,3.6500714,4.038,54.235832,60.000004,0.13244087,-5.7641716
102,18019,3.1483147,3.0285,46.780308,45.0,0.26795143,1.7803078
103,18023,3.8602877,4.41488,57.3594,65.6,0.18466611,-8.240597
104,18027,3.2138638,3.72842,47.75429,55.4,0.17670348,-7.64571
105,18031,3.6815708,4.11203,54.703876,61.100002,0.16685636,-6.396126
106,18033,3.002161,3.31116,44.608635,49.2,0.15462506,-4.591366
107,18035,3.7729628,3.99762,56.061855,59.4,0.17191747,-3.3381462
108,18037,3.1806169,3.58036,47.26028,53.2,0.17756999,-5.93972
109,18039,3.358568,3.64766,49.904427,54.2,0.14753649,-4.295574
110,18041,3.6701505,3.88994,54.534184,57.8,0.20867659,-3.2658157
111,18045,3.7036164,3.99762,55.03145,59.4,0.1813369,-4.368553
112,18047,3.5277646,3.81591,52.41849,56.7,0.21996965,-4.2815094
113,18049,3.5719898,3.78899,53.07563,56.3,0.13321517,-3.224369
114,18051,3.1679566,3.72169,47.072163,55.3,0.19684787,-8.227837
115,18053,3.692825,3.99089,54.8711,59.3,0.14263761,-4.428898
116,18055,3.159807,3.41884,46.95107,50.8,0.17592107,-3.8489304
117,18057,3.6345532,4.038,54.00525,60.000004,0.23587121,-5.994755
118,18059,3.6316476,3.79572,53.962074,56.4,0.15221128,-2.4379272
119,18061,3.0485342,3.23713,45.297684,48.1,0.23509759,-2.8023148
120,18063,3.5581455,4.15241,52.86992,61.7,0.15682408,-8.830082
121,18065,3.6787608,4.09184,54.66212,60.8,0.18252224,-6.1378784
122,18067,3.9385571,4.22644,58.522396,62.8,0.15619384,-4.277603
123,18069,3.7537766,3.87648,55.776768,57.600002,0.13474208,-1.8232346
124,18071,3.2662852,3.7015,48.533215,55.0,0.18207367,-6.4667854
125,18073,3.6690176,3.68131,54.51735,54.7,0.21887627,-0.18265152
126,18075,3.6504033,3.96397,54.24076,58.9,0.15627694,-4.6592407
127,18077,2.9467423,2.94774,43.785175,43.800003,0.21820362,-0.014827728
128,18079,3.1080885,3.49287,46.182594,51.9,0.18128319,-5.717407
129,18083,3.2347677,3.80918,48.0649,56.600002,0.15662597,-8.535103
130,18085,3.4811497,3.58709,51.72585,53.3,0.13006082,-1.5741501
131,18087,3.1837022,3.69477,47.306126,54.9,0.14538129,-7.593876
132,18089,3.6924758,3.68804,54.86591,54.8,0.18820317,0.06591034
133,18091,3.4533582,3.7688,51.3129,56.0,0.14479546,-4.6870995
134,18093,3.0566857,3.19675,45.418808,47.5,0.27518052,-2.081192
135,18095,3.8143697,4.1726,56.677113,61.999996,0.1578407,-5.3228836
136,18099,3.5522778,3.66112,52.78273,54.4,0.120357335,-1.6172714
137,18101,3.3378284,3.72169,49.596264,55.3,0.2838608,-5.7037354
138,18103,3.5464451,3.75534,52.696064,55.800003,0.13629597,-3.103939
139,18105,3.321666,3.51306,49.356106,52.2,0.27677995,-2.843895
140,18107,3.7336423,4.3072,55.4776,64.0,0.15972935,-8.5224
141,18109,3.5883157,3.66112,53.318214,54.4,0.17178895,-1.0817871
142,18111,3.883297,4.13895,57.701294,61.5,0.23067588,-3.798706
143,18113,3.1738617,3.6342,47.15991,54.000004,0.13519646,-6.8400955
144,18115,3.1434793,3.77553,46.70846,56.100002,0.21982437,-9.391541
145,18117,3.3808415,3.7015,50.235386,55.0,0.26208243,-4.764614
146,18119,3.2830951,3.29097,48.78299,48.9,0.23288432,-0.117012024
147,18121,3.6037066,4.07838,53.546906,60.600002,0.17882983,-7.053097
148,18125,3.0916111,3.4323,45.93776,51.0,0.17677268,-5.0622406
149,18127,3.553906,3.84283,52.806923,57.1,0.14254302,-4.2930756
150,18129,3.3307717,3.62747,49.49141,53.9,0.19049709,-4.408592
151,18131,3.3538806,3.37173,49.83478,50.100002,0.20574047,-0.26522064
152,18133,3.5467336,3.95724,52.70035,58.800003,0.14209461,-6.0996513
153,18135,3.6084423,3.93705,53.61727,58.500004,0.16442215,-4.8827324
154,18137,3.2831404,3.50633,48.78366,52.100002,0.20232739,-3.3163414
155,18139,3.7505884,4.18606,55.729397,62.2,0.18378596,-6.470604
156,18141,3.426003,3.59382,50.906433,53.4,0.12781017,-2.4935684
157,18145,3.6870847,4.16587,54.785805,61.900005,0.1833627,-7.1142006
158,18147,3.2040145,3.52652,47.607944,52.4,0.16555499,-4.792057
159,18149,3.1889012,3.39192,47.383377,50.4,0.1752239,-3.0166245
160,18151,2.981596,3.39192,44.303062,50.4,0.1437616,-6.096939
161,18153,3.3569195,3.56017,49.879932,52.899998,0.15534878,-3.0200653
162,18155,3.0589569,3.50633,45.452553,52.100002,0.29560265,-6.6474495
163,18159,3.9871309,4.49564,59.244144,66.799995,0.18849951,-7.555851
164,18161,3.704748,4.038,55.04826,60.000004,0.21743225,-4.951744
165,18163,3.3877857,3.89667,50.33857,57.9,0.19117282,-7.561432
166,18165,3.6275752,4.22644,53.90156,62.8,0.19049221,-8.8984375
167,18169,3.6433523,3.86302,54.135994,57.4,0.12846641,-3.2640076
168,18171,3.8804884,4.34085,57.65956,64.5,0.18851793,-6.840439
169,18173,3.062478,3.37846,45.504875,50.2,0.18628621,-4.6951256
170,18175,3.158407,3.53325,46.930267,52.500004,0.23651497,-5.5697365
171,18177,3.522118,3.95051,52.334595,58.7,0.21937706,-6.365406
172,18179,3.7833617,4.15914,56.21637,61.800003,0.14703687,-5.5836334
173,18181,3.7513835,4.11203,55.74121,61.100002,0.19725187,-5.3587914
174,18183,3.359462,3.9034,49.917713,58.0,0.12741841,-8.082287
175,19001,3.5702627,3.99089,53.049965,59.3,0.23961481,-6.2500343
176,19003,3.585614,3.80245,53.27807,56.5,0.20392866,-3.2219315
177,19005,3.7533376,3.82264,55.77025,56.8,0.111139596,-1.0297508
178,19007,3.225704,3.76207,47.93022,55.9,0.2056252,-7.96978
179,19009,3.8086548,4.1726,56.592197,61.999996,0.22383276,-5.407799
180,19011,4.0093822,4.11203,59.574776,61.100002,0.15933384,-1.5252266
181,19013,3.756686,4.15914,55.82,61.800003,0.15801136,-5.9800034
182,19015,3.7062085,4.05146,55.06996,60.199997,0.2859594,-5.1300354
183,19017,3.7599666,4.17933,55.868748,62.1,0.14239429,-6.231251
