,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17071,4.5274386,57.8,0.72929037
1,39021,5.534759,57.8,0.8229476
2,55049,4.5067167,59.9,0.7375752
4,31025,4.1327634,57.7,0.77418154
5,18037,4.345119,53.2,0.750109
6,46039,3.4885163,59.4,0.83804303
7,55017,2.875938,49.4,0.8130214
8,55061,3.636228,54.1,0.8333682
9,20097,7.0874286,57.8,0.9807874
10,46067,3.9350886,53.9,0.89456475
11,19143,4.1396365,56.1,0.725593
12,55029,3.5146055,47.2,0.82356936
13,27097,3.2890592,50.4,0.814115
14,31131,3.8155189,55.1,0.7873811
15,20141,3.8238292,50.3,0.81423706
17,29133,2.8685474,51.1,0.78355634
18,38095,2.9177558,33.7,0.73112226
19,26065,4.3480773,51.8,0.7113227
20,19171,4.6496263,63.5,0.7292914
21,39123,4.328909,53.1,0.7694249
22,27109,4.4506135,61.4,0.7428875
23,17011,5.271366,64.2,0.7289713
25,31143,5.9188476,67.4,0.87942255
26,20041,2.8284373,47.7,0.8514201
27,18171,5.2469897,64.5,0.685142
28,46011,3.6385336,61.5,0.80815494
29,19087,4.174092,57.2,0.71629775
30,39167,5.2776165,45.6,0.9072049
31,27009,2.9902997,49.4,0.7961254
32,31043,3.779468,58.8,0.8419578
33,29173,2.8057182,49.8,0.7577623
34,18055,4.030153,50.8,0.7467794
35,27139,2.788312,58.7,0.7238358
36,19115,4.3292947,56.4,0.7000042
37,17117,4.5171323,63.4,0.6771327
38,27053,2.1949549,55.3,0.7232287
39,17177,5.110561,66.3,0.71267873
41,26139,4.066582,55.6,0.7202016
42,20081,6.535251,64.5,1.0586762
43,29073,2.9506066,47.0,0.8323319
44,46091,3.7675595,48.0,0.8296632
45,18083,4.2579646,56.6,0.72709334
46,38035,3.255075,40.2,0.7134331
47,19127,4.8701377,62.6,0.71980137
48,17145,3.2215867,48.0,0.6774422
49,39079,5.2861013,50.5,0.8431448
50,55107,2.274399,44.2,0.79440486
51,17189,3.3323994,48.8,0.67379194
53,26151,4.448728,53.6,0.6720176
54,29117,2.406448,47.5,0.70320237
55,38079,2.759367,34.1,0.7737259
56,19027,4.775614,58.7,0.76381814
57,17029,4.945943,62.6,0.70617414
58,31177,3.9840431,58.3,0.8112732
59,18027,4.3392673,55.4,0.73986024
60,46029,3.3694263,44.6,0.78987586
61,19071,3.9474006,55.5,0.7860838
62,17057,4.8136754,56.4,0.7382115
63,39023,5.4906588,59.8,0.78991
65,31027,5.017065,58.3,0.8509274
66,18039,4.9000087,54.2,0.69152355
67,46057,3.919536,57.1,0.7933937
68,55019,3.170753,50.5,0.8361447
69,55063,3.8202853,55.4,0.7751041
71,19161,4.607532,63.3,0.75742245
72,39113,4.672176,57.1,0.79856485
73,27099,3.8336902,58.2,0.7480515
74,17001,3.9471908,56.8,0.73645717
75,55091,3.347077,56.4,0.8057857
76,31133,3.515562,53.5,0.76808316
77,20143,2.6023002,45.0,0.81798166
79,29135,1.9899037,48.8,0.71423334
80,18129,4.5257254,53.9,0.7499561
81,38081,3.278729,47.7,0.82163346
82,26067,4.666324,54.8,0.695645
83,19173,3.4710574,51.6,0.7276147
84,39125,4.60928,50.7,0.80872303
85,27111,3.3477826,47.9,0.75648373
87,20043,4.295981,62.3,0.7385191
89,29163,2.8501322,51.4,0.7568687
90,18173,4.638307,50.2,0.7465707
91,26111,4.305099,50.2,0.7326887
92,46013,3.9339066,48.5,0.83814484
93,19073,4.273254,63.5,0.7238994
94,27011,3.8186746,51.3,0.80420786
95,20055,6.7166734,68.2,1.085295
96,29175,1.9789152,54.3,0.7405619
97,18073,4.2362084,54.7,0.7246891
98,26011,3.592544,45.4,0.83528006
99,19117,3.2279968,54.4,0.72072643
100,17119,3.925757,54.7,0.6809337
101,39069,4.7414346,59.4,0.80710644
102,27055,4.04322,56.2,0.7426785
103,17179,5.0756593,65.0,0.7027496
105,31073,7.1539607,67.2,0.940199
106,18085,4.6175475,53.3,0.67542374
107,27169,4.397452,59.8,0.72547877
108,26023,4.504618,47.8,0.73557645
109,19017,4.0370536,62.1,0.6928118
110,17147,5.4064326,71.3,0.7078373
111,39097,5.237495,58.9,0.78660244
112,55109,3.594112,53.4,0.8152099
113,29205,2.897248,52.6,0.7310341
114,17191,3.570428,48.3,0.7148593
116,29119,0.72005063,49.1,0.7775032
117,38065,3.8223152,43.0,0.90852916
118,19029,4.5988293,59.6,0.7773929
119,55137,2.8909082,48.5,0.8136361
120,31179,4.616989,62.2,0.8273943
121,20189,8.235959,61.3,1.093635
122,31017,7.121351,60.4,1.0132049
123,20027,3.6915298,48.9,0.7787117
124,19057,4.1336474,60.4,0.71663964
125,17059,3.7599015,48.4,0.76218164
126,39009,4.794413,49.7,0.904133
127,55053,2.5929475,55.2,0.8648117
129,31029,7.615399,63.7,1.137353
130,29031,2.8463466,45.6,0.7505476
131,46059,4.086152,40.2,0.8314878
132,38009,2.9995801,40.3,0.8026478
133,55021,4.030373,58.0,0.73271024
134,55081,2.9829712,53.3,0.8173197
135,26057,4.638715,54.1,0.734497
136,19163,4.766742,64.4,0.69262046
137,19001,4.189305,59.3,0.7564105
138,39115,4.6256404,52.3,0.86128676
139,27101,3.4071937,57.6,0.749783
140,17003,2.53622,38.4,0.77130383
141,55093,3.7680483,59.2,0.8003635
143,18131,3.8971705,50.1,0.7053782
144,38083,3.1776862,36.0,0.82734597
145,19175,3.7307534,56.0,0.7287592
146,27129,3.3805733,54.8,0.73125064
147,17015,5.59957,69.0,0.70888245
149,31163,6.4298825,64.8,0.9325215
150,20045,2.2000418,46.1,0.8020619
151,29165,2.744969,52.0,0.7003046
152,18175,3.8302712,52.5,0.7901494
153,46015,4.7466187,51.2,0.9058984
