,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,4.11224,3.82264,61.10312,56.8,0.16592579,4.3031197
1,17003,2.826507,2.58432,41.99862,38.4,0.20012958,3.5986176
2,17007,4.2008753,4.19279,62.42014,62.3,0.14444402,0.120140076
3,17009,4.090167,3.4996,60.775143,52.0,0.18457128,8.775143
4,17011,4.528078,4.32066,67.28199,64.200005,0.15500234,3.0819855
5,17015,4.4180527,4.6437,65.64714,69.0,0.15885246,-3.3528595
6,17017,4.4193788,4.19952,65.66685,62.4,0.1616927,3.2668457
7,17019,4.285487,4.55621,63.677372,67.700005,0.14470193,-4.0226326
8,17021,4.4380064,4.23317,65.943634,62.9,0.14456683,3.0436325
9,17025,3.1995368,3.53325,47.54141,52.500004,0.17809902,-4.9585953
10,17027,3.5009356,3.64093,52.019844,54.1,0.17307208,-2.0801544
11,17029,4.043875,4.21298,60.0873,62.6,0.14639547,-2.5126991
12,17033,3.5015264,3.79572,52.028625,56.4,0.16907403,-4.371376
13,17035,3.8105822,3.9707,56.620834,59.0,0.15696597,-2.3791656
14,17037,4.3388805,4.54275,64.47073,67.5,0.13288991,-3.0292664
15,17039,4.460147,4.17933,66.27261,62.1,0.13699405,4.172615
16,17041,4.20841,4.53602,62.532093,67.4,0.13675478,-4.8679085
17,17045,4.0935726,4.3745,60.825745,65.0,0.14086588,-4.1742554
18,17047,3.320243,3.21021,49.33496,47.7,0.17979863,1.6349602
19,17049,3.6828923,3.91686,54.72351,58.2,0.16375424,-3.47649
20,17051,3.5442486,3.74188,52.663425,55.6,0.16696894,-2.936573
21,17053,4.0987134,4.07165,60.90213,60.5,0.15569742,0.40213013
22,17055,3.1526365,3.04196,46.844524,45.2,0.17949004,1.6445236
23,17057,4.3695016,3.79572,64.92573,56.4,0.16098216,8.525726
24,17059,3.354772,3.25732,49.848026,48.399998,0.16833448,1.4480286
25,17061,4.321148,4.20625,64.20725,62.500004,0.15724525,1.7072487
26,17063,4.295313,3.9034,63.82337,58.0,0.15751597,5.823372
27,17065,3.0631404,3.10253,45.514717,46.100002,0.1811351,-0.5852852
28,17067,4.23656,4.28701,62.95037,63.700005,0.16613375,-0.7496338
29,17069,3.4911747,2.67854,51.87481,39.8,0.19484293,12.07481
30,17071,4.3255467,3.88994,64.27261,57.8,0.15186286,6.4726143
31,17073,4.4320736,4.13222,65.85548,61.399998,0.14852254,4.4554787
32,17075,4.1158,3.97743,61.156017,59.100002,0.15403186,2.056015
33,17079,3.5715008,3.91013,53.068363,58.100002,0.1612297,-5.031639
34,17081,2.9438882,3.25732,43.742767,48.399998,0.18955913,-4.6572304
35,17083,4.1914234,3.72169,62.279694,55.3,0.16123848,6.9796944
36,17085,4.0193224,4.07838,59.722473,60.600002,0.16179986,-0.87752914
37,17089,4.0765295,4.34085,60.572506,64.5,0.15003753,-3.927494
38,17091,4.1076446,3.75534,61.03484,55.800003,0.16318424,5.2348366
39,17095,4.5875425,4.28028,68.165565,63.600002,0.15100692,4.565563
40,17097,3.637535,3.53325,54.049557,52.500004,0.17948669,1.5495529
41,17099,4.3922267,4.11876,65.2634,61.2,0.14871301,4.0633965
42,17103,4.411394,4.09184,65.5482,60.8,0.15044002,4.7482033
43,17105,4.184573,4.07838,62.17791,60.600002,0.16099623,1.5779076
44,17107,4.5296445,4.48218,67.30527,66.600006,0.14363097,0.70526123
45,17109,4.6168814,4.20625,68.60151,62.500004,0.15396875,6.1015053
46,17111,4.0083427,3.97743,59.55933,59.100002,0.14691809,0.4593277
47,17113,4.336979,4.29374,64.44248,63.8,0.1441845,0.64248276
48,17115,4.3456197,4.58986,64.57087,68.2,0.1423066,-3.6291275
49,17117,4.0914116,4.26682,60.793636,63.4,0.15428041,-2.6063652
50,17119,3.7792792,3.68131,56.15571,54.7,0.1529698,1.4557076
51,17121,3.339324,3.58709,49.618484,53.3,0.1735665,-3.6815147
52,17123,4.546051,4.26009,67.54905,63.3,0.14945768,4.24905
53,17125,4.209651,3.98416,62.550537,59.2,0.18649365,3.3505363
54,17127,3.2950277,3.19675,48.960293,47.5,0.1822857,1.4602928
55,17129,4.4141836,4.28028,65.58965,63.600002,0.15149656,1.9896507
56,17131,4.297661,4.03127,63.85826,59.9,0.1557829,3.9582596
57,17133,3.3511515,3.25732,49.794228,48.399998,0.15627703,1.3942299
58,17135,4.031052,4.13895,59.896763,61.5,0.15387714,-1.6032372
59,17137,4.444441,4.06492,66.03924,60.4,0.15580276,5.6392365
60,17139,4.206772,4.61005,62.507755,68.5,0.14225252,-5.9922447
61,17141,4.376156,4.41488,65.024605,65.6,0.14689465,-0.5753937
62,17143,4.540726,4.038,67.46993,60.000004,0.14499035,7.4699287
63,17145,3.2007904,3.2304,47.560036,48.0,0.17702517,-0.4399643
64,17147,4.4311614,4.79849,65.84193,71.3,0.13632116,-5.4580765
65,17149,4.2471876,3.91013,63.108288,58.100002,0.16663924,5.0082855
66,17151,3.3756175,2.36223,50.157764,35.100002,0.20275934,15.057762
67,17153,3.3475833,2.98812,49.741207,44.4,0.16751854,5.3412056
68,17155,4.5308766,4.26009,67.32358,63.3,0.15514526,4.0235786
69,17157,3.4220672,3.365,50.847954,50.0,0.16363077,0.8479538
70,17159,3.3352537,3.48614,49.558006,51.8,0.17737627,-2.241993
71,17161,4.2729974,3.9034,63.49179,58.0,0.14934582,5.491791
72,17163,3.5906925,3.52652,53.35353,52.4,0.15593186,0.95352936
73,17165,3.1892514,3.14964,47.38858,46.800003,0.18362941,0.5885773
74,17167,4.4807577,4.45526,66.578865,66.2,0.15372989,0.3788681
75,17169,4.2481446,3.82937,63.122505,56.9,0.17062359,6.2225037
76,17171,4.3558693,3.89667,64.72317,57.9,0.16357155,6.823166
77,17173,3.9393115,3.86975,58.533604,57.5,0.16461046,1.0336037
78,17175,4.6097317,4.38796,68.49527,65.2,0.14129204,3.2952728
79,17177,4.272576,4.46199,63.485527,66.299995,0.1521971,-2.8144684
80,17179,4.511921,4.3745,67.041916,65.0,0.1499534,2.041916
81,17181,3.135089,2.94774,46.58379,43.800003,0.201125,2.7837868
82,17183,4.1739254,4.34758,62.019695,64.6,0.14491674,-2.5803032
83,17185,3.5002012,3.71496,52.008934,55.2,0.16716546,-3.1910667
84,17187,4.5433693,4.21298,67.5092,62.6,0.14281204,4.9092026
85,17189,3.3066516,3.28424,49.13301,48.8,0.17082556,0.33301163
86,17191,3.044602,3.25059,45.239258,48.300003,0.19076174,-3.0607452
87,17193,3.2476301,3.1631,48.25602,47.0,0.17434774,1.2560196
88,17195,4.364002,4.09184,64.84402,60.8,0.1568074,4.044018
89,17197,4.0169406,3.71496,59.68708,55.2,0.1722077,4.4870796
90,17199,3.2182956,2.86025,47.820145,42.5,0.19592556,5.3201447
91,17201,4.0474515,3.95051,60.140438,58.7,0.16289827,1.4404373
92,17203,4.4477186,4.5091,66.087944,67.0,0.14983548,-0.91205597
93,18001,3.9054098,3.95051,58.029865,58.7,0.15113968,-0.6701355
94,18003,3.8539371,3.68804,57.26504,54.8,0.16377722,2.465042
95,18005,3.5260167,3.68804,52.39252,54.8,0.1747657,-2.4074783
96,18007,4.1214547,4.16587,61.24004,61.900005,0.14700826,-0.6599655
97,18009,3.8412933,4.27355,57.077168,63.5,0.15833141,-6.4228325
98,18011,3.898315,4.18606,57.924442,62.2,0.15548794,-4.2755585
99,18013,3.5583282,3.47941,52.87263,51.7,0.256109,1.1726303
100,18015,4.3106523,4.38123,64.0513,65.1,0.14528434,-1.0486984
101,18017,4.054352,4.038,60.24297,60.000004,0.14963989,0.2429657
102,18019,3.3540945,3.0285,49.83796,45.0,0.21407995,4.8379593
103,18023,4.0416026,4.41488,60.05353,65.6,0.14824465,-5.546467
104,18027,3.5533142,3.72842,52.79813,55.4,0.16359939,-2.6018715
105,18031,3.8054352,4.11203,56.544357,61.100002,0.16919328,-4.555645
106,18033,3.4561086,3.31116,51.353767,49.2,0.1863015,2.1537666
107,18035,4.108579,3.99762,61.048725,59.4,0.15492891,1.6487236
108,18037,3.508974,3.58036,52.13929,53.2,0.17779092,-1.0607109
109,18039,3.797433,3.64766,56.425453,54.2,0.16977508,2.2254524
110,18041,3.7353563,3.88994,55.503067,57.8,0.18126486,-2.2969322
111,18045,4.0932674,3.99762,60.82121,59.4,0.13846429,1.4212074
112,18047,3.7072778,3.81591,55.08585,56.7,0.20710659,-1.614151
113,18049,3.8224864,3.78899,56.797718,56.3,0.149471,0.4977188
114,18051,3.4858227,3.72169,51.795284,55.3,0.1670567,-3.504715
115,18053,4.027347,3.99089,59.84171,59.3,0.15222698,0.5417099
116,18055,3.4133177,3.41884,50.717945,50.8,0.16462256,-0.08205414
117,18057,3.8847513,4.038,57.722904,60.000004,0.17602134,-2.2770996
118,18059,3.7603903,3.79572,55.875042,56.4,0.16516751,-0.52495956
119,18061,3.3102942,3.23713,49.187134,48.1,0.21787196,1.0871353
120,18063,3.715745,4.15241,55.211666,61.7,0.15534127,-6.4883347
121,18065,3.8774972,4.09184,57.615116,60.8,0.16744827,-3.184883
122,18067,4.143693,4.22644,61.570477,62.8,0.15296519,-1.2295227
123,18069,4.0397816,3.87648,60.026474,57.600002,0.15423314,2.4264717
124,18071,3.4797873,3.7015,51.70561,55.0,0.18561211,-3.2943916
125,18073,3.9542308,3.68131,58.755287,54.7,0.16084176,4.0552864
126,18075,3.8337135,3.96397,56.96454,58.9,0.17084578,-1.935463
127,18077,3.4159608,2.94774,50.757217,43.800003,0.22663239,6.9572144
128,18079,3.4163337,3.49287,50.76276,51.9,0.1961844,-1.1372414
129,18083,3.5090942,3.80918,52.141075,56.600002,0.16394287,-4.458927
130,18085,3.9020038,3.58709,57.979256,53.3,0.15544316,4.6792564
131,18087,3.735457,3.69477,55.504562,54.9,0.17176796,0.60456085
132,18089,3.7575831,3.68804,55.833332,54.8,0.17478131,1.0333328
133,18091,3.946022,3.7688,58.633316,56.0,0.15464735,2.633316
134,18093,3.4548936,3.19675,51.335716,47.5,0.21289314,3.8357162
135,18095,4.00424,4.1726,59.498367,61.999996,0.15591328,-2.5016289
136,18099,3.9219122,3.66112,58.27507,54.4,0.14606394,3.8750687
137,18101,3.5652933,3.72169,52.976128,55.3,0.20178322,-2.3238716
138,18103,3.9163733,3.75534,58.19277,55.800003,0.1512615,2.392765
139,18105,3.5973377,3.51306,53.45227,52.2,0.20040669,1.2522697
140,18107,4.0715775,4.3072,60.498924,64.0,0.14381744,-3.5010757
141,18109,3.6948519,3.66112,54.90122,54.4,0.162952,0.5012169
142,18111,4.0514183,4.13895,60.199383,61.5,0.15944242,-1.3006172
143,18113,3.6495762,3.6342,54.228474,54.000004,0.17042798,0.22846985
