,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,3.613298,3.35154,53.68942,49.800003,0.13914551,3.8894157
1,17005,3.805569,3.47941,56.546345,51.7,0.13667934,4.846344
2,17007,3.393495,3.365,50.423405,50.0,0.114216365,0.4234047
3,17009,3.635417,3.78226,54.01808,56.2,0.13596149,-2.181919
4,17011,3.7974691,3.86302,56.42599,57.4,0.12649603,-0.97401047
5,17013,3.7718492,3.15637,56.045307,46.899998,0.13627005,9.145309
6,17015,3.6995718,4.35431,54.97135,64.700005,0.107171394,-9.728653
7,17019,4.1022515,3.55344,60.954704,52.800003,0.11650585,8.154701
8,17025,3.6584923,2.72565,54.36096,40.5,0.15672822,13.860958
9,17027,3.773436,3.49287,56.068886,51.9,0.14522031,4.1688843
10,17029,4.113616,4.28701,61.123566,63.700005,0.1269457,-2.576439
11,17033,3.675767,3.33135,54.617638,49.5,0.14911528,5.1176376
12,17035,3.8439488,3.40538,57.116627,50.600002,0.14595552,6.5166245
13,17037,3.550446,3.74188,52.755512,55.6,0.119450636,-2.8444862
14,17041,4.215392,4.19952,62.63584,62.4,0.117859095,0.23583984
15,17045,4.113498,4.00435,61.121815,59.500004,0.11724595,1.6218109
16,17049,3.855823,3.46595,57.29306,51.5,0.14649378,5.7930603
17,17051,3.7352319,3.29097,55.501217,48.9,0.14467971,6.6012154
18,17053,3.8858306,3.53998,57.73894,52.6,0.12456361,5.1389427
19,17055,3.5286098,2.61797,52.431053,38.9,0.1802967,13.531052
20,17057,3.674993,3.62747,54.606136,53.9,0.13188143,0.7061348
21,17059,3.6048775,3.19675,53.5643,47.5,0.18518749,6.0643005
22,17061,3.9963412,4.08511,59.381,60.700005,0.124594554,-1.319004
23,17063,3.513044,3.2977,52.199764,49.0,0.13096346,3.1997643
24,17069,3.3551502,3.01504,49.853645,44.8,0.20645526,5.053646
25,17073,3.864161,3.53998,57.416954,52.6,0.120212235,4.8169556
26,17075,3.7328043,3.04869,55.465145,45.300003,0.12596612,10.165142
27,17077,3.606818,2.66508,53.593136,39.600002,0.1899765,13.993134
28,17079,3.8627279,3.62747,57.39566,53.9,0.14077386,3.4956589
29,17081,3.4847383,2.51702,51.779175,37.4,0.18169461,14.379173
30,17083,3.709217,4.04473,55.114666,60.100002,0.1372747,-4.9853363
31,17085,3.395471,3.74188,50.452766,55.6,0.121432595,-5.147232
32,17089,3.4893386,3.38519,51.84753,50.3,0.1215595,1.5475311
33,17091,3.5907173,3.51979,53.353897,52.3,0.12511575,1.0538979
34,17093,3.5418859,3.86302,52.62832,57.4,0.122230366,-4.7716827
35,17095,3.9069993,3.76207,58.053482,55.9,0.12589227,2.1534805
36,17097,2.9654813,3.24386,44.063614,48.2,0.15347698,-4.136387
37,17099,3.661465,3.72842,54.405125,55.4,0.12440818,-0.99487686
38,17101,3.620471,3.21694,53.796005,47.8,0.16269328,5.996006
39,17103,3.6263828,4.01781,53.883846,59.699997,0.123098105,-5.8161507
40,17105,3.7105174,3.82937,55.133987,56.9,0.13240708,-1.7660141
41,17109,3.9171047,4.05146,58.203636,60.199997,0.11885702,-1.9963608
42,17113,4.0145516,4.1053,59.651585,61.0,0.1189275,-1.3484154
43,17115,4.166681,4.29374,61.91205,63.8,0.11917889,-1.8879509
44,17117,3.9566853,3.92359,58.79176,58.3,0.12044343,0.49176025
45,17119,3.840629,3.80918,57.0673,56.600002,0.12530959,0.4672966
46,17121,3.6997592,3.12945,54.974136,46.5,0.15464243,8.474136
47,17123,3.833304,3.62074,56.958454,53.8,0.12479144,3.158455
48,17125,3.8015134,3.72842,56.486084,55.4,0.14390478,1.0860825
49,17127,3.5260234,2.92755,52.39262,43.5,0.20592321,8.89262
50,17129,4.016619,4.1726,59.68231,61.999996,0.13041733,-2.317688
51,17131,3.875332,3.49287,57.582943,51.9,0.12238056,5.6829414
52,17133,3.6313653,3.17656,53.957882,47.2,0.16488197,6.757881
53,17135,4.038104,4.13895,60.001545,61.5,0.11779819,-1.498455
54,17137,4.0698843,4.31393,60.473763,64.1,0.11923677,-3.626236
55,17139,4.114561,3.99089,61.13761,59.3,0.12390733,1.8376122
56,17141,3.6123958,4.03127,53.676014,59.9,0.11170823,-6.2239876
