,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,3.841708,3.68804,57.08333,54.8,0.16977294,2.283329
1,17003,3.3583083,3.27751,49.90057,48.7,0.19615704,1.2005692
2,17005,4.000556,3.9707,59.443626,59.0,0.16136907,0.4436264
3,17007,4.0516157,3.5669,60.202312,53.0,0.1504674,7.2023125
4,17009,3.887161,4.13222,57.75871,61.399998,0.17078674,-3.6412888
5,17011,4.3943872,4.36104,65.2955,64.8,0.14882845,0.49549866
6,17013,3.8506172,3.64093,57.21571,54.1,0.17626764,3.1157112
7,17015,4.2946005,4.58313,63.812786,68.1,0.16151437,-4.2872124
8,17017,4.326536,4.2399,64.287315,63.000004,0.17644615,1.2873116
9,17019,4.36448,4.44853,64.85111,66.100006,0.14510761,-1.2488937
10,17021,4.4997387,4.43507,66.8609,65.9,0.15438764,0.96089935
11,17023,4.2043095,3.93032,62.471165,58.4,0.14192334,4.071163
12,17025,3.8286517,3.52652,56.889328,52.4,0.17339638,4.4893265
13,17027,3.8642666,3.53325,57.418526,52.500004,0.176382,4.918522
14,17029,4.450573,4.48218,66.130356,66.600006,0.14502342,-0.46965027
15,17033,4.1340466,3.78899,61.42714,56.3,0.14446653,5.12714
16,17035,4.0265255,3.80245,59.829502,56.5,0.15242645,3.329502
17,17037,4.025532,3.9707,59.814735,59.0,0.13485564,0.8147354
18,17039,4.3830194,4.46872,65.12659,66.4,0.15902363,-1.2734146
19,17041,4.317051,4.51583,64.14638,67.1,0.14945051,-2.953621
20,17045,4.3806744,4.1053,65.09174,61.0,0.13756827,4.0917435
21,17047,3.8986766,3.68131,57.929817,54.7,0.1671601,3.2298164
22,17049,4.167944,3.89667,61.930817,57.9,0.16151053,4.030815
23,17051,3.938907,3.66112,58.52759,54.4,0.16596113,4.12759
24,17053,4.2058525,3.78899,62.494095,56.3,0.14265658,6.1940956
25,17055,3.5301106,3.44576,52.453354,51.2,0.17970212,1.2533531
26,17057,4.029086,3.93032,59.86755,58.4,0.1714501,1.4675484
27,17059,4.0453024,3.87648,60.108505,57.600002,0.17402157,2.508503
28,17061,4.1694775,4.38796,61.9536,65.2,0.16198516,-3.246395
29,17063,3.882777,3.78226,57.693565,56.2,0.15348963,1.4935646
30,17065,3.7883708,3.48614,56.290802,51.8,0.17887072,4.490803
31,17067,4.253215,4.48218,63.197845,66.600006,0.1885757,-3.4021606
32,17069,3.4825442,3.41884,51.74657,50.8,0.22839251,0.94657135
33,17071,4.216444,4.17933,62.65147,62.1,0.1825322,0.5514717
