,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,3.5380144,3.76207,52.570793,55.9,0.2663839,-3.3292084
1,17003,2.50909,2.84679,37.28217,42.300003,0.26798165,-5.0178337
2,17005,3.5618591,3.66785,52.9251,54.5,0.20803203,-1.5749016
3,17007,3.4218655,3.19002,50.844955,47.4,0.14993113,3.444954
4,17009,3.3341985,3.84283,49.542324,57.1,0.26760986,-7.5576744
5,17011,3.8448195,3.97743,57.129562,59.100002,0.17747669,-1.9704399
6,17013,3.4601202,3.60728,51.413376,53.600002,0.21343966,-2.1866264
7,17015,4.0640116,4.32739,60.3865,64.3,0.17168717,-3.9135017
8,17017,3.7392502,4.23317,55.560925,62.9,0.26277748,-7.339077
9,17019,3.8993106,4.32739,57.939236,64.3,0.20384713,-6.3607674
10,17021,3.9556794,4.41488,58.776814,65.6,0.20164824,-6.823185
11,17023,3.6435828,3.80245,54.13942,56.5,0.22976658,-2.3605804
12,17025,3.2635956,2.98139,48.493248,44.3,0.23428565,4.1932487
13,17027,3.3586392,3.41884,49.905487,50.8,0.21682811,-0.8945122
14,17029,3.996388,4.32739,59.381695,64.3,0.21496664,-4.9183083
15,17033,3.4681802,3.54671,51.53314,52.7,0.2527631,-1.1668625
16,17035,3.6638665,3.64093,54.44081,54.1,0.21511044,0.34081268
17,17037,3.7115874,3.60728,55.149887,53.600002,0.15225336,1.5498848
18,17039,3.8954358,4.43507,57.88166,65.9,0.21690701,-8.018341
19,17041,3.9234362,4.28701,58.297714,63.700005,0.1958351,-5.4022903
20,17045,4.108195,4.35431,61.043015,64.700005,0.20961542,-3.65699
21,17047,3.4065862,3.74188,50.617924,55.6,0.22409317,-4.9820747
22,17049,3.6297355,3.72169,53.933662,55.3,0.22262047,-1.3663368
23,17051,3.4758706,3.60055,51.647408,53.5,0.21848938,-1.8525925
24,17053,3.558226,4.19952,52.871117,62.4,0.22111063,-9.528885
25,17055,3.0671554,3.12272,45.574375,46.4,0.2390088,-0.8256264
26,17057,3.3689642,4.04473,50.058903,60.100002,0.25617045,-10.0411
27,17059,3.4667807,3.66785,51.512344,54.5,0.18025412,-2.9876556
28,17061,3.8895593,4.30047,57.794342,63.899998,0.20964555,-6.1056557
29,17063,3.581902,3.85629,53.22291,57.300003,0.19681999,-4.077091
30,17065,3.2369714,3.45249,48.097645,51.300003,0.22917344,-3.2023582
31,17067,3.7526317,4.44853,55.759758,66.100006,0.26644245,-10.340248
32,17071,3.7343946,4.14568,55.488777,61.6,0.23585719,-6.1112213
33,17073,3.8017764,3.96397,56.48999,58.9,0.17707478,-2.4100113
34,17075,3.404992,3.84283,50.59424,57.1,0.19403945,-6.50576
35,17077,2.9279666,3.37173,43.50619,50.100002,0.24618614,-6.593811
36,17079,3.5719514,3.67458,53.075058,54.600002,0.22567704,-1.5249443
37,17081,3.0799184,2.75257,45.76402,40.899998,0.2467953,4.8640213
38,17083,3.7220764,3.82937,55.305744,56.9,0.20553789,-1.5942574
39,17085,3.495072,3.59382,51.932716,53.4,0.18179245,-1.4672852
40,17087,3.0223646,3.2304,44.908836,48.0,0.27812442,-3.0911636
41,17089,3.5843143,3.60728,53.25876,53.600002,0.16446523,-0.34124374
42,17091,3.4467087,3.51306,51.214096,52.2,0.20972915,-0.9859047
43,17093,3.4267907,3.96397,50.91814,58.9,0.17416382,-7.981861
44,17095,3.892364,4.28701,57.836018,63.700005,0.21545324,-5.863987
45,17099,3.6574922,4.09184,54.346096,60.8,0.17713407,-6.453903
46,17101,3.3384008,3.4323,49.604767,51.0,0.24558662,-1.3952332
