,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,3.7295334,3.99089,55.416546,59.3,0.24837327,-3.8834534
1,17005,4.0920944,4.5091,60.80378,67.0,0.21025573,-6.1962204
2,17007,3.9212334,4.05819,58.264984,60.3,0.15315785,-2.035015
3,17009,3.6594007,4.05819,54.374454,60.3,0.2469879,-5.9255447
4,17011,4.1893625,4.61005,62.249073,68.5,0.19811116,-6.250927
5,17013,3.8214529,3.94378,56.78236,58.6,0.19854544,-1.8176384
6,17015,4.120476,4.63697,61.225494,68.9,0.19764686,-7.674507
7,17017,3.9706075,4.83887,58.998627,71.9,0.25705788,-12.901375
8,17019,4.4039793,4.56967,65.43803,67.9,0.21674223,-2.461975
9,17021,4.41819,4.95328,65.649185,73.6,0.19931097,-7.9508133
10,17023,4.107543,4.31393,61.03333,64.1,0.19873674,-3.0666695
11,17025,3.8722208,3.93705,57.536713,58.500004,0.23225217,-0.96329117
12,17027,3.8492825,4.04473,57.195877,60.100002,0.20496047,-2.9041252
13,17029,4.510885,5.04077,67.02652,74.9,0.1800375,-7.8734818
14,17033,3.9919813,4.2399,59.316216,63.000004,0.2212798,-3.6837883
15,17035,4.237818,4.52256,62.969063,67.200005,0.18897016,-4.230942
16,17037,4.1397085,4.11203,61.511272,61.100002,0.14238049,0.41127014
17,17039,4.350523,5.0475,64.64373,75.0,0.22793736,-10.35627
18,17041,4.4877768,5.25613,66.68316,78.100006,0.1807378,-11.416847
19,17045,4.473894,4.67735,66.47688,69.5,0.18522629,-3.023117
20,17047,3.740134,2.96793,55.57406,44.100002,0.2356141,11.474056
21,17049,4.156099,4.85233,61.754814,72.100006,0.20125131,-10.345192
22,17051,4.0017757,4.00435,59.46175,59.500004,0.21086906,-0.038253784
23,17053,4.1682634,4.08511,61.935566,60.700005,0.20082004,1.2355614
24,17055,3.2536552,3.19675,48.345547,47.5,0.22021386,0.8455467
25,17057,3.818796,4.19952,56.74288,62.4,0.26283166,-5.6571198
26,17059,3.5552826,3.365,52.82738,50.0,0.20697163,2.8273811
27,17061,3.9880016,4.71773,59.257084,70.1,0.20901074,-10.842915
28,17063,4.1242266,3.93705,61.281227,58.500004,0.19035397,2.7812233
29,17065,3.6296608,3.44576,53.932552,51.2,0.23624288,2.7325516
30,17067,3.9215915,4.69754,58.270306,69.799995,0.27265614,-11.52969
31,17069,2.9993155,2.91409,44.566353,43.3,0.26185772,1.2663536
32,17071,3.8389714,4.05146,57.042667,60.199997,0.24432668,-3.1573296
33,17073,4.084567,4.25336,60.691933,63.199997,0.20933613,-2.5080643
34,17075,4.177746,3.72169,62.07646,55.3,0.19319576,6.7764626
35,17077,3.2276156,3.29097,47.958626,48.9,0.22027463,-0.94137573
36,17079,4.091812,4.08511,60.799587,60.700005,0.20728087,0.09958267
37,17081,3.4381902,3.45922,51.08752,51.399998,0.25826088,-0.3124771
38,17089,3.786328,3.96397,56.26045,58.9,0.15393661,-2.639553
39,17091,3.9121268,3.64766,58.12967,54.2,0.20254909,3.9296684
40,17093,3.978614,4.09184,59.117596,60.8,0.16986264,-1.6824036
41,17095,4.0876074,4.31393,60.73711,64.1,0.24887086,-3.3628883
42,17097,3.0761902,2.77949,45.708622,41.3,0.1699836,4.4086227
43,17099,4.164779,4.51583,61.883793,67.1,0.1796966,-5.2162056
44,17101,3.8368838,3.64093,57.011646,54.1,0.22741431,2.9116478
45,17103,4.070072,4.28701,60.476555,63.700005,0.16951762,-3.2234497
46,17105,4.091258,4.1053,60.791355,61.0,0.20607245,-0.20864487
47,17107,4.4071736,4.71773,65.4855,70.1,0.22791466,-4.614502
48,17109,4.083368,4.66389,60.674114,69.299995,0.26685974,-8.625881
49,17111,3.7029874,3.96397,55.022102,58.9,0.14451039,-3.8778992
50,17113,4.339244,4.54275,64.476135,67.5,0.21686457,-3.0238647
51,17115,4.4570312,5.06096,66.22632,75.2,0.20153122,-8.973679
52,17117,4.224751,4.69081,62.774902,69.700005,0.20897588,-6.925102
53,17119,3.9968908,4.20625,59.389164,62.500004,0.18638949,-3.1108398
54,17121,3.7990282,4.07165,56.449158,60.5,0.23096411,-4.0508423
55,17123,4.1500216,4.40815,61.664513,65.5,0.21323562,-3.8354874
56,17129,4.2294655,4.61678,62.844955,68.6,0.25068447,-5.755043
57,17131,3.8909967,4.25336,57.8157,63.199997,0.22240525,-5.3842964
58,17133,3.3766222,3.64093,50.17269,54.1,0.2255423,-3.9273071
59,17135,4.31066,4.9129,64.05141,73.0,0.20101683,-8.948593
60,17137,4.104116,5.37054,60.982407,79.8,0.24584675,-18.817596
61,17139,4.530059,5.10807,67.311424,75.9,0.19089673,-8.588577
62,17141,4.027252,4.32739,59.8403,64.3,0.16531071,-4.4597015
63,17143,3.9872801,4.48218,59.24636,66.600006,0.2624096,-7.3536453
64,17145,3.2245996,3.53325,47.913815,52.500004,0.21653838,-4.5861893
65,17147,4.5157204,5.20902,67.09837,77.4,0.21589093,-10.301628
66,17149,3.6482837,4.11876,54.209267,61.2,0.21734805,-6.990734
67,17153,3.1720183,3.24386,47.132515,48.2,0.24188688,-1.0674858
68,17157,3.2894309,3.50633,48.877132,52.100002,0.19650841,-3.2228699
69,17159,3.9362695,3.78899,58.488403,56.3,0.23033352,2.188404
70,17161,3.8056295,4.07165,56.547245,60.5,0.21228135,-3.952755
71,17163,3.7240016,3.7688,55.33435,56.0,0.20337482,-0.6656494
72,17165,3.2536616,3.32462,48.345642,49.4,0.21559304,-1.0543594
73,17167,4.3064823,5.41092,63.989338,80.4,0.24301139,-16.410664
74,17169,3.785772,4.03127,56.252186,59.9,0.25530517,-3.6478157
75,17173,4.366258,4.73792,64.87753,70.4,0.18468542,-5.5224686
76,17177,4.054283,4.26009,60.24195,63.3,0.16584682,-3.0580482
77,17179,4.1529293,4.85233,61.707718,72.100006,0.23909289,-10.392288
78,17183,4.364324,4.82541,64.8488,71.7,0.18482324,-6.8511963
79,17187,4.1283784,4.54275,61.34292,67.5,0.25011492,-6.1570816
80,17189,3.5946484,3.86302,53.412308,57.4,0.20970872,-3.9876938
81,17191,3.6893823,3.56017,54.819946,52.899998,0.24939832,1.9199486
82,17193,3.6472085,3.5669,54.19329,53.0,0.24259533,1.1932907
83,17195,4.003563,4.21971,59.488304,62.699997,0.19503528,-3.2116928
84,17197,3.6850326,3.88994,54.755314,57.8,0.19998239,-3.0446854
85,17199,3.152558,3.06888,46.84336,45.600002,0.24804443,1.2433586
86,17201,3.8683202,3.79572,57.478756,56.4,0.16332822,1.0787544
87,17203,4.181386,4.35431,62.13055,64.700005,0.22233045,-2.5694542
88,18001,3.8370497,4.05819,57.01411,60.3,0.16490155,-3.2858887
89,18003,3.5937293,3.91686,53.39865,58.2,0.168582,-4.8013496
90,18005,4.01,3.73515,59.583958,55.500004,0.2265051,4.083954
91,18007,4.248309,4.47545,63.12495,66.5,0.19139083,-3.3750496
92,18009,3.9723837,3.86302,59.02502,57.4,0.16953501,1.6250191
93,18011,4.245002,4.11876,63.075806,61.2,0.17360541,1.8758049
94,18015,4.26116,4.30047,63.3159,63.899998,0.18706751,-0.5840988
95,18017,4.0348887,4.15914,59.95377,61.800003,0.18310705,-1.8462334
96,18019,3.5953712,3.35154,53.42305,49.800003,0.28354073,3.6230469
97,18021,4.040642,3.55344,60.039253,52.800003,0.18421334,7.23925
98,18023,4.5104523,4.38796,67.020096,65.2,0.172771,1.8200989
99,18025,2.9783878,3.22367,44.25539,47.9,0.37665382,-3.6446114
100,18027,3.999707,3.65439,59.43101,54.300003,0.21769962,5.131008
101,18029,3.585523,3.64093,53.276714,54.1,0.26437977,-0.82328415
102,18031,4.2145734,4.23317,62.623676,62.9,0.18447678,-0.27632523
103,18033,3.2134326,3.31789,47.747883,49.3,0.16430941,-1.5521164
104,18035,4.0703917,3.8361,60.481304,57.000004,0.16316609,3.4813004
105,18037,3.9261863,3.9707,58.338577,59.0,0.22652578,-0.6614227
106,18039,3.5850937,3.87648,53.27034,57.600002,0.15955862,-4.3296623
107,18041,4.1385803,3.8361,61.494507,57.000004,0.19120976,4.494503
108,18047,4.1282444,3.9707,61.340927,59.0,0.19316834,2.3409271
109,18049,3.7049415,3.86975,55.051136,57.5,0.16884114,-2.448864
110,18051,3.7304819,3.78899,55.430637,56.3,0.20419142,-0.8693619
111,18053,4.076104,3.99762,60.566185,59.4,0.17489721,1.1661835
112,18055,3.9087646,3.58036,58.079712,53.2,0.21956037,4.879711
113,18057,3.9174225,4.22644,58.20836,62.8,0.20711014,-4.5916405
114,18059,4.0419083,3.84283,60.05807,57.1,0.17178993,2.9580727
115,18061,3.593444,3.47268,53.394417,51.600002,0.2711589,1.7944145
116,18063,4.1088734,4.05146,61.053097,60.199997,0.16612902,0.8530998
117,18065,4.053864,3.82937,60.23572,56.9,0.16899143,3.33572
118,18067,4.287207,4.20625,63.70293,62.500004,0.18848407,1.2029266
119,18069,3.9750679,3.93705,59.064903,58.500004,0.1695837,0.56489944
120,18071,3.7634494,3.44576,55.920498,51.2,0.23675036,4.720497
121,18073,3.7479484,3.82937,55.69017,56.9,0.19720802,-1.2098312
122,18075,3.9143589,4.00435,58.162838,59.500004,0.18958592,-1.3371658
123,18077,3.4881809,3.25059,51.830326,48.300003,0.25430793,3.530323
124,18079,3.6357405,3.7015,54.022892,55.0,0.23098828,-0.977108
125,18083,4.0675173,3.53325,60.438595,52.500004,0.21298651,7.938591
126,18085,3.6738532,4.07838,54.5892,60.600002,0.15886411,-6.010803
127,18087,3.5372524,3.56017,52.55947,52.899998,0.14066009,-0.34052658
128,18089,3.524176,3.74861,52.36517,55.7,0.20820738,-3.3348312
129,18091,3.6948888,3.92359,54.901768,58.3,0.16210161,-3.3982315
130,18093,3.5382664,3.53325,52.57454,52.500004,0.2651682,0.07453537
131,18095,4.1619077,4.07165,61.841125,60.5,0.16651626,1.3411255
132,18099,3.6031194,3.58709,53.538177,53.3,0.15475795,0.23817825
133,18103,3.931361,3.7015,58.415466,55.0,0.19008796,3.4154663
134,18105,3.5636623,3.00831,52.951893,44.7,0.28746834,8.251892
135,18107,4.416357,4.29374,65.62195,63.8,0.16726638,1.821949
136,18109,4.1494966,3.82937,61.65671,56.9,0.18377624,4.75671
137,18111,3.959233,3.9707,58.829617,59.0,0.20127025,-0.17038345
138,18113,3.4151225,3.47268,50.744762,51.600002,0.14790174,-0.85523987
139,18115,3.7094553,3.365,55.118206,50.0,0.23841378,5.118206
140,18117,4.0519133,3.75534,60.206734,55.800003,0.26144877,4.4067307
141,18121,4.0235353,3.80245,59.785072,56.5,0.17623517,3.2850723
142,18123,3.460829,3.0285,51.42391,45.0,0.2867308,6.423908
143,18127,3.75442,4.01781,55.78633,59.699997,0.18397474,-3.9136658
144,18129,3.782605,3.66112,56.205128,54.4,0.21863794,1.8051262
145,18131,3.479909,3.66785,51.707413,54.5,0.20734598,-2.7925873
146,18133,4.181906,3.86302,62.13828,57.4,0.16364723,4.7382774
147,18135,4.080017,3.91686,60.624325,58.2,0.16737048,2.424324
148,18137,3.7003286,3.43903,54.982594,51.1,0.22146028,3.882595
149,18139,4.396614,3.89667,65.32859,57.9,0.18183437,7.428589
150,18141,3.5054867,3.66112,52.08747,54.4,0.1467795,-2.3125305
151,18143,3.6075842,3.33808,53.604523,49.6,0.25394815,4.004524
152,18145,4.258255,3.7688,63.272736,56.0,0.19310226,7.2727356
153,18147,3.7738001,3.43903,56.074295,51.1,0.2234273,4.9742966
154,18149,3.2052336,3.62074,47.626057,53.8,0.19193296,-6.1739426
155,18151,3.2085154,3.15637,47.67482,46.899998,0.13884602,0.77482224
156,18153,3.9936187,3.73515,59.340546,55.500004,0.21107449,3.8405418
157,18155,3.6501482,3.20348,54.236973,47.600002,0.2620266,6.6369705
158,18157,4.1692524,4.25336,61.95026,63.199997,0.19139048,-1.2497368
159,18161,4.3083973,4.02454,64.01779,59.8,0.17873663,4.2177925
160,18163,3.6913736,3.73515,54.849533,55.500004,0.1807139,-0.65047073
161,18165,4.1939554,4.05819,62.317318,60.3,0.19259411,2.0173187
162,18167,3.8293855,3.46595,56.90023,51.5,0.19037405,5.4002304
163,18169,3.896345,3.98416,57.89517,59.2,0.17550193,-1.3048325
164,18171,4.181666,4.47545,62.13471,66.5,0.19056593,-4.3652916
165,18173,3.4601657,3.35154,51.414055,49.800003,0.22876865,1.6140518
166,18175,3.8012702,3.51979,56.48247,52.3,0.2476188,4.182472
167,18177,4.009671,3.98416,59.579067,59.2,0.18095277,0.37906647
168,18179,4.078286,4.1053,60.598606,61.0,0.17103547,-0.4013939
169,18181,3.9384468,4.06492,58.520756,60.4,0.19545397,-1.8792458
170,18183,3.685269,3.68131,54.758827,54.7,0.16242814,0.058826447
171,19001,3.410644,3.37173,50.67822,50.100002,0.16641672,0.57821655
172,19003,3.6457322,3.58036,54.171356,53.2,0.18468247,0.97135544
173,19005,3.4060242,3.55344,50.609573,52.800003,0.14991361,-2.1904297
174,19007,3.383629,3.03523,50.276806,45.1,0.20774657,5.1768074
175,19009,3.9769976,3.51979,59.093575,52.3,0.19566672,6.7935753
176,19011,4.0637617,4.1053,60.38279,61.0,0.20119943,-0.6172104
177,19013,3.9681156,3.93032,58.961597,58.4,0.18443723,0.5615959
178,19015,3.7811735,3.67458,56.183857,54.600002,0.17023696,1.5838547
179,19017,3.8617957,3.85629,57.38181,57.300003,0.17738384,0.08180618
180,19019,3.909333,3.84956,58.088158,57.2,0.18121126,0.8881569
181,19021,3.8505323,3.73515,57.214447,55.500004,0.13961396,1.7144432
182,19023,3.7773721,3.77553,56.127373,56.100002,0.1876734,0.027370453
183,19025,3.7273223,3.57363,55.38369,53.100002,0.16052568,2.2836876
184,19027,4.044759,3.9707,60.10043,59.0,0.17635883,1.1004295
