,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,4.052042,4.08511,60.20865,60.700005,0.23378137,-0.4913559
1,17005,4.265664,3.85629,63.382824,57.300003,0.19893102,6.082821
2,17007,4.0715456,4.01108,60.49845,59.6,0.12839876,0.89845276
3,17009,4.172743,4.19952,62.002125,62.4,0.24289054,-0.39787674
4,17011,4.472083,4.50237,66.449974,66.9,0.14267734,-0.45002747
5,17013,3.9973001,4.01781,59.39525,59.699997,0.2289879,-0.30474854
6,17015,4.434411,4.73792,65.89021,70.4,0.13668923,-4.5097885
7,17017,4.4963713,4.08511,66.81087,60.700005,0.24499376,6.1108627
8,17019,4.4028354,4.85906,65.42103,72.2,0.15732084,-6.778969
9,17021,4.733404,4.51583,70.3329,67.1,0.21295539,3.2329025
10,17023,4.39635,4.26009,65.32466,63.3,0.26826233,2.024662
11,17025,4.0717125,3.66112,60.50093,54.4,0.1916825,6.1009293
12,17027,4.061759,3.32462,60.35303,49.4,0.17900415,10.95303
13,17029,4.6453133,4.79849,69.02397,71.3,0.21677874,-2.2760315
14,17033,4.283228,4.09184,63.643803,60.8,0.20973067,2.8438034
15,17035,4.4378223,4.33412,65.940895,64.399994,0.23744011,1.5409012
16,17037,4.1265907,4.36104,61.316357,64.8,0.111801825,-3.4836464
17,17041,4.5726404,4.58313,67.94414,68.1,0.17237115,-0.1558609
18,17045,4.599222,4.45526,68.33911,66.2,0.20767556,2.1391144
19,17047,4.054102,3.74861,60.239258,55.7,0.19077125,4.539257
20,17049,4.3346186,3.99089,64.40741,59.3,0.21394761,5.1074104
21,17051,4.134863,3.7688,61.43927,56.0,0.19857554,5.43927
22,17053,4.2643647,4.75811,63.363518,70.700005,0.14503382,-7.336487
23,17055,3.6092107,3.37173,53.62869,50.100002,0.16985479,3.5286865
24,17057,4.184005,4.2399,62.169464,63.000004,0.19019839,-0.8305397
25,17061,4.5617046,4.46872,67.78165,66.4,0.28325918,1.3816452
26,17063,4.3170223,4.07838,64.14595,60.600002,0.14939204,3.545948
27,17067,4.386615,4.3745,65.180016,65.0,0.2205219,0.18001556
28,17071,4.409956,4.4418,65.52683,66.0,0.16633555,-0.47316742
29,17073,4.3657637,4.38796,64.870186,65.2,0.13675696,-0.3298111
30,17075,4.225312,4.41488,62.783245,65.6,0.13463466,-2.8167534
31,17079,4.406269,4.15241,65.47205,61.7,0.20917453,3.7720528
32,17081,3.651729,3.26405,54.260464,48.5,0.18149169,5.7604637
33,17083,4.4170957,4.3072,65.63292,64.0,0.25022805,1.6329193
34,17085,3.9618719,3.71496,58.868824,55.2,0.14055185,3.6688232
35,17089,3.9346197,4.09184,58.46389,60.8,0.14684525,-2.3361092
36,17091,4.0461607,4.09184,60.121258,60.8,0.13787793,-0.67874146
37,17093,4.24489,4.12549,63.07415,61.300003,0.13801166,1.774147
38,17095,4.3985243,4.31393,65.35697,64.1,0.15190741,1.2569733
39,17097,3.399705,3.59382,50.515675,53.4,0.20920305,-2.884327
40,17099,4.3936367,4.36104,65.28435,64.8,0.1342707,0.48434448
41,17101,4.2508407,4.09184,63.162567,60.8,0.19988696,2.362568
42,17103,4.319847,4.35431,64.18792,64.700005,0.12627763,-0.51208496
43,17105,4.383547,4.55621,65.13442,67.700005,0.1519677,-2.5655823
44,17107,4.5907936,4.60332,68.213875,68.4,0.18302758,-0.18612671
45,17109,4.4225893,4.56294,65.714554,67.8,0.18093593,-2.0854492
46,17113,4.507077,4.83214,66.96995,71.8,0.15927468,-4.830055
47,17117,4.568205,4.28701,67.87823,63.700005,0.22056004,4.1782227
