,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,3.3387852,3.35154,49.610477,49.800003,0.16310129,-0.1895256
1,17005,3.234469,3.47941,48.06046,51.7,0.14728433,-3.6395416
2,17007,3.4629893,3.365,51.45601,50.0,0.13026096,1.4560089
3,17009,3.3475623,3.78226,49.7409,56.2,0.17530474,-6.4591026
4,17011,3.6903958,3.86302,54.835007,57.4,0.14765505,-2.5649948
5,17013,3.519939,3.15637,52.302216,46.899998,0.15769905,5.402218
6,17015,4.012363,4.35431,59.619064,64.700005,0.11715611,-5.0809402
7,17019,3.9082751,3.55344,58.07244,52.800003,0.13538006,5.272438
8,17025,2.9642868,2.72565,44.045868,40.5,0.18131246,3.545868
9,17027,3.3685148,3.49287,50.052227,51.9,0.14368512,-1.8477745
10,17029,3.8513503,4.28701,57.2266,63.700005,0.14777085,-6.473404
11,17033,3.2391691,3.33135,48.1303,49.5,0.16307865,-1.3697014
12,17035,3.276307,3.40538,48.682125,50.600002,0.16103299,-1.9178772
13,17037,3.3218687,3.74188,49.35912,55.6,0.1321741,-6.240879
14,17041,3.9828348,4.19952,59.18031,62.4,0.13613415,-3.2196922
15,17045,3.9207273,4.00435,58.257465,59.500004,0.13889712,-1.2425385
16,17049,3.3600671,3.46595,49.926704,51.5,0.15983866,-1.5732956
17,17051,3.2103553,3.29097,47.70216,48.9,0.15635383,-1.1978416
18,17053,3.6316252,3.53998,53.961742,52.6,0.1488116,1.3617439
19,17055,2.919052,2.61797,43.37373,38.9,0.18794389,4.473728
20,17057,3.3252149,3.62747,49.40884,53.9,0.18382733,-4.4911613
21,17059,3.1754498,3.19675,47.183506,47.5,0.17887165,-0.316494
22,17061,3.7840815,4.08511,56.227066,60.700005,0.14320311,-4.4729385
23,17063,3.3737319,3.2977,50.129745,49.0,0.15224043,1.1297455
24,17069,2.967292,3.01504,44.090523,44.8,0.23698035,-0.7094765
25,17073,3.5792503,3.53998,53.183514,52.6,0.15548404,0.58351517
26,17075,3.4612153,3.04869,51.42965,45.300003,0.15106855,6.1296463
27,17077,2.9095688,2.66508,43.23282,39.600002,0.2125686,3.6328163
28,17079,3.3202798,3.62747,49.33551,53.9,0.16019216,-4.5644913
29,17081,2.754016,2.51702,40.921486,37.4,0.1989589,3.5214844
30,17083,3.723144,4.04473,55.321606,60.100002,0.1494351,-4.7783966
31,17085,3.7002516,3.74188,54.98145,55.6,0.1311747,-0.61854935
32,17089,3.2394857,3.38519,48.135006,50.3,0.13811986,-2.1649933
33,17091,3.236879,3.51979,48.09627,52.3,0.16314232,-4.2037277
34,17093,3.1192513,3.86302,46.348457,57.4,0.15493537,-11.051544
35,17095,3.7214189,3.76207,55.29597,55.9,0.16222681,-0.6040306
36,17097,2.6072564,3.24386,38.74081,48.2,0.20255585,-9.45919
37,17099,3.419661,3.72842,50.8122,55.4,0.14256026,-4.587803
38,17101,3.196652,3.21694,47.498543,47.8,0.17102078,-0.30145645
39,17103,3.4197826,4.01781,50.814007,59.699997,0.13778606,-8.88599
40,17105,3.574573,3.82937,53.114014,56.9,0.15143679,-3.7859879
41,17109,3.5609465,4.05146,52.911537,60.199997,0.15619823,-7.28846
42,17113,3.8689446,4.1053,57.488033,61.0,0.14244346,-3.5119667
43,17115,3.950953,4.29374,58.706585,63.8,0.13284023,-5.0934143
44,17117,3.7685132,3.92359,55.99574,58.3,0.12769017,-2.3042603
45,17119,3.5829816,3.80918,53.238953,56.600002,0.13060507,-3.3610497
46,17121,2.9225574,3.12945,43.425816,46.5,0.17422584,-3.0741844
47,17123,3.654498,3.62074,54.301605,53.8,0.15110983,0.501606
48,17125,3.544208,3.72842,52.662823,55.4,0.18851078,-2.7371788
49,17127,2.7725601,2.92755,41.19703,43.5,0.21673071,-2.302971
50,17129,3.7852206,4.1726,56.24399,61.999996,0.14869787,-5.7560043
51,17131,3.7031908,3.49287,55.025124,51.9,0.16347024,3.125122
52,17133,3.2941105,3.17656,48.946667,47.2,0.16618529,1.746666
53,17135,3.7377772,4.13895,55.53904,61.5,0.12483187,-5.9609604
54,17137,3.8577828,4.31393,57.32218,64.1,0.14136836,-6.777817
55,17139,3.7125936,3.99089,55.164837,59.3,0.14192604,-4.1351624
56,17141,3.6092114,4.03127,53.6287,59.9,0.12723821,-6.2713013
57,17143,3.6203709,3.72842,53.794518,55.4,0.16756418,-1.605484
58,17145,2.8201704,2.39588,41.904465,35.6,0.1838761,6.3044662
59,17153,2.9338884,2.90736,43.59418,43.2,0.19242784,0.3941803
60,17157,3.049232,2.79968,45.308056,41.6,0.17957969,3.7080574
61,17163,3.5090823,3.58036,52.140896,53.2,0.14746897,-1.0591049
62,17167,3.839717,4.40815,57.053745,65.5,0.13279852,-8.446255
63,17173,3.4630637,3.78226,51.457115,56.2,0.151048,-4.7428856
64,17175,3.944838,3.95724,58.615723,58.800003,0.15039465,-0.1842804
65,17177,3.9294052,3.79572,58.38641,56.4,0.114832684,1.9864082
66,17179,3.7445207,4.29374,55.639236,63.8,0.15508783,-8.160763
67,17181,2.8107147,2.2882,41.76396,34.0,0.24743481,7.763962
68,17187,3.7864137,3.93705,56.26172,58.500004,0.15506515,-2.238285
69,17189,3.1736796,2.95447,47.1572,43.899998,0.14957158,3.2572021
70,17191,2.6959167,2.92082,40.058197,43.4,0.19200602,-3.3418045
71,17193,3.0775585,3.13618,45.728954,46.6,0.17471994,-0.87104416
72,17197,3.0190997,3.21694,44.860325,47.8,0.18506983,-2.9396744
73,17201,3.5750575,3.75534,53.121212,55.800003,0.13552502,-2.678791
74,17203,3.603242,4.13222,53.54,61.399998,0.15237263,-7.859997
75,18001,3.1446655,3.41884,46.726086,50.8,0.15784986,-4.0739136
76,18003,3.3048396,3.51979,49.106087,52.3,0.16207218,-3.1939125
77,18007,3.7688413,3.66785,56.000614,54.5,0.1456338,1.5006142
78,18009,3.2051885,3.62074,47.625385,53.8,0.15006356,-6.174614
79,18011,2.9068513,3.52652,43.19244,52.4,0.16782048,-9.2075615
80,18015,3.7182298,3.95051,55.248585,58.7,0.13679674,-3.451416
81,18019,3.0732818,2.73238,45.665405,40.6,0.20578605,5.065407
82,18021,3.206907,3.25732,47.65092,48.399998,0.16586861,-0.74907684
83,18025,3.017212,3.11599,44.83227,46.3,0.3387873,-1.4677277
84,18027,3.0600312,3.60055,45.468517,53.5,0.18938346,-8.031483
85,18029,2.895321,2.07957,43.021114,30.900002,0.22935414,12.121113
86,18031,3.5682826,3.62747,53.020546,53.9,0.14443657,-0.87945557
87,18033,3.1831956,3.52652,47.2986,52.4,0.16437958,-5.1014023
88,18035,3.112861,3.28424,46.253506,48.8,0.15119739,-2.5464935
89,18037,3.1688173,3.45922,47.084953,51.399998,0.18057752,-4.3150444
90,18039,3.4137206,3.25059,50.723934,48.300003,0.15063117,2.4239311
91,18041,3.6688662,3.46595,54.5151,51.5,0.14522456,3.0150986
92,18043,3.20334,2.49683,47.59792,37.1,0.21833083,10.497921
93,18047,3.3617954,2.79968,49.952385,41.6,0.17835906,8.352386
94,18049,3.6079097,3.45922,53.609356,51.399998,0.15617618,2.2093582
95,18051,3.264492,3.7015,48.50657,55.0,0.1773507,-6.493431
96,18057,2.832731,3.28424,42.0911,48.8,0.19492012,-6.7089005
97,18059,2.8357444,2.84679,42.135876,42.300003,0.17784607,-0.16412735
98,18061,3.2146325,2.93428,47.765713,43.6,0.21254139,4.1657143
99,18063,3.2322304,3.57363,48.0272,53.100002,0.1571499,-5.0728035
100,18065,3.2343402,3.08234,48.058548,45.8,0.16574529,2.2585487
101,18067,3.4347584,3.72842,51.03653,55.4,0.14963803,-4.363472
102,18069,3.4169326,3.65439,50.77166,54.300003,0.15331504,-3.5283432
103,18075,2.9838128,3.31789,44.336002,49.3,0.16963136,-4.963997
104,18077,2.950222,2.16033,43.83688,32.100002,0.21496728,11.736877
105,18079,2.86441,3.07561,42.561813,45.7,0.1886013,-3.1381874
106,18081,3.1599834,3.60728,46.95369,53.600002,0.19149387,-6.6463127
107,18085,3.6068907,3.2977,53.594215,49.0,0.1433267,4.5942154
108,18087,3.5257654,3.19675,52.38879,47.5,0.14296709,4.88879
109,18089,3.186751,3.25059,47.351425,48.300003,0.16361436,-0.9485779
110,18091,3.6410303,3.37173,54.10149,50.100002,0.14266175,4.0014877
111,18095,2.9385734,3.20348,43.663795,47.600002,0.1598453,-3.9362068
112,18097,2.6557329,3.20348,39.461113,47.600002,0.22865498,-8.138889
113,18101,2.99088,2.94774,44.44101,43.800003,0.2485552,0.64100647
114,18103,3.2470257,3.30443,48.24704,49.100002,0.16451554,-0.8529625
115,18107,3.4589894,3.93705,51.396572,58.500004,0.14644778,-7.1034317
116,18111,3.5033727,3.4996,52.056057,52.0,0.15062796,0.056056976
117,18113,3.5618572,3.65439,52.92507,54.300003,0.13964258,-1.3749313
118,18115,3.396801,2.07284,50.472527,30.8,0.20555262,19.672527
