,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,end_of_season_NASS_yield(bu/acre),y_test_pred_uncertainty,prediction_error(bu/acre)
33,17067,4.614358,-1.0,68.56401,-14.858841,0.16907945,83.42285
34,17069,3.0436807,-1.0,45.225567,-14.858841,0.21844977,60.084408
35,17071,4.7285013,-1.0,70.26005,-14.858841,0.1542373,85.11889
36,17073,4.673387,-1.0,69.44112,-14.858841,0.14764829,84.29996
37,17075,4.7672734,-1.0,70.83616,-14.858841,0.1418895,85.695
38,17077,2.889749,-1.0,42.938324,-14.858841,0.16149333,57.797165
39,17079,3.983676,-1.0,59.19281,-14.858841,0.14776278,74.05165
40,17081,2.5956273,-1.0,38.568012,-14.858841,0.17111257,53.426853
41,17083,4.1766148,-1.0,62.059654,-14.858841,0.15724894,76.918495
42,17085,4.369394,-1.0,64.924126,-14.858841,0.16239229,79.78297
43,17087,2.691719,-1.0,39.995827,-14.858841,0.21608868,54.854668
44,17089,4.3524604,-1.0,64.672516,-14.858841,0.17056961,79.53136
45,17091,4.6744876,-1.0,69.457466,-14.858841,0.19994159,84.31631
46,17093,4.5822043,-1.0,68.08625,-14.858841,0.17149255,82.94509
47,17095,4.7124586,-1.0,70.021675,-14.858841,0.1648276,84.880516
48,17097,3.5682979,-1.0,53.02077,-14.858841,0.23857012,67.87961
49,17099,4.7556233,-1.0,70.663055,-14.858841,0.1442961,85.5219
50,17101,3.874475,-1.0,57.57021,-14.858841,0.15551685,72.42905
51,17103,4.588742,-1.0,68.18339,-14.858841,0.14659388,83.04223
52,17105,4.8586884,-1.0,72.19448,-14.858841,0.15480141,87.05332
53,17107,5.0534,-1.0,75.08767,-14.858841,0.19110942,89.94651
54,17109,4.804892,-1.0,71.39513,-14.858841,0.17392053,86.25397
55,17111,4.1151404,-1.0,61.146217,-14.858841,0.17662342,76.00506
56,17113,4.986851,-1.0,74.09883,-14.858841,0.17518479,88.95767
57,17115,4.913376,-1.0,73.00707,-14.858841,0.17892957,87.86591
58,17117,4.3765774,-1.0,65.03087,-14.858841,0.14831316,79.88971
59,17119,3.7627025,-1.0,55.909397,-14.858841,0.16711374,70.768234
60,17121,3.0194926,-1.0,44.86616,-14.858841,0.15936732,59.725002
61,17123,4.852716,-1.0,72.105736,-14.858841,0.17504795,86.96458
62,17125,4.2703648,-1.0,63.45267,-14.858841,0.24596569,78.31151
63,17127,3.1106753,-1.0,46.22103,-14.858841,0.16531661,61.079872
64,17129,4.8201976,-1.0,71.62255,-14.858841,0.19417542,86.48139
65,17131,4.627105,-1.0,68.75342,-14.858841,0.14847727,83.61226
66,17133,3.1757073,-1.0,47.187332,-14.858841,0.17285092,62.046173
67,17135,4.24038,-1.0,63.00713,-14.858841,0.14504059,77.86597
68,17137,4.7406516,-1.0,70.44059,-14.858841,0.18758424,85.29943
69,17139,4.586158,-1.0,68.14499,-14.858841,0.14925407,83.00383
70,17141,4.5139403,-1.0,67.07192,-14.858841,0.15248285,81.93076
71,17143,4.6653857,-1.0,69.32223,-14.858841,0.22929287,84.18107
72,17145,2.4523735,-1.0,36.43943,-14.858841,0.16551496,51.29827
73,17147,4.939422,-1.0,73.39409,-14.858841,0.18464419,88.25293
74,17149,4.2289014,-1.0,62.836575,-14.858841,0.17249992,77.69542
75,17151,2.9687662,-1.0,44.112427,-14.858841,0.19657858,58.971268
76,17153,2.9755793,-1.0,44.21366,-14.858841,0.15302885,59.072502
77,17155,4.6289353,-1.0,68.78062,-14.858841,0.1629594,83.63946
78,17157,2.7414913,-1.0,40.735386,-14.858841,0.16525322,55.594227
79,17159,3.602672,-1.0,53.531532,-14.858841,0.14499278,68.39037
80,17161,4.504599,-1.0,66.93312,-14.858841,0.16270696,81.79196
81,17163,3.4093065,-1.0,50.658344,-14.858841,0.15713938,65.51718
82,17165,2.9079375,-1.0,43.20858,-14.858841,0.16067462,58.06742
83,17167,4.832104,-1.0,71.79947,-14.858841,0.17566116,86.65831
84,17169,4.274963,-1.0,63.520996,-14.858841,0.19951624,78.37984
85,17171,4.4513025,-1.0,66.1412,-14.858841,0.1867303,81.00004
86,17173,4.208142,-1.0,62.52811,-14.858841,0.14856245,77.38695
87,17175,4.9072223,-1.0,72.915634,-14.858841,0.16938564,87.774475
88,17177,4.471622,-1.0,66.44312,-14.858841,0.14435415,81.30196
89,17179,4.7918468,-1.0,71.20129,-14.858841,0.26072207,86.06013
90,17181,2.9684224,-1.0,44.10732,-14.858841,0.19631855,58.96616
91,17183,4.6022906,-1.0,68.384705,-14.858841,0.18555549,83.243546
92,17185,3.8240294,-1.0,56.820644,-14.858841,0.14698735,71.67949
93,17187,4.8877597,-1.0,72.62644,-14.858841,0.14837444,87.48528
94,17189,2.7734036,-1.0,41.209564,-14.858841,0.15254743,56.068405
95,17191,3.2034936,-1.0,47.6002,-14.858841,0.14684595,62.45904
96,17193,3.3577824,-1.0,49.892754,-14.858841,0.14637782,64.751595
97,17195,4.515676,-1.0,67.09771,-14.858841,0.16600245,81.95655
98,17197,4.3090262,-1.0,64.02714,-14.858841,0.22278179,78.88598
99,17199,2.4097939,-1.0,35.806744,-14.858841,0.19880393,50.665585
100,17201,4.1655393,-1.0,61.89509,-14.858841,0.17275457,76.75393
101,17203,4.8443146,-1.0,71.9809,-14.858841,0.21326408,86.839745
102,18001,3.9028888,-1.0,57.992405,-14.858841,0.15060852,72.85124
103,18003,3.747376,-1.0,55.681664,-14.858841,0.16667147,70.540504
104,18005,4.0765834,-1.0,60.573303,-14.858841,0.16126208,75.432144
105,18007,4.9399457,-1.0,73.40187,-14.858841,0.14660984,88.26071
106,18009,3.9928455,-1.0,59.329056,-14.858841,0.1564592,74.1879
107,18011,4.336689,-1.0,64.43817,-14.858841,0.14930369,79.29701
108,18013,3.171001,-1.0,47.1174,-14.858841,0.37673953,61.976242
109,18015,4.6977243,-1.0,69.80274,-14.858841,0.16595936,84.66158
110,18017,4.4066873,-1.0,65.478264,-14.858841,0.15394953,80.337105
111,18019,3.4220552,-1.0,50.847775,-14.858841,0.21237369,65.70662
112,18021,4.134138,-1.0,61.4285,-14.858841,0.16561301,76.28734
113,18023,4.4644637,-1.0,66.336754,-14.858841,0.13876355,81.195595
114,18025,3.373035,-1.0,50.119392,-14.858841,0.34948584,64.97823
115,18027,4.0137787,-1.0,59.6401,-14.858841,0.15655248,74.49894
116,18029,3.2850041,-1.0,48.811356,-14.858841,0.22304969,63.670197
117,18031,4.331913,-1.0,64.36721,-14.858841,0.1491472,79.22605
118,18033,3.5849018,-1.0,53.267487,-14.858841,0.16592936,68.12633
119,18035,4.0731306,-1.0,60.522,-14.858841,0.15684585,75.380844
120,18037,4.0509725,-1.0,60.192757,-14.858841,0.1828698,75.0516
121,18039,4.2106113,-1.0,62.564804,-14.858841,0.17424038,77.423645
122,18041,3.9829645,-1.0,59.182236,-14.858841,0.16391197,74.04108
123,18043,3.283259,-1.0,48.785423,-14.858841,0.25393462,63.644264
124,18045,4.561407,-1.0,67.77722,-14.858841,0.15568072,82.63606
125,18047,3.8145814,-1.0,56.68026,-14.858841,0.1634745,71.5391
126,18049,4.464951,-1.0,66.344,-14.858841,0.13291937,81.20284
127,18051,3.9459653,-1.0,58.632473,-14.858841,0.15185945,73.49132
128,18053,4.3232493,-1.0,64.23847,-14.858841,0.14698021,79.09731
129,18055,3.8141913,-1.0,56.674465,-14.858841,0.15714614,71.53331
130,18057,3.9734225,-1.0,59.040455,-14.858841,0.17600518,73.89929
131,18059,4.076759,-1.0,60.575912,-14.858841,0.1535408,75.43475
132,18061,3.5720134,-1.0,53.07598,-14.858841,0.18794183,67.93482
133,18063,4.2165303,-1.0,62.652756,-14.858841,0.16174325,77.5116
134,18065,4.1350064,-1.0,61.441402,-14.858841,0.14639424,76.30025
135,18067,4.4503865,-1.0,66.12759,-14.858841,0.14724141,80.98643
136,18069,4.1830087,-1.0,62.154663,-14.858841,0.15323769,77.013504
137,18071,3.7199202,-1.0,55.273705,-14.858841,0.18200171,70.132545
138,18073,4.57342,-1.0,67.95572,-14.858841,0.16413426,82.81456
139,18075,4.013493,-1.0,59.635857,-14.858841,0.15537372,74.4947
140,18077,3.1674123,-1.0,47.064075,-14.858841,0.22436726,61.922916
141,18079,3.4239783,-1.0,50.87635,-14.858841,0.2024744,65.73519
142,18081,4.024983,-1.0,59.806583,-14.858841,0.17845887,74.66542
143,18083,4.2728324,-1.0,63.489338,-14.858841,0.13824883,78.348175
144,18085,4.4122148,-1.0,65.5604,-14.858841,0.14524579,80.41924
145,18087,3.8614469,-1.0,57.376625,-14.858841,0.148744,72.235466
146,18089,4.4037786,-1.0,65.43504,-14.858841,0.2153905,80.293884
147,18091,4.315574,-1.0,64.12443,-14.858841,0.15311491,78.98327
148,18093,3.5916152,-1.0,53.36724,-14.858841,0.23590007,68.22608
149,18095,4.3666687,-1.0,64.88364,-14.858841,0.14778973,79.74248
150,18097,3.644956,-1.0,54.159824,-14.858841,0.26567224,69.01866
151,18099,4.5281906,-1.0,67.28367,-14.858841,0.14729923,82.14251
152,18101,3.8718,-1.0,57.53046,-14.858841,0.23294573,72.3893
153,18103,4.1616373,-1.0,61.83711,-14.858841,0.15768178,76.69595
154,18105,3.2681909,-1.0,48.561527,-14.858841,0.2913954,63.42037
155,18107,4.6294026,-1.0,68.78756,-14.858841,0.13572541,83.6464
156,18109,4.1587644,-1.0,61.79442,-14.858841,0.1677712,76.65326
157,18111,4.7761188,-1.0,70.96759,-14.858841,0.16333516,85.82643
158,18113,4.008042,-1.0,59.55486,-14.858841,0.14791563,74.4137
159,18115,3.451449,-1.0,51.28453,-14.858841,0.23316194,66.14337
160,18117,4.1345572,-1.0,61.43473,-14.858841,0.19179006,76.29357
161,18119,3.5246148,-1.0,52.371693,-14.858841,0.21812542,67.23053
162,18121,4.1931024,-1.0,62.30464,-14.858841,0.18124129,77.16348
163,18123,3.384009,-1.0,50.28245,-14.858841,0.22570105,65.1413
164,18125,3.6950603,-1.0,54.904312,-14.858841,0.16488701,69.76315
165,18127,4.3839283,-1.0,65.14009,-14.858841,0.1769696,79.99893
166,18129,3.9127936,-1.0,58.13958,-14.858841,0.16170837,72.99842
167,18131,4.213184,-1.0,62.60303,-14.858841,0.17484404,77.46187
168,18133,4.2404246,-1.0,63.007797,-14.858841,0.16149718,77.86664
169,18135,4.1391883,-1.0,61.50354,-14.858841,0.1357128,76.36238
170,18137,3.383676,-1.0,50.277504,-14.858841,0.19909284,65.136345
171,18139,4.422805,-1.0,65.71776,-14.858841,0.14049728,80.5766
172,18141,4.315671,-1.0,64.12587,-14.858841,0.16422194,78.98471
173,18143,3.309925,-1.0,49.181652,-14.858841,0.2284264,64.0405
174,18145,4.2514577,-1.0,63.171734,-14.858841,0.14889957,78.03058
175,18147,3.775803,-1.0,56.104057,-14.858841,0.13880879,70.9629
176,18149,3.9587264,-1.0,58.822086,-14.858841,0.16065593,73.68092
177,18151,3.675582,-1.0,54.614887,-14.858841,0.15848345,69.473724
178,18153,4.111978,-1.0,61.099228,-14.858841,0.16570269,75.95807
179,18155,3.3546996,-1.0,49.84695,-14.858841,0.2496576,64.705795
180,18157,4.5613756,-1.0,67.77676,-14.858841,0.15240484,82.6356
181,18159,4.477996,-1.0,66.53783,-14.858841,0.1357391,81.39667
182,18161,4.388366,-1.0,65.20604,-14.858841,0.13955188,80.06488
183,18163,3.7253141,-1.0,55.35385,-14.858841,0.13495812,70.21269
184,18165,4.300303,-1.0,63.89752,-14.858841,0.18375081,78.75636
185,18167,3.8614569,-1.0,57.376774,-14.858841,0.18849866,72.23561
186,18169,4.2024074,-1.0,62.4429,-14.858841,0.16302073,77.30174
187,18171,4.6311345,-1.0,68.81329,-14.858841,0.17047797,83.672134
188,18173,3.4697356,-1.0,51.55625,-14.858841,0.15889874,66.41509
189,18175,3.6746411,-1.0,54.60091,-14.858841,0.1854988,69.45975
190,18177,3.700632,-1.0,54.987106,-14.858841,0.16079718,69.84595
191,18179,4.22282,-1.0,62.74621,-14.858841,0.15359674,77.60505
192,18181,4.491404,-1.0,66.73706,-14.858841,0.17958537,81.5959
193,18183,4.0481095,-1.0,60.150215,-14.858841,0.14941445,75.009056
194,19001,4.1312366,-1.0,61.385387,-14.858841,0.14135908,76.24423
195,19003,4.2291617,-1.0,62.840443,-14.858841,0.14671767,77.69928
196,19005,4.1196876,-1.0,61.213783,-14.858841,0.15262389,76.072624
197,19007,3.839285,-1.0,57.047325,-14.858841,0.1601946,71.906166
198,19009,4.501952,-1.0,66.89379,-14.858841,0.12949497,81.75263
199,19011,4.6701427,-1.0,69.39291,-14.858841,0.12869416,84.25175
200,19013,4.4281573,-1.0,65.79729,-14.858841,0.13262196,80.65613
201,19015,4.4556365,-1.0,66.2056,-14.858841,0.12286982,81.06444
202,19017,4.5391593,-1.0,67.44665,-14.858841,0.12856168,82.30549
203,19019,4.5290065,-1.0,67.29579,-14.858841,0.12595212,82.15463
204,19021,4.3888726,-1.0,65.21356,-14.858841,0.09267091,80.0724
205,19023,4.506799,-1.0,66.96581,-14.858841,0.12720166,81.82465
206,19025,4.4464564,-1.0,66.06919,-14.858841,0.10399214,80.92803
207,19027,4.6023183,-1.0,68.38512,-14.858841,0.12785062,83.24396
208,19029,4.4775214,-1.0,66.53078,-14.858841,0.1340084,81.38962
209,19031,4.7264833,-1.0,70.230064,-14.858841,0.12972148,85.088905
210,19033,4.325064,-1.0,64.26544,-14.858841,0.10918243,79.12428
211,19035,4.49555,-1.0,66.79867,-14.858841,0.09694789,81.65751
212,19037,4.462746,-1.0,66.31123,-14.858841,0.121752635,81.170074
213,19039,3.7846866,-1.0,56.236057,-14.858841,0.16619997,71.094894
214,19041,4.256618,-1.0,63.24841,-14.858841,0.10308097,78.107254
215,19043,4.41853,-1.0,65.654236,-14.858841,0.14295292,80.51308
216,19045,4.5667067,-1.0,67.85597,-14.858841,0.13634369,82.71481
217,19047,4.6075387,-1.0,68.462685,-14.858841,0.108716585,83.321526
218,19049,4.2949996,-1.0,63.818718,-14.858841,0.14355135,78.67756
219,19051,3.9493847,-1.0,58.68328,-14.858841,0.16423278,73.54212
220,19053,3.856154,-1.0,57.297977,-14.858841,0.15143844,72.156815
221,19055,4.659267,-1.0,69.23131,-14.858841,0.133745,84.09015
222,19057,4.4697213,-1.0,66.41488,-14.858841,0.14304979,81.27372
223,19059,4.1969333,-1.0,62.361565,-14.858841,0.10788703,77.220406
224,19061,4.593597,-1.0,68.25552,-14.858841,0.14470103,83.114365
225,19063,4.2951694,-1.0,63.82124,-14.858841,0.099943094,78.680084
226,19065,4.4021506,-1.0,65.41086,-14.858841,0.124192305,80.2697
227,19067,4.3657618,-1.0,64.87016,-14.858841,0.12537743,79.729004
228,19069,4.4190764,-1.0,65.66235,-14.858841,0.108441435,80.521194
229,19071,4.4950414,-1.0,66.79111,-14.858841,0.18897696,81.64995
230,19073,4.4838357,-1.0,66.6246,-14.858841,0.13596809,81.483444
231,19075,4.6400886,-1.0,68.94634,-14.858841,0.11738873,83.80518
232,19077,4.200584,-1.0,62.41581,-14.858841,0.15498307,77.27465
233,19079,4.4053597,-1.0,65.45854,-14.858841,0.10602338,80.31738
234,19081,4.3334184,-1.0,64.38957,-14.858841,0.09195387,79.24841
235,19083,4.4523034,-1.0,66.15607,-14.858841,0.11429003,81.01491
236,19085,4.243764,-1.0,63.057415,-14.858841,0.14345582,77.91626
237,19087,4.450566,-1.0,66.13025,-14.858841,0.1483789,80.98909
238,19089,4.3811517,-1.0,65.09884,-14.858841,0.12342364,79.95768
239,19091,4.295214,-1.0,63.821907,-14.858841,0.09617274,78.68075
240,19093,4.628699,-1.0,68.7771,-14.858841,0.104940735,83.63594
241,19095,4.546848,-1.0,67.56089,-14.858841,0.13776869,82.41973
242,19097,4.441734,-1.0,65.999016,-14.858841,0.15270634,80.85786
243,19099,4.624558,-1.0,68.715576,-14.858841,0.13764425,83.57442
244,19101,4.3690944,-1.0,64.91968,-14.858841,0.16017646,79.77852
245,19103,4.4319205,-1.0,65.8532,-14.858841,0.13657738,80.71204
246,19105,4.544395,-1.0,67.524445,-14.858841,0.14015122,82.383286
247,19107,4.477493,-1.0,66.53036,-14.858841,0.14968221,81.3892
248,19109,4.322468,-1.0,64.22686,-14.858841,0.09272537,79.0857
249,19111,4.3781624,-1.0,65.05442,-14.858841,0.16393408,79.91326
250,19113,4.4584513,-1.0,66.24742,-14.858841,0.14721058,81.10626
251,19115,4.407554,-1.0,65.49115,-14.858841,0.13586561,80.34999
252,19117,3.930637,-1.0,58.40471,-14.858841,0.156469,73.26355
253,19119,4.4212766,-1.0,65.695045,-14.858841,0.11431962,80.55389
254,19121,4.066665,-1.0,60.42593,-14.858841,0.15097256,75.284775
255,19123,4.5648513,-1.0,67.8284,-14.858841,0.15262459,82.68724
256,19125,4.254186,-1.0,63.212276,-14.858841,0.15646756,78.07112
257,19127,4.6439075,-1.0,69.00308,-14.858841,0.12892503,83.86192
258,19129,4.4213495,-1.0,65.69613,-14.858841,0.1703234,80.55497
259,19131,4.471171,-1.0,66.43642,-14.858841,0.1257951,81.29526
260,19133,4.394183,-1.0,65.29247,-14.858841,0.14325805,80.15131
261,19135,3.9627252,-1.0,58.881504,-14.858841,0.167617,73.74034
262,19137,4.4336796,-1.0,65.87934,-14.858841,0.14142273,80.73818
263,19139,4.4784536,-1.0,66.54463,-14.858841,0.14101091,81.40347
264,19141,4.4651036,-1.0,66.34627,-14.858841,0.09446728,81.20511
265,19143,4.3346543,-1.0,64.40794,-14.858841,0.10189906,79.266785
266,19145,4.438621,-1.0,65.95277,-14.858841,0.14710465,80.81161
267,19147,4.2662435,-1.0,63.391434,-14.858841,0.10020901,78.250275
268,19149,4.467476,-1.0,66.381516,-14.858841,0.11722515,81.24036
269,19151,4.3655043,-1.0,64.86633,-14.858841,0.09803337,79.725174
270,19153,4.1859264,-1.0,62.198017,-14.858841,0.14711179,77.056854
271,19155,4.3605967,-1.0,64.79341,-14.858841,0.15279754,79.65225
272,19157,4.5994277,-1.0,68.34216,-14.858841,0.13783367,83.201004
273,19159,3.8243947,-1.0,56.826073,-14.858841,0.15015744,71.68491
274,19161,4.5151467,-1.0,67.08985,-14.858841,0.098589,81.94869
275,19163,4.7064586,-1.0,69.93252,-14.858841,0.14517708,84.79136
276,19165,4.498832,-1.0,66.847435,-14.858841,0.112564124,81.706276
277,19167,4.532884,-1.0,67.35341,-14.858841,0.10852698,82.21225
278,19169,4.4607143,-1.0,66.281044,-14.858841,0.12151086,81.139885
279,19171,4.608962,-1.0,68.48383,-14.858841,0.13074833,83.342674
280,19173,4.2003846,-1.0,62.41285,-14.858841,0.14746827,77.27169
281,19175,4.078337,-1.0,60.599365,-14.858841,0.15136634,75.458206
282,19177,4.1883636,-1.0,62.23423,-14.858841,0.16736796,77.09307
283,19179,4.3792605,-1.0,65.07074,-14.858841,0.17080408,79.92958
284,19181,3.9690661,-1.0,58.975723,-14.858841,0.16200724,73.834564
285,19183,4.4899464,-1.0,66.7154,-14.858841,0.13898884,81.57424
286,19185,4.020449,-1.0,59.739216,-14.858841,0.14766695,74.59805
287,19187,4.352353,-1.0,64.67092,-14.858841,0.105080895,79.52976
288,19189,4.3420434,-1.0,64.51773,-14.858841,0.09428567,79.37657
289,19191,4.336889,-1.0,64.44114,-14.858841,0.14328416,79.29998
290,19193,4.420552,-1.0,65.68428,-14.858841,0.12657434,80.54312
291,19195,4.180079,-1.0,62.11113,-14.858841,0.113934904,76.96997
292,19197,4.2948136,-1.0,63.815952,-14.858841,0.09681992,78.67479
293,20001,2.7792816,-1.0,41.296906,-14.858841,0.23706916,56.155746
294,20003,3.0933743,-1.0,45.963955,-14.858841,0.22185354,60.822796
295,20005,3.9806027,-1.0,59.147144,-14.858841,0.19335808,74.00598
296,20007,2.0257506,-1.0,30.100307,-14.858841,0.33760947,44.95915
297,20009,2.5026274,-1.0,37.186142,-14.858841,0.35925767,52.044983
298,20011,2.4943132,-1.0,37.062603,-14.858841,0.2254105,51.921444
299,20013,4.5363793,-1.0,67.40534,-14.858841,0.1856115,82.26418
300,20015,2.667492,-1.0,39.635838,-14.858841,0.2129534,54.49468
301,20017,3.411284,-1.0,50.687725,-14.858841,0.2057143,65.54657
302,20019,2.4697027,-1.0,36.696922,-14.858841,0.22626656,51.555763
303,20021,1.9801253,-1.0,29.422367,-14.858841,0.2685949,44.281208
304,20023,3.8783183,-1.0,57.627316,-14.858841,0.43278164,72.48616
305,20027,2.8646092,-1.0,42.564774,-14.858841,0.2934546,57.423615
306,20029,2.476346,-1.0,36.79563,-14.858841,0.29830313,51.654472
307,20031,3.201707,-1.0,47.573654,-14.858841,0.22522706,62.432495
308,20033,4.0136437,-1.0,59.638096,-14.858841,0.5122756,74.49693
309,20035,2.5819483,-1.0,38.364758,-14.858841,0.21530408,53.2236
310,20037,2.4295297,-1.0,36.099995,-14.858841,0.27243856,50.958836
311,20039,2.3888364,-1.0,35.495342,-14.858841,0.37797982,50.354183
312,20041,2.4854407,-1.0,36.93077,-14.858841,0.24196182,51.78961
313,20043,4.575448,-1.0,67.985855,-14.858841,0.19205734,82.844696
314,20045,3.0302224,-1.0,45.025593,-14.858841,0.21084382,59.884434
315,20047,3.8573523,-1.0,57.315784,-14.858841,0.5628484,72.17462
316,20049,2.882917,-1.0,42.836803,-14.858841,0.22148518,57.695644
317,20051,1.7402188,-1.0,25.857634,-14.858841,0.38127986,40.716476
318,20053,2.3375125,-1.0,34.732727,-14.858841,0.28065106,49.591568
319,20055,4.244805,-1.0,63.07288,-14.858841,0.50338954,77.93172
320,20057,4.1148896,-1.0,61.14249,-14.858841,0.46780723,76.00133
321,20059,3.0663457,-1.0,45.562344,-14.858841,0.1948288,60.421185
322,20061,3.227581,-1.0,47.958115,-14.858841,0.29262656,62.816956
323,20063,3.371214,-1.0,50.09233,-14.858841,0.49351943,64.95117
324,20065,3.295363,-1.0,48.965275,-14.858841,0.40391392,63.824116
325,20069,4.3280597,-1.0,64.30995,-14.858841,0.5213181,79.16879
326,20073,3.1362133,-1.0,46.600494,-14.858841,0.18433538,61.459335
327,20077,2.1816711,-1.0,32.417107,-14.858841,0.29064816,47.275948
328,20079,2.664331,-1.0,39.58887,-14.858841,0.26282182,54.447712
329,20081,4.2927527,-1.0,63.78533,-14.858841,0.5066184,78.64417
330,20083,3.1666327,-1.0,47.05249,-14.858841,0.39462936,61.91133
331,20085,3.5658937,-1.0,52.985046,-14.858841,0.2174603,67.84389
332,20087,3.740746,-1.0,55.583153,-14.858841,0.21782538,70.44199
333,20089,2.7272038,-1.0,40.52309,-14.858841,0.28825307,55.38193
334,20091,2.8738585,-1.0,42.702206,-14.858841,0.2221825,57.561047
335,20093,3.512209,-1.0,52.187355,-14.858841,0.46125683,67.046196
336,20095,2.2776814,-1.0,33.843704,-14.858841,0.32873484,48.702545
337,20097,3.877911,-1.0,57.621265,-14.858841,0.48179457,72.4801
338,20099,1.9252635,-1.0,28.607185,-14.858841,0.2571777,43.466026
339,20103,3.4414992,-1.0,51.136692,-14.858841,0.19894406,65.99553
340,20105,2.5230532,-1.0,37.489647,-14.858841,0.29411057,52.348488
341,20107,2.8188534,-1.0,41.884895,-14.858841,0.19950578,56.743736
342,20109,3.5842261,-1.0,53.257446,-14.858841,0.6192516,68.11629
343,20111,3.1858106,-1.0,47.337452,-14.858841,0.20057355,62.196293
344,20113,2.6257396,-1.0,39.015446,-14.858841,0.2711429,53.874287
345,20115,2.6154113,-1.0,38.86198,-14.858841,0.2487098,53.72082
346,20117,3.7347422,-1.0,55.493942,-14.858841,0.23803952,70.35278
347,20119,4.6106677,-1.0,68.50918,-14.858841,0.5013323,83.36802
348,20121,3.1197782,-1.0,46.35629,-14.858841,0.1927809,61.21513
349,20123,2.3729353,-1.0,35.259068,-14.858841,0.2744386,50.11791
350,20125,2.2466512,-1.0,33.382633,-14.858841,0.23560731,48.241474
351,20127,2.8832374,-1.0,42.841564,-14.858841,0.21206938,57.700405
352,20129,3.3523502,-1.0,49.81204,-14.858841,0.42935327,64.67088
353,20131,4.0698323,-1.0,60.472992,-14.858841,0.195892,75.33183
354,20133,2.6217618,-1.0,38.95634,-14.858841,0.24304548,53.81518
355,20135,2.8636622,-1.0,42.5507,-14.858841,0.48793092,57.409542
356,20137,2.6889753,-1.0,39.95506,-14.858841,0.38164765,54.8139
357,20139,3.093001,-1.0,45.95841,-14.858841,0.22132678,60.81725
358,20141,2.6864214,-1.0,39.91711,-14.858841,0.3265813,54.77595
359,20143,2.5730824,-1.0,38.233025,-14.858841,0.26630107,53.091866
360,20145,3.6718917,-1.0,54.560055,-14.858841,0.6071255,69.4189
361,20147,2.7781577,-1.0,41.280205,-14.858841,0.35498303,56.139046
362,20149,3.474337,-1.0,51.624622,-14.858841,0.2558725,66.48346
363,20151,3.1455116,-1.0,46.73866,-14.858841,0.53090286,61.5975
364,20153,2.7316484,-1.0,40.58913,-14.858841,0.38075235,55.44797
365,20155,2.6606927,-1.0,39.53481,-14.858841,0.33657956,54.39365
366,20157,3.3845773,-1.0,50.290897,-14.858841,0.28813982,65.149734
