,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17007,3.9994884,4.23317,59.42776,62.9,0.20621388,-3.4722404
1,17009,3.6818795,4.07838,54.70846,60.600002,0.26801318,-5.8915405
2,17011,4.444879,4.90617,66.04575,72.9,0.22407463,-6.854248
3,17015,4.3423543,4.73119,64.522354,70.3,0.19546923,-5.777649
4,17023,3.4814038,4.26009,51.729626,63.3,0.23722842,-11.570374
5,17025,2.7672615,3.6342,41.118298,54.000004,0.24163596,-12.881706
6,17027,2.9351807,3.7688,43.613384,56.0,0.24348263,-12.386616
7,17029,4.021524,4.79176,59.755184,71.2,0.21848252,-11.444813
8,17031,3.5293956,2.88717,52.44273,42.9,0.27479407,9.542728
9,17033,3.3067007,3.91686,49.13374,58.2,0.24795699,-9.066261
10,17041,4.09924,4.711,60.909954,70.0,0.2182251,-9.090046
11,17045,3.9162898,4.79176,58.19153,71.2,0.22799279,-13.008469
12,17049,3.315329,3.74861,49.261948,55.7,0.23161814,-6.438053
13,17051,3.203034,3.62074,47.593372,53.8,0.24470921,-6.206627
14,17055,2.5711164,3.16983,38.20381,47.100002,0.32559317,-8.896191
15,17057,3.6526108,4.19952,54.273563,62.4,0.25426248,-8.126438
16,17061,3.8842473,4.74465,57.715412,70.5,0.26653707,-12.784588
17,17067,4.153506,4.32739,61.71628,64.3,0.22332133,-2.5837212
18,17075,3.9826665,4.39469,59.17781,65.3,0.22380452,-6.1221924
19,17077,2.8128538,3.4323,41.79575,51.0,0.32968977,-9.20425
20,17081,2.5540104,3.13618,37.949635,46.6,0.3145989,-8.650364
21,17083,3.6876087,4.28701,54.79359,63.700005,0.26836067,-8.906414
22,17085,3.5705447,3.6342,53.054157,54.000004,0.2613791,-0.94584656
23,17089,4.2040634,4.28701,62.46751,63.700005,0.21491379,-1.2324944
24,17095,4.1228523,4.54948,61.260807,67.6,0.24437602,-6.3391914
25,17097,3.445126,3.45249,51.190582,51.300003,0.2600255,-0.10942078
26,17099,4.353583,4.5091,64.68919,67.0,0.21515356,-2.3108063
27,17101,3.0761385,3.78899,45.707855,56.3,0.25202644,-10.592144
28,17105,4.2723937,4.66389,63.48282,69.299995,0.23521778,-5.817177
29,17107,4.444038,4.9802,66.03326,74.0,0.22195762,-7.9667435
30,17113,4.4207926,4.99366,65.68786,74.2,0.21315557,-8.512138
31,17115,4.5581365,5.23594,67.72862,77.8,0.21634991,-10.071381
32,17117,3.8393264,4.38123,57.04794,65.1,0.2489422,-8.052059
33,17119,3.3424482,3.62747,49.664906,53.9,0.22604883,-4.235096
34,17121,2.7819347,3.4996,41.336327,52.0,0.24828653,-10.663673
35,17125,4.0231957,4.5091,59.780025,67.0,0.24416684,-7.2199745
36,17127,2.7681727,3.33135,41.13184,49.5,0.35481834,-8.36816
37,17133,3.1980138,3.49287,47.51878,51.9,0.27277672,-4.381222
38,17135,3.8518376,4.28028,57.233845,63.600002,0.22725143,-6.3661575
39,17137,4.3097186,4.89944,64.03742,72.799995,0.26697096,-8.762573
40,17143,4.110867,4.65716,61.08272,69.2,0.22924152,-8.117275
41,17145,2.4765959,3.43903,36.799343,51.1,0.3293562,-14.300655
42,17147,4.7128577,5.22248,70.0276,77.6,0.20408612,-7.5723953
43,17149,3.826342,4.29374,56.85501,63.8,0.28331423,-6.9449883
44,17151,2.8987613,3.22367,43.072235,47.9,0.37543893,-4.8277664
45,17157,2.769002,3.38519,41.14416,50.3,0.29832327,-9.155838
46,17159,2.930118,3.72169,43.53816,55.3,0.24285711,-11.761841
47,17163,3.076487,3.69477,45.71303,54.9,0.24525687,-9.18697
48,17167,4.4632015,5.20229,66.318,77.3,0.22841695,-10.982002
49,17177,4.097963,4.46199,60.89098,66.299995,0.21733736,-5.4090157
50,17179,4.2648787,5.04077,63.371155,74.9,0.21323189,-11.528847
51,17183,4.019469,4.75138,59.724648,70.6,0.21893862,-10.875351
52,17185,3.4789405,3.58709,51.693024,53.3,0.25635555,-1.6069756
53,17189,2.615099,3.71496,38.85734,55.2,0.27335113,-16.342659
54,17191,2.9267526,3.33808,43.48815,49.6,0.26551715,-6.111847
55,17193,3.1897573,3.69477,47.3961,54.9,0.27570194,-7.5039024
56,17195,4.262565,4.71773,63.336777,70.1,0.21863697,-6.7632217
57,17197,3.4977355,3.69477,51.972298,54.9,0.22725272,-2.9277039
58,17199,2.6600928,2.8939,39.525898,43.0,0.35866025,-3.474102
59,17201,3.8185024,4.02454,56.73852,59.8,0.23089157,-3.0614777
60,17203,4.34312,5.00712,64.53373,74.4,0.21807669,-9.866272
61,18001,3.1379457,4.04473,46.626236,60.100002,0.25463605,-13.473766
62,18003,3.162808,3.54671,46.995663,52.7,0.25479734,-5.704338
63,18005,3.1929965,4.34758,47.44423,64.6,0.31285033,-17.15577
64,18007,4.1969504,4.8456,62.36182,72.0,0.22320391,-9.63818
65,18011,3.754456,4.38123,55.786865,65.1,0.24790059,-9.313133
66,18015,3.904508,4.38796,58.016464,65.2,0.2186604,-7.1835327
67,18017,3.680883,3.91013,54.693653,58.100002,0.21757787,-3.4063492
68,18019,2.7645235,3.21694,41.077614,47.8,0.43072417,-6.7223854
69,18021,3.3567681,3.86302,49.877686,57.4,0.27488023,-7.522316
70,18023,3.728169,4.34758,55.39627,64.6,0.22337508,-9.203728
71,18027,3.347108,3.76207,49.734146,55.9,0.26668647,-6.1658554
72,18029,2.625298,3.29097,39.00889,48.9,0.46643186,-9.891113
73,18031,3.3184104,4.63697,49.30773,68.9,0.28610256,-19.59227
74,18035,3.5636716,4.1053,52.95203,61.0,0.26401797,-8.04797
75,18037,3.260376,3.85629,48.445408,57.300003,0.35089538,-8.854595
76,18039,3.2021213,3.82264,47.57981,56.8,0.28356868,-9.220188
77,18041,3.3341641,3.95724,49.541817,58.800003,0.2951932,-9.258186
78,18047,2.9829965,3.99089,44.32387,59.3,0.36316696,-14.976128
79,18049,3.6754813,3.64766,54.61339,54.2,0.2147386,0.4133911
80,18051,3.350389,4.03127,49.782898,59.9,0.26486096,-10.117104
81,18053,3.5869718,3.93705,53.298244,58.500004,0.23958486,-5.2017593
82,18055,3.0740848,4.05146,45.677338,60.199997,0.29375383,-14.522659
83,18057,3.6522412,4.39469,54.268074,65.3,0.2549977,-11.031929
84,18059,3.4146357,3.87648,50.73753,57.600002,0.28920457,-6.8624725
85,18063,3.5726452,4.19279,53.08537,62.3,0.26749882,-9.21463
86,18067,3.799509,4.50237,56.456303,66.9,0.22904925,-10.443699
87,18069,3.2920933,3.4323,48.91669,51.0,0.24552101,-2.0833092
88,18071,3.132679,4.36104,46.54798,64.8,0.33605438,-18.252022
89,18075,3.069993,3.68804,45.61654,54.8,0.2736248,-9.18346
