,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,4.556859,0.0,67.70965,0.0,0.21268335,67.70965
1,17003,4.153826,0.0,61.721043,0.0,0.22461116,61.721043
2,17005,4.193051,0.0,62.303875,0.0,0.18634312,62.303875
3,17007,4.3022,0.0,63.925705,0.0,0.17408602,63.925705
4,17009,4.497016,0.0,66.82044,0.0,0.23439655,66.82044
5,17011,4.80735,0.0,71.431656,0.0,0.19257602,71.431656
6,17013,3.8399293,0.0,57.0569,0.0,0.21313454,57.0569
7,17015,4.6423244,0.0,68.97956,0.0,0.16892952,68.97956
8,17017,4.729289,0.0,70.27175,0.0,0.24447314,70.27175
9,17019,4.9367,0.0,73.35364,0.0,0.22858153,73.35364
10,17021,4.8526154,0.0,72.10424,0.0,0.20051816,72.10424
11,17023,4.3195686,0.0,64.183784,0.0,0.18516019,64.183784
12,17025,3.9447448,0.0,58.614338,0.0,0.19961551,58.614338
13,17027,3.9681375,0.0,58.961926,0.0,0.1858262,58.961926
14,17029,4.6916647,0.0,69.7127,0.0,0.19153677,69.7127
15,17031,3.3507628,0.0,49.788452,0.0,0.21757667,49.788452
16,17033,4.304184,0.0,63.955185,0.0,0.18341878,63.955185
17,17035,4.3100157,0.0,64.04184,0.0,0.18963279,64.04184
18,17037,4.4545813,0.0,66.18992,0.0,0.17947985,66.18992
19,17039,4.855893,0.0,72.15295,0.0,0.23450308,72.15295
20,17041,4.8640985,0.0,72.274864,0.0,0.20582134,72.274864
21,17043,3.5349507,0.0,52.525272,0.0,0.22953938,52.525272
22,17045,4.7938538,0.0,71.23111,0.0,0.20981148,71.23111
23,17047,4.0934534,0.0,60.823975,0.0,0.1972232,60.823975
24,17049,4.2791667,0.0,63.583458,0.0,0.19643185,63.583458
25,17051,4.066143,0.0,60.418175,0.0,0.19418225,60.418175
26,17053,4.582056,0.0,68.084045,0.0,0.23171455,68.084045
27,17055,3.669575,0.0,54.52563,0.0,0.24106379,54.52563
28,17057,4.628624,0.0,68.775986,0.0,0.24648815,68.775986
29,17059,4.318089,0.0,64.1618,0.0,0.20704032,64.1618
30,17061,4.589916,0.0,68.200836,0.0,0.2159072,68.200836
31,17063,4.5403337,0.0,67.464096,0.0,0.22552954,67.464096
32,17065,3.9063327,0.0,58.04358,0.0,0.21028067,58.04358
33,17067,4.81157,0.0,71.494354,0.0,0.22039877,71.494354
34,17069,3.6467197,0.0,54.186028,0.0,0.28119156,54.186028
35,17071,4.8333426,0.0,71.81787,0.0,0.19565202,71.81787
36,17073,4.770282,0.0,70.88086,0.0,0.18272866,70.88086
37,17075,4.5625963,0.0,67.79489,0.0,0.22453511,67.79489
38,17077,3.7693198,0.0,56.007725,0.0,0.23311338,56.007725
39,17079,4.2253027,0.0,62.7831,0.0,0.18782616,62.7831
40,17081,3.537828,0.0,52.568024,0.0,0.22942269,52.568024
41,17083,4.2199736,0.0,62.70392,0.0,0.18317276,62.70392
42,17085,4.328882,0.0,64.322174,0.0,0.18697748,64.322174
43,17087,3.4396746,0.0,51.109577,0.0,0.28505564,51.109577
44,17089,4.204495,0.0,62.473923,0.0,0.18304385,62.473923
45,17091,4.3851385,0.0,65.15807,0.0,0.2374082,65.15807
46,17093,4.4259644,0.0,65.7647,0.0,0.19225651,65.7647
47,17095,4.7850294,0.0,71.09999,0.0,0.21011993,71.09999
48,17097,3.6497364,0.0,54.230854,0.0,0.23544706,54.230854
49,17099,4.684637,0.0,69.60828,0.0,0.21095055,69.60828
50,17101,4.223399,0.0,62.754818,0.0,0.19853693,62.754818
51,17103,4.651017,0.0,69.10873,0.0,0.19093812,69.10873
52,17105,4.6718483,0.0,69.41825,0.0,0.23357117,69.41825
53,17107,4.9751453,0.0,73.9249,0.0,0.22837272,73.9249
54,17109,4.8076878,0.0,71.43667,0.0,0.24490112,71.43667
55,17111,4.051134,0.0,60.19516,0.0,0.18300045,60.19516
56,17113,4.8635044,0.0,72.26604,0.0,0.22220446,72.26604
57,17115,4.9539576,0.0,73.61007,0.0,0.22431594,73.61007
58,17117,4.688015,0.0,69.65847,0.0,0.1892852,69.65847
59,17119,4.1991625,0.0,62.394688,0.0,0.17308424,62.394688
60,17121,3.8585596,0.0,57.333725,0.0,0.20124425,57.333725
61,17123,4.8218126,0.0,71.646545,0.0,0.21991631,71.646545
62,17125,4.714858,0.0,70.05733,0.0,0.25713238,70.05733
63,17127,4.100191,0.0,60.924088,0.0,0.21021885,60.924088
64,17129,4.8797503,0.0,72.50743,0.0,0.22578536,72.50743
65,17131,4.801852,0.0,71.34996,0.0,0.1862849,71.34996
66,17133,3.6551936,0.0,54.31194,0.0,0.23736656,54.31194
67,17135,4.5891724,0.0,68.18978,0.0,0.17875712,68.18978
