,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.9463868,3.68804,58.638737,54.8,0.19278029,3.8387375
1,17003,3.2491589,3.27751,48.278736,48.7,0.22945917,-0.42126465
2,17005,3.8420582,3.9707,57.08853,59.0,0.23259087,-1.9114685
3,17007,4.0349827,3.5669,59.955166,53.0,0.1670289,6.955166
4,17009,3.803413,4.13222,56.51431,61.399998,0.2303377,-4.885689
5,17011,4.286242,4.36104,63.68859,64.8,0.15972148,-1.111412
6,17013,3.902504,3.64093,57.986687,54.1,0.17646725,3.8866882
7,17015,4.3070726,4.58313,63.998108,68.1,0.16891123,-4.1018906
8,17017,4.338427,4.2399,64.464,63.000004,0.18141827,1.4639931
9,17019,4.220376,4.44853,62.709896,66.100006,0.15559603,-3.39011
10,17021,4.3641834,4.43507,64.84671,65.9,0.18016042,-1.0532913
11,17023,3.9780703,3.93032,59.109512,58.4,0.18765165,0.7095108
12,17025,3.4062662,3.52652,50.613167,52.4,0.28644556,-1.7868347
13,17027,3.6659913,3.53325,54.47238,52.500004,0.24330433,1.9723778
14,17029,4.2511835,4.48218,63.16766,66.600006,0.1976464,-3.4323463
15,17033,3.8236628,3.78899,56.815197,56.3,0.205634,0.51519775
16,17035,3.9291482,3.80245,58.382587,56.5,0.2217836,1.8825874
17,17037,4.0854917,3.9707,60.705673,59.0,0.1548854,1.7056732
18,17039,4.357188,4.46872,64.74277,66.4,0.14556575,-1.6572342
19,17041,4.295589,4.51583,63.827473,67.1,0.16474977,-3.2725258
20,17045,4.203392,4.1053,62.457535,61.0,0.16548343,1.4575348
21,17047,3.574469,3.68131,53.11247,54.7,0.23557352,-1.587532
22,17049,3.8105884,3.89667,56.620926,57.9,0.2464619,-1.2790756
23,17051,3.7928295,3.66112,56.35705,54.4,0.22341388,1.9570503
24,17053,4.0287304,3.78899,59.862267,56.3,0.15772432,3.5622673
25,17055,3.2923064,3.44576,48.919857,51.2,0.2716626,-2.2801437
26,17057,4.0526915,3.93032,60.2183,58.4,0.18244298,1.8182983
27,17059,3.7798185,3.87648,56.163723,57.600002,0.22486122,-1.4362793
28,17061,4.14765,4.38796,61.62927,65.2,0.1650581,-3.5707283
29,17063,3.924498,3.78226,58.31349,56.2,0.16632675,2.113491
30,17065,3.3820562,3.48614,50.253437,51.8,0.27082637,-1.5465622
31,17067,4.207412,4.48218,62.51726,66.600006,0.1930786,-4.0827446
32,17069,3.3602285,3.41884,49.929104,50.8,0.29338855,-0.8708954
33,17071,4.2100806,4.17933,62.55692,62.1,0.18911637,0.45692062
34,17073,4.252664,4.19279,63.18966,62.3,0.1646069,0.8896599
35,17075,3.9364724,4.038,58.491417,60.000004,0.15391988,-1.5085869
36,17077,3.350284,3.51306,49.781338,52.2,0.25499964,-2.418663
37,17079,3.8830905,3.66785,57.698223,54.5,0.22475612,3.198223
38,17081,3.1898093,3.20348,47.39687,47.600002,0.29620463,-0.20313263
39,17083,3.9972072,4.39469,59.393867,65.3,0.17684399,-5.9061356
40,17085,3.979032,3.97743,59.123806,59.100002,0.20326334,0.023803711
41,17087,3.3388186,3.08234,49.610973,45.8,0.3003599,3.8109741
42,17089,3.9002228,3.7688,57.95279,56.0,0.15991004,1.9527893
43,17091,3.813496,3.68804,56.66413,54.8,0.1721534,1.8641319
44,17093,4.101735,3.86975,60.94703,57.5,0.15840189,3.447029
45,17095,4.2927585,4.30047,63.785416,63.899998,0.16587079,-0.11458206
46,17097,3.4933834,3.48614,51.90763,51.8,0.21219382,0.10763168
47,17099,4.1810775,3.99089,62.125965,59.3,0.15227954,2.825966
48,17101,3.8689237,3.89667,57.48772,57.9,0.20632055,-0.41228104
49,17103,4.1184354,4.35431,61.19518,64.700005,0.16686161,-3.5048256
50,17105,4.0307107,3.7688,59.89169,56.0,0.16276649,3.8916893
51,17107,4.424162,4.62351,65.73792,68.7,0.1514841,-2.9620743
52,17109,4.31046,4.38123,64.04844,65.1,0.19557245,-1.0515594
53,17111,3.9637809,3.53325,58.89719,52.500004,0.16495751,6.3971863
54,17113,4.270076,4.30047,63.44838,63.899998,0.1571554,-0.4516182
55,17115,4.4140024,4.45526,65.58696,66.2,0.17135093,-0.6130371
56,17117,4.2018204,4.53602,62.43418,67.4,0.17833662,-4.9658203
57,17119,3.9070983,3.93705,58.054955,58.500004,0.19813347,-0.4450493
58,17121,3.4871602,3.69477,51.81516,54.9,0.2798764,-3.0848427
59,17123,4.299656,4.24663,63.887905,63.100002,0.16729109,0.78790283
60,17125,4.1180897,4.11876,61.19004,61.2,0.18785097,-0.009960175
61,17127,3.7027698,3.47268,55.018867,51.600002,0.23149365,3.4188652
62,17129,4.375453,4.52929,65.01416,67.3,0.1724765,-2.285843
63,17131,4.1404667,3.99762,61.522537,59.4,0.19308192,2.1225357
64,17133,3.3568845,3.74861,49.879414,55.7,0.23752719,-5.820587
65,17135,4.2840004,4.25336,63.65528,63.199997,0.1817554,0.45528412
66,17137,4.275723,4.23317,63.532288,62.9,0.18578373,0.6322861
67,17139,4.2898145,4.3745,63.741673,65.0,0.18770392,-1.2583275
68,17141,4.134925,4.16587,61.440193,61.900005,0.17085323,-0.45981216
69,17143,4.263578,4.38796,63.351826,65.2,0.17126739,-1.8481712
70,17145,3.2941513,3.24386,48.94727,48.2,0.26661566,0.7472687
71,17147,4.4549403,4.82541,66.19525,71.7,0.15291876,-5.5047455
72,17149,4.012872,4.17933,59.626633,62.1,0.17572002,-2.4733658
73,17151,3.469276,3.57363,51.54942,53.100002,0.2559754,-1.5505829
74,17153,3.5807343,3.68804,53.205563,54.8,0.22288999,-1.5944366
75,17155,4.2415886,4.15914,63.025093,61.800003,0.1623654,1.22509
76,17157,3.332035,3.59382,49.51018,53.4,0.24264774,-3.88982
77,17159,3.6954527,3.6342,54.910145,54.000004,0.24159455,0.910141
78,17161,4.111378,4.12549,61.090317,61.300003,0.18688595,-0.20968628
79,17163,3.6159482,3.54671,53.7288,52.7,0.22584587,1.028801
80,17165,3.6317601,3.9707,53.963745,59.0,0.2641298,-5.036255
81,17167,4.4097595,4.63024,65.52392,68.8,0.17396733,-3.276085
82,17169,3.939961,3.91013,58.543255,58.100002,0.20070824,0.44325256
83,17171,4.0333953,4.38123,59.93158,65.1,0.19495311,-5.168419
84,17173,4.0953336,4.06492,60.85191,60.4,0.20497134,0.4519081
85,17175,4.35338,4.2399,64.68619,63.000004,0.16769692,1.6861839
86,17177,4.148533,4.31393,61.64239,64.1,0.17747574,-2.4576073
87,17179,4.3695526,4.29374,64.92649,63.8,0.15742397,1.1264915
88,17181,3.3472233,3.37846,49.73586,50.2,0.24841748,-0.46414185
89,17183,4.24386,4.15914,63.058838,61.800003,0.15838982,1.2588348
90,17185,3.9927816,3.66785,59.32811,54.5,0.19724332,4.8281097
