,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,end_of_season_NASS_yield(bu/acre),y_test_pred_uncertainty,prediction_error(bu/acre)
36,17133,6.6415186,12.28225,98.68527,182.50002,1.3224082,-83.81474
37,17135,7.1783876,13.7965,106.66252,205.0,1.1693703,-98.33748
38,17137,8.182616,15.37805,121.5842,228.5,1.3166976,-106.9158
39,17141,7.6633043,15.82223,113.86782,235.1,1.3067156,-121.232185
40,17143,7.749015,14.69832,115.14138,218.40001,1.3239596,-103.25863
41,17147,7.2471576,16.22603,107.684364,241.1,1.2267249,-133.41565
42,17149,7.758492,13.47346,115.2822,200.20001,1.2452207,-84.91781
43,17151,7.0467935,10.57283,104.707184,157.1,1.2710698,-52.392822
44,17153,7.055754,12.1813,104.84033,181.0,1.184155,-76.15967
45,17157,6.342375,11.62944,94.24034,172.8,1.1504067,-78.55966
46,17159,6.5298247,12.07362,97.02563,179.4,1.1933107,-82.37437
47,17163,6.4269686,12.6524,95.49731,188.0,1.2588038,-92.50269
48,17167,8.095627,16.70386,120.29163,248.2,1.2898496,-127.90836
49,17171,7.7381353,13.50711,114.97972,200.7,1.3033676,-85.720276
50,17175,7.905834,15.16269,117.471535,225.3,1.3521397,-107.82847
51,17177,7.8721914,14.83292,116.97164,220.40001,1.2513983,-103.42837
52,17179,7.470868,15.83569,111.008446,235.3,1.2591904,-124.29156
53,17183,6.65858,14.6714,98.93878,218.0,1.2370818,-119.06122
54,17185,7.386205,12.32936,109.75045,183.2,1.2355907,-73.44955
55,17189,6.2584763,12.86776,92.993706,191.2,1.2125752,-98.20629
56,17191,6.765579,12.24187,100.52866,181.9,1.2327251,-81.37133
57,17193,7.1422424,11.82461,106.12544,175.7,1.3029785,-69.574554
58,17195,7.8161745,15.49246,116.1393,230.20001,1.3231044,-114.060715
59,17197,6.7119055,13.06966,99.73114,194.20001,1.3698914,-94.46887
60,17199,6.314974,9.75177,93.83319,144.90001,1.1688693,-51.06682
61,17201,7.641227,14.19357,113.53977,210.90001,1.3283918,-97.36024
62,18001,6.3779316,13.24464,94.76867,196.8,1.2379317,-102.031334
63,18003,6.359845,13.0562,94.49993,194.0,1.2791016,-99.50007
64,18005,7.041586,13.37251,104.62981,198.7,1.3663647,-94.07019
65,18007,7.0932217,15.45881,105.39706,229.7,1.2915231,-124.30294
66,18011,7.209909,14.12627,107.13089,209.90001,1.2810881,-102.76912
67,18015,7.383602,14.57718,109.71177,216.6,1.2766881,-106.88824
68,18017,7.318797,13.55422,108.74884,201.40001,1.2479488,-92.65117
69,18019,6.514656,11.63617,96.80024,172.90001,1.2646633,-76.09977
70,18021,7.45884,12.53799,110.82972,186.3,1.2032421,-75.47028
71,18023,6.845262,14.34836,101.71266,213.2,1.2606233,-111.487335
72,18027,7.89834,13.15715,117.36018,195.5,1.3196936,-78.13982
73,18029,6.10244,12.32936,90.675186,183.2,1.2508848,-92.52481
74,18031,7.3446846,14.77235,109.1335,219.5,1.2986044,-110.3665
75,18033,6.1365137,11.53522,91.18148,171.40001,1.1898357,-80.21853
76,18035,7.22439,13.11004,107.34606,194.8,1.2531592,-87.45394
77,18037,7.1860847,12.80046,106.77689,190.2,1.278846,-83.4231
78,18039,6.9432025,12.06689,103.167946,179.3,1.2466207,-76.13206
79,18041,7.633223,13.81669,113.42085,205.3,1.2618388,-91.87915
80,18047,6.8464136,13.21099,101.729774,196.3,1.2479864,-94.57023
81,18049,7.306738,12.71297,108.56966,188.9,1.230462,-80.33034
82,18051,7.761204,13.3927,115.322495,199.0,1.2935537,-83.677505
83,18057,7.215001,13.8638,107.20656,206.0,1.3261484,-98.79344
84,18059,7.419857,13.26483,110.25048,197.09999,1.317229,-86.84951
85,18061,6.482897,11.25929,96.32833,167.3,1.2175996,-70.97167
86,18063,7.5075912,13.95129,111.55411,207.3,1.2609029,-95.745895
87,18067,7.1369357,14.43585,106.04659,214.5,1.2538874,-108.45341
88,18069,6.7589436,12.67932,100.43007,188.40001,1.2600558,-87.96994
89,18071,6.593163,13.24464,97.96676,196.8,1.3056281,-98.833244
90,18075,6.8057833,11.69674,101.12605,173.8,1.2582699,-72.67395
91,18077,5.882038,11.42081,87.40027,169.7,1.1833797,-82.29973
92,18079,6.7565937,12.24187,100.39515,181.9,1.2303132,-81.504845
93,18081,7.3652935,13.27156,109.43973,197.2,1.3885623,-87.76027
94,18083,7.621229,13.93783,113.24263,207.1,1.2492857,-93.857376
95,18085,7.1076097,12.38993,105.61085,184.1,1.2261493,-78.48916
96,18087,6.652525,12.19476,98.84881,181.20001,1.1887351,-82.351204
97,18089,6.989667,13.18407,103.85835,195.9,1.3910525,-92.04164
98,18091,6.692252,12.43704,99.43911,184.8,1.3175963,-85.36089
99,18095,7.427303,14.85311,110.361115,220.70001,1.276699,-110.3389
100,18097,7.2420535,12.86103,107.60852,191.09999,1.4309676,-83.49147
101,18099,7.0535684,11.66982,104.80785,173.4,1.202072,-68.59214
102,18103,6.754415,12.27552,100.36278,182.40001,1.2647735,-82.03723
103,18105,6.4859896,12.90141,96.37429,191.7,1.2956901,-95.32571
104,18107,7.7750053,14.83292,115.52757,220.40001,1.2387669,-104.87244
105,18109,7.606469,13.41289,113.023315,199.3,1.3022137,-86.27669
106,18111,6.771177,13.53403,100.61184,201.1,1.3503838,-100.48817
107,18113,6.8132854,12.14092,101.237526,180.4,1.1602978,-79.16247
108,18115,5.5300403,9.39508,82.16999,139.59999,1.288663,-57.43
109,18119,6.850937,11.03047,101.79698,163.9,1.2988403,-62.103012
110,18129,7.6205335,13.66863,113.2323,203.09999,1.2713825,-89.86769
111,18131,7.362076,11.7102,109.391914,174.0,1.3020571,-64.608086
112,18133,7.51962,12.82738,111.73284,190.6,1.1957216,-78.867165
113,18135,7.152355,13.78304,106.27571,204.8,1.2804017,-98.52429
114,18137,6.0890822,11.79769,90.47671,175.3,1.208501,-84.823296
115,18139,7.6178017,14.35509,113.1917,213.3,1.3309884,-100.1083
116,18141,6.7046375,12.20822,99.623146,181.4,1.2442853,-81.77685
117,18143,6.4186716,12.45723,95.37402,185.09999,1.1886188,-89.72597
118,18145,7.492485,13.94456,111.32964,207.2,1.3648564,-95.87035
119,18147,6.955242,11.56214,103.34684,171.8,1.2144475,-68.45316
120,18149,7.0724335,10.92279,105.088165,162.29999,1.2967666,-57.211823
121,18151,6.6121044,12.8543,98.24821,191.0,1.1465757,-92.75179
122,18153,7.47495,13.55422,111.06909,201.40001,1.1950245,-90.33092
123,18157,7.5056896,14.806,111.52585,220.0,1.268924,-108.47415
124,18159,7.080433,14.71178,105.20703,218.59999,1.276318,-113.39296
125,18161,7.6054745,13.48019,113.00854,200.3,1.213869,-87.291466
126,18163,7.244238,12.90141,107.64098,191.7,1.2605445,-84.05901
127,18167,7.1483345,13.01582,106.215965,193.4,1.1883171,-87.18403
128,18169,6.6227646,11.82461,98.40661,175.7,1.2529771,-77.29339
129,18175,6.3841443,12.08035,94.860985,179.5,1.241247,-84.639015
130,18177,7.4036617,13.8638,110.009834,206.0,1.2916427,-95.990166
131,18179,6.834513,13.53403,101.55295,201.1,1.2555733,-99.54706
132,18183,6.442683,11.78423,95.730804,175.1,1.2067921,-79.3692
133,19001,6.595765,14.21376,98.005424,211.20001,1.1448812,-113.19459
134,19005,7.2543144,14.55699,107.7907,216.3,1.096938,-108.5093
135,19009,6.9684534,15.08866,103.543144,224.20001,1.1831074,-120.65687
136,19011,6.6710367,16.05778,99.12388,238.59999,1.1643317,-139.4761
137,19013,6.5926533,13.85707,97.95919,205.90001,1.2041191,-107.94082
138,19015,6.8727016,14.64448,102.120384,217.6,1.1995964,-115.47962
139,19017,6.7540417,13.85707,100.35723,205.90001,1.1831086,-105.54278
140,19019,6.865759,14.85984,102.01722,220.8,1.1789634,-118.78278
141,19023,6.903096,14.11954,102.57201,209.8,1.2129575,-107.228
142,19025,6.7914996,15.39824,100.91381,228.8,1.210711,-127.88619
143,19027,7.0455585,16.21257,104.688835,240.90001,1.207275,-136.21118
144,19029,6.8881607,14.6041,102.35008,217.0,1.170593,-114.64992
145,19031,7.166586,15.89626,106.48716,236.20001,1.1961297,-129.71286
146,19033,6.846548,13.43981,101.73177,199.7,1.1677573,-97.96822
147,19035,6.6701674,13.93783,99.11096,207.1,1.1366317,-107.989044
148,19037,6.842373,13.89745,101.66973,206.50002,1.1521976,-104.830284
149,19039,6.3909945,12.37647,94.962776,183.9,1.0726058,-88.93722
150,19041,5.965169,11.85153,88.6355,176.1,1.143964,-87.46451
151,19043,7.1745844,14.81946,106.60601,220.2,1.1263752,-113.59399
152,19045,7.618237,15.87607,113.19817,235.90001,1.2216737,-122.701836
153,19047,7.1971445,14.41566,106.94123,214.2,1.1918379,-107.258766
154,19051,6.629663,13.11677,98.50911,194.9,1.1426619,-96.390884
155,19053,6.756458,11.58906,100.393135,172.2,1.0667359,-71.80686
156,19055,7.3524685,14.77235,109.24916,219.5,1.1469465,-110.25084
157,19057,7.324375,14.92714,108.831726,221.8,1.2624719,-112.96828
158,19059,5.903269,10.82184,87.71574,160.8,1.1513226,-73.08427
159,19061,7.5566607,14.92041,112.28322,221.70001,1.104043,-109.416794
160,19065,6.8018875,13.54076,101.06817,201.2,1.1418158,-100.13183
161,19067,6.6552906,14.13973,98.88991,210.1,1.170307,-111.2101
162,19069,6.84251,13.78977,101.671776,204.90001,1.2228584,-103.22823
163,19071,7.536165,15.5463,111.97868,231.0,1.2025344,-119.02132
164,19073,6.7904496,15.01463,100.89821,223.1,1.2115291,-122.2018
165,19079,6.6364303,14.28779,98.609665,212.3,1.2179341,-113.69034
166,19081,6.737264,13.66863,100.10794,203.09999,1.1603243,-102.99205
167,19087,7.0103083,14.38201,104.165054,213.70001,1.2178928,-109.53496
168,19089,6.865791,14.30125,102.01769,212.50002,1.1431646,-110.48232
169,19091,6.3266973,13.84361,94.00739,205.7,1.1922468,-111.692604
170,19093,7.1352024,14.90695,106.020836,221.5,1.1569183,-115.479164
171,19095,6.9509068,14.75216,103.28242,219.2,1.170097,-115.91758
172,19097,7.5819,15.31075,112.65825,227.5,1.1828295,-114.84175
173,19101,6.57034,13.70901,97.62764,203.7,1.1690207,-106.07236
174,19103,7.0623035,15.01463,104.937645,223.1,1.204907,-118.16236
175,19105,7.195233,15.70109,106.91282,233.3,1.1438069,-126.387184
176,19111,6.9601984,15.02809,103.42048,223.29999,1.2706021,-119.87951
177,19113,7.028483,15.48573,104.43511,230.1,1.1511259,-125.664894
178,19115,7.2085633,14.43585,107.1109,214.5,1.2387301,-107.3891
179,19119,6.7350645,13.37924,100.07526,198.8,1.1955225,-98.72475
180,19123,7.14049,15.00117,106.09941,222.90001,1.1584331,-116.8006
181,19125,7.155996,14.67813,106.3298,218.1,1.1328726,-111.7702
182,19127,7.112556,14.95406,105.68434,222.2,1.2054348,-116.515656
183,19129,7.2813625,14.19357,108.19261,210.90001,1.194735,-102.7074
184,19131,6.884221,14.32144,102.29155,212.8,1.1896287,-110.50845
185,19133,6.559284,12.9216,97.46336,192.0,1.1877012,-94.53664
186,19135,6.457238,12.90141,95.947075,191.7,1.1162074,-95.75292
187,19137,7.319734,14.52334,108.762764,215.8,1.2047505,-107.03724
188,19139,7.379295,14.83292,109.64777,220.40001,1.2345015,-110.752235
189,19141,6.398641,13.3927,95.07639,199.0,1.1199052,-103.92361
190,19145,7.1915092,14.07243,106.85749,209.09999,1.1951754,-102.2425
191,19147,6.2971964,12.26879,93.56904,182.3,1.1960237,-88.730965
192,19149,6.8237715,13.16388,101.39333,195.6,1.1590842,-94.20667
193,19151,6.5040083,13.6619,96.64203,203.0,1.1983308,-106.35797
194,19153,7.2254987,14.6714,107.36253,218.0,1.1514294,-110.63747
195,19157,6.8878207,15.0079,102.34503,223.0,1.1785588,-120.65497
196,19161,6.943167,15.41843,103.16742,229.1,1.1821404,-125.93259
197,19163,7.646515,15.76166,113.61835,234.2,1.2274728,-120.58165
198,19169,6.5386176,14.50315,97.15628,215.5,1.2089049,-118.34372
199,19173,6.8212676,12.96871,101.35613,192.7,1.1474794,-91.343864
200,19185,6.5885983,13.11004,97.89893,194.8,1.1088804,-96.90107
201,19187,6.793309,14.24068,100.940704,211.59999,1.2148211,-110.65929
202,19189,6.739579,12.28898,100.142334,182.59999,1.1513066,-82.45766
203,19191,7.2099433,14.27433,107.1314,212.1,1.1424832,-104.968605
204,19193,6.921711,13.89072,102.8486,206.40001,1.180389,-103.55141
205,19195,6.8190265,13.36578,101.32283,198.6,1.190535,-97.277176
206,20001,6.0044603,8.60767,89.21932,127.9,1.2277875,-38.68068
207,20003,5.7680035,8.9509,85.70585,133.0,1.1523952,-47.29415
208,20005,6.7885714,13.18407,100.8703,195.9,1.1787663,-95.02969
209,20011,5.9129524,7.6722,87.85962,114.00001,1.2100462,-26.140388
210,20013,7.4153333,13.5946,110.18326,202.0,1.1677681,-91.81674
211,20015,6.0171766,7.78661,89.40827,115.700005,1.0972072,-26.291733
212,20017,6.531515,10.94298,97.05074,162.6,1.1145034,-65.54926
213,20029,5.952236,7.71931,88.44333,114.7,1.1838046,-26.256668
214,20031,6.149276,8.67497,91.37111,128.9,1.1850431,-37.528885
215,20035,5.7596736,7.51741,85.58208,111.7,1.0871395,-26.11792
216,20041,6.1081,8.9509,90.759285,133.0,1.172245,-42.240715
217,20045,6.435502,11.81115,95.6241,175.5,1.1927106,-79.8759
218,20047,7.580904,10.08827,112.64345,149.90001,1.2378873,-37.25656
219,20053,5.678737,6.00316,84.379456,89.200005,1.1177405,-4.820549
220,20059,6.1774387,12.0467,91.78958,179.0,1.1452118,-87.21042
221,20061,7.050784,10.62667,104.76648,157.9,1.166859,-53.133514
222,20063,4.753854,4.97347,70.63676,73.9,1.1737425,-3.2632446
223,20065,4.663831,5.26959,69.299126,78.3,1.0891718,-9.000877
224,20067,6.895177,15.2771,102.45434,227.0,1.2958895,-124.54566
225,20069,7.6940594,10.57956,114.32481,157.20001,1.2799399,-42.875206
226,20073,5.1943407,6.83095,77.181885,101.5,1.0664535,-24.318115
227,20075,4.6796694,4.48891,69.53446,66.700005,1.254323,2.8344574
228,20081,7.506522,13.15042,111.53822,195.40001,1.266752,-83.861786
229,20085,6.833089,11.47465,101.531784,170.5,1.1375315,-68.968216
230,20095,6.5887127,11.33332,97.900635,168.4,1.2427787,-70.49936
231,20099,5.385828,7.10688,80.02716,105.600006,1.1155775,-25.572845
232,20103,6.4661036,12.54472,96.078804,186.4,1.1567651,-90.32119
233,20111,5.9913235,8.9509,89.024124,133.0,1.1367028,-43.975876
234,20113,6.479779,8.97782,96.282005,133.40001,1.1342795,-37.118004
235,20115,6.189267,9.13261,91.96534,135.70001,1.1380904,-43.734673
236,20119,8.162899,11.1045,121.29122,165.0,1.2977558,-43.70878
237,20121,6.139209,10.49207,91.22153,155.90001,1.1741813,-64.67848
238,20123,5.58154,5.41765,82.93522,80.50001,1.1795347,2.4352112
239,20125,5.803975,7.47703,86.24034,111.1,1.0887833,-24.859657
240,20127,6.3320236,10.03443,94.08653,149.09999,1.1521077,-55.01346
241,20131,7.1197457,12.88795,105.79117,191.5,1.1858577,-85.70883
242,20133,5.6236897,6.63578,83.56151,98.6,1.2255592,-15.03849
243,20135,5.0501423,4.15914,75.03926,61.800003,1.1586268,13.239258
244,20143,5.5946827,7.4703,83.1305,111.00001,1.1275276,-27.869507
245,20151,7.578672,10.768,112.61028,160.0,1.2064594,-47.389717
246,20153,4.398163,5.47822,65.3516,81.4,1.1778452,-16.0484
247,20155,7.089395,11.58906,105.340195,172.2,1.2522568,-66.8598
248,20157,6.92134,10.00078,102.843094,148.6,1.1789563,-45.756912
249,20159,6.391707,9.54987,94.97336,141.9,1.2218401,-46.926636
250,20161,6.7596235,10.00751,100.44017,148.7,1.2064626,-48.259827
251,20167,5.11252,3.93705,75.966125,58.500004,1.1161335,17.466122
252,20169,5.730853,7.86737,85.15384,116.9,1.1590556,-31.746162
253,20171,5.1232023,5.02058,76.12485,74.6,1.2412455,1.5248489
254,20173,6.293062,10.20941,93.507614,151.7,1.2076535,-58.192383
255,20177,6.9606977,11.90537,103.4279,176.9,1.1894071,-73.47209
256,20181,5.1300945,7.59817,76.22726,112.9,1.207394,-36.672745
257,20185,7.746854,12.9216,115.10927,192.0,1.2410771,-76.89073
258,20189,7.4831414,12.7197,111.19081,189.0,1.3664902,-77.80919
259,20191,5.805027,5.57244,86.255974,82.8,1.1879903,3.4559708
260,20193,4.9055595,4.79849,72.89093,71.3,1.1861334,1.5909271
261,20197,6.672553,10.97663,99.14641,163.1,1.1998105,-63.953598
262,20203,5.4992,5.28305,81.71174,78.5,1.2505289,3.2117386
263,20205,5.7390294,7.21456,85.27533,107.200005,1.1867257,-21.924675
264,20207,5.8765726,8.37212,87.31906,124.4,1.2088509,-37.08094
265,26005,7.0759735,11.94575,105.14077,177.5,1.2461151,-72.35923
266,26007,5.174158,10.33055,76.881996,153.5,1.2728217,-76.618004
267,26009,5.9163227,7.53087,87.9097,111.9,1.2838223,-23.990303
268,26011,6.459325,11.15834,95.97808,165.8,1.1601536,-69.82192
269,26015,6.7125907,13.85707,99.74132,205.90001,1.1971664,-106.15869
270,26017,6.438692,13.45327,95.6715,199.9,1.164374,-104.22849
271,26021,6.680138,11.58233,99.25911,172.09999,1.2681518,-72.84088
272,26025,6.662158,10.97663,98.99195,163.1,1.1565502,-64.108055
273,26027,6.921194,11.46119,102.84093,170.3,1.2601682,-67.459076
274,26029,5.7700205,7.74623,85.73582,115.100006,1.2079597,-29.36419
275,26035,5.9230423,10.53918,88.009544,156.6,1.2353593,-68.59046
276,26037,6.7033753,12.7197,99.60439,189.0,1.1380787,-89.39561
277,26041,4.523494,7.41646,67.213875,110.200005,1.4069246,-42.98613
278,26043,5.223589,8.4125,77.61648,125.00001,1.4205825,-47.38353
279,26045,6.6516085,14.09262,98.8352,209.4,1.1127634,-110.5648
280,26049,6.496235,11.12469,96.52652,165.3,1.1440585,-68.77348
281,26051,6.1400633,12.59856,91.23422,187.20001,1.2193346,-95.96579
282,26055,5.760066,9.59698,85.587906,142.6,1.3074809,-57.0121
283,26057,6.8163943,13.41289,101.28372,199.3,1.2462444,-98.01628
284,26059,6.644636,12.68605,98.73159,188.50002,1.1830138,-89.768425
285,26063,6.639534,14.11954,98.655785,209.8,1.1287985,-111.14422
286,26065,7.0158634,12.7197,104.2476,189.0,1.1376814,-84.7524
287,26067,6.879854,13.85034,102.22666,205.8,1.1512722,-103.57334
288,26073,6.267062,12.83411,93.121284,190.70001,1.2209116,-97.57873
289,26075,6.836811,11.46792,101.58709,170.40001,1.16583,-68.81292
290,26087,6.458495,11.38043,95.96575,169.1,1.0777906,-73.134254
291,26089,5.480014,5.46476,81.42666,81.2,1.3046764,0.22666168
292,26091,6.675577,12.14092,99.19134,180.4,1.2006025,-81.20866
293,26093,6.920401,12.22841,102.82914,181.7,1.0901242,-78.87086
294,26099,6.5695667,11.17853,97.61615,166.09999,1.2902715,-68.48384
295,26101,6.1544485,8.70189,91.447975,129.3,1.3026892,-37.852028
296,26105,6.357046,10.24306,94.458336,152.2,1.2873816,-57.74166
297,26107,6.346796,11.34678,94.30604,168.6,1.2992122,-74.29397
298,26109,4.635002,5.20229,68.87076,77.3,1.3886034,-8.429245
299,26111,6.624227,12.70624,98.42834,188.8,1.2219129,-90.371666
300,26113,6.310601,10.14884,93.76822,150.8,1.30959,-57.031784
301,26115,6.9110527,12.32936,102.69023,183.2,1.2538469,-80.509766
302,26117,6.752514,12.24187,100.33453,181.9,1.1938661,-81.56546
303,26119,5.655059,8.54037,84.02762,126.9,1.2728448,-42.872383
304,26121,6.375765,11.22564,94.73648,166.8,1.2657533,-72.06352
305,26123,6.4995413,10.27671,96.57565,152.7,1.3475472,-56.124344
306,26125,6.730161,10.77473,100.002396,160.09999,1.3196429,-60.097595
307,26127,6.5025973,8.83649,96.62106,131.3,1.3027934,-34.67894
308,26129,6.2065296,11.15834,92.22184,165.8,1.2021042,-73.57816
309,26133,6.38235,8.41923,94.83433,125.100006,1.2271225,-30.265678
310,26141,4.955709,8.35866,73.63609,124.2,1.3500044,-50.563904
311,26145,6.67165,12.57164,99.13299,186.8,1.225908,-87.667015
312,26147,6.097123,12.03997,90.59618,178.90001,1.1595432,-88.303825
313,26151,6.6272774,13.39943,98.47366,199.1,1.1042454,-100.62634
314,26155,6.3737507,12.73316,94.70655,189.2,1.1383806,-94.49345
315,26157,6.675699,13.50038,99.19315,200.59999,1.1490548,-101.40684
316,26161,6.7708673,12.32936,100.60724,183.2,1.1547825,-82.59276
317,26163,6.8105164,10.39112,101.19638,154.4,1.5175412,-53.203613
318,27001,5.291127,10.31036,78.62002,153.2,1.2422167,-74.57998
319,27003,7.017913,9.13261,104.27805,135.70001,1.2166467,-31.421959
320,27005,6.29018,10.76127,93.46479,159.9,1.0744238,-66.4352
321,27009,6.956915,12.55145,103.3717,186.5,1.1830508,-83.1283
322,27011,5.9068456,11.61598,87.76888,172.6,1.1743737,-84.83112
323,27013,6.5050926,11.66982,96.658134,173.4,1.1361285,-76.74186
324,27015,6.6755247,11.40735,99.19056,169.5,1.1657363,-70.30944
325,27019,7.204924,10.93625,107.05682,162.5,1.0174453,-55.443176
326,27025,7.021652,9.98732,104.33362,148.4,1.1136528,-44.066376
327,27027,6.0531306,10.62667,89.942505,157.9,1.119665,-67.95749
328,27029,6.1199045,10.86895,90.93469,161.5,1.1725609,-70.56531
329,27033,6.424086,11.83134,95.454475,175.8,1.1931198,-80.34553
330,27035,6.093262,10.58629,90.53882,157.3,1.2713649,-66.761185
331,27037,7.1963034,12.33609,106.92873,183.3,1.2895247,-76.37128
332,27039,6.941595,13.20426,103.14406,196.2,1.1763691,-93.05594
333,27045,7.3357496,14.6714,109.00074,218.0,1.1563884,-108.99926
334,27047,6.775837,11.75058,100.68108,174.6,1.1501168,-73.91892
335,27049,7.333467,13.18407,108.96682,195.9,1.1225879,-86.933174
336,27051,6.3583813,11.73039,94.47818,174.3,1.1322838,-79.82182
337,27053,7.2239437,10.1623,107.33943,151.0,1.1885883,-43.66057
338,27055,7.418462,13.89745,110.229744,206.50002,1.1079073,-96.27027
339,27059,6.8879557,10.84203,102.34704,161.09999,1.1486821,-58.752953
340,27063,6.0586185,10.99009,90.02405,163.3,1.1533139,-73.275955
341,27067,6.8509445,11.53522,101.7971,171.40001,1.1496481,-69.60291
342,27073,6.2429237,12.02651,92.76261,178.70001,1.1767159,-85.9374
343,27079,6.980858,10.97663,103.727455,163.1,1.0721363,-59.37255
344,27081,6.508712,11.85153,96.711914,176.1,1.1820515,-79.38809
345,27085,6.5949764,10.41131,97.993706,154.7,1.0686594,-56.70629
346,27087,5.9199867,11.40735,87.96414,169.5,1.1111548,-81.53586
347,27089,5.878024,10.2969,87.34063,153.0,1.2571607,-65.65937
348,27095,6.4653254,10.14884,96.067245,150.8,1.1428654,-54.732758
349,27097,6.781363,11.77077,100.7632,174.90001,1.1806235,-74.13681
350,27099,6.755351,14.18684,100.376686,210.8,1.2464019,-110.42332
351,27103,6.897169,12.6524,102.48394,188.0,1.0986735,-85.51606
352,27105,6.205107,12.12746,92.2007,180.2,1.1686443,-87.9993
353,27107,5.754592,10.2969,85.50657,153.0,1.1527681,-67.49343
354,27109,7.4111004,13.23791,110.12036,196.70001,1.1670431,-86.57965
355,27111,6.6496153,10.89587,98.80558,161.90001,1.1267356,-63.09443
356,27115,6.352725,10.20268,94.394135,151.59999,1.1477162,-57.205856
357,27117,6.323391,12.74662,93.95826,189.40001,1.2067283,-95.44175
358,27119,5.8847475,10.5661,87.44053,157.0,1.1598163,-69.55947
359,27121,6.7647114,12.52453,100.51577,186.1,1.1555866,-85.584236
360,27125,5.886882,10.29017,87.472244,152.9,1.154209,-65.42775
361,27127,6.1652203,11.441,91.60803,170.0,1.1601505,-78.39197
362,27129,6.4310517,11.61598,95.557976,172.6,1.1321526,-77.04203
363,27131,7.133977,10.66705,106.00263,158.5,1.0832568,-52.497368
364,27139,7.191738,11.79769,106.86089,175.3,1.0384072,-68.43911
365,27141,7.313055,10.97663,108.66352,163.1,1.2449077,-54.436485
366,27143,6.4453735,10.08827,95.77078,149.90001,1.0751803,-54.129227
367,27145,7.1083827,12.57164,105.62233,186.8,1.1367664,-81.17767
368,27147,6.873708,11.38716,102.13533,169.20001,1.1143067,-67.06468
369,27149,6.333624,12.45723,94.11031,185.09999,1.1738542,-90.98968
370,27151,6.523301,12.10054,96.928696,179.8,1.2001103,-82.87131
371,27153,6.7566233,9.88637,100.39559,146.9,1.1223493,-46.504402
372,27157,7.6919107,12.1813,114.29288,181.0,1.0800903,-66.70712
373,27159,6.730542,9.90656,100.00806,147.2,1.1929189,-47.19194
374,27161,6.672608,11.19199,99.147224,166.3,1.0892059,-67.15278
375,27163,7.1590147,10.87568,106.374664,161.6,1.1974366,-55.22534
376,27165,6.8330135,11.05066,101.53066,164.2,1.1991735,-62.669334
