,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17001,5.111592,158.1,6.772393
1,17005,2.6371963,159.9,6.824413
2,17007,9.592408,201.1,6.7769957
3,17009,4.8518705,157.2,6.7553573
4,17011,8.319762,196.8,6.8783464
5,17013,5.4070964,154.9,6.9936795
6,17015,8.042547,204.2,6.898004
7,17017,6.959024,182.2,6.9314303
8,17019,7.219259,189.4,6.731133
9,17021,5.3063426,189.7,6.707271
10,17023,4.433897,164.7,6.7386856
11,17025,2.8454695,131.2,6.831226
12,17027,2.4361947,162.2,6.8926315
13,17029,4.8453913,188.5,6.5767927
14,17033,3.305481,144.1,6.784883
15,17035,3.8847954,163.7,6.669769
16,17037,8.910151,182.9,6.7556863
17,17039,7.003573,207.8,6.68458
18,17041,6.879162,209.1,6.7473545
19,17045,5.837173,180.1,6.668925
20,17049,3.3259203,147.4,6.8244205
21,17051,3.009293,154.4,6.79145
22,17053,5.758406,160.8,6.5650687
23,17055,1.355175,149.4,6.6946073
24,17057,6.5076632,170.5,6.87008
25,17059,2.2181761,167.5,6.821309
26,17061,5.9046693,150.5,6.887949
27,17063,8.334191,164.1,6.839083
28,17067,7.4000773,180.3,6.831046
29,17071,9.100303,191.9,6.904311
30,17073,9.063342,193.2,6.898112
31,17075,6.0842977,123.3,6.5517163
32,17079,2.8192883,155.1,6.69855
33,17081,1.8234181,125.4,6.910432
34,17083,6.2703576,159.0,6.9338827
35,17085,6.3406234,183.2,6.803855
36,17089,8.9053955,184.0,6.762816
37,17091,7.671153,92.5,6.6574965
38,17095,8.357711,205.9,6.9187737
39,17097,9.104814,155.6,6.5187263
40,17099,8.741481,178.4,6.897201
41,17101,3.3217561,160.1,7.064308
42,17103,8.012114,188.4,6.7672324
43,17105,7.212031,185.9,6.745395
44,17107,7.6798224,172.8,6.8508277
45,17109,7.463531,175.8,6.8769546
46,17111,8.658869,186.8,6.7083206
47,17113,7.470737,199.2,6.692705
48,17115,6.915594,207.5,6.8195705
49,17117,4.4333043,152.5,6.7872205
50,17119,4.0783606,169.8,6.9371524
51,17121,2.1047666,147.5,6.867798
52,17123,8.700893,198.4,6.844565
53,17125,7.9038634,161.5,6.79195
54,17127,1.5289884,171.4,7.093764
55,17129,6.6297207,188.2,6.8041906
56,17131,9.720397,205.7,6.9280777
57,17133,3.1762564,169.7,6.848412
58,17135,4.4275236,169.8,6.74126
59,17137,6.600516,180.0,6.9090033
60,17139,5.9145136,206.2,6.696293
61,17141,8.467399,186.6,6.8115425
62,17143,8.4674225,185.9,7.004958
63,17145,1.3778626,144.7,6.7188168
64,17147,7.536231,220.5,6.7136126
65,17149,5.6169047,133.9,6.8551884
66,17151,0.43703574,164.1,6.86033
67,17153,1.4073886,152.2,6.941156
68,17155,8.819087,186.3,6.908528
69,17157,1.395478,141.0,6.750133
70,17159,2.3301203,143.3,6.6487446
71,17161,9.215193,193.7,7.064524
72,17163,3.5768225,158.3,6.8237877
73,17165,2.1874826,172.1,6.742823
74,17167,6.7751427,183.5,6.9641523
75,17169,5.281528,159.5,6.740424
76,17171,6.1579075,149.2,6.8704414
77,17173,4.48582,175.6,6.722062
78,17175,8.818685,210.9,6.839729
79,17177,7.56687,192.5,6.723962
80,17179,8.627664,182.5,6.851491
81,17183,6.081726,168.0,6.5532975
82,17185,3.195711,159.8,6.907333
83,17187,9.191808,202.0,6.9168944
84,17189,1.8488681,151.9,6.764506
85,17193,2.3730352,171.3,6.906021
86,17195,8.330332,184.0,6.930721
87,17197,8.221567,159.9,6.8005643
88,17199,1.3663795,164.9,6.746366
89,17201,8.856585,184.8,6.7802596
90,17203,8.025099,201.0,6.8116245
91,18001,6.177526,103.5,6.6823006
92,18003,7.1983223,120.7,6.7905564
93,18005,4.114008,161.0,6.989493
94,18007,7.2098365,169.3,6.5393486
95,18009,5.9904704,117.5,6.6765256
96,18011,6.034776,136.5,6.608276
97,18015,6.760552,157.2,6.5975337
98,18017,6.7558846,129.4,6.7108717
99,18019,2.8880978,162.1,7.3290067
100,18021,4.3630652,165.5,6.7440143
101,18023,7.488167,146.6,6.658089
102,18027,2.8559906,174.4,7.102845
103,18029,1.9178873,151.9,6.9557257
104,18031,5.005059,177.9,6.9487696
105,18035,5.39171,130.1,6.662914
106,18037,2.2164333,165.8,7.1525297
107,18039,7.1282496,154.7,6.8015213
108,18041,4.9611797,181.5,6.7638497
109,18043,2.0974288,158.1,7.2087016
110,18045,5.7966356,169.4,6.5944037
111,18047,4.3507667,182.4,6.954414
112,18049,7.68616,142.1,6.781445
113,18051,3.0538356,177.1,6.986814
114,18053,7.586191,135.1,6.805241
115,18057,7.2016506,145.4,6.767138
116,18059,6.0163903,149.9,6.821667
117,18061,1.8615733,173.1,7.1834226
118,18063,4.6507916,149.7,6.6798425
119,18065,5.487068,158.0,6.657634
120,18067,6.6197095,160.4,6.724881
121,18069,6.0309687,123.1,6.766589
122,18071,3.1028738,151.6,7.1108613
123,18073,8.648187,98.3,6.6258554
124,18075,5.2648034,108.3,6.6146965
125,18077,2.5872188,151.8,7.184194
126,18079,3.1223907,160.3,7.0373917
127,18081,4.9640393,152.0,6.860201
128,18083,3.2061267,164.5,6.975375
129,18085,6.3433948,170.9,6.668014
130,18087,5.3087497,150.0,6.631783
131,18089,9.142939,142.0,6.7068434
132,18091,7.53868,151.3,6.763095
133,18093,1.8708651,178.4,7.0063777
134,18095,6.187661,136.3,6.730505
135,18097,9.184924,167.8,7.0689907
136,18099,6.362451,143.7,6.8097186
137,18101,1.7529194,149.4,6.939802
