,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,end_of_season_NASS_yield(bu/acre),y_test_pred_uncertainty,prediction_error(bu/acre)
135,19009,6.7970967,15.08866,100.99698,224.20001,1.2187623,-123.20303
136,19011,6.974237,16.05778,103.62908,238.59999,1.2038059,-134.97092
137,19013,6.8611236,13.85707,101.94835,205.90001,1.2551913,-103.95166
138,19015,6.9844823,14.64448,103.78131,217.6,1.2311194,-113.818695
139,19017,6.9537044,13.85707,103.32399,205.90001,1.2442093,-102.57602
140,19019,6.970695,14.85984,103.57645,220.8,1.2318975,-117.22356
141,19023,6.8508396,14.11954,101.79554,209.8,1.258486,-108.00446
142,19025,6.876213,15.39824,102.17256,228.8,1.2484473,-126.62744
143,19027,6.8032074,16.21257,101.087776,240.90001,1.2345457,-139.81223
144,19029,6.873307,14.6041,102.12938,217.0,1.1962304,-114.87062
145,19031,7.2576685,15.89626,107.840546,236.20001,1.180183,-128.35947
146,19033,6.6807623,13.43981,99.26839,199.7,1.2593476,-100.43161
147,19035,6.859239,13.93783,101.92034,207.1,1.2027829,-105.179665
148,19037,6.846989,13.89745,101.73833,206.50002,1.23807,-104.76169
149,19039,6.86849,12.37647,102.05781,183.9,1.1642332,-81.842186
150,19041,6.5726357,11.85153,97.66175,176.1,1.2605727,-78.438255
151,19043,6.84076,14.81946,101.64577,220.2,1.1946285,-118.55423
152,19045,7.3861685,15.87607,109.7499,235.90001,1.1931404,-126.15011
153,19047,6.935423,14.41566,103.052345,214.2,1.2109631,-111.14765
154,19051,7.042184,13.11677,104.638695,194.9,1.2077122,-90.2613
155,19053,7.079336,11.58906,105.190735,172.2,1.1426095,-67.00926
156,19055,7.1700315,14.77235,106.53836,219.5,1.1986729,-112.96164
157,19057,7.0686035,14.92714,105.03126,221.8,1.2507944,-116.768745
158,19059,6.527603,10.82184,96.992615,160.8,1.2585737,-63.80739
159,19061,7.1634254,14.92041,106.4402,221.70001,1.1686536,-115.25981
160,19065,6.8444,13.54076,101.69985,201.2,1.2247146,-99.500145
161,19067,6.7112007,14.13973,99.720665,210.1,1.2531716,-110.37934
162,19069,6.7454033,13.78977,100.228874,204.90001,1.2639033,-104.671135
163,19071,7.2149167,15.5463,107.2053,231.0,1.1989506,-123.7947
164,19073,6.873173,15.01463,102.12739,223.1,1.2549293,-120.97262
165,19079,6.7469664,14.28779,100.2521,212.3,1.2528033,-112.047905
166,19081,6.7446785,13.66863,100.21811,203.09999,1.2364492,-102.88188
167,19087,6.9671345,14.38201,103.523544,213.70001,1.2344357,-110.17647
168,19089,6.782688,14.30125,100.78288,212.50002,1.23462,-111.71713
169,19091,6.80165,13.84361,101.06464,205.7,1.2515764,-104.63536
170,19093,7.048374,14.90695,104.730675,221.5,1.2094201,-116.769325
171,19095,7.038891,14.75216,104.58976,219.2,1.1911654,-114.61024
172,19097,7.1846457,15.31075,106.75551,227.5,1.186436,-120.74449
173,19101,7.0052786,13.70901,104.090324,203.7,1.2221786,-99.60967
174,19103,7.187826,15.01463,106.802765,223.1,1.208162,-116.29724
175,19105,7.103791,15.70109,105.55411,233.3,1.1837119,-127.745895
176,19111,7.0097694,15.02809,104.15705,223.29999,1.2748331,-119.14294
177,19113,7.2100143,15.48573,107.13246,230.1,1.1975543,-122.967545
178,19115,7.091931,14.43585,105.37788,214.5,1.237746,-109.12212
179,19119,6.7224736,13.37924,99.88817,198.8,1.2427979,-98.911835
180,19123,7.192051,15.00117,106.86554,222.90001,1.1820502,-116.03447
181,19125,7.052919,14.67813,104.7982,218.1,1.1801481,-113.3018
182,19127,6.998091,14.95406,103.98353,222.2,1.2429997,-118.21647
183,19129,7.071864,14.19357,105.079704,210.90001,1.2012186,-105.820305
184,19131,6.644179,14.32144,98.7248,212.8,1.2622976,-114.0752
185,19133,6.7687087,12.9216,100.575165,192.0,1.26853,-91.424835
186,19135,6.9544272,12.90141,103.33473,191.7,1.1781048,-88.365265
187,19137,7.068414,14.52334,105.02844,215.8,1.2020154,-110.77156
188,19139,7.2271433,14.83292,107.38697,220.40001,1.2226275,-113.01304
189,19141,6.7799473,13.3927,100.74216,199.0,1.223218,-98.25784
190,19145,7.1664095,14.07243,106.48454,209.09999,1.1762357,-102.61545
191,19147,6.6659126,12.26879,99.04774,182.3,1.2795869,-83.252266
192,19149,6.8350563,13.16388,101.56101,195.6,1.2325292,-94.038994
193,19151,6.9253497,13.6619,102.90267,203.0,1.2544119,-100.09733
194,19153,7.009696,14.6714,104.15596,218.0,1.1996094,-113.84404
195,19157,6.9455056,15.0079,103.20216,223.0,1.2044718,-119.79784
196,19161,6.933152,15.41843,103.01861,229.1,1.2205586,-126.0814
197,19163,7.3268266,15.76166,108.86815,234.2,1.2052889,-125.33185
198,19169,6.751574,14.50315,100.320564,215.5,1.2551472,-115.179436
199,19173,6.985048,12.96871,103.78972,192.7,1.1909316,-88.91028
200,19185,6.980647,13.11004,103.72433,194.8,1.1853127,-91.075676
201,19187,6.8971205,14.24068,102.483215,211.59999,1.2525622,-109.116776
202,19189,6.801579,12.28898,101.06358,182.59999,1.2307527,-81.53641
203,19191,6.7295704,14.27433,99.993614,212.1,1.2302805,-112.10639
204,19193,6.92579,13.89072,102.90921,206.40001,1.2372494,-103.4908
205,19195,6.7464657,13.36578,100.24466,198.6,1.263952,-98.35535
206,20001,6.6992893,8.60767,99.54368,127.9,1.2819692,-28.356323
207,20003,6.6207633,8.9509,98.37687,133.0,1.2696153,-34.62313
208,20005,7.1315603,13.18407,105.96672,195.9,1.2283558,-89.93327
209,20011,6.7201433,7.6722,99.85354,114.00001,1.2595794,-14.146469
210,20013,7.4708967,13.5946,111.008865,202.0,1.2094762,-90.991135
211,20015,6.7456036,7.78661,100.23185,115.700005,1.1987271,-15.468155
212,20017,6.804588,10.94298,101.10829,162.6,1.2209376,-61.491714
213,20029,6.9634857,7.71931,103.46933,114.7,1.2298,-11.230667
214,20031,6.671832,8.67497,99.1357,128.9,1.2683673,-29.764297
215,20035,6.9819393,7.51741,103.74353,111.7,1.1601053,-7.9564667
216,20041,6.911321,8.9509,102.69422,133.0,1.2447424,-30.305779
217,20045,6.757343,11.81115,100.40628,175.5,1.2427669,-75.09372
218,20047,7.3275876,10.08827,108.87946,149.90001,1.2894177,-41.020546
219,20053,6.6448436,6.00316,98.73467,89.200005,1.2369446,9.534668
220,20059,6.766839,12.0467,100.547386,179.0,1.2428358,-78.452614
221,20061,7.309987,10.62667,108.617935,157.9,1.2143606,-49.28206
222,20063,6.1396666,4.97347,91.22833,73.9,1.2718418,17.328331
223,20065,6.1954904,5.26959,92.05781,78.3,1.2283539,13.757805
224,20067,7.0239553,15.2771,104.367836,227.0,1.3205068,-122.632164
225,20069,7.401964,10.57956,109.98461,157.20001,1.2868228,-47.2154
226,20073,6.1524353,6.83095,91.41806,101.5,1.1939368,-10.08194
227,20075,5.750606,4.48891,85.44734,66.700005,1.329963,18.747337
228,20081,7.1553626,13.15042,106.3204,195.40001,1.2722442,-89.07961
229,20085,7.134925,11.47465,106.016716,170.5,1.2103156,-64.483284
230,20095,7.463613,11.33332,110.90064,168.4,1.271589,-57.49935
231,20099,6.400859,7.10688,95.109344,105.600006,1.1734117,-10.490662
232,20103,6.755471,12.54472,100.37847,186.4,1.2023703,-86.02152
233,20111,6.3713083,8.9509,94.67026,133.0,1.2653208,-38.329742
234,20113,7.0708504,8.97782,105.064644,133.40001,1.22286,-28.335365
235,20115,6.6313915,9.13261,98.53479,135.70001,1.2542629,-37.165222
236,20119,7.5363593,11.1045,111.98157,165.0,1.2802867,-53.018433
237,20121,6.6152925,10.49207,98.29558,155.90001,1.2205569,-57.60443
238,20123,6.9277744,5.41765,102.9387,80.50001,1.2341629,22.43869
239,20125,6.917837,7.47703,102.791046,111.1,1.16742,-8.308952
240,20127,6.63239,10.03443,98.54963,149.09999,1.2384843,-50.55036
241,20131,7.4158516,12.88795,110.19096,191.5,1.2281517,-81.30904
242,20133,6.5063305,6.63578,96.67653,98.6,1.2460661,-1.9234695
243,20135,6.3933163,4.15914,94.99727,61.800003,1.2532225,33.197266
244,20143,7.1192966,7.4703,105.7845,111.00001,1.1925693,-5.2155075
245,20151,7.7343426,10.768,114.92337,160.0,1.2382562,-45.07663
246,20153,5.9289036,5.47822,88.096634,81.4,1.3164932,6.6966324
247,20155,7.6384125,11.58906,113.497955,172.2,1.2712299,-58.70204
248,20157,7.3338914,10.00078,108.97313,148.6,1.2266799,-39.626877
249,20159,6.9920187,9.54987,103.893295,141.9,1.3011384,-38.0067
250,20161,7.2219753,10.00751,107.31018,148.7,1.2489338,-41.389816
251,20167,6.543724,3.93705,97.232155,58.500004,1.2430482,38.73215
252,20169,6.902154,7.86737,102.55801,116.9,1.248592,-14.341995
253,20171,6.2446566,5.02058,92.78836,74.6,1.3083862,18.188362
254,20173,7.107627,10.20941,105.6111,151.7,1.220009,-46.088898
255,20177,6.95436,11.90537,103.33373,176.9,1.2463686,-73.56626
256,20181,6.0238647,7.59817,89.50765,112.9,1.2911847,-23.39235
257,20185,7.6171484,12.9216,113.182,192.0,1.2962497,-78.818
258,20189,7.0388317,12.7197,104.58888,189.0,1.369504,-84.41112
259,20191,7.0072727,5.57244,104.11995,82.8,1.1986883,21.319946
260,20193,6.1676264,4.79849,91.64378,71.3,1.2814313,20.34378
261,20197,6.7500973,10.97663,100.29862,163.1,1.264565,-62.801384
262,20203,6.2582283,5.28305,92.99002,78.5,1.3087753,14.490021
263,20205,6.805229,7.21456,101.11782,107.200005,1.2318867,-6.082184
264,20207,6.5117064,8.37212,96.75641,124.4,1.2537516,-27.643593
265,26005,6.664197,11.94575,99.02225,177.5,1.2423306,-78.47775
266,26007,5.3544283,10.33055,79.5606,153.5,1.262114,-73.9394
267,26009,5.575964,7.53087,82.85236,111.9,1.276695,-29.047638
268,26011,6.1312532,11.15834,91.10332,165.8,1.2710195,-74.696686
269,26015,6.4591217,13.85707,95.97507,205.90001,1.2024391,-109.92494
270,26017,6.444605,13.45327,95.75936,199.9,1.2385582,-104.14063
271,26021,6.8030367,11.58233,101.08524,172.09999,1.256088,-71.01475
272,26025,6.4802256,10.97663,96.28864,163.1,1.1997267,-66.81136
273,26027,6.7179966,11.46119,99.82165,170.3,1.2386086,-70.478355
274,26029,5.4136877,7.74623,80.441124,115.100006,1.2153331,-34.658882
275,26035,5.638411,10.53918,83.78025,156.6,1.2923247,-72.819756
276,26037,6.5812216,12.7197,97.78933,189.0,1.1947032,-91.21067
277,26041,4.729479,7.41646,70.274574,110.200005,1.3674177,-39.92543
278,26043,4.922255,8.4125,73.13901,125.00001,1.3733096,-51.861
279,26045,6.572544,14.09262,97.660385,209.4,1.1696104,-111.73961
280,26049,6.3112326,11.12469,93.7776,165.3,1.1843321,-71.5224
281,26051,5.887595,12.59856,87.48284,187.20001,1.2769395,-99.71717
282,26055,5.706338,9.59698,84.789566,142.6,1.3316536,-57.81044
283,26057,6.692841,13.41289,99.44786,199.3,1.2672075,-99.85214
284,26059,6.629401,12.68605,98.50522,188.50002,1.2125179,-89.9948
285,26063,6.4894385,14.11954,96.42554,209.8,1.2162296,-113.374466
286,26065,6.6387467,12.7197,98.64408,189.0,1.1723781,-90.35592
287,26067,6.6487494,13.85034,98.79271,205.8,1.1911596,-107.00729
288,26073,6.2886267,12.83411,93.4417,190.70001,1.2718065,-97.25831
289,26075,6.5417576,11.46792,97.202934,170.40001,1.2058188,-73.197075
290,26087,6.3932705,11.38043,94.99659,169.1,1.1399426,-74.10342
291,26089,5.326149,5.46476,79.1404,81.2,1.3202693,-2.0595932
292,26091,6.787149,12.14092,100.84917,180.4,1.2331227,-79.55083
293,26093,6.394905,12.22841,95.02088,181.7,1.1339153,-86.679115
294,26099,6.26514,11.17853,93.09272,166.09999,1.2625234,-73.00727
295,26101,5.736515,8.70189,85.23797,129.3,1.3364779,-44.062035
296,26105,6.0359,10.24306,89.68648,152.2,1.3136444,-62.51352
297,26107,5.9247065,11.34678,88.03427,168.6,1.307576,-80.565735
298,26109,4.618506,5.20229,68.62565,77.3,1.3465605,-8.674355
299,26111,6.422964,12.70624,95.437805,188.8,1.2773378,-93.3622
300,26113,5.8626785,10.14884,87.11261,150.8,1.3288414,-63.687393
301,26115,6.8386774,12.32936,101.61482,183.2,1.262437,-81.585175
302,26117,6.351657,12.24187,94.37826,181.9,1.2238908,-87.521736
303,26119,5.4392624,8.54037,80.82114,126.9,1.2824321,-46.078865
304,26121,6.0754967,11.22564,90.27484,166.8,1.2910895,-76.52516
305,26123,6.003436,10.27671,89.2041,152.7,1.3257841,-63.495895
306,26125,6.0523195,10.77473,89.93046,160.09999,1.2551798,-70.16953
307,26127,6.140439,8.83649,91.23981,131.3,1.3459207,-40.060196
308,26129,5.7645693,11.15834,85.654816,165.8,1.2719822,-80.14519
309,26133,5.877302,8.41923,87.3299,125.100006,1.2765946,-37.770103
310,26141,5.2617893,8.35866,78.18409,124.2,1.3303038,-46.015907
311,26145,6.598018,12.57164,98.0389,186.8,1.2553494,-88.7611
312,26147,6.3277426,12.03997,94.02292,178.90001,1.1944482,-84.87709
313,26151,6.6059494,13.39943,98.15675,199.1,1.1830853,-100.94325
314,26155,6.5203443,12.73316,96.88476,189.2,1.1819808,-92.31524
315,26157,6.6376014,13.50038,98.62707,200.59999,1.2090299,-101.97292
316,26161,6.6412177,12.32936,98.6808,183.2,1.204471,-84.519196
317,26163,5.9717827,10.39112,88.73377,154.4,1.4288468,-65.66622
318,27001,5.1874056,10.31036,77.078835,153.2,1.280039,-76.12116
319,27003,6.0480175,9.13261,89.86653,135.70001,1.2598197,-45.83348
320,27005,6.150319,10.76127,91.38661,159.9,1.1988145,-68.51338
321,27009,6.344237,12.55145,94.268005,186.5,1.2472098,-92.231995
322,27011,6.511569,11.61598,96.75437,172.6,1.2543764,-75.845634
323,27013,6.6256084,11.66982,98.44886,173.4,1.2419653,-74.95113
324,27015,6.8178015,11.40735,101.30463,169.5,1.2465013,-68.19537
325,27019,6.764509,10.93625,100.512764,162.5,1.1252015,-61.987236
326,27025,6.356799,9.98732,94.454666,148.4,1.1994021,-53.945328
327,27027,6.261528,10.62667,93.03905,157.9,1.2369294,-64.86095
328,27029,5.757414,10.86895,85.5485,161.5,1.242304,-75.9515
329,27033,6.6698,11.83134,99.1055,175.8,1.2443604,-76.6945
330,27035,5.525692,10.58629,82.10538,157.3,1.286541,-75.194626
331,27037,6.6493235,12.33609,98.80124,183.3,1.299155,-84.498764
332,27039,6.8175178,13.20426,101.300415,196.2,1.2483742,-94.89958
333,27045,6.7769876,14.6714,100.69818,218.0,1.2204432,-117.30182
334,27047,6.6467743,11.75058,98.76337,174.6,1.2369994,-75.83664
335,27049,6.8228416,13.18407,101.37952,195.9,1.1893358,-94.52048
336,27051,6.615239,11.73039,98.294785,174.3,1.2293482,-76.00522
337,27053,6.278348,10.1623,93.28898,151.0,1.209927,-57.71102
338,27055,6.7080917,13.89745,99.67447,206.50002,1.1972783,-106.82555
339,27059,6.1866345,10.84203,91.92622,161.09999,1.2207263,-69.17377
340,27063,6.5041018,10.99009,96.64342,163.3,1.2428368,-66.656586
341,27067,6.6724157,11.53522,99.14436,171.40001,1.2272465,-72.255646
342,27073,6.6157227,12.02651,98.30197,178.70001,1.2597361,-80.39804
343,27079,6.785492,10.97663,100.82455,163.1,1.1837333,-62.27546
344,27081,6.524969,11.85153,96.953476,176.1,1.2540616,-79.14653
345,27085,6.697953,10.41131,99.52383,154.7,1.1863366,-55.17617
346,27087,6.056109,11.40735,89.98676,169.5,1.2266024,-79.51324
347,27089,5.811718,10.2969,86.35539,153.0,1.3081658,-66.64461
348,27095,5.8777714,10.14884,87.33687,150.8,1.2128234,-63.463135
349,27097,6.1557884,11.77077,91.46788,174.90001,1.246067,-83.43213
350,27099,6.6452875,14.18684,98.74127,210.8,1.2892532,-112.05873
351,27103,6.8535376,12.6524,101.835625,188.0,1.1972697,-86.164375
352,27105,6.5071,12.12746,96.687965,180.2,1.2343128,-83.51203
353,27107,5.980621,10.2969,88.8651,153.0,1.2537961,-64.1349
354,27109,6.795608,13.23791,100.97486,196.70001,1.2268187,-95.72515
355,27111,6.302523,10.89587,93.64819,161.90001,1.2223312,-68.251816
356,27115,5.7831535,10.20268,85.93096,151.59999,1.2194583,-65.66903
357,27117,6.5985656,12.74662,98.047035,189.40001,1.2649612,-91.352974
358,27119,5.9071293,10.5661,87.773094,157.0,1.2587371,-69.226906
359,27121,6.538881,12.52453,97.160194,186.1,1.2574979,-88.93981
360,27125,5.9567966,10.29017,88.51109,152.9,1.2576972,-64.3889
361,27127,6.60136,11.441,98.088554,170.0,1.2468456,-71.911446
362,27129,6.6873674,11.61598,99.36653,172.6,1.2417132,-73.233475
363,27131,6.81427,10.66705,101.25216,158.5,1.1779493,-57.24784
364,27139,6.7038207,11.79769,99.61101,175.3,1.133202,-75.688995
365,27141,6.6957536,10.97663,99.49114,163.1,1.2972769,-63.608864
366,27143,6.720376,10.08827,99.857,149.90001,1.1974669,-50.043007
367,27145,6.547289,12.57164,97.285126,186.8,1.2021075,-89.51488
368,27147,6.747494,11.38716,100.25994,169.20001,1.2087375,-68.94007
369,27149,6.56137,12.45723,97.494354,185.09999,1.2523186,-87.60564
370,27151,6.632928,12.10054,98.557625,179.8,1.2551398,-81.24238
371,27153,6.1548004,9.88637,91.4532,146.9,1.1941599,-55.446793
372,27157,6.937244,12.1813,103.07941,181.0,1.1627954,-77.92059
373,27159,6.1163087,9.90656,90.881256,147.2,1.2727039,-56.31874
374,27161,6.7596097,11.19199,100.439964,166.3,1.2060232,-65.86004
375,27163,6.6408353,10.87568,98.67512,161.6,1.260425,-62.92489
376,27165,6.858662,11.05066,101.91177,164.2,1.2576045,-62.288223
