,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,14.399908,11.31313,213.96594,168.1,0.5680606,45.865936
1,17003,14.352435,9.70466,213.26056,144.20001,0.65648466,69.06055
2,17005,14.157294,12.36974,210.361,183.79999,0.6930544,26.561005
3,17007,13.500575,12.0467,200.6029,179.0,0.5733726,21.602905
4,17011,14.598339,12.10727,216.9144,179.90001,0.52137035,37.01439
5,17013,14.3389,11.50157,213.05943,170.9,0.6153047,42.15944
6,17015,14.5218315,13.87053,215.77759,206.1,0.5096534,9.677582
7,17017,15.453276,13.83688,229.61777,205.59999,0.52000177,24.017776
8,17019,15.49216,12.16784,230.19554,180.8,0.51132935,49.39554
9,17021,15.565292,13.37251,231.28221,198.7,0.5129104,32.582214
10,17025,13.698841,9.45565,203.5489,140.5,0.73301953,63.048904
11,17027,14.146362,12.24187,210.19855,181.9,0.7048455,28.298553
12,17029,15.537519,12.3832,230.86954,184.0,0.53710425,46.869537
13,17031,11.856802,11.7102,176.17834,174.0,0.7545422,2.1783447
14,17033,14.270383,9.84599,212.04135,146.3,0.66815275,65.74135
15,17035,14.528564,10.87568,215.87762,161.6,0.6234827,54.27762
16,17037,13.486898,12.70624,200.39969,188.8,0.58330077,11.599686
17,17041,15.904495,13.02928,236.32237,193.59999,0.4974052,42.72238
18,17049,14.860993,11.70347,220.81714,173.90001,0.6229215,46.91713
19,17051,14.120713,11.18526,209.81743,166.2,0.6790159,43.61743
20,17053,14.807357,11.34678,220.02016,168.6,0.5561573,51.42015
21,17055,12.508407,9.12588,185.86043,135.6,0.8381783,50.26042
22,17057,14.726866,11.83134,218.82416,175.8,0.55372715,43.024155
23,17059,14.604586,11.19872,217.00722,166.4,0.5843133,50.607224
24,17061,15.2518635,12.90141,226.62502,191.7,0.5403405,34.92502
25,17063,14.151429,11.0372,210.27383,164.0,0.5749488,46.273834
26,17071,14.993852,13.00236,222.79126,193.20001,0.520178,29.591248
27,17073,14.663304,12.5851,217.87971,187.0,0.513855,30.879715
28,17075,14.283171,10.26998,212.23137,152.6,0.5982064,59.631363
29,17077,13.10066,10.14211,194.66063,150.7,0.7247784,43.960632
30,17079,14.676968,11.7102,218.08273,174.0,0.60836154,44.082733
31,17081,12.534834,8.70189,186.25311,129.3,0.8086557,56.95311
32,17083,15.026867,12.34955,223.28183,183.5,0.58560646,39.78183
33,17085,13.502583,12.71297,200.63274,188.9,0.5929003,11.732742
34,17089,12.965568,11.83134,192.6533,175.8,0.6137079,16.853302
35,17093,14.006987,12.93506,208.1276,192.2,0.5529605,15.927597
36,17095,15.163481,13.20426,225.31175,196.2,0.4861142,29.111755
37,17097,10.77903,8.6817,160.1639,129.0,0.77848744,31.163895
38,17099,14.302961,11.83134,212.52544,175.8,0.5420884,36.725433
39,17101,14.042377,10.44496,208.65346,155.2,0.685096,53.45346
40,17103,13.981165,12.20822,207.74391,181.4,0.5542246,26.343918
41,17105,14.763865,12.03324,219.37393,178.8,0.56384796,40.57393
42,17107,15.90554,13.06966,236.3379,194.20001,0.4893105,42.137894
43,17109,15.381834,12.70624,228.55623,188.8,0.49869308,39.756226
44,17113,15.500483,13.37924,230.31921,198.8,0.50375295,31.51921
45,17115,16.05292,13.75612,238.52779,204.4,0.48851576,34.127792
46,17117,15.10998,12.3159,224.51678,183.0,0.56491715,41.516785
47,17119,14.749028,13.34559,219.15347,198.3,0.639934,20.85347
48,17121,13.918656,10.30363,206.81511,153.1,0.7130553,53.715103
49,17123,15.106613,12.44377,224.46677,184.90001,0.4958023,39.566757
50,17125,14.443689,11.3737,214.61649,169.0,0.6083541,45.616486
51,17127,13.38699,10.47188,198.91515,155.6,0.71443874,43.31514
52,17131,15.086948,12.65913,224.17458,188.1,0.49870855,36.07457
53,17133,14.124695,10.35074,209.8766,153.8,0.6841423,56.0766
54,17135,15.272984,12.63221,226.93884,187.7,0.54690385,39.238846
55,17137,15.638412,13.85034,232.36868,205.8,0.5096219,26.56868
56,17139,15.565811,12.74662,231.28992,189.40001,0.5275041,41.889908
57,17141,13.912623,12.86776,206.72546,191.2,0.5540373,15.525467
58,17143,15.048806,13.01582,223.60782,193.4,0.50737303,30.207825
59,17147,15.991362,13.43981,237.6131,199.7,0.4789529,37.9131
60,17153,13.901186,12.12073,206.55551,180.1,0.6806946,26.455505
61,17157,13.322239,9.71812,197.95303,144.4,0.74120235,53.55304
62,17163,14.339695,12.41012,213.07124,184.40001,0.72152424,28.671234
63,17167,15.931133,13.88399,236.71819,206.3,0.4877541,30.418182
64,17169,14.330515,10.97663,212.93484,163.1,0.59833,49.83484
65,17173,14.865428,11.77077,220.88303,174.90001,0.5688472,45.983017
66,17175,15.374798,13.65517,228.45168,202.90001,0.45390394,25.551666
67,17177,13.925183,13.16388,206.9121,195.6,0.55616075,11.312088
68,17179,15.343005,13.83688,227.97928,205.59999,0.5079325,22.379288
69,17181,12.867422,8.80957,191.19498,130.90001,0.774929,60.294968
70,17185,14.242533,10.51226,211.62753,156.20001,0.607451,55.42752
71,17187,15.587124,13.06293,231.6066,194.1,0.46086168,37.50659
72,17189,13.688535,11.26602,203.39577,167.4,0.7466072,35.995773
73,17193,14.265009,11.56887,211.9615,171.9,0.6757282,40.06151
74,17195,14.29785,12.9216,212.44948,192.0,0.5356053,20.449478
75,17199,12.605758,9.78542,187.30695,145.40001,0.7910552,41.906937
76,17201,13.18433,12.90814,195.90387,191.8,0.6190871,4.1038666
77,17203,15.199936,12.35628,225.85344,183.6,0.52530646,42.253433
78,18001,12.954615,11.42081,192.49055,169.7,0.7118708,22.790558
79,18003,12.497493,12.2486,185.69826,182.0,0.7204743,3.6982574
80,18007,15.035463,12.53126,223.40956,186.2,0.5310156,37.209564
81,18011,14.10253,11.93229,209.54724,177.3,0.5985627,32.24724
82,18015,14.500934,13.09658,215.46707,194.59999,0.5515711,20.86708
83,18019,12.199158,8.89706,181.26535,132.20001,0.8684727,49.06534
84,18025,11.253372,8.58075,167.21207,127.50001,0.9701092,39.71206
85,18027,14.556332,11.31986,216.29022,168.20001,0.58219576,48.09021
86,18029,12.337515,8.6817,183.32117,129.0,0.7970188,54.321167
87,18031,14.18624,12.10727,210.79109,179.90001,0.6263769,30.891083
