,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,12.1026325,11.94575,179.8311,177.5,0.8107002,2.3311005
1,17003,10.507105,12.22841,156.1234,181.7,1.2139904,-25.5766
2,17005,11.390657,12.49088,169.25197,185.6,0.86163515,-16.348038
3,17007,12.95504,12.93506,192.49689,192.2,0.6829328,0.29689026
4,17009,11.408749,12.20149,169.52078,181.3,0.8707689,-11.779221
5,17011,12.7788925,13.41962,189.87953,199.4,0.6890664,-9.520462
6,17013,11.882835,11.88518,176.56517,176.6,0.77086776,-0.034835815
7,17015,13.93459,13.43981,207.05186,199.7,0.6572582,7.3518677
8,17017,12.9719925,13.78304,192.74878,204.8,0.668462,-12.051224
9,17019,13.2196865,12.96871,196.42921,192.7,0.6963602,3.7292175
10,17021,13.613756,13.33213,202.28464,198.1,0.6154895,4.1846313
11,17023,12.667416,13.41962,188.22311,199.4,0.78096676,-11.17688
12,17025,10.147419,11.42081,150.77888,169.7,1.0018537,-18.921112
13,17027,10.82843,11.8448,160.89792,176.0,0.98883075,-15.102081
14,17029,12.86985,13.64171,191.23106,202.70001,0.7280633,-11.468948
15,17033,11.122275,12.06016,165.26413,179.2,0.9273408,-13.935867
16,17035,11.578689,12.50434,172.0459,185.8,0.84898853,-13.754105
17,17037,12.602758,12.80046,187.26239,190.2,0.6700758,-2.9376068
18,17039,13.700573,13.49365,203.57463,200.50002,0.6291149,3.0746155
19,17041,13.470334,13.84361,200.15355,205.7,0.69645226,-5.5464478
20,17045,13.029483,12.71297,193.60301,188.9,0.7196832,4.703018
21,17047,10.62056,11.66309,157.8092,173.3,1.0576358,-15.490799
22,17049,11.517347,12.84084,171.13443,190.8,0.8181701,-19.665573
23,17051,10.902113,12.24187,161.99277,181.9,0.87320375,-19.907227
24,17053,12.416176,12.87449,184.48999,191.3,0.7918681,-6.810013
25,17055,9.671545,11.01701,143.70795,163.7,1.2146084,-19.99205
26,17057,12.490984,12.37647,185.60155,183.9,0.74433213,1.7015533
27,17059,11.333641,11.89191,168.40477,176.7,1.0730166,-8.295227
28,17061,12.742793,12.83411,189.34314,190.70001,0.7449224,-1.3568726
29,17063,12.175853,12.3832,180.91907,184.0,0.7769515,-3.0809326
30,17065,10.053575,11.40735,149.38446,169.5,1.1815099,-20.11554
31,17067,13.270174,13.69555,197.17941,203.5,0.741358,-6.320587
32,17071,13.542719,13.41962,201.22911,199.4,0.76807296,1.8291168
33,17073,13.329205,13.99167,198.05653,207.9,0.6864796,-9.84346
34,17075,11.967316,12.80046,177.82045,190.2,0.87657326,-12.379547
35,17077,10.179371,11.87172,151.25366,176.40001,1.1747535,-25.146347
36,17079,11.51552,11.89864,171.10728,176.8,0.8489146,-5.6927185
37,17081,9.256124,10.23633,137.53526,152.1,1.2262422,-14.564743
38,17083,12.21907,12.93506,181.56123,192.2,0.7539564,-10.638763
39,17085,12.36085,13.00909,183.66791,193.3,0.8107054,-9.632095
40,17087,9.302841,11.11123,138.22945,165.1,1.3706213,-26.87056
41,17089,12.1650715,11.83807,180.75887,175.9,0.7941348,4.8588715
42,17091,11.210858,11.58906,166.58037,172.2,0.99822223,-5.619629
43,17093,12.534553,12.25533,186.24893,182.1,0.7246649,4.148926
44,17095,13.67717,13.72247,203.2269,203.90001,0.66766524,-0.67311096
45,17097,9.7448435,11.08431,144.79709,164.7,1.1131128,-19.902908
46,17099,12.749072,12.47069,189.43643,185.3,0.67288953,4.136429
47,17101,10.962853,11.46792,162.8953,170.40001,0.9494786,-7.504715
48,17103,12.573481,13.0562,186.82735,194.0,0.7249227,-7.172653
49,17105,12.327946,12.20822,183.17899,181.4,0.76883215,1.7789917
50,17107,13.637921,14.10608,202.6437,209.6,0.62810135,-6.956299
51,17109,13.270863,13.33213,197.18964,198.1,0.6976169,-0.9103699
52,17111,12.338945,12.07362,183.34242,179.4,0.7604066,3.9424286
53,17113,13.45159,13.50711,199.87503,200.7,0.66584367,-0.82496643
54,17115,13.72628,14.07916,203.95662,209.2,0.66044974,-5.2433777
55,17117,12.467515,12.91487,185.25282,191.90001,0.73232186,-6.6471863
56,17119,12.296755,12.51107,182.71553,185.90001,0.8147322,-3.1844788
57,17121,10.450176,12.38993,155.27751,184.1,1.0038179,-28.822495
58,17123,13.275143,13.8638,197.25323,206.0,0.64081633,-8.746765
59,17125,12.265358,13.09658,182.24901,194.59999,0.80662787,-12.350983
60,17127,10.998686,10.99009,163.42772,163.3,1.1458791,0.12771606
61,17129,13.471113,14.48296,200.16513,215.2,0.666986,-15.034866
