,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,end_of_season_NASS_yield(bu/acre),y_test_pred_uncertainty,prediction_error(bu/acre)
119,18147,6.9054475,11.56214,102.60695,171.8,1.2603806,-69.193054
120,18149,7.05659,10.92279,104.85275,162.29999,1.3838654,-57.447235
121,18151,6.6766353,12.8543,99.20706,191.0,1.2342907,-91.79294
122,18153,7.381035,13.55422,109.67362,201.40001,1.2352126,-91.72639
123,18157,7.113015,14.806,105.69116,220.0,1.2964587,-114.30884
124,18159,6.8869085,14.71178,102.33148,218.59999,1.3186252,-116.26851
125,18161,7.32603,13.48019,108.856316,200.3,1.2832935,-91.44369
126,18163,7.337165,12.90141,109.02177,191.7,1.3043565,-82.67823
127,18167,7.2780514,13.01582,108.14341,193.4,1.246141,-85.256584
128,18169,6.902541,11.82461,102.56377,175.7,1.3281219,-73.13623
129,18175,6.413056,12.08035,95.29058,179.5,1.2921818,-84.20942
130,18177,7.136346,13.8638,106.03783,206.0,1.3407031,-99.96217
131,18179,6.9739146,13.53403,103.62429,201.1,1.3191673,-97.475716
132,18183,6.8144746,11.78423,101.255196,175.1,1.320706,-73.84481
133,19001,6.511841,14.21376,96.75841,211.20001,1.2326272,-114.441605
134,19005,6.985847,14.55699,103.80159,216.3,1.1599838,-112.49841
135,19009,6.723106,15.08866,99.89756,224.20001,1.2468646,-124.30245
136,19011,6.7622323,16.05778,100.478935,238.59999,1.2237612,-138.12106
137,19013,6.630212,13.85707,98.517265,205.90001,1.2605187,-107.382744
138,19015,6.6944957,14.64448,99.47245,217.6,1.2702286,-118.127556
139,19017,6.806231,13.85707,101.132706,205.90001,1.2466373,-104.7673
140,19019,6.848114,14.85984,101.755035,220.8,1.2402915,-119.04497
141,19023,6.6987863,14.11954,99.5362,209.8,1.2724236,-110.2638
142,19025,6.6208754,15.39824,98.37853,228.8,1.3046614,-130.42148
143,19027,6.73191,16.21257,100.02838,240.90001,1.2719159,-140.87163
144,19029,6.7064266,14.6041,99.64973,217.0,1.2334392,-117.35027
145,19031,7.0275736,15.89626,104.4216,236.20001,1.2061096,-131.77841
146,19033,6.5877814,13.43981,97.886795,199.7,1.2741402,-101.8132
147,19035,6.7288623,13.93783,99.98309,207.1,1.2407246,-107.11691
148,19037,6.843482,13.89745,101.68621,206.50002,1.23576,-104.813805
149,19039,6.754689,12.37647,100.36685,183.9,1.169087,-83.53314
150,19041,6.2736635,11.85153,93.21937,176.1,1.281776,-82.88064
151,19043,6.968459,14.81946,103.54323,220.2,1.169306,-116.65677
152,19045,7.168446,15.87607,106.5148,235.90001,1.2192128,-129.38521
153,19047,6.9067345,14.41566,102.62607,214.2,1.2517812,-111.57393
154,19051,6.8990374,13.11677,102.5117,194.9,1.2461079,-92.38829
155,19053,6.935767,11.58906,103.057465,172.2,1.1722878,-69.14253
156,19055,7.1141505,14.77235,105.70803,219.5,1.1972119,-113.79197
157,19057,6.8728604,14.92714,102.12274,221.8,1.2950382,-119.67726
158,19059,6.331272,10.82184,94.07536,160.8,1.2748686,-66.72464
159,19061,7.3266954,14.92041,108.8662,221.70001,1.1605312,-112.83381
160,19065,6.86169,13.54076,101.956764,201.2,1.213907,-99.24323
161,19067,6.642814,14.13973,98.70452,210.1,1.2647536,-111.395485
162,19069,6.531403,13.78977,97.04908,204.90001,1.286586,-107.85093
163,19071,6.9622993,15.5463,103.4517,231.0,1.2663047,-127.5483
164,19073,6.605249,15.01463,98.14635,223.1,1.2964299,-124.95366
165,19079,6.4868326,14.28779,96.38682,212.3,1.2986268,-115.913185
166,19081,6.638789,13.66863,98.644714,203.09999,1.2623907,-104.45528
167,19087,6.747154,14.38201,100.25489,213.70001,1.2698516,-113.44512
168,19089,6.7833986,14.30125,100.79344,212.50002,1.2227991,-111.70657
169,19091,6.4741135,13.84361,96.19782,205.7,1.2878684,-109.502174
170,19093,7.046241,14.90695,104.698975,221.5,1.2537116,-116.801025
171,19095,6.885843,14.75216,102.31564,219.2,1.2159408,-116.88435
172,19097,7.19328,15.31075,106.88381,227.5,1.2165214,-120.61619
173,19101,6.6905546,13.70901,99.41389,203.7,1.2566645,-104.28611
174,19103,6.9532156,15.01463,103.31673,223.1,1.2391305,-119.78328
175,19105,7.0599627,15.70109,104.90286,233.3,1.1917257,-128.39714
176,19111,6.8544645,15.02809,101.8494,223.29999,1.3242428,-121.450584
177,19113,7.1184015,15.48573,105.771194,230.1,1.2123965,-124.32881
178,19115,6.907993,14.43585,102.64477,214.5,1.2667837,-111.85523
179,19119,6.632888,13.37924,98.55703,198.8,1.2516104,-100.24297
180,19123,6.9771094,15.00117,103.67176,222.90001,1.2067859,-119.22825
181,19125,7.0452824,14.67813,104.68473,218.1,1.1823609,-113.415276
182,19127,6.8927345,14.95406,102.418045,222.2,1.2458321,-119.78195
183,19129,6.8271704,14.19357,101.44384,210.90001,1.2540452,-109.45617
184,19131,6.579117,14.32144,97.75805,212.8,1.2652824,-115.041954
185,19133,6.7029343,12.9216,99.59784,192.0,1.3052037,-92.40216
186,19135,6.757225,12.90141,100.40453,191.7,1.1968251,-91.29546
187,19137,6.8568554,14.52334,101.884926,215.8,1.2566534,-113.91508
188,19139,7.0644627,14.83292,104.96973,220.40001,1.2478154,-115.43028
189,19141,6.593124,13.3927,97.96618,199.0,1.2447379,-101.03382
190,19145,6.8592834,14.07243,101.921005,209.09999,1.2441607,-107.178986
191,19147,6.449851,12.26879,95.83731,182.3,1.3129692,-86.46269
192,19149,6.8022337,13.16388,101.07331,195.6,1.2515357,-94.526695
193,19151,6.682681,13.6619,99.2969,203.0,1.3066669,-103.7031
194,19153,6.990778,14.6714,103.87486,218.0,1.2133747,-114.12514
195,19157,6.7875233,15.0079,100.85473,223.0,1.2183005,-122.14527
196,19161,6.8315253,15.41843,101.50855,229.1,1.2720324,-127.59145
197,19163,7.134499,15.76166,106.01039,234.2,1.2339832,-128.1896
198,19169,6.504015,14.50315,96.64213,215.5,1.2842702,-118.85787
199,19173,6.8132634,12.96871,101.2372,192.7,1.2332295,-91.4628
200,19185,6.7417803,13.11004,100.17504,194.8,1.2204385,-94.62496
201,19187,6.6393576,14.24068,98.65316,211.59999,1.2995895,-112.94683
202,19189,6.7150927,12.28898,99.778496,182.59999,1.2432499,-82.821495
203,19191,6.9183593,14.27433,102.798805,212.1,1.193287,-109.3012
204,19193,6.917548,13.89072,102.78675,206.40001,1.2657201,-103.61326
205,19195,6.684518,13.36578,99.32419,198.6,1.2770622,-99.27582
206,20001,6.469871,8.60767,96.13479,127.9,1.3160216,-31.765213
207,20003,6.310104,8.9509,93.76083,133.0,1.2968798,-39.239166
208,20005,6.690104,13.18407,99.407196,195.9,1.2719392,-96.4928
209,20011,6.505006,7.6722,96.656845,114.00001,1.2979469,-17.343163
210,20013,7.0902157,13.5946,105.35239,202.0,1.2518587,-96.64761
211,20015,6.4485683,7.78661,95.81825,115.700005,1.2337756,-19.881752
212,20017,6.682378,10.94298,99.29239,162.6,1.2348447,-63.307617
213,20029,6.4216547,7.71931,95.41835,114.7,1.3159392,-19.281647
214,20031,6.491678,8.67497,96.45882,128.9,1.306521,-32.441177
215,20035,6.517049,7.51741,96.83579,111.7,1.2327735,-14.864204
216,20041,6.5431805,8.9509,97.22408,133.0,1.3336216,-35.775917
217,20045,6.6118197,11.81115,98.24398,175.5,1.2594908,-77.25602
218,20047,7.6173973,10.08827,113.1857,149.90001,1.3551701,-36.71431
219,20053,6.2006826,6.00316,92.13496,89.200005,1.3102251,2.9349518
220,20059,6.627066,12.0467,98.47052,179.0,1.2616031,-80.52948
221,20061,7.03421,10.62667,104.52021,157.9,1.2667049,-53.379784
222,20063,5.673348,4.97347,84.29938,73.9,1.3558134,10.399376
223,20065,5.6362734,5.26959,83.74849,78.3,1.2833802,5.4484863
224,20067,7.440544,15.2771,110.55786,227.0,1.4418278,-116.44214
225,20069,7.8323636,10.57956,116.379845,157.20001,1.3937688,-40.820168
226,20073,5.785349,6.83095,85.96358,101.5,1.2109299,-15.536423
227,20075,5.461977,4.48891,81.158646,66.700005,1.3948791,14.458641
228,20081,7.6352563,13.15042,113.45106,195.40001,1.3733504,-81.94895
229,20085,6.887391,11.47465,102.33865,170.5,1.2413126,-68.16135
230,20095,7.3040524,11.33332,108.529755,168.4,1.3825593,-59.87024
231,20099,6.2141895,7.10688,92.335655,105.600006,1.2175851,-13.264351
232,20103,6.47857,12.54472,96.264046,186.4,1.2379135,-90.13595
233,20111,6.107655,8.9509,90.75268,133.0,1.2778845,-42.247322
234,20113,6.798915,8.97782,101.023994,133.40001,1.3033057,-32.376015
235,20115,6.439842,9.13261,95.68859,135.70001,1.3039899,-40.01142
236,20119,7.9674225,11.1045,118.386665,165.0,1.3948022,-46.613335
237,20121,6.461829,10.49207,96.0153,155.90001,1.2504326,-59.884712
238,20123,6.4281063,5.41765,95.51421,80.50001,1.3393384,15.014206
239,20125,6.6938663,7.47703,99.4631,111.1,1.2295829,-11.636902
240,20127,6.4126506,10.03443,95.28455,149.09999,1.2720939,-53.815437
241,20131,6.9832764,12.88795,103.7634,191.5,1.2814232,-87.7366
242,20133,6.1741753,6.63578,91.74109,98.6,1.3011924,-6.8589096
243,20135,5.876205,4.15914,87.3136,61.800003,1.3146325,25.513596
244,20143,6.4712257,7.4703,96.154915,111.00001,1.2878256,-14.845093
245,20151,7.656122,10.768,113.7611,160.0,1.3110315,-46.2389
246,20153,5.495677,5.47822,81.65939,81.4,1.3830684,0.25939178
247,20155,7.533862,11.58906,111.94446,172.2,1.378973,-60.25554
248,20157,6.962311,10.00078,103.45187,148.6,1.3066815,-45.148132
249,20159,6.6967,9.54987,99.5052,141.9,1.3887955,-42.39479
250,20161,6.8924193,10.00751,102.41336,148.7,1.3192539,-46.286636
251,20167,6.3153257,3.93705,93.838425,58.500004,1.3121458,35.33842
252,20169,6.450741,7.86737,95.85053,116.9,1.3495034,-21.049469
253,20171,6.126724,5.02058,91.03602,74.6,1.4060719,16.43602
254,20173,6.906562,10.20941,102.623505,151.7,1.3143348,-49.076492
255,20177,6.784095,11.90537,100.80379,176.9,1.2601464,-76.09621
256,20181,5.770148,7.59817,85.73771,112.9,1.3448746,-27.162292
257,20185,7.8476453,12.9216,116.60692,192.0,1.3551296,-75.39308
258,20189,7.6295133,12.7197,113.36572,189.0,1.4610133,-75.63428
259,20191,6.72406,5.57244,99.91174,82.8,1.3253242,17.11174
260,20193,5.7343674,4.79849,85.206055,71.3,1.364459,13.906052
261,20197,6.551011,10.97663,97.34043,163.1,1.2815976,-65.759575
262,20203,6.2399087,5.28305,92.71781,78.5,1.3880711,14.217812
263,20205,6.581071,7.21456,97.78709,107.200005,1.304807,-9.412918
264,20207,6.2395067,8.37212,92.71184,124.4,1.3021086,-31.688164
265,26005,6.882785,11.94575,102.27021,177.5,1.3212502,-75.22979
266,26007,5.2173,10.33055,77.52303,153.5,1.3168766,-75.97697
267,26009,5.693941,7.53087,84.60537,111.9,1.3294358,-27.294632
268,26011,6.3336053,11.15834,94.11004,165.8,1.2601844,-71.689964
269,26015,6.471758,13.85707,96.16282,205.90001,1.2485347,-109.73719
270,26017,6.4431295,13.45327,95.73744,199.9,1.249409,-104.16255
271,26021,6.821329,11.58233,101.35705,172.09999,1.3465955,-70.74294
272,26025,6.492215,10.97663,96.4668,163.1,1.2185363,-66.63321
273,26027,6.752731,11.46119,100.33775,170.3,1.3184762,-69.96225
274,26029,5.547739,7.74623,82.432976,115.100006,1.2406367,-32.66703
275,26035,5.8979654,10.53918,87.63693,156.6,1.3346536,-68.96307
276,26037,6.6067595,12.7197,98.16879,189.0,1.2198136,-90.83121
277,26041,4.428802,7.41646,65.80686,110.200005,1.4536412,-44.393143
278,26043,4.740979,8.4125,70.44546,125.00001,1.4621583,-54.55455
279,26045,6.6175585,14.09262,98.329254,209.4,1.1876732,-111.07074
280,26049,6.415373,11.12469,95.325005,165.3,1.1984164,-69.975
281,26051,6.037469,12.59856,89.70979,187.20001,1.3215269,-97.49022
282,26055,5.771457,9.59698,85.757164,142.6,1.3898504,-56.842842
283,26057,6.6812305,13.41289,99.275345,199.3,1.3211418,-100.02466
284,26059,6.5704336,12.68605,97.62903,188.50002,1.2521837,-90.87099
285,26063,6.553296,14.11954,97.37438,209.8,1.2378116,-112.42562
286,26065,6.7033377,12.7197,99.60383,189.0,1.1861299,-89.39617
287,26067,6.715183,13.85034,99.77983,205.8,1.2302084,-106.02017
288,26073,6.290751,12.83411,93.47327,190.70001,1.3083965,-97.226746
289,26075,6.651289,11.46792,98.830444,170.40001,1.2192905,-71.569565
290,26087,6.3769913,11.38043,94.7547,169.1,1.1379628,-74.34531
291,26089,5.366276,5.46476,79.73664,81.2,1.3679901,-1.463356
292,26091,6.865814,12.14092,102.01804,180.4,1.2847488,-78.38195
293,26093,6.632156,12.22841,98.54615,181.7,1.1463888,-83.15385
294,26099,6.4955893,11.17853,96.51693,166.09999,1.2879469,-69.58306
295,26101,5.9390674,8.70189,88.24766,129.3,1.3713505,-41.052345
296,26105,6.2072654,10.24306,92.23277,152.2,1.3580073,-59.967224
297,26107,6.1424847,11.34678,91.2702,168.6,1.355566,-77.3298
298,26109,4.368458,5.20229,64.91022,77.3,1.3963925,-12.389786
299,26111,6.488623,12.70624,96.41342,188.8,1.3093723,-92.38658
300,26113,5.957306,10.14884,88.51866,150.8,1.3764603,-62.28134
301,26115,6.9415364,12.32936,103.14319,183.2,1.3379931,-80.05681
302,26117,6.525349,12.24187,96.95913,181.9,1.2629246,-84.940865
303,26119,5.547191,8.54037,82.424835,126.9,1.3163105,-44.475166
304,26121,6.2834578,11.22564,93.3649,166.8,1.347076,-73.435104
305,26123,6.1634707,10.27671,91.58203,152.7,1.398988,-61.117966
306,26125,6.486453,10.77473,96.38117,160.09999,1.3007067,-63.71882
307,26127,6.345206,8.83649,94.2824,131.3,1.3888947,-37.0176
308,26129,5.968132,11.15834,88.67953,165.8,1.2843893,-77.120476
309,26133,6.1818004,8.41923,91.85439,125.100006,1.3133329,-33.245613
310,26141,5.0780854,8.35866,75.45447,124.2,1.4037799,-48.74553
311,26145,6.633466,12.57164,98.56561,186.8,1.2906685,-88.23439
312,26147,6.1460886,12.03997,91.32375,178.90001,1.2127563,-87.576256
313,26151,6.592149,13.39943,97.95169,199.1,1.2032214,-101.148315
314,26155,6.4281864,12.73316,95.5154,189.2,1.2128962,-93.68459
315,26157,6.6860538,13.50038,99.34701,200.59999,1.228498,-101.25298
316,26161,6.778501,12.32936,100.72067,183.2,1.242835,-82.479324
317,26163,6.618785,10.39112,98.34747,154.4,1.5065161,-56.05252
318,27001,5.1936026,10.31036,77.17091,153.2,1.2700107,-76.02908
319,27003,6.6342907,9.13261,98.57787,135.70001,1.2519948,-37.12214
320,27005,6.2440853,10.76127,92.77987,159.9,1.1695564,-67.120125
321,27009,6.611411,12.55145,98.23791,186.5,1.250341,-88.26209
322,27011,6.3914833,11.61598,94.97003,172.6,1.2822518,-77.629974
323,27013,6.444749,11.66982,95.7615,173.4,1.233911,-77.6385
324,27015,6.71276,11.40735,99.743835,169.5,1.2475947,-69.756165
325,27019,6.901922,10.93625,102.554565,162.5,1.1036179,-59.945435
326,27025,6.790451,9.98732,100.89823,148.4,1.189284,-47.501762
327,27027,6.2749457,10.62667,93.23842,157.9,1.2193192,-64.661575
328,27029,6.0698113,10.86895,90.19036,161.5,1.2278005,-71.30964
329,27033,6.5930386,11.83134,97.96491,175.8,1.2641727,-77.83509
330,27035,5.6651406,10.58629,84.17742,157.3,1.3177018,-73.12258
331,27037,6.6431937,12.33609,98.71016,183.3,1.2908137,-84.58984
332,27039,6.685239,13.20426,99.3349,196.2,1.2417235,-96.8651
333,27045,6.9864607,14.6714,103.81071,218.0,1.1904461,-114.18929
334,27047,6.6180105,11.75058,98.33597,174.6,1.2320645,-76.26404
335,27049,6.858199,13.18407,101.90489,195.9,1.1557193,-93.9951
336,27051,6.5725803,11.73039,97.66093,174.3,1.2361338,-76.63908
337,27053,6.7616706,10.1623,100.47059,151.0,1.2112697,-50.52941
338,27055,7.0405145,13.89745,104.613884,206.50002,1.1513621,-101.88613
339,27059,6.5761604,10.84203,97.71413,161.09999,1.212596,-63.385864
340,27063,6.3628573,10.99009,94.544685,163.3,1.2658367,-68.75532
341,27067,6.7035694,11.53522,99.60728,171.40001,1.233535,-71.79273
342,27073,6.534212,12.02651,97.09082,178.70001,1.2739762,-81.60919
343,27079,6.8014727,10.97663,101.062004,163.1,1.1564277,-62.038002
344,27081,6.616437,11.85153,98.312584,176.1,1.2633194,-77.78742
345,27085,6.572299,10.41131,97.656746,154.7,1.1638849,-57.04325
346,27087,6.05873,11.40735,90.02571,169.5,1.2067323,-79.47429
347,27089,5.880901,10.2969,87.38337,153.0,1.2990744,-65.61663
348,27095,6.1660814,10.14884,91.62083,150.8,1.2012385,-59.179176
349,27097,6.4176807,11.77077,95.3593,174.90001,1.2385709,-79.54071
350,27099,6.508814,14.18684,96.71343,210.8,1.2955918,-114.08657
351,27103,6.731756,12.6524,100.02609,188.0,1.1815658,-87.97391
352,27105,6.3905506,12.12746,94.95618,180.2,1.2538949,-85.24382
353,27107,5.982922,10.2969,88.89929,153.0,1.2351284,-64.10071
354,27109,6.915235,13.23791,102.75238,196.70001,1.1995133,-93.94763
355,27111,6.46696,10.89587,96.09153,161.90001,1.2050228,-65.80848
356,27115,6.0922976,10.20268,90.52448,151.59999,1.2052644,-61.07551
357,27117,6.527153,12.74662,96.98593,189.40001,1.280452,-92.41408
358,27119,5.966848,10.5661,88.660446,157.0,1.2276334,-68.339554
359,27121,6.6489472,12.52453,98.795654,186.1,1.2537178,-87.30435
360,27125,6.0218534,10.29017,89.47776,152.9,1.2138709,-63.422234
361,27127,6.393721,11.441,95.00329,170.0,1.2538841,-74.99671
362,27129,6.5197144,11.61598,96.8754,172.6,1.2434465,-75.72461
363,27131,6.888228,10.66705,102.35108,158.5,1.1389097,-56.14892
364,27139,6.84883,11.79769,101.76568,175.3,1.103366,-73.534325
365,27141,6.888775,10.97663,102.359215,163.1,1.3048217,-60.74079
366,27143,6.567863,10.08827,97.590836,149.90001,1.1776441,-52.309174
367,27145,6.710287,12.57164,99.70709,186.8,1.2042646,-87.09291
368,27147,6.7396727,11.38716,100.14372,169.20001,1.1899662,-69.05629
369,27149,6.5385065,12.45723,97.15463,185.09999,1.2738076,-87.94536
370,27151,6.59624,12.10054,98.01248,179.8,1.2730129,-81.78752
371,27153,6.4621468,9.88637,96.02001,146.9,1.1760379,-50.879982
372,27157,7.165398,12.1813,106.46951,181.0,1.1188531,-74.53049
373,27159,6.348016,9.90656,94.32416,147.2,1.2528691,-52.87584
374,27161,6.68589,11.19199,99.34458,166.3,1.1859168,-66.95542
375,27163,6.7555494,10.87568,100.37964,161.6,1.2434273,-61.220367
376,27165,6.7669744,11.05066,100.5494,164.2,1.2748414,-63.650597
