,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17001,9.172589,192.2,3.0860147
1,17003,7.199647,159.4,3.3645499
2,17005,6.6566415,170.7,3.115283
3,17007,8.622164,189.9,3.1793995
4,17009,8.917896,188.7,3.1214583
5,17011,8.028116,215.4,3.1123495
6,17013,8.90304,156.0,3.13228
7,17015,9.920129,238.0,3.1882923
8,17017,9.577343,194.7,3.1794372
9,17019,8.459347,206.8,3.1914911
10,17021,9.48513,220.0,3.2203639
11,17023,7.5872507,185.9,3.1036322
12,17025,7.745706,119.6,3.2194562
13,17027,7.293593,157.5,3.2061746
14,17029,9.08166,208.3,3.2556915
15,17033,6.6415744,172.5,3.0743146
16,17035,8.034548,181.2,3.2012007
17,17037,7.941631,204.1,3.1184118
18,17039,9.169381,201.1,3.239082
19,17041,9.727543,211.9,3.2719975
20,17045,8.987816,206.4,3.198467
21,17047,5.7965026,171.4,3.0606878
22,17049,7.830434,188.8,3.1929295
23,17051,7.484241,170.3,3.1551554
24,17053,6.107779,212.4,3.029468
25,17055,6.934062,157.0,3.107499
26,17057,8.279489,198.6,3.1614454
27,17059,8.60089,190.3,3.2970326
28,17061,8.606398,200.4,3.1601515
29,17063,6.685697,208.7,3.0509243
30,17065,6.3375807,174.2,3.1017725
31,17067,10.092857,222.9,3.1425402
32,17071,10.061848,223.9,3.133048
33,17073,8.732263,217.6,3.1434402
34,17075,5.6683035,199.0,3.0368383
35,17077,6.22339,166.7,3.1661005
36,17079,7.0787444,179.4,3.1287696
37,17081,7.4554687,127.9,3.1977232
38,17083,8.506089,172.0,3.188129
39,17085,8.57328,191.3,3.151497
40,17087,7.0780463,151.9,3.1548622
41,17089,7.9995856,176.4,3.0666323
42,17091,5.825643,195.9,2.9373045
43,17093,5.8172145,209.5,2.9595432
44,17095,9.590251,229.5,3.2340393
45,17097,6.011898,144.6,2.8657455
46,17099,7.110248,210.1,3.0365465
47,17101,7.8408237,165.1,3.2594087
48,17103,7.483539,209.0,3.0871909
49,17105,6.8538914,209.9,3.0909874
50,17107,8.830881,213.0,3.217228
51,17109,9.312351,221.8,3.1514826
52,17111,7.7129636,177.8,3.065093
53,17113,8.509381,223.9,3.1924036
54,17115,9.189157,216.5,3.265684
55,17117,7.945271,190.6,3.1651099
56,17119,8.031137,177.9,3.1931512
57,17121,6.6081486,144.1,3.111651
58,17123,8.7296295,230.7,3.125225
59,17125,8.681521,201.8,3.1883957
60,17127,7.964999,178.8,3.2521875
61,17129,8.644363,220.7,3.2037838
62,17131,10.41309,238.7,3.1714509
63,17133,6.6831193,133.7,3.2028563
64,17135,8.3599,197.0,3.1986585
65,17137,9.306179,196.9,3.171375
66,17139,9.765541,215.6,3.291638
67,17141,8.178096,207.0,3.1248906
68,17143,9.282463,227.7,3.1866994
69,17145,5.715861,122.9,3.0644581
70,17147,9.832655,216.7,3.2731225
71,17149,9.285625,191.0,3.1023958
72,17153,7.062936,192.9,3.2076056
73,17155,8.449119,210.3,3.0910842
74,17157,6.245625,130.7,3.1520436
75,17159,6.643726,148.0,3.108861
76,17161,9.708616,225.2,3.198197
77,17163,7.32455,165.4,3.1918597
78,17165,8.096715,171.1,3.2577713
79,17167,9.522172,224.4,3.1918395
80,17169,8.76153,194.3,3.095508
81,17171,9.2720785,204.7,3.1467786
82,17173,8.647308,198.6,3.2240906
83,17175,9.397397,230.4,3.20432
84,17177,8.038426,206.0,3.1289923
85,17179,9.243825,227.9,3.2164145
86,17181,6.039269,156.0,3.1898603
87,17183,8.063665,194.2,3.190838
88,17185,7.240245,175.9,3.1897883
89,17187,9.892868,246.7,3.2306123
90,17189,6.887259,135.3,3.1826177
91,17191,6.778955,157.6,3.1351662
92,17193,8.302768,182.7,3.2940412
93,17195,8.19502,209.4,3.132502
94,17197,5.838158,197.9,2.9467216
95,17199,6.993181,166.0,3.159137
96,17201,7.8798094,184.0,3.0787258
97,17203,8.376046,214.2,3.1720214
98,18001,5.424788,169.8,2.97493
99,18003,5.6221786,167.6,2.9829926
100,18007,7.992542,199.2,3.202815
101,18009,4.892499,179.2,2.9310768
102,18011,7.124579,184.4,3.141165
103,18015,7.5530086,181.5,3.2019613
104,18017,6.3723865,181.1,3.0613978
105,18019,6.1153812,158.8,3.0665798
106,18021,6.86206,189.6,3.0831227
107,18023,7.6586995,185.1,3.2130923
108,18027,7.4780498,194.0,3.2678912
109,18029,5.0447264,168.3,3.0167012
110,18031,6.459001,190.2,3.146343
111,18033,5.2496743,170.0,2.9279459
112,18035,5.0776234,155.0,2.9387126
113,18037,6.8377504,198.1,3.2310503
114,18039,6.488826,173.8,3.0316417
115,18041,5.9049954,173.0,3.0537095
116,18045,8.750217,183.7,3.2564507
117,18047,5.987736,177.7,3.09819
118,18049,6.133983,200.0,3.0064447
119,18051,7.8631954,194.6,3.2997937
120,18053,6.1601377,169.6,3.0952353
121,18055,7.5391226,161.1,3.265242
122,18057,7.3655467,155.7,3.1232955
123,18059,5.894313,158.1,3.088132
124,18061,6.104608,162.5,3.0936453
125,18063,6.8828664,183.3,3.129185
126,18065,5.732558,172.7,3.0431201
127,18067,7.048249,185.1,3.222398
128,18069,5.6074057,167.2,3.008526
129,18071,6.297344,166.7,3.113229
130,18073,7.6614413,183.0,3.072394
131,18075,4.8406835,159.3,2.9175005
132,18077,6.9358687,167.8,3.2082982
133,18079,6.2309785,171.4,3.1067743
134,18081,6.841965,175.4,3.1390219
135,18083,8.1290455,184.7,3.2946126
136,18085,6.2126822,171.3,3.010976
137,18087,5.5265336,142.1,2.9164798
138,18089,7.484611,196.9,3.0268087
139,18091,5.938956,154.5,2.9743414
140,18093,5.998619,175.6,3.1067715
141,18095,5.9199066,165.4,3.0682454
142,18099,5.9192452,189.2,2.9608138
143,18103,5.561752,171.1,3.02866
144,18105,5.4317575,156.4,3.0482595
145,18107,8.384993,200.0,3.27585
146,18109,6.109362,168.8,3.1027012
147,18111,7.828448,203.9,3.1249862
148,18113,5.37595,175.5,2.9579053
149,18115,6.441424,170.8,3.23065
150,18117,6.21641,198.2,3.192343
151,18119,5.3038826,156.1,3.0079577
152,18121,7.6085467,178.6,3.1024947
153,18123,7.6284533,179.6,3.353384
154,18127,7.066716,186.2,3.0856977
155,18129,8.467515,190.1,3.3375506
156,18131,6.8312783,186.2,2.9526174
157,18133,6.9083953,180.0,3.1326177
158,18135,5.4242573,169.6,2.9658628
159,18137,6.1226773,185.9,3.0847905
160,18139,6.1381087,185.4,3.1176317
161,18141,5.737686,178.0,2.948658
162,18143,6.6432047,166.9,3.2000206
163,18145,5.248475,178.7,3.0480847
164,18147,7.200704,196.3,3.2486148
165,18149,5.172891,171.8,2.876504
166,18151,4.7541614,160.0,2.8909087
167,18153,8.761803,179.9,3.259814
168,18155,5.1015034,170.9,3.0758462
169,18157,7.587107,180.3,3.1867213
170,18159,7.3664484,172.7,3.2753823
171,18161,6.3661466,181.0,3.1036456
172,18163,7.4157853,194.0,3.2580485
173,18165,8.858927,188.0,3.2075675
174,18167,6.291486,186.7,2.9926195
175,18169,5.83745,174.3,3.023427
176,18171,8.338444,206.0,3.2584233
177,18173,6.366198,182.4,3.1920726
178,18175,5.656858,172.6,3.076559
179,18177,5.7342324,171.9,3.016695
180,18179,5.0432715,185.1,2.9546738
181,18181,7.924053,185.4,3.1160512
182,18183,5.5511527,175.0,2.9886248
