,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,13.459031,13.51384,199.98561,200.8,0.70770687,-0.8143921
1,17003,10.827576,10.91606,160.88522,162.20001,1.1802138,-1.3147888
2,17005,12.011531,13.31194,178.47743,197.8,0.84191006,-19.32257
3,17007,13.449912,14.07916,199.85011,209.2,0.6311174,-9.349884
4,17009,13.100928,13.56095,194.66461,201.5,0.7678535,-6.835388
5,17011,14.554536,15.14923,216.26353,225.1,0.64355826,-8.836472
6,17013,11.882309,12.50434,176.55734,185.8,0.87414956,-9.2426605
7,17015,14.375661,15.35786,213.60567,228.2,0.6135252,-14.59433
8,17017,14.800916,14.46277,219.92445,214.90001,0.73876256,5.0244446
9,17019,13.519418,14.74543,200.88289,219.1,0.8018405,-18.217117
10,17021,14.63104,15.20307,217.4003,225.9,0.68132675,-8.499695
11,17023,13.262853,13.93783,197.07062,207.1,0.84681493,-10.029388
12,17025,11.060582,13.70901,164.34743,203.7,1.0888652,-39.35257
13,17027,11.424439,13.22445,169.75394,196.5,1.0093375,-26.746063
14,17033,12.208933,14.30798,181.4106,212.59999,0.9953489,-31.189392
15,17035,12.0198965,14.96752,178.60173,222.4,0.9402568,-43.798264
16,17037,13.584536,15.08193,201.85046,224.1,0.6104744,-22.249542
17,17039,14.098872,15.67417,209.4929,232.9,0.72282785,-23.40709
18,17041,13.869382,14.133,206.08295,210.00002,0.7996661,-3.9170685
19,17043,10.806245,12.43031,160.56828,184.70001,1.1423899,-24.13173
20,17045,13.776274,14.26087,204.69946,211.90001,0.82558954,-7.2005463
21,17047,11.32209,12.08035,168.23314,179.5,1.0973566,-11.266861
22,17049,12.627481,14.86657,187.62975,220.90001,0.8864097,-33.270264
23,17053,13.331128,14.97425,198.08511,222.5,0.8086009,-24.414886
24,17055,10.213256,11.85153,151.75714,176.1,1.2316492,-24.342865
25,17057,13.994501,14.30125,207.94206,212.50002,0.7291303,-4.557953
26,17059,12.969176,12.29571,192.70692,182.7,1.0302626,10.0069275
27,17061,13.385473,13.95802,198.89262,207.40001,0.7434224,-8.507385
28,17063,13.652919,14.49642,202.86655,215.4,0.7001648,-12.533447
29,17065,11.483418,11.52176,170.6303,171.2,1.130799,-0.56970215
30,17067,14.936065,14.41566,221.93262,214.2,0.6241097,7.7326202
31,17071,15.063263,14.81946,223.82263,220.2,0.6457899,3.622635
32,17073,14.7891445,15.60687,219.74954,231.9,0.6169737,-12.150452
33,17075,12.961107,14.29452,192.58704,212.40001,0.81932735,-19.812973
34,17077,10.092683,11.77077,149.96558,174.90001,1.1069742,-24.934433
35,17079,12.314507,13.70228,182.9793,203.6,0.90932745,-20.620712
36,17081,9.888477,10.92952,146.93132,162.4,1.2640179,-15.468674
37,17083,12.093658,13.87053,179.69775,206.1,0.8549399,-26.402252
38,17085,13.486529,14.18684,200.3942,210.8,0.66055286,-10.4058075
39,17087,10.850665,11.3064,161.2283,168.0,1.1574339,-6.771698
40,17089,12.862632,14.4695,191.12381,215.0,0.6891694,-23.87619
41,17091,13.041694,14.09935,193.78445,209.5,0.80432206,-15.715546
42,17093,13.6615505,14.89349,202.99481,221.3,0.6408362,-18.305191
43,17095,15.168109,15.4117,225.38052,229.0,0.64391404,-3.6194763
44,17097,11.071132,12.72643,164.50418,189.1,0.8883039,-24.595825
45,17099,14.025903,14.806,208.40866,220.0,0.64714116,-11.591339
46,17101,11.1839,12.92833,166.1798,192.1,1.1126796,-25.920212
47,17103,13.846477,15.10212,205.7426,224.40001,0.6407598,-18.65741
48,17105,13.90469,14.36182,206.60757,213.40001,0.7604671,-6.7924347
