,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,15.031823,13.31194,223.35547,197.8,0.8064939,25.555466
1,17003,12.98596,12.67932,192.95631,188.40001,1.0230168,4.556305
2,17007,14.142558,13.06293,210.14203,194.1,0.55539304,16.042023
3,17009,14.71741,12.64567,218.68365,187.9,0.86607116,30.78366
4,17011,15.311026,14.40893,227.5041,214.1,0.5950272,13.4040985
5,17015,15.181852,14.61083,225.58473,217.1,0.53802955,8.484726
6,17017,15.800342,15.04155,234.77477,223.5,0.8236049,11.274765
7,17019,15.929962,14.89349,236.70078,221.3,0.6751817,15.400772
8,17021,16.225822,15.67417,241.09692,232.9,0.6800405,8.19693
9,17023,14.967299,13.69555,222.39673,203.5,0.8016585,18.896729
10,17025,13.909569,12.73989,206.68007,189.3,0.93827295,17.380066
11,17027,14.540246,12.43704,216.05121,184.8,0.92682946,31.251205
12,17029,15.849807,15.76839,235.50977,234.3,0.7033704,1.2097626
13,17033,14.162104,13.07639,210.43245,194.3,0.938027,16.132446
14,17037,14.748483,12.80719,219.14536,190.3,0.48614267,28.845352
15,17039,16.50317,15.1425,245.21799,225.0,0.6381159,20.217987
16,17041,16.43229,16.5558,244.16478,246.0,0.60929203,-1.8352203
17,17045,15.689805,14.34163,233.13232,213.1,0.67652494,20.032318
18,17047,13.42422,11.34678,199.46835,168.6,1.0321213,30.868347
19,17049,15.307748,15.82896,227.4554,235.20001,0.82317543,-7.7446136
20,17053,15.312262,13.57441,227.52246,201.70001,0.6704302,25.822449
21,17055,12.59608,10.46515,187.16315,155.5,1.1053952,31.663147
22,17057,15.417039,14.6714,229.07933,218.0,0.77123576,11.07933
23,17059,14.712111,11.42754,218.60493,169.8,0.82410735,48.80493
24,17061,15.491608,13.94456,230.18733,207.2,0.84172297,22.987335
25,17063,15.573045,13.5273,231.3974,201.0,0.5650343,30.3974
26,17065,13.630031,11.01028,202.52646,163.59999,0.95720756,38.926468
27,17067,15.698774,15.73474,233.2656,233.8,0.7278802,-0.53440857
28,17071,15.658349,14.35509,232.66492,213.3,0.65569055,19.364914
29,17073,15.496967,14.77235,230.26698,219.5,0.5577889,10.766983
30,17075,15.149266,13.1908,225.10054,196.0,0.6501578,29.10054
31,17077,13.36263,10.91606,198.55319,162.20001,0.9344845,36.35318
32,17079,14.9129925,13.84361,221.58978,205.7,0.8209205,15.889786
33,17081,12.88267,10.84876,191.42155,161.2,1.0806587,30.221558
34,17085,14.355342,14.07243,213.30374,209.09999,0.5848463,4.2037506
35,17089,13.909365,12.74662,206.67705,189.40001,0.5932105,17.277039
36,17091,14.723725,12.22841,218.7775,181.7,0.6271868,37.0775
37,17093,15.17439,13.9984,225.47385,208.0,0.5308569,17.473846
38,17095,15.796614,15.24345,234.71938,226.5,0.618976,8.219376
39,17099,15.376079,14.4695,228.4707,215.0,0.58376557,13.470703
40,17101,14.441812,11.1718,214.58858,166.0,0.9700591,48.588577
41,17103,14.577807,13.85707,216.60933,205.90001,0.5983719,10.70932
42,17105,15.639174,13.96475,232.38,207.5,0.66052485,24.880005
43,17107,16.687637,15.89626,247.95895,236.20001,0.6355288,11.758942
44,17109,15.949242,15.40497,236.98724,228.90001,0.65514046,8.0872345
45,17111,13.598319,12.84084,202.05527,190.8,0.6154307,11.255264
46,17113,16.306587,15.43189,242.297,229.3,0.5852484,12.996994
47,17115,16.811138,16.14527,249.79404,239.9,0.5985364,9.894043
48,17117,15.567808,14.48969,231.3196,215.3,0.8205153,16.019592
49,17119,15.049226,13.31194,223.61406,197.8,0.8865289,25.814056
50,17121,14.241207,13.40616,211.60783,199.20001,0.93065554,12.407822
51,17123,15.76158,14.39547,234.19882,213.9,0.60264856,20.298828
52,17131,15.592252,15.56649,231.68279,231.3,0.60354465,0.38278198
53,17133,13.488064,11.68328,200.41699,173.6,0.97238714,26.816986
54,17135,15.943038,14.99444,236.89507,222.8,0.72903985,14.095062
55,17137,16.129353,15.37805,239.66348,228.5,0.8144134,11.163483
56,17139,16.540424,15.74147,245.77155,233.90001,0.606271,11.871536
57,17141,14.559774,13.33886,216.34137,198.2,0.56640273,18.141373
58,17143,15.768107,15.40497,234.2958,228.90001,0.6653145,5.3957977
59,17145,12.096683,9.94021,179.74269,147.70001,1.0922616,32.04268
60,17147,16.724247,16.27314,248.50293,241.8,0.6065408,6.7029266
61,17149,14.97091,12.28898,222.45038,182.59999,0.8786367,39.850388
62,17155,15.348604,13.87726,228.06247,206.20001,0.6622358,21.862457
63,17157,12.803621,11.13142,190.24698,165.40001,1.0165733,24.84697
64,17159,14.1378355,11.28621,210.07185,167.7,0.8981845,42.371857
65,17161,15.252087,15.03482,226.62833,223.4,0.5994583,3.2283325
66,17163,14.05758,12.54472,208.87935,186.4,0.9803871,22.479355
67,17165,13.646269,10.80165,202.76775,160.5,0.8587961,42.267746
68,17167,16.358667,15.90972,243.07085,236.40001,0.78030366,6.6708374
69,17169,15.029698,13.62825,223.3239,202.5,0.8584726,20.823898
70,17173,15.837671,15.16942,235.32944,225.40001,0.7032341,9.929428
71,17175,15.91933,15.7482,236.54279,234.00002,0.5627931,2.5427704
72,17177,14.51079,14.07243,215.61353,209.09999,0.5464251,6.5135345
73,17179,15.9484825,15.84242,236.97597,235.4,0.7189875,1.5759735
74,17183,15.450358,14.72524,229.57442,218.8,0.6701988,10.774414
75,17187,16.170404,16.26641,240.27347,241.70001,0.5774625,-1.4265442
76,17189,13.77345,12.16111,204.6575,180.7,0.96732366,23.957504
77,17191,14.160223,11.92556,210.40451,177.2,0.943501,33.204514
78,17193,14.331197,11.60252,212.94498,172.40001,0.93852055,40.544968
79,17195,14.778026,14.53007,219.58434,215.90001,0.63221514,3.6843262
80,17197,14.131915,12.53799,209.98389,186.3,0.65097547,23.683884
81,17199,12.685,11.13142,188.4844,165.40001,1.0711623,23.084396
82,17201,13.78712,12.41012,204.86063,184.40001,0.608722,20.460617
83,17203,15.930161,15.05501,236.70374,223.7,0.65046996,13.003738
84,18001,14.339199,13.08985,213.06389,194.50002,0.6583637,18.563873
85,18003,14.011276,12.22841,208.19133,181.7,0.63953274,26.491333
86,18005,14.733631,12.73989,218.92468,189.3,0.82467055,29.62468
87,18007,15.340796,13.57441,227.94646,201.70001,0.6412985,26.246445
88,18009,14.496435,13.5273,215.40022,201.0,0.68506783,14.400223
89,18011,15.444888,13.38597,229.49313,198.90001,0.65049547,30.593124
90,18015,15.656009,13.77631,232.63014,204.7,0.6338666,27.930145
91,18017,15.007824,13.15715,222.99887,195.5,0.6920036,27.49887
92,18019,13.478156,12.02651,200.26978,178.70001,1.0568484,21.569763
93,18021,15.456561,12.21495,229.66658,181.5,0.7141196,48.16658
94,18023,15.578965,14.39547,231.48537,213.9,0.62858987,17.585373
95,18027,15.828101,13.20426,235.18724,196.2,0.73385984,38.987244
96,18029,13.84937,11.89191,205.78558,176.7,0.8887255,29.085587
97,18031,15.216777,13.91764,226.10367,206.8,0.74886215,19.303665
98,18033,13.289572,10.73435,197.46764,159.5,0.6720959,37.967636
99,18035,14.562538,14.00513,216.38245,208.1,0.70774496,8.28244
100,18037,14.079233,12.59183,209.2011,187.1,1.0051404,22.10109
101,18039,13.536864,11.60925,201.14212,172.5,0.63512224,28.64212
102,18041,15.145488,13.36578,225.0444,198.6,0.69666845,26.444397
103,18047,15.046056,12.49761,223.56696,185.7,0.72962916,37.86696
104,18049,14.335305,12.59856,213.00603,187.20001,0.66530186,25.806015
105,18051,14.370797,12.3832,213.53339,184.0,0.9640037,29.533386
106,18053,14.774001,13.75612,219.52454,204.4,0.626898,15.124542
107,18055,15.037053,12.05343,223.43318,179.09999,0.7215085,44.33319
108,18057,14.451959,11.74385,214.73936,174.5,0.79636157,40.239365
109,18059,14.765037,12.61875,219.39133,187.5,0.7499105,31.891327
110,18061,13.272494,12.73316,197.21388,189.2,1.0481542,8.0138855
111,18063,15.343663,13.92437,227.98906,206.9,0.70388573,21.089066
112,18065,14.591363,13.35905,216.81075,198.5,0.73566055,18.310745
113,18067,15.260214,14.51661,226.7491,215.7,0.67200273,11.049103
114,18069,14.618268,12.3159,217.21053,183.0,0.58454424,34.210526
115,18071,14.239761,11.65636,211.58635,173.2,0.8502149,38.386353
116,18073,14.189047,11.07085,210.8328,164.5,0.74124825,46.332794
117,18075,14.175576,12.69278,210.63263,188.59999,0.7412184,22.032639
118,18077,14.00229,12.4505,208.0578,185.0,0.91034085,23.0578
119,18079,14.055329,12.22168,208.8459,181.59999,0.916113,27.24591
120,18083,15.284038,12.07362,227.10309,179.4,0.81361794,47.703094
121,18085,14.077293,12.10054,209.17227,179.8,0.59977704,29.372269
122,18087,12.854333,9.56333,191.00049,142.09999,0.6527218,48.900497
123,18091,13.4484,10.7007,199.82764,159.0,0.6715359,40.827637
124,18093,13.659691,12.92833,202.96718,192.1,0.9887073,10.867172
125,18095,14.997798,13.80323,222.8499,205.1,0.66494375,17.749893
126,18099,13.963918,11.81788,207.48764,175.59999,0.6556459,31.88765
127,18101,13.601693,12.30917,202.1054,182.9,1.0263913,19.205399
128,18103,14.502411,12.88122,215.48901,191.4,0.70261663,24.08902
129,18105,13.906625,12.23514,206.63632,181.8,0.90312386,24.836319
130,18109,15.357962,13.2581,228.2015,197.0,0.66643167,31.201508
131,18111,14.621158,13.38597,217.25346,198.90001,0.6961124,18.353455
132,18113,13.615574,11.48811,202.31165,170.7,0.6170271,31.611649
133,18115,14.063922,12.114,208.97359,180.0,0.8489963,28.973587
134,18117,14.693938,13.91091,218.3349,206.7,0.9037983,11.634903
135,18119,14.362911,11.62271,213.41621,172.70001,0.82995623,40.7162
136,18121,14.948075,12.96871,222.11108,192.7,0.7720277,29.411087
137,18127,14.040772,12.25533,208.62961,182.1,0.6036768,26.529602
138,18129,14.62924,12.25533,217.37355,182.1,0.9114846,35.273544
139,18131,13.661263,11.38043,202.99054,169.1,0.82614774,33.890533
140,18133,15.185155,13.24464,225.6338,196.8,0.69710934,28.833801
141,18135,14.454791,12.43704,214.78145,184.8,0.7077539,29.981445
142,18137,14.57496,12.30917,216.56702,182.9,0.77353734,33.667023
143,18139,15.505228,13.72247,230.38972,203.90001,0.64009035,26.489716
144,18141,13.313098,11.05066,197.81721,164.2,0.63729364,33.617218
145,18143,14.182818,12.12746,210.74025,180.2,0.8990028,30.540253
146,18145,15.005988,13.07639,222.97159,194.3,0.7573081,28.671585
147,18151,12.740912,10.095,189.3152,150.0,0.6732627,39.3152
148,18153,14.835799,12.60529,220.44278,187.3,0.81856275,33.142776
149,18155,13.856549,11.9794,205.89226,178.0,0.91169655,27.892258
150,18157,15.355356,13.53403,228.1628,201.1,0.6723106,27.06279
151,18159,15.304293,14.50315,227.40405,215.5,0.65795887,11.904053
152,18161,15.518384,13.72247,230.5852,203.90001,0.662,26.685196
153,18163,13.990806,12.08708,207.88716,179.6,0.9394419,28.287155
154,18165,15.601118,13.29175,231.81453,197.5,0.7213594,34.31453
155,18167,14.834407,11.87172,220.42209,176.40001,0.8020454,44.02208
156,18169,14.492953,13.55422,215.3485,201.40001,0.62621766,13.948486
157,18171,15.633269,13.89072,232.29227,206.40001,0.68594974,25.892258
158,18173,13.180156,10.84876,195.84184,161.2,1.0308247,34.641846
159,18175,13.614923,12.38993,202.30197,184.1,1.0122415,18.201965
160,18177,14.542046,12.90141,216.07794,191.7,0.7394184,24.377945
161,18179,14.698849,13.73593,218.40785,204.1,0.61011493,14.307846
162,18181,14.578016,13.25137,216.61243,196.90001,0.73875606,19.712418
163,18183,14.161788,12.16111,210.42776,180.7,0.62983257,29.727768
164,19001,14.343262,10.06135,213.12425,149.5,0.6711622,63.624252
165,19003,14.3596525,11.54868,213.3678,171.6,0.7433367,41.76779
166,19005,12.765056,13.35232,189.67393,198.4,0.6546822,-8.726059
167,19009,14.794208,12.114,219.82478,180.0,0.5871396,39.824783
168,19011,14.739844,14.44258,219.017,214.6,0.5692214,4.416992
169,19013,14.027338,13.87726,208.43,206.20001,0.5839441,2.2299805
170,19015,14.093597,13.03601,209.41452,193.7,0.6553148,15.714523
171,19017,13.248053,14.29452,196.85071,212.40001,0.68774146,-15.549301
172,19019,13.80355,13.93783,205.10475,207.1,0.6204269,-1.9952545
173,19021,13.352132,12.99563,198.3972,193.1,0.54166394,5.2971954
174,19023,13.1512785,14.22049,195.41277,211.3,0.7099372,-15.887238
175,19025,13.326773,13.00909,198.0204,193.3,0.6045615,4.720398
176,19027,14.552473,14.02532,216.23288,208.40001,0.57735306,7.8328705
177,19029,14.793885,11.40735,219.81999,169.5,0.62062925,50.319992
178,19031,15.517074,14.96079,230.56573,222.3,0.49671477,8.265732
179,19033,11.436845,12.41012,169.93826,184.40001,0.84177697,-14.461746
180,19035,14.168841,14.35509,210.53256,213.3,0.5397535,-2.7674408
181,19037,12.317477,12.98217,183.02344,192.90001,0.7270209,-9.876572
182,19039,13.036717,10.88914,193.71051,161.8,0.9151083,31.910507
183,19041,12.857785,10.66705,191.05179,158.5,0.5939278,32.55179
184,19043,13.973609,13.56095,207.63164,201.5,0.5334084,6.1316376
185,19045,15.236277,14.19357,226.39342,210.90001,0.5214205,15.493408
186,19047,14.65065,14.4022,217.69168,214.0,0.5727921,3.691681
187,19049,14.636036,11.7102,217.47453,174.0,0.6123428,43.474533
188,19053,12.914877,11.60925,191.9001,172.5,0.9718758,19.4001
189,19055,14.054003,15.12904,208.8262,224.8,0.5652086,-15.973801
190,19057,15.271468,13.15042,226.91632,195.40001,0.68434006,31.516312
191,19059,12.20506,10.79492,181.35304,160.4,0.5977642,20.953049
192,19061,14.542596,14.25414,216.08612,211.8,0.47958818,4.2861176
193,19063,11.847753,10.48534,176.04387,155.8,0.6378071,20.243866
