,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,12.649747,11.94575,187.96059,177.5,0.6137185,10.460587
1,17003,11.73552,12.22841,174.37624,181.7,0.9461067,-7.323761
2,17005,12.663315,12.49088,188.16219,185.6,0.6384915,2.5621796
3,17007,13.84935,12.93506,205.7853,192.2,0.50232345,13.585297
4,17009,12.714327,12.20149,188.92017,181.3,0.62952435,7.620163
5,17011,14.518078,13.41962,215.72182,199.4,0.4421473,16.321823
6,17013,12.459721,11.88518,185.13701,176.6,0.67885196,8.537003
7,17015,15.083225,13.43981,224.11925,199.7,0.4511533,24.41925
8,17017,13.841343,13.78304,205.66632,204.8,0.50546026,0.86631775
9,17019,13.880057,12.96871,206.24156,192.7,0.47636133,13.541565
10,17021,14.192267,13.33213,210.88065,198.1,0.47836673,12.78064
11,17023,13.519599,13.41962,200.88557,199.4,0.6038062,1.4855804
12,17025,12.375967,11.42081,183.89253,169.7,0.7082281,14.192535
13,17027,12.065004,11.8448,179.27199,176.0,0.74400795,3.271988
14,17029,13.952975,13.64171,207.32504,202.70001,0.55217457,4.6250305
15,17033,12.807302,12.06016,190.30167,179.2,0.6524799,11.101669
16,17035,12.85514,12.50434,191.01248,185.8,0.6668373,5.2124786
17,17037,13.692433,12.80046,203.45369,190.2,0.47096002,13.253693
18,17039,14.136872,13.49365,210.05754,200.50002,0.46212858,9.557526
19,17041,13.508797,13.84361,200.72507,205.7,0.5269475,-4.97493
20,17045,14.034134,12.71297,208.53096,188.9,0.4935286,19.630966
21,17047,12.36755,11.66309,183.76746,173.3,0.70935315,10.467453
22,17049,13.331525,12.84084,198.091,190.8,0.62670785,7.2910004
23,17051,12.735518,12.24187,189.23505,181.9,0.64711106,7.3350525
24,17053,13.781296,12.87449,204.77408,191.3,0.46985003,13.474075
25,17055,11.080284,11.01701,164.64018,163.7,0.86867297,0.94018555
26,17057,13.35433,12.37647,198.42987,183.9,0.5485659,14.529877
27,17059,13.6575985,11.89191,202.93608,176.7,0.74426347,26.236084
28,17061,13.027464,12.83411,193.57301,190.70001,0.561605,2.873001
29,17063,13.637093,12.3832,202.6314,184.0,0.49622628,18.631393
30,17065,11.825231,11.40735,175.70923,169.5,0.81824774,6.2092285
31,17067,14.164659,13.69555,210.47041,203.5,0.52740633,6.970413
32,17071,14.511023,13.41962,215.61697,199.4,0.5110264,16.21698
33,17073,14.562252,13.99167,216.37819,207.9,0.44857505,8.478195
34,17075,13.547757,12.80046,201.30397,190.2,0.4813144,11.103973
35,17077,11.913256,11.87172,177.01718,176.40001,0.80885655,0.61717224
36,17079,13.037006,11.89864,193.71481,176.8,0.64085376,16.91481
37,17081,10.658387,10.23633,158.37128,152.1,0.8667198,6.2712708
38,17083,12.853611,12.93506,190.98976,192.2,0.5870975,-1.2102356
39,17085,13.624804,13.00909,202.44879,193.3,0.5421062,9.148788
40,17087,10.759562,11.11123,159.87462,165.1,1.1271367,-5.2253876
41,17089,12.568012,11.83807,186.7461,175.9,0.60045034,10.8461
42,17091,12.656622,11.58906,188.06273,172.2,0.5821715,15.862732
43,17093,13.505532,12.25533,200.67656,182.1,0.50842035,18.576553
44,17095,14.481438,13.72247,215.17738,203.90001,0.4652073,11.277374
45,17097,10.471557,11.08431,155.5952,164.7,0.9839528,-9.104797
46,17099,14.016529,12.47069,208.26938,185.3,0.44842288,22.969376
47,17101,12.247664,11.46792,181.9861,170.40001,0.70684296,11.58609
48,17103,14.154499,13.0562,210.31946,194.0,0.4541592,16.319458
49,17105,13.595306,12.20822,202.0105,181.4,0.47701526,20.610504
50,17107,14.036919,14.10608,208.57234,209.6,0.4320919,-1.0276642
51,17109,14.34038,13.33213,213.08142,198.1,0.46633103,14.981415
52,17111,12.753495,12.07362,189.50217,179.4,0.60349286,10.102173
53,17113,14.164265,13.50711,210.46455,200.7,0.4683779,9.764557
54,17115,14.1195545,14.07916,209.80022,209.2,0.49206638,0.6002197
55,17117,13.281992,12.91487,197.35501,191.90001,0.56824684,5.455002
56,17119,12.623916,12.51107,187.57675,185.90001,0.7052651,1.6767426
57,17121,12.341331,12.38993,183.37787,184.1,0.7232052,-0.72213745
58,17123,14.429998,13.8638,214.41306,206.0,0.46137917,8.413055
59,17125,12.911895,13.09658,191.85579,194.59999,0.5595909,-2.7442017
60,17127,12.16321,10.99009,180.7312,163.3,0.88867074,17.431198
61,17129,13.86666,14.48296,206.0425,215.2,0.48681194,-9.157501
62,17131,15.046072,12.86103,223.5672,191.09999,0.48019624,32.46721
63,17133,11.386148,10.5661,169.18497,157.0,0.8247166,12.184967
64,17135,13.6654825,12.84084,203.05324,190.8,0.51584494,12.253235
65,17137,13.797983,13.65517,205.02203,202.90001,0.50884086,2.1220245
66,17139,13.701511,13.65517,203.58858,202.90001,0.5569054,0.6885681
67,17141,14.542429,12.84084,216.08365,190.8,0.46053603,25.283646
68,17143,13.988574,14.37528,207.854,213.6,0.51068413,-5.746002
69,17145,10.891123,10.68724,161.82947,158.8,0.8322289,3.0294647
70,17147,14.506504,14.17338,215.54984,210.6,0.4493445,4.949829
71,17149,12.805601,12.41685,190.2764,184.5,0.59673655,5.7763977
72,17151,11.743161,12.5178,174.48976,186.0,0.95356613,-11.510239
73,17153,11.937164,11.80442,177.37242,175.40001,0.9336477,1.9724121
74,17155,13.885584,13.14369,206.32368,195.3,0.5134958,11.023682
75,17157,11.075776,11.24583,164.5732,167.09999,0.8277174,-2.5267944
76,17159,12.395489,11.19199,184.1826,166.3,0.68585646,17.882599
77,17161,14.095273,13.34559,209.43942,198.3,0.5403131,11.13942
78,17163,12.155528,10.92952,180.61707,162.4,0.7858433,18.217072
79,17165,12.740807,12.8543,189.31361,191.0,0.7880781,-1.6863861
80,17167,13.826273,13.64844,205.4424,202.8,0.49638137,2.642395
81,17169,12.97574,12.30244,192.80446,182.8,0.5890059,10.004456
82,17171,12.653065,12.66586,188.00987,188.20001,0.58845973,-0.19013977
83,17173,13.615324,13.04947,202.30794,193.9,0.56549364,8.407944
84,17175,15.121014,14.22049,224.68074,211.3,0.42145965,13.380737
85,17177,14.381273,13.72247,213.68906,203.90001,0.47393638,9.789047
86,17179,13.599171,13.18407,202.06792,195.9,0.5382413,6.167923
87,17181,11.408742,10.40458,169.52069,154.6,1.0301994,14.920685
88,17183,13.937653,12.787,207.09737,190.0,0.4862049,17.097366
89,17185,13.195211,11.49484,196.06555,170.8,0.6401673,25.265549
90,17187,15.120073,14.133,224.66676,210.00002,0.42778835,14.666748
91,17189,11.645941,12.114,173.04518,180.0,0.7815485,-6.9548187
92,17191,12.313421,11.42081,182.96317,169.7,0.73523676,13.263168
93,17193,12.613259,11.89191,187.41841,176.7,0.76627916,10.718414
94,17195,14.149837,12.49761,210.25017,185.7,0.4876643,24.55017
95,17197,12.471376,11.72366,185.3102,174.20001,0.6613717,11.110184
96,17199,11.385483,10.46515,169.17508,155.5,0.92794794,13.675079
97,17201,13.509494,12.9216,200.73543,192.0,0.5626388,8.735428
98,17203,13.639436,13.37251,202.66621,198.7,0.49279666,3.966217
99,18001,12.932145,12.10727,192.1567,179.90001,0.6113141,12.256683
100,18003,12.321928,11.11796,183.08957,165.2,0.6769789,17.889572
101,18005,12.7551155,12.61875,189.52623,187.5,0.61196166,2.0262299
102,18007,14.309682,13.76285,212.62529,204.5,0.46385562,8.12529
103,18009,13.10747,12.64567,194.76181,187.9,0.62784094,6.8618164
104,18011,13.968378,14.93387,207.55391,221.90001,0.5196229,-14.3461
105,18015,14.364217,14.10608,213.43562,209.6,0.4880475,3.835617
106,18017,13.458709,13.48692,199.98082,200.40001,0.5640432,-0.41918945
107,18019,11.791647,11.66982,175.2102,173.4,0.78768224,1.8102112
108,18021,13.669989,12.72643,203.1202,189.1,0.5619347,14.020187
109,18023,13.952751,13.93783,207.32172,207.1,0.49341995,0.2217102
110,18027,13.019139,12.94852,193.44933,192.4,0.6875216,1.0493317
111,18029,11.315271,11.65636,168.13182,173.2,0.76059157,-5.0681763
112,18031,13.374496,14.09935,198.72952,209.5,0.6082711,-10.770477
113,18033,10.695728,9.19318,158.92613,136.6,0.76579064,22.326126
114,18035,12.824264,12.9216,190.5537,192.0,0.6465433,-1.4463043
115,18037,12.311909,12.37647,182.94069,183.9,0.76739246,-0.9593048
116,18039,12.407431,11.76404,184.36005,174.8,0.64695185,9.560043
117,18041,13.575559,12.88795,201.71707,191.5,0.5321283,10.217072
118,18043,11.097751,11.52176,164.89972,171.2,0.93129855,-6.3002777
119,18045,14.020147,12.57837,208.32314,186.90001,0.5040349,21.423126
120,18047,12.537905,12.44377,186.29874,184.90001,0.6105479,1.3987274
121,18049,13.23966,12.1813,196.72601,181.0,0.5951322,15.726013
