,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,14.607367,-1.0,217.04854,-14.858841,0.4315125,231.90738
1,17003,10.339328,-1.0,153.63043,-14.858841,0.6746908,168.48927
2,17005,12.249522,-1.0,182.0137,-14.858841,0.45310223,196.87254
3,17007,13.962451,-1.0,207.46584,-14.858841,0.40244758,222.32468
4,17009,14.400451,-1.0,213.97401,-14.858841,0.4909103,228.83286
5,17011,15.223624,-1.0,226.20541,-14.858841,0.3606036,241.06425
6,17013,12.981488,-1.0,192.88988,-14.858841,0.46798056,207.74872
7,17015,15.245608,-1.0,226.53207,-14.858841,0.3538861,241.39091
8,17017,14.873648,-1.0,221.00517,-14.858841,0.47807544,235.86401
9,17019,14.704232,-1.0,218.48785,-14.858841,0.38019493,233.3467
10,17021,15.198295,-1.0,225.82904,-14.858841,0.359797,240.68788
11,17023,13.259969,-1.0,197.02777,-14.858841,0.38749233,211.88661
12,17025,11.169551,-1.0,165.96658,-14.858841,0.4703377,180.82542
13,17027,11.135899,-1.0,165.46655,-14.858841,0.52609175,180.3254
14,17029,14.385087,-1.0,213.74573,-14.858841,0.37162516,228.60457
15,17031,10.112227,-1.0,150.25598,-14.858841,0.98040617,165.11482
16,17033,12.339862,-1.0,183.35605,-14.858841,0.43417904,198.21489
17,17035,13.387841,-1.0,198.92781,-14.858841,0.3867108,213.78665
18,17037,14.123986,-1.0,209.86607,-14.858841,0.36800197,224.72491
19,17039,15.398543,-1.0,228.8045,-14.858841,0.33279246,243.66335
20,17041,14.627462,-1.0,217.34714,-14.858841,0.37206852,232.20598
21,17043,11.747394,-1.0,174.55266,-14.858841,0.6307858,189.4115
22,17045,14.9597025,-1.0,222.28384,-14.858841,0.35699126,237.14268
23,17047,10.787566,-1.0,160.29073,-14.858841,0.526188,175.14957
24,17049,13.0088625,-1.0,193.29662,-14.858841,0.42795202,208.15546
25,17051,12.22687,-1.0,181.67711,-14.858841,0.44555125,196.53595
26,17053,14.183281,-1.0,210.74712,-14.858841,0.36579412,225.60596
27,17055,8.885505,-1.0,132.0283,-14.858841,0.7004763,146.88715
28,17057,14.823738,-1.0,220.26357,-14.858841,0.4440952,235.1224
29,17059,11.509488,-1.0,171.01765,-14.858841,0.5810543,185.8765
30,17061,14.313652,-1.0,212.68428,-14.858841,0.4085431,227.54312
