,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,12.716654,11.31313,188.95474,168.1,0.56525224,20.854736
1,17003,13.997735,9.70466,207.99013,144.20001,0.7267623,63.790115
2,17005,12.326893,12.36974,183.16335,183.79999,0.69743216,-0.63664246
3,17007,11.774845,12.0467,174.96056,179.0,0.62468016,-4.039444
4,17011,12.758793,12.10727,189.58087,179.90001,0.545118,9.680862
5,17013,13.242668,11.50157,196.7707,170.9,0.58342296,25.870712
6,17015,12.708337,13.87053,188.83116,206.1,0.5474365,-17.268845
7,17017,14.095657,13.83688,209.44513,205.59999,0.51188016,3.8451385
8,17019,13.986237,12.16784,207.81927,180.8,0.5036832,27.019272
9,17021,13.921425,13.37251,206.85625,198.7,0.4897747,8.15625
10,17025,11.840311,9.45565,175.9333,140.5,0.8108543,35.433304
11,17027,12.657519,12.24187,188.07607,181.9,0.64955306,6.176071
12,17029,14.193928,12.3832,210.90532,184.0,0.52713084,26.90532
13,17031,11.014301,11.7102,163.65976,174.0,0.9874728,-10.3402405
14,17033,12.566593,9.84599,186.725,146.3,0.7318424,40.425003
15,17035,13.049285,10.87568,193.89725,161.6,0.6365834,32.29724
16,17037,11.902054,12.70624,176.85072,188.8,0.5946852,-11.94928
17,17041,14.308355,13.02928,212.60558,193.59999,0.51964647,19.005585
18,17049,12.875483,11.70347,191.31474,173.90001,0.68413556,17.414734
19,17051,12.30475,11.18526,182.83434,166.2,0.70969653,16.634338
20,17053,13.164993,11.34678,195.61655,168.6,0.5215834,27.01654
21,17055,12.060829,9.12588,179.20995,135.6,0.7847561,43.60994
22,17057,12.930886,11.83134,192.13799,175.8,0.5913245,16.337982
23,17059,13.750797,11.19872,204.3209,166.4,0.7079149,37.920914
24,17061,13.851063,12.90141,205.81075,191.7,0.5251873,14.110748
25,17063,12.254242,11.0372,182.08383,164.0,0.56938493,18.083832
26,17071,13.156158,13.00236,195.48528,193.20001,0.5206017,2.285263
27,17073,12.918557,12.5851,191.95479,187.0,0.530771,4.954788
28,17075,12.492865,10.26998,185.62949,152.6,0.55469614,33.02948
29,17077,12.543978,10.14211,186.38898,150.7,0.7348036,35.68898
30,17079,12.981834,11.7102,192.89502,174.0,0.6394825,18.89502
31,17081,11.814293,8.70189,175.5467,129.3,0.79962283,46.246704
32,17083,13.219698,12.34955,196.4294,183.5,0.6108776,12.929398
33,17085,11.9746685,12.71297,177.9297,188.9,0.60370463,-10.970291
34,17089,11.692511,11.83134,173.73715,175.8,0.65944815,-2.062851
35,17093,12.332981,12.93506,183.25381,192.2,0.55601484,-8.946182
36,17095,13.419962,13.20426,199.40509,196.2,0.5076949,3.2050934
37,17097,10.698708,8.6817,158.9704,129.0,0.82942516,29.970398
38,17099,12.254429,11.83134,182.08661,175.8,0.5724694,6.286606
39,17101,12.6146145,10.44496,187.43855,155.2,0.74366254,32.238556
40,17103,12.0697155,12.20822,179.34198,181.4,0.6141195,-2.058014
41,17105,12.916308,12.03324,191.92137,178.8,0.53929114,13.121368
42,17107,14.139115,13.06966,210.09087,194.20001,0.50411135,15.890854
43,17109,13.26411,12.70624,197.0893,188.8,0.51530397,8.289291
44,17113,13.980589,13.37924,207.73535,198.8,0.5021057,8.9353485
45,17115,14.464283,13.75612,214.92249,204.4,0.49804324,10.522491
46,17117,13.662803,12.3159,203.01341,183.0,0.5330762,20.013412
47,17119,13.034502,13.34559,193.6776,198.3,0.62754196,-4.622406
48,17121,12.190303,10.30363,181.13377,153.1,0.73462534,28.033768
49,17123,13.1654415,12.44377,195.6232,184.90001,0.51445115,10.72319
50,17125,13.370096,11.3737,198.66414,169.0,0.60179526,29.664139
51,17127,13.486458,10.47188,200.39313,155.6,0.767581,44.79312
52,17131,13.339845,12.65913,198.21463,188.1,0.5114824,10.114624
53,17133,12.757543,10.35074,189.5623,153.8,0.66187125,35.7623
54,17135,13.778239,12.63221,204.72867,187.7,0.5207851,17.028671
55,17137,14.230686,13.85034,211.4515,205.8,0.4839015,5.6515045
56,17139,13.866953,12.74662,206.04684,189.40001,0.53059256,16.646835
57,17141,12.081123,12.86776,179.51149,191.2,0.62257457,-11.688507
58,17143,13.345976,13.01582,198.30574,193.4,0.5327787,4.9057465
59,17147,14.416517,13.43981,214.21274,199.7,0.48574662,14.512741
60,17153,13.618301,12.12073,202.35217,180.1,0.72880113,22.252167
61,17157,12.700073,9.71812,188.70837,144.4,0.6962134,44.30838
62,17163,12.795891,12.41012,190.13211,184.40001,0.6991072,5.7321014
63,17167,14.3540125,13.88399,213.284,206.3,0.47807956,6.9839935
64,17169,12.622613,10.97663,187.5574,163.1,0.63608265,24.457397
65,17173,13.558583,11.77077,201.46483,174.90001,0.5497313,26.56482
66,17175,13.538412,13.65517,201.16512,202.90001,0.47370732,-1.7348938
67,17177,12.191135,13.16388,181.14615,195.6,0.59331393,-14.453857
68,17179,13.783035,13.83688,204.79993,205.59999,0.5206159,-0.8000641
69,17181,12.956008,8.80957,192.51126,130.90001,0.79512936,61.61125
70,17185,12.609085,10.51226,187.3564,156.20001,0.6944276,31.156387
71,17187,13.75823,13.06293,204.43135,194.1,0.45746386,10.331345
72,17189,12.147407,11.26602,180.49638,167.4,0.7282085,13.09639
73,17193,13.073542,11.56887,194.25768,171.9,0.73013043,22.357681
74,17195,12.240475,12.9216,181.87927,192.0,0.5982985,-10.120728
75,17199,12.49847,9.78542,185.71278,145.40001,0.7880519,40.312775
