,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,10.73086,-1.0,159.44814,-14.858841,1.1724546,174.30698
1,17003,7.053517,-1.0,104.80708,-14.858841,1.3335257,119.665924
2,17005,7.844751,-1.0,116.5639,-14.858841,1.251577,131.42274
3,17007,10.379734,-1.0,154.23082,-14.858841,1.193804,169.08966
4,17009,10.657039,-1.0,158.35124,-14.858841,1.2782782,173.21008
5,17011,11.568535,-1.0,171.89502,-14.858841,1.1442962,186.75386
6,17013,8.8300705,-1.0,131.20462,-14.858841,1.1914933,146.06346
7,17015,11.796858,-1.0,175.28764,-14.858841,1.0771109,190.14648
8,17017,11.21852,-1.0,166.69421,-14.858841,1.3002688,181.55305
9,17019,10.965703,-1.0,162.93764,-14.858841,1.1875546,177.79648
10,17021,11.417295,-1.0,169.64778,-14.858841,1.1789737,184.50662
11,17023,8.869107,-1.0,131.78465,-14.858841,1.2572447,146.6435
12,17025,6.571981,-1.0,97.65202,-14.858841,1.2655125,112.510864
13,17027,6.9777594,-1.0,103.68142,-14.858841,1.4228536,118.54026
14,17029,10.684298,-1.0,158.75629,-14.858841,1.1692768,173.61513
15,17031,7.1125317,-1.0,105.683975,-14.858841,1.5431218,120.542816
16,17033,7.8850555,-1.0,117.16279,-14.858841,1.2920297,132.02164
17,17035,9.31435,-1.0,138.40045,-14.858841,1.2424206,153.2593
18,17037,10.257031,-1.0,152.40761,-14.858841,1.1364326,167.26645
19,17039,11.471955,-1.0,170.45996,-14.858841,1.1860206,185.3188
20,17041,10.731069,-1.0,159.45125,-14.858841,1.1851249,174.31009
21,17043,8.107129,-1.0,120.46255,-14.858841,1.3634907,135.32138
22,17045,11.116723,-1.0,165.18163,-14.858841,1.1247072,180.04047
23,17047,6.395245,-1.0,95.02593,-14.858841,1.3720646,109.88477
24,17049,8.858069,-1.0,131.62065,-14.858841,1.2685583,146.47949
25,17051,8.2538595,-1.0,122.642784,-14.858841,1.2332357,137.50162
26,17053,10.182247,-1.0,151.29639,-14.858841,1.2211685,166.15523
27,17055,5.427709,-1.0,80.64947,-14.858841,1.3589722,95.50831
28,17057,11.004985,-1.0,163.52132,-14.858841,1.2294914,178.38016
29,17059,8.085449,-1.0,120.1404,-14.858841,1.3515013,134.99924
30,17061,10.3678465,-1.0,154.05418,-14.858841,1.2034445,168.91302
31,17063,10.365777,-1.0,154.02344,-14.858841,1.2524775,168.88228
32,17065,6.8458858,-1.0,101.72193,-14.858841,1.3722984,116.58077
33,17067,11.682959,-1.0,173.59523,-14.858841,1.1688486,188.45407
34,17069,7.86695,-1.0,116.89376,-14.858841,1.4421283,131.7526
35,17071,11.733993,-1.0,174.35353,-14.858841,1.2026991,189.21237
36,17073,11.07034,-1.0,164.49243,-14.858841,1.0921448,179.35127
37,17075,10.163958,-1.0,151.02463,-14.858841,1.1990799,165.88347
38,17077,5.28268,-1.0,78.49451,-14.858841,1.401654,93.35335
39,17079,7.8318434,-1.0,116.372116,-14.858841,1.2624575,131.23096
40,17081,5.8716726,-1.0,87.246254,-14.858841,1.3413244,102.105095
41,17083,9.181408,-1.0,136.42508,-14.858841,1.122795,151.28392
42,17085,10.963872,-1.0,162.91043,-14.858841,1.1892201,177.76927
43,17087,6.7317634,-1.0,100.0262,-14.858841,1.377222,114.88504
44,17089,9.7203,-1.0,144.43239,-14.858841,1.1888598,159.29123
45,17091,10.122818,-1.0,150.41335,-14.858841,1.2961324,165.27219
46,17093,9.783558,-1.0,145.37233,-14.858841,1.1949056,160.23117
47,17095,11.5493765,-1.0,171.61035,-14.858841,1.1871418,186.4692
48,17097,8.03962,-1.0,119.45944,-14.858841,1.3433969,134.31828
49,17099,10.698592,-1.0,158.96869,-14.858841,1.1458791,173.82753
50,17101,7.740376,-1.0,115.013016,-14.858841,1.3472266,129.87186
51,17103,11.149947,-1.0,165.6753,-14.858841,1.1155667,180.53413
52,17105,10.9931345,-1.0,163.34525,-14.858841,1.2249243,178.20409
53,17107,11.772046,-1.0,174.91896,-14.858841,1.2373576,189.7778
54,17109,12.330118,-1.0,183.21127,-14.858841,1.195576,198.07011
55,17111,9.607733,-1.0,142.75978,-14.858841,1.1770793,157.61862
56,17113,11.434842,-1.0,169.90851,-14.858841,1.1968063,184.76735
57,17115,11.016221,-1.0,163.68828,-14.858841,1.176167,178.54712
58,17117,9.876065,-1.0,146.74689,-14.858841,1.1823668,161.60573
59,17119,8.061828,-1.0,119.78941,-14.858841,1.2743554,134.64825
60,17121,6.717769,-1.0,99.81827,-14.858841,1.2896678,114.67711
61,17123,11.180112,-1.0,166.1235,-14.858841,1.1546811,180.98235
62,17125,10.92625,-1.0,162.35143,-14.858841,1.3261324,177.21027
