,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17005,14.133738,13.91091,210.01096,206.7,0.5463053,3.3109589
1,17007,14.199448,13.46,210.98734,200.0,0.51143223,10.987335
2,17009,13.897634,12.0467,206.50273,179.0,0.59257567,27.502731
3,17011,15.481644,13.69555,230.03929,203.5,0.48177373,26.539291
4,17013,13.844889,12.20149,205.71901,181.3,0.5355013,24.419006
5,17015,15.669628,13.7965,232.83252,205.0,0.4548619,27.83252
6,17017,15.133833,14.2003,224.87122,211.0,0.5570491,13.871216
7,17019,14.520796,14.96752,215.76219,222.4,0.5525116,-6.637802
8,17021,15.112768,14.71178,224.55823,218.59999,0.49668807,5.9582367
9,17023,14.088059,13.80996,209.33224,205.20001,0.5623304,4.1322327
10,17025,13.09919,14.133,194.63878,210.00002,0.6756876,-15.361237
11,17027,13.447396,14.02532,199.81273,208.40001,0.64905953,-8.58728
12,17029,14.713188,14.806,218.62093,220.0,0.5191221,-1.3790741
13,17031,12.12529,11.46119,180.16776,170.3,0.7710599,9.867752
14,17033,13.695398,13.6619,203.49774,203.0,0.6519857,0.4977417
15,17037,14.865238,13.64171,220.88022,202.70001,0.50131315,18.180206
16,17039,15.156711,14.07916,225.21115,209.2,0.49981755,16.011154
17,17045,14.015332,13.99167,208.2516,207.9,0.5901833,0.35160828
18,17047,12.334507,12.57164,183.27647,186.8,0.80806774,-3.523529
19,17049,14.202867,14.32144,211.03813,212.8,0.5392698,-1.7618713
20,17051,13.861008,13.94456,205.95851,207.2,0.5872105,-1.2414856
21,17053,13.952773,13.3927,207.32204,199.0,0.5854916,8.322037
22,17055,11.4925,11.95921,170.76524,177.70001,0.87492466,-6.9347687
23,17057,14.01156,12.99563,208.19556,193.1,0.567398,15.095551
24,17059,13.823697,12.90141,205.40411,191.7,0.7286449,13.704117
25,17061,14.183205,13.21772,210.74599,196.40001,0.5385764,14.345978
26,17063,14.035839,13.55422,208.5563,201.40001,0.5885123,7.156296
27,17067,14.700972,13.52057,218.4394,200.9,0.53379864,17.539413
28,17069,10.077055,11.83807,149.73335,175.9,1.1075943,-26.166641
29,17073,15.31087,13.62825,227.50179,202.5,0.48881814,25.001785
30,17075,13.411062,13.06966,199.27284,194.20001,0.5831457,5.07283
31,17077,12.319763,12.19476,183.0574,181.20001,0.8564068,1.8573914
32,17081,11.408838,11.7102,169.52211,174.0,0.88155246,-4.47789
33,17085,14.063738,13.45327,208.97084,199.9,0.5311191,9.070847
34,17089,14.10401,13.89745,209.56924,206.50002,0.5511734,3.0692291
35,17091,13.665684,12.8543,203.05623,191.0,0.5668628,12.056229
36,17093,14.176252,14.24068,210.64268,211.59999,0.5492246,-0.9573059
37,17095,14.812664,13.33213,220.09903,198.1,0.53797483,21.999023
38,17097,11.480831,11.05066,170.59184,164.2,0.80716324,6.3918457
39,17101,12.829962,12.86103,190.63837,191.09999,0.77308935,-0.46162415
40,17103,15.265765,13.35232,226.83157,198.4,0.50156456,28.43158
41,17105,14.303978,14.03205,212.54054,208.5,0.5807693,4.0405426
42,17107,15.353188,14.09935,228.13057,209.5,0.48401183,18.63057
43,17113,15.143166,13.84361,225.00989,205.7,0.49941248,19.30989
44,17115,14.933052,14.88003,221.88785,221.09999,0.5123496,0.78785706
45,17117,14.242716,13.27156,211.63025,197.2,0.5068668,14.430252
46,17119,14.545687,13.98494,216.13205,207.8,0.51978314,8.3320465
47,17121,13.360942,13.56768,198.5281,201.6,0.6728341,-3.0718994
48,17123,14.641413,14.43585,217.55443,214.5,0.5209712,3.054428
49,17125,14.600328,13.28502,216.94395,197.4,0.5981977,19.54396
50,17129,15.334095,13.5273,227.84688,201.0,0.5211523,26.846878
51,17133,12.928837,12.4505,192.10753,185.0,0.626799,7.1075287
52,17135,14.710964,14.28106,218.58788,212.20001,0.50175345,6.387863
53,17139,14.774096,14.92714,219.52594,221.8,0.5156268,-2.274063
54,17141,15.180666,13.20426,225.56711,196.2,0.46999905,29.367111
55,17143,14.938597,14.4695,221.97023,215.0,0.4904603,6.97023
56,17147,15.309928,14.32144,227.4878,212.8,0.5092343,14.68779
57,17153,12.499266,12.67932,185.72461,188.40001,0.77925766,-2.6753998
58,17155,14.774461,13.48019,219.53137,200.3,0.51286936,19.231369
59,17157,12.245715,12.49761,181.95714,185.7,0.79972166,-3.742859
60,17161,15.430473,13.88399,229.27895,206.3,0.511854,22.978943
61,17163,14.025982,13.3927,208.40984,199.0,0.5739331,9.409836
62,17165,12.71913,12.90814,188.99153,191.8,0.74671507,-2.8084717
63,17167,15.225519,14.50988,226.23357,215.6,0.5114357,10.63356
64,17169,14.03499,12.24187,208.54369,181.9,0.5693097,26.643692
65,17171,14.579735,12.76681,216.63797,189.70001,0.5443919,26.937958
66,17173,14.501794,13.9984,215.47986,208.0,0.53337675,7.4798584
67,17175,15.453789,14.61756,229.6254,217.20001,0.48167896,12.4253845
68,17177,14.54682,13.65517,216.14888,202.90001,0.49885827,13.248871
69,17179,15.110309,13.78304,224.52168,204.8,0.5085987,19.72168
70,17181,10.800045,11.01701,160.47615,163.7,1.0481439,-3.2238464
71,17183,13.8722,13.25137,206.12482,196.90001,0.54511,9.224808
72,17185,13.056216,12.64567,194.00024,187.9,0.7409542,6.1002502
73,17189,12.891623,13.69555,191.55457,203.5,0.6612792,-11.945435
74,17193,12.924969,13.00236,192.05006,193.20001,0.8081268,-1.1499481
75,17195,15.270219,13.63498,226.89775,202.6,0.5081393,24.297745
76,17197,13.108818,12.62548,194.78185,187.59999,0.5894486,7.1818542
77,17201,13.99137,13.17734,207.89555,195.79999,0.5332206,12.095566
78,17203,14.901844,14.81946,221.42413,220.2,0.55922586,1.2241364
79,18003,12.675375,13.28502,188.34138,197.4,0.5793403,-9.058609
80,18005,12.448236,13.46,184.96637,200.0,0.6166423,-15.03363
81,18007,13.997983,12.787,207.9938,190.0,0.55751204,17.993805
82,18009,12.726066,13.85707,189.09459,205.90001,0.6562913,-16.80542
83,18011,14.011738,14.11954,208.19818,209.8,0.5518373,-1.6018219
84,18013,8.823057,11.97267,131.1004,177.9,1.1950582,-46.79959
85,18019,11.209803,12.16784,166.56468,180.8,0.8646258,-14.235321
86,18021,13.279795,13.10331,197.32236,194.7,0.59567124,2.6223602
87,18023,14.153042,14.15319,210.2978,210.3,0.5252031,-0.0021972656
88,18027,13.610224,14.56372,202.23215,216.4,0.6615187,-14.167847
89,18029,10.826056,10.54591,160.86264,156.7,0.78471404,4.1626434
90,18031,12.677298,12.53799,188.36995,186.3,0.59471893,2.0699463
91,18033,11.826128,12.03997,175.72256,178.90001,0.6270776,-3.1774445
92,18035,12.910626,13.47346,191.83694,200.20001,0.6251407,-8.363068
93,18037,11.917543,12.86776,177.08089,191.2,0.8811211,-14.11911
94,18039,12.278585,12.0467,182.44556,179.0,0.6205219,3.4455566
95,18041,12.671861,13.31867,188.28917,197.90001,0.61815995,-9.61084
96,18043,10.123278,11.90537,150.42018,176.9,0.9621394,-26.479813
97,18047,12.017025,11.73712,178.55907,174.4,0.6525101,4.159073
98,18049,13.331425,12.4505,198.08952,185.0,0.58865136,13.089523
99,18053,13.170748,14.15319,195.70204,210.3,0.5907668,-14.597961
100,18055,12.764364,13.37924,189.66367,198.8,0.6798906,-9.136337
101,18057,13.233659,14.5368,196.63684,216.00002,0.62600005,-19.363174
102,18059,12.546871,12.80046,186.43196,190.2,0.66871846,-3.768036
103,18061,10.94416,12.67932,162.61754,188.40001,0.890458,-25.78247
104,18063,13.74441,14.01859,204.226,208.3,0.5632759,-4.074005
105,18065,13.032078,13.74266,193.64157,204.2,0.6421338,-10.558426
106,18067,13.712589,15.2771,203.75319,227.0,0.5507762,-23.24681
107,18069,12.950312,13.85707,192.42662,205.90001,0.58513105,-13.473389
108,18077,11.14814,11.48138,165.64844,170.6,0.8142206,-4.9515686
109,18079,11.797064,11.56887,175.2907,171.9,0.690543,3.3907013
110,18081,12.732892,11.56887,189.19601,171.9,0.6505727,17.29602
111,18083,13.599223,13.65517,202.0687,202.90001,0.6816301,-0.8313141
112,18085,12.756192,12.71297,189.54224,188.9,0.565236,0.64224243
113,18087,11.6659565,10.8353,173.34259,161.00002,0.67006254,12.342575
114,18091,11.931297,11.441,177.28525,170.0,0.67013824,7.285248
115,18093,11.693671,12.94852,173.75441,192.4,0.8111775,-18.645584
116,18095,13.325986,14.55699,198.00871,216.3,0.59466594,-18.29129
117,18097,12.337589,12.24187,183.32228,181.9,0.7647482,1.422287
118,18099,12.935875,12.48415,192.21211,185.5,0.57033217,6.7121124
119,18101,12.193605,14.01186,181.18285,208.2,0.8391276,-27.01715
120,18105,10.702494,12.30244,159.02666,182.8,0.8274456,-23.773346
121,18107,14.141915,14.66467,210.13248,217.90001,0.5229727,-7.7675323
122,18109,13.332563,13.17061,198.10645,195.70001,0.5404167,2.406433
123,18111,13.866863,12.29571,206.04552,182.7,0.5720394,23.34552
124,18113,12.787827,12.63221,190.01228,187.7,0.57455367,2.3122864
125,18115,10.938671,9.51622,162.53598,141.40001,0.8554554,21.135971
126,18117,12.549408,13.48019,186.46967,200.3,0.75378066,-13.830338
127,18119,12.016737,12.3832,178.55478,184.0,0.68677187,-5.445221
128,18127,13.168064,11.9794,195.66217,178.0,0.59028685,17.66217
129,18129,13.3787155,14.806,198.7922,220.0,0.7465375,-21.207794
130,18133,13.633499,13.21099,202.578,196.3,0.54825187,6.278
