,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,end_of_season_NASS_yield(bu/acre),y_test_pred_uncertainty,prediction_error(bu/acre)
129,18055,9.561237,-1.0,142.06891,-14.858841,0.8523357,156.92775
130,18057,9.9986315,-1.0,148.56807,-14.858841,0.72184676,163.42691
131,18059,10.495218,-1.0,155.94678,-14.858841,0.7945932,170.80562
132,18061,9.537302,-1.0,141.71326,-14.858841,0.9851015,156.5721
133,18063,10.994765,-1.0,163.36948,-14.858841,0.67740405,178.22832
134,18065,10.895427,-1.0,161.89342,-14.858841,0.69654334,176.75226
135,18067,11.232406,-1.0,166.90053,-14.858841,0.6332056,181.75937
136,18069,10.716007,-1.0,159.22745,-14.858841,0.65085894,174.08629
137,18071,9.828126,-1.0,146.03456,-14.858841,0.885337,160.8934
138,18073,11.171934,-1.0,166.002,-14.858841,0.8169428,180.86084
139,18075,9.94838,-1.0,147.82141,-14.858841,0.71386284,162.68025
140,18077,8.699161,-1.0,129.25945,-14.858841,1.0315473,144.11829
141,18079,9.23747,-1.0,137.25809,-14.858841,0.8543994,152.11693
142,18081,9.2095,-1.0,136.8425,-14.858841,0.95795727,151.70134
143,18083,10.274685,-1.0,152.6699,-14.858841,0.7628971,167.52875
144,18085,11.232025,-1.0,166.89488,-14.858841,0.74854064,181.75372
145,18087,10.264413,-1.0,152.51729,-14.858841,0.8872733,167.37613
146,18089,10.508725,-1.0,156.14748,-14.858841,0.79979104,171.00632
147,18091,10.803133,-1.0,160.52203,-14.858841,0.81910443,175.38087
148,18093,9.830351,-1.0,146.06763,-14.858841,0.99140966,160.92647
149,18095,10.753325,-1.0,159.78195,-14.858841,0.6490662,174.6408
150,18097,8.927985,-1.0,132.65952,-14.858841,1.1944212,147.51836
151,18099,11.322335,-1.0,168.23679,-14.858841,0.7561837,183.09563
152,18101,10.142865,-1.0,150.71123,-14.858841,1.0294911,165.57007
153,18103,10.80466,-1.0,160.54472,-14.858841,0.68376386,175.40356
154,18105,8.735216,-1.0,129.7952,-14.858841,0.9876323,144.65404
155,18107,11.837771,-1.0,175.89557,-14.858841,0.56469494,190.75441
156,18109,10.349622,-1.0,153.78339,-14.858841,0.74153996,168.64223
157,18111,11.568913,-1.0,171.90065,-14.858841,0.76808244,186.75949
158,18113,10.48552,-1.0,155.80269,-14.858841,0.749961,170.66153
159,18115,8.751675,-1.0,130.03975,-14.858841,1.025165,144.89859
160,18117,10.417327,-1.0,154.78941,-14.858841,0.94466186,169.64825
161,18119,9.307564,-1.0,138.2996,-14.858841,0.80914724,153.15845
162,18121,11.292908,-1.0,167.79951,-14.858841,0.68689513,182.65836
163,18123,9.404557,-1.0,139.74083,-14.858841,1.0501866,154.59967
164,18125,9.671791,-1.0,143.71161,-14.858841,0.87671316,158.57045
165,18127,10.387991,-1.0,154.3535,-14.858841,0.78968364,169.21234
166,18129,10.383384,-1.0,154.28505,-14.858841,0.7865411,169.14389
167,18131,11.135238,-1.0,165.45673,-14.858841,0.7798611,180.31557
168,18133,10.747839,-1.0,159.70044,-14.858841,0.62541914,174.55928
169,18135,10.556698,-1.0,156.86029,-14.858841,0.63919425,171.71913
170,18137,8.594509,-1.0,127.704445,-14.858841,0.90207833,142.5633
171,18139,11.243569,-1.0,167.0664,-14.858841,0.66549635,181.92525
172,18141,10.79451,-1.0,160.3939,-14.858841,0.79040295,175.25275
173,18143,9.098405,-1.0,135.19176,-14.858841,0.92198807,150.0506
174,18145,10.001751,-1.0,148.61443,-14.858841,0.77473426,163.47327
175,18147,10.265586,-1.0,152.53471,-14.858841,0.79648554,167.39355
176,18149,10.685082,-1.0,158.76794,-14.858841,0.95257866,173.62679
177,18151,9.707479,-1.0,144.24188,-14.858841,0.83538866,159.10072
178,18153,9.8267145,-1.0,146.0136,-14.858841,0.7497591,160.87244
179,18155,9.537241,-1.0,141.71234,-14.858841,1.0331979,156.57118
180,18157,12.104444,-1.0,179.858,-14.858841,0.63922554,194.71684
181,18159,10.821933,-1.0,160.80138,-14.858841,0.5854928,175.66022
182,18161,11.215235,-1.0,166.64539,-14.858841,0.6613636,181.50423
183,18163,9.473846,-1.0,140.77039,-14.858841,0.91416556,155.62923
184,18165,11.917615,-1.0,177.08195,-14.858841,0.7587375,191.9408
185,18167,9.748672,-1.0,144.85396,-14.858841,0.80383915,159.7128
186,18169,10.695756,-1.0,158.92654,-14.858841,0.6727521,173.78539
187,18171,12.634315,-1.0,187.73128,-14.858841,0.660401,202.59012
188,18173,9.312392,-1.0,138.37135,-14.858841,0.84784657,153.2302
189,18175,9.762705,-1.0,145.06248,-14.858841,0.8937086,159.92133
190,18177,10.387501,-1.0,154.34622,-14.858841,0.7667832,169.20506
191,18179,10.807084,-1.0,160.58075,-14.858841,0.66521484,175.43959
192,18181,11.862785,-1.0,176.26724,-14.858841,0.640401,191.12608
193,18183,10.064637,-1.0,149.54884,-14.858841,0.736725,164.40768
194,19001,11.357159,-1.0,168.75421,-14.858841,0.61832553,183.61305
195,19003,11.102256,-1.0,164.96666,-14.858841,0.5909367,179.8255
196,19005,11.150363,-1.0,165.68147,-14.858841,0.74914044,180.54031
197,19007,10.811821,-1.0,160.65114,-14.858841,0.747875,175.50998
198,19009,12.063865,-1.0,179.25505,-14.858841,0.58898354,194.11389
199,19011,12.534421,-1.0,186.24696,-14.858841,0.61390364,201.1058
200,19013,11.73993,-1.0,174.44176,-14.858841,0.62325007,189.3006
201,19015,12.345679,-1.0,183.44249,-14.858841,0.6744488,198.30133
202,19017,11.747953,-1.0,174.56097,-14.858841,0.6192673,189.41982
203,19019,12.1069355,-1.0,179.89503,-14.858841,0.65529126,194.75388
204,19021,11.354858,-1.0,168.72003,-14.858841,0.59733695,183.57887
205,19023,11.857331,-1.0,176.1862,-14.858841,0.6547716,191.04504
206,19025,11.698231,-1.0,173.82216,-14.858841,0.6401766,188.681
207,19027,12.380735,-1.0,183.96338,-14.858841,0.6335076,198.82222
208,19029,11.917436,-1.0,177.07928,-14.858841,0.58549684,191.93813
209,19031,12.305055,-1.0,182.83885,-14.858841,0.5845877,197.6977
210,19033,11.023796,-1.0,163.80084,-14.858841,0.6569334,178.65968
211,19035,11.555097,-1.0,171.69534,-14.858841,0.59191316,186.55418
212,19037,11.474587,-1.0,170.49907,-14.858841,0.65670055,185.35791
213,19039,10.485963,-1.0,155.80925,-14.858841,0.747804,170.66809
214,19041,11.28036,-1.0,167.61308,-14.858841,0.5648865,182.47192
215,19043,11.588582,-1.0,172.1929,-14.858841,0.72235113,187.05174
216,19045,12.392997,-1.0,184.14557,-14.858841,0.60273945,199.00441
217,19047,12.247817,-1.0,181.98837,-14.858841,0.5950589,196.84721
218,19049,12.067733,-1.0,179.31253,-14.858841,0.699147,194.17137
219,19051,11.411548,-1.0,169.56238,-14.858841,0.69734275,184.42122
220,19053,10.8747225,-1.0,161.58577,-14.858841,0.7083337,176.44461
221,19055,12.466915,-1.0,185.24391,-14.858841,0.6570775,200.10275
222,19057,12.426034,-1.0,184.63646,-14.858841,0.64738303,199.4953
223,19059,10.950089,-1.0,162.70564,-14.858841,0.5750161,177.56448
224,19061,12.222192,-1.0,181.6076,-14.858841,0.7024858,196.46645
225,19063,11.197896,-1.0,166.38776,-14.858841,0.52897364,181.2466
226,19065,11.407466,-1.0,169.50172,-14.858841,0.64518833,184.36057
227,19067,11.181109,-1.0,166.13834,-14.858841,0.6559436,180.99718
228,19069,11.92373,-1.0,177.1728,-14.858841,0.64129376,192.03165
229,19071,12.391456,-1.0,184.12267,-14.858841,0.58074147,198.9815
230,19073,11.996736,-1.0,178.25758,-14.858841,0.65111816,193.11642
231,19075,11.98772,-1.0,178.12363,-14.858841,0.58712804,192.98247
232,19077,11.649126,-1.0,173.09251,-14.858841,0.6782845,187.95135
233,19079,11.767274,-1.0,174.84805,-14.858841,0.65070415,189.7069
234,19081,10.928693,-1.0,162.38771,-14.858841,0.62081254,177.24655
235,19083,11.975586,-1.0,177.94333,-14.858841,0.6631225,192.80217
236,19085,11.369969,-1.0,168.94456,-14.858841,0.66295576,183.8034
237,19087,12.301812,-1.0,182.79068,-14.858841,0.62285054,197.64952
238,19089,11.171983,-1.0,166.00272,-14.858841,0.6344333,180.86156
239,19091,11.654173,-1.0,173.16751,-14.858841,0.6225123,188.02635
240,19093,11.987797,-1.0,178.12477,-14.858841,0.5919324,192.98361
241,19095,12.328364,-1.0,183.18521,-14.858841,0.66231126,198.04405
242,19097,12.149992,-1.0,180.5348,-14.858841,0.6924795,195.39365
243,19099,12.769017,-1.0,189.7328,-14.858841,0.68258375,204.59164
244,19101,11.953046,-1.0,177.60841,-14.858841,0.6791573,192.46725
245,19103,11.976265,-1.0,177.95341,-14.858841,0.64193213,192.81226
246,19105,12.282321,-1.0,182.50105,-14.858841,0.6419871,197.3599
247,19107,12.520924,-1.0,186.04642,-14.858841,0.6646232,200.90526
248,19109,11.118518,-1.0,165.2083,-14.858841,0.63986504,180.06714
249,19111,12.219798,-1.0,181.57204,-14.858841,0.7621855,196.43088
