,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17001,181.21631,192.2,10.932043
1,17003,142.93842,159.4,14.14504
2,17005,170.57146,170.7,10.538466
3,17007,172.70874,189.9,6.9079285
4,17009,177.12003,188.7,11.3216
5,17011,205.1557,215.4,6.325909
6,17013,179.0256,156.0,12.127178
7,17015,207.7399,238.0,7.419788
8,17017,182.24185,194.7,9.849976
9,17019,192.40137,206.8,6.6343737
10,17021,200.23932,220.0,7.448516
11,17023,181.75227,185.9,8.907361
12,17025,150.15414,119.6,11.911549
13,17027,156.93094,157.5,12.308484
14,17029,190.42218,208.3,7.406326
15,17033,169.65115,172.5,10.184249
16,17035,179.2214,181.2,8.794595
17,17037,191.97464,204.1,5.684311
18,17039,198.63464,201.1,6.8568573
19,17041,192.60437,211.9,6.581427
20,17045,195.01343,206.4,6.6874905
21,17047,159.21878,171.4,11.769613
22,17049,174.46008,188.8,9.425385
23,17051,174.96686,170.3,9.562105
24,17053,191.54172,212.4,6.566324
25,17055,151.94205,157.0,13.231822
26,17057,187.08163,198.6,9.205943
27,17059,170.78589,190.3,11.902997
28,17061,181.02946,200.4,10.098662
29,17063,193.13992,208.7,6.088047
30,17065,166.37454,174.2,11.178824
31,17067,201.04117,222.9,8.79161
32,17071,203.74606,223.9,8.560342
33,17073,206.22578,217.6,6.867229
34,17075,179.47208,199.0,7.0780935
35,17077,150.85289,166.7,13.814327
36,17079,175.34097,179.4,9.108513
37,17081,146.99905,127.9,13.146605
38,17083,174.51268,172.0,10.85655
39,17085,188.54599,191.3,8.178974
40,17087,145.24808,151.9,15.920437
41,17089,182.18752,176.4,7.2569695
42,17091,189.33942,195.9,6.6451426
43,17093,184.14322,209.5,6.422361
44,17095,204.0417,229.5,7.8266582
45,17097,151.28912,144.6,11.937754
46,17099,194.88968,210.1,5.966467
47,17101,158.66847,165.1,11.349112
48,17103,194.68973,209.0,5.8570566
49,17105,194.80746,209.9,6.4464927
50,17107,205.71371,213.0,7.427369
51,17109,202.84772,221.8,7.63091
52,17111,167.005,177.8,7.692059
53,17113,204.11818,223.9,6.992904
54,17115,194.4635,216.5,7.356122
55,17117,183.09818,190.6,9.135814
56,17119,173.18526,177.9,11.53032
57,17121,157.68556,144.1,11.283692
58,17123,203.11726,230.7,6.7996006
59,17125,192.43689,201.8,8.952819
60,17127,163.05325,178.8,13.157057
61,17129,196.87798,220.7,8.09658
62,17131,205.9962,238.7,8.339056
63,17133,143.37843,133.7,14.911287
64,17135,187.62509,197.0,8.3323345
65,17137,188.57845,196.9,8.950889
66,17139,195.34695,215.6,6.9038815
67,17141,194.27075,207.0,6.4230843
68,17143,198.18115,227.7,7.957936
69,17145,139.08894,122.9,13.327983
70,17147,197.27347,216.7,6.6926622
71,17149,182.5784,191.0,11.390719
72,17153,160.02252,192.9,12.90441
73,17155,197.32768,210.3,6.9723325
74,17157,134.56078,130.7,14.951545
75,17159,155.8601,148.0,11.115301
76,17161,197.38501,225.2,8.343023
77,17163,158.56482,165.4,12.839451
78,17165,163.43797,171.1,11.902287
79,17167,198.5398,224.4,8.046976
80,17169,182.56099,194.3,10.643711
81,17171,179.72952,204.7,10.597944
82,17173,182.13815,198.6,8.324564
83,17175,209.70647,230.4,6.5356426
84,17177,189.21634,206.0,7.131114
85,17179,200.23862,227.9,8.174219
86,17181,141.88805,156.0,15.687681
87,17183,187.23523,194.2,6.7432446
88,17185,165.7385,175.9,10.976536
89,17187,208.72726,246.7,7.5243726
90,17189,144.0281,135.3,12.859809
91,17191,160.36908,157.6,11.302448
92,17193,178.49588,182.7,10.1667795
93,17195,193.46407,209.4,6.9301786
94,17197,171.65396,197.9,8.212159
95,17199,151.19112,166.0,14.208705
96,17201,176.5628,184.0,7.4542317
97,17203,200.22894,214.2,7.2497454
98,18001,158.56798,169.8,9.026015
99,18003,154.57199,167.6,10.080256
100,18007,183.22693,199.2,6.4618244
101,18009,165.27594,179.2,8.100962
102,18011,174.81638,184.4,7.5198298
103,18015,190.69174,181.5,7.286713
104,18017,185.06345,181.1,7.661363
105,18019,155.55219,158.8,13.888808
106,18021,182.97412,189.6,8.11508
107,18023,180.52643,185.1,7.22341
108,18027,163.98376,194.0,10.798067
109,18029,144.0845,168.3,13.025854
110,18031,179.74573,190.2,8.284053
111,18033,152.42188,170.0,11.15064
112,18035,157.25996,155.0,9.1980505
113,18037,164.1264,198.1,12.493097
114,18039,165.2334,173.8,9.726111
115,18041,177.36023,173.0,8.976768
116,18045,185.16241,183.7,7.562603
117,18047,166.50093,177.7,9.7729435
118,18049,191.46838,200.0,8.114225
119,18051,173.15283,194.6,11.1038885
120,18053,171.02765,169.6,7.803588
121,18055,158.22836,161.1,10.137702
122,18057,158.98578,155.7,9.288694
123,18059,157.7731,158.1,9.138565
124,18061,150.67226,162.5,14.027756
125,18063,168.1513,183.3,8.59582
126,18065,162.93517,172.7,9.149979
127,18067,172.1857,185.1,8.214226
128,18069,163.67603,167.2,8.505762
129,18071,153.65717,166.7,11.419188
130,18073,188.49785,183.0,7.2393465
131,18075,155.71564,159.3,8.497381
132,18077,154.52719,167.8,12.337665
133,18079,163.66524,171.4,11.239152
134,18081,168.70264,175.4,9.569339
135,18083,163.17978,184.7,10.735392
136,18085,177.85385,171.3,8.514246
137,18087,151.1029,142.1,10.408634
138,18089,189.52795,196.9,8.068492
139,18091,176.55298,154.5,7.6514
140,18093,157.66437,175.6,13.2878
141,18095,162.88,165.4,8.878995
142,18099,181.79694,189.2,8.720718
143,18103,164.6016,171.1,9.130035
144,18105,138.19905,156.4,13.214353
145,18107,185.60185,200.0,7.263383
146,18109,161.85555,168.8,9.213578
147,18111,191.82367,203.9,7.1892257
148,18113,166.19089,175.5,9.757624
149,18115,149.61911,170.8,12.953471
150,18117,166.85895,198.2,12.188642
151,18119,155.41464,156.1,11.476144
