,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,y_test,y_test_pred_uncertainty,prediction_error(bu/acre)
0,17001,13.373402,13.31194,198.71326,197.8,0.66813314,0.9132538
1,17003,12.480476,12.67932,185.44542,188.40001,0.92534345,-2.9545898
2,17007,13.084052,13.06293,194.41385,194.1,0.44597265,0.31384277
3,17009,13.289834,12.64567,197.47153,187.9,0.7251422,9.571533
4,17011,14.732938,14.40893,218.91438,214.1,0.47350138,4.814377
5,17015,14.465855,14.61083,214.94583,217.1,0.47446167,-2.1541748
6,17017,14.607382,15.04155,217.04877,223.5,0.69621676,-6.451233
7,17019,15.21521,14.89349,226.08038,221.3,0.5626624,4.7803802
8,17021,15.30883,15.67417,227.47148,232.9,0.59928876,-5.4285126
9,17023,13.661736,13.69555,202.99756,203.5,0.7211409,-0.5024414
10,17025,13.022421,12.73989,193.49808,189.3,0.7715448,4.1980743
11,17027,13.357377,12.43704,198.47514,184.8,0.8046302,13.67514
12,17029,14.940794,15.76839,222.00288,234.3,0.59814215,-12.297119
13,17033,13.185288,13.07639,195.9181,194.3,0.74618477,1.618103
14,17037,13.312544,12.80719,197.80898,190.3,0.43540245,7.508972
15,17039,15.641625,15.1425,232.41643,225.0,0.5624384,7.4164276
16,17041,14.985128,16.5558,222.66164,246.0,0.5879237,-23.338364
17,17045,14.658647,14.34163,217.8105,213.1,0.61424875,4.710495
18,17047,12.167135,11.34678,180.78954,168.6,0.84809035,12.189529
19,17049,14.104282,15.82896,209.57329,235.20001,0.6722324,-25.626724
20,17053,13.826864,13.57441,205.45119,201.70001,0.5638024,3.751175
21,17055,12.26103,10.46515,182.18471,155.5,0.8594846,26.684708
22,17057,14.448334,14.6714,214.6855,218.0,0.65672845,-3.314499
23,17059,12.834435,11.42754,190.70483,169.8,0.851768,20.90483
24,17061,13.890656,13.94456,206.39906,207.2,0.7480997,-0.80093384
25,17063,13.907719,13.5273,206.65259,201.0,0.5195088,5.652588
26,17065,12.778683,11.01028,189.87642,163.59999,0.83416766,26.276428
27,17067,14.297262,15.73474,212.44075,233.8,0.6249309,-21.359253
28,17071,14.350609,14.35509,213.23341,213.3,0.6151084,-0.066589355
29,17073,14.824191,14.77235,220.2703,219.5,0.49428314,0.7702942
30,17075,13.372718,13.1908,198.7031,196.0,0.5553299,2.7030945
31,17077,12.256448,10.91606,182.11661,162.20001,0.8715088,19.916595
32,17079,13.854774,13.84361,205.86589,205.7,0.6614067,0.16589355
33,17081,12.718522,10.84876,188.9825,161.2,0.8197746,27.782501
34,17085,13.950732,14.07243,207.29172,209.09999,0.45265517,-1.8082733
35,17089,12.653225,12.74662,188.01225,189.40001,0.5598284,-1.3877563
36,17091,12.654795,12.22841,188.03558,181.7,0.60171777,6.3355865
37,17093,13.064913,13.9984,194.12947,208.0,0.5000184,-13.870529
38,17095,15.106322,15.24345,224.46245,226.5,0.53800815,-2.0375519
39,17099,14.075323,14.4695,209.14299,215.0,0.47881776,-5.85701
40,17101,12.588341,11.1718,187.04816,166.0,0.81064326,21.048157
41,17103,13.589804,13.85707,201.92874,205.90001,0.45961237,-3.9712677
42,17105,13.83411,13.96475,205.55885,207.5,0.5706953,-1.9411469
43,17107,15.583866,15.89626,231.5582,236.20001,0.55837154,-4.641815
44,17109,14.884254,15.40497,221.16277,228.90001,0.5902457,-7.7372437
45,17111,12.413061,12.84084,184.44371,190.8,0.50802976,-6.3562927
46,17113,15.287853,15.43189,227.15979,229.3,0.52390194,-2.140213
47,17115,15.46645,16.14527,229.81352,239.9,0.58961916,-10.086472
48,17117,14.647827,14.48969,217.64973,215.3,0.72346556,2.3497314
49,17119,13.723516,13.31194,203.91556,197.8,0.83954936,6.115555
50,17121,13.6113405,13.40616,202.24875,199.20001,0.7335754,3.0487366
51,17123,14.650495,14.39547,217.68938,213.9,0.50583553,3.789383
52,17131,14.338552,15.56649,213.05428,231.3,0.5875399,-18.245728
53,17133,12.722134,11.68328,189.03616,173.6,0.8210741,15.436157
54,17135,14.801153,14.99444,219.92798,222.8,0.6736152,-2.8720245
55,17137,14.872692,15.37805,220.99097,228.5,0.69399023,-7.509033
56,17139,15.26766,15.74147,226.85974,233.90001,0.59361255,-7.040268
57,17141,13.710003,13.33886,203.71475,198.2,0.4562561,5.5147552
58,17143,14.773699,15.40497,219.52005,228.90001,0.5946921,-9.379959
59,17145,12.036312,9.94021,178.84566,147.70001,0.8567277,31.145645
60,17147,15.819422,16.27314,235.05827,241.8,0.54784393,-6.7417297
61,17149,13.108616,12.28898,194.77884,182.59999,0.7854184,12.178848
62,17155,14.187193,13.87726,210.80525,206.20001,0.54727554,4.60524
63,17157,12.335393,11.13142,183.28964,165.40001,0.7877269,17.889633
64,17159,12.823967,11.28621,190.54929,167.7,0.75160176,22.849289
65,17161,14.079667,15.03482,209.20753,223.4,0.57065606,-14.192459
66,17163,13.38876,12.54472,198.94145,186.4,0.8037749,12.541458
67,17165,12.379993,10.80165,183.95236,160.5,0.8200221,23.452362
68,17167,15.445023,15.90972,229.49513,236.40001,0.6609723,-6.9048767
69,17169,14.090784,13.62825,209.37273,202.5,0.695867,6.8727264
70,17173,14.582565,15.16942,216.68002,225.40001,0.6311976,-8.719986
71,17175,15.290541,15.7482,227.19972,234.00002,0.46781757,-6.800293
72,17177,13.85054,14.07243,205.80298,209.09999,0.42822194,-3.2970123
73,17179,15.128644,15.84242,224.79411,235.4,0.6124109,-10.605881
74,17183,14.503105,14.72524,215.49933,218.8,0.56642205,-3.3006744
75,17187,15.221781,16.26641,226.17802,241.70001,0.5136343,-15.521988
76,17189,13.013944,12.16111,193.37212,180.7,0.8104585,12.672119
77,17191,13.058149,11.92556,194.02896,177.2,0.7985614,16.828964
78,17193,13.1946945,11.60252,196.05788,172.40001,0.82551795,23.657867
79,17195,14.120943,14.53007,209.82085,215.90001,0.51660633,-6.0791626
80,17197,12.555677,12.53799,186.56282,186.3,0.6320157,0.26281738
81,17199,12.00859,11.13142,178.43373,165.40001,0.9078504,13.033722
82,17201,13.065477,12.41012,194.13785,184.40001,0.47835934,9.737839
83,17203,15.173932,15.05501,225.46704,223.7,0.51547223,1.7670441
84,18001,13.392865,13.08985,199.00246,194.50002,0.5589033,4.5024414
85,18003,13.195969,12.22841,196.0768,181.7,0.5903388,14.376801
86,18005,13.245574,12.73989,196.81387,189.3,0.6920391,7.5138702
87,18007,14.41297,13.57441,214.16002,201.70001,0.5022088,12.460007
88,18009,13.780908,13.5273,204.76831,201.0,0.5376039,3.7683105
89,18011,14.467917,13.38597,214.97649,198.90001,0.61176056,16.076477
90,18015,14.904261,13.77631,221.46004,204.7,0.57293034,16.76004
91,18017,14.198301,13.15715,210.9703,195.5,0.58029926,15.470306
92,18019,12.9247055,12.02651,192.04614,178.70001,0.92973703,13.34613
93,18021,13.762281,12.21495,204.49155,181.5,0.63624495,22.991547
94,18023,14.82771,14.39547,220.32259,213.9,0.55122423,6.422592
95,18027,12.847378,13.20426,190.89714,196.2,0.83884805,-5.3028564
96,18029,12.646759,11.89191,187.91618,176.7,0.7279496,11.216187
97,18031,14.384298,13.91764,213.73401,206.8,0.6102581,6.9340057
98,18033,12.423969,10.73435,184.60579,159.5,0.53167623,25.10579
99,18035,13.535406,14.00513,201.12045,208.1,0.5806447,-6.979553
100,18037,12.73486,12.59183,189.22527,187.1,0.869395,2.1252594
101,18039,12.844252,11.60925,190.8507,172.5,0.5763152,18.350693
102,18041,14.039752,13.36578,208.61444,198.6,0.5979439,10.014435
103,18047,13.426844,12.49761,199.50734,185.7,0.6470433,13.807343
104,18049,13.725306,12.59856,203.94214,187.20001,0.58813554,16.742126
105,18051,12.971319,12.3832,192.73877,184.0,0.85558414,8.73877
106,18053,14.204912,13.75612,211.06853,204.4,0.5190021,6.6685333
107,18055,12.746007,12.05343,189.3909,179.09999,0.6938203,10.290909
108,18057,13.595621,11.74385,202.01517,174.5,0.71717113,27.515167
109,18059,13.998011,12.61875,207.99422,187.5,0.61298275,20.494217
110,18061,12.472936,12.73316,185.33337,189.2,0.85541934,-3.866623
111,18063,13.812523,13.92437,205.23808,206.9,0.671432,-1.661911
112,18065,13.969501,13.35905,207.57059,198.5,0.5618541,9.070587
113,18067,14.700111,14.51661,218.42662,215.7,0.5705179,2.7266235
114,18069,14.305045,12.3159,212.5564,183.0,0.52356815,29.556396
115,18071,12.746748,11.65636,189.4019,173.2,0.7093072,16.201904
116,18073,12.9087925,11.07085,191.8097,164.5,0.6579495,27.309692
117,18075,13.744025,12.69278,204.22029,188.59999,0.586406,15.6203
118,18077,12.253185,12.4505,182.06813,185.0,0.7709521,-2.9318695
119,18079,13.132634,12.22168,195.13573,181.59999,0.6776494,13.535736
120,18083,12.766363,12.07362,189.69336,179.4,0.7757824,10.2933655
121,18085,13.584795,12.10054,201.85431,179.8,0.54200625,22.054306
122,18087,11.873255,9.56333,176.4228,142.09999,0.5580418,34.322815
123,18091,12.57169,10.7007,186.80074,159.0,0.5818626,27.800735
