,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17005,13.650805,13.91091,202.83514,206.7,0.58489454,-3.864853
1,17007,13.230811,13.46,196.59453,200.0,0.4073386,-3.4054718
2,17009,12.376758,12.0467,183.90428,179.0,0.7149136,4.9042816
3,17011,14.781447,13.69555,219.63518,203.5,0.41894534,16.135178
4,17013,12.568191,12.20149,186.74875,181.3,0.6659131,5.4487457
5,17015,14.242551,13.7965,211.6278,205.0,0.39462253,6.6278076
6,17017,13.790025,14.2003,204.9038,211.0,0.6116965,-6.0962067
7,17019,14.499406,14.96752,215.44437,222.4,0.44375592,-6.9556274
8,17021,14.552435,14.71178,216.23232,218.59999,0.50886047,-2.3676758
9,17023,13.729078,13.80996,203.9982,205.20001,0.5319229,-1.2018127
10,17025,12.965137,14.133,192.64691,210.00002,0.5682573,-17.353104
11,17027,13.167326,14.02532,195.6512,208.40001,0.6495526,-12.74881
12,17029,14.444478,14.806,214.6282,220.0,0.48915642,-5.3717957
13,17031,10.774062,11.46119,160.09007,170.3,1.2949578,-10.20993
14,17033,13.753913,13.6619,204.3672,203.0,0.55199647,1.3672028
15,17037,13.99994,13.64171,208.02289,202.70001,0.44413903,5.322876
16,17039,14.434459,14.07916,214.47932,209.2,0.47029874,5.2793274
17,17045,13.933133,13.99167,207.03021,207.9,0.5005614,-0.8697815
18,17047,12.801263,12.57164,190.21193,186.8,0.6338304,3.4119263
19,17049,13.577538,14.32144,201.74648,212.8,0.5355831,-11.053528
20,17051,13.391747,13.94456,198.98586,207.2,0.59327686,-8.214142
21,17053,14.014367,13.3927,208.23726,199.0,0.43310174,9.237259
22,17055,11.569278,11.95921,171.90607,177.70001,0.7732086,-5.7939453
23,17057,13.074546,12.99563,194.2726,193.1,0.5774217,1.1725922
24,17059,14.027549,12.90141,208.43312,191.7,0.689591,16.733124
25,17061,13.043119,13.21772,193.80563,196.40001,0.5793614,-2.5943756
26,17063,13.771237,13.55422,204.62463,201.40001,0.49491268,3.2246246
27,17067,13.686973,13.52057,203.37256,200.9,0.5725872,2.4725647
28,17069,11.471185,11.83807,170.44852,175.9,0.87579906,-5.451477
29,17073,14.474853,13.62825,215.07953,202.5,0.45111507,12.579529
30,17075,13.371858,13.06966,198.6903,194.20001,0.44209635,4.4902954
31,17077,11.917718,12.19476,177.08348,181.20001,0.74302083,-4.1165314
32,17081,11.724805,11.7102,174.21701,174.0,0.7354616,0.2170105
33,17085,12.823344,13.45327,190.54004,199.9,0.45530358,-9.359955
