,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17001,164.13501,200.8,3.9047585
1,17003,136.92262,162.2,7.7466564
2,17005,164.42381,197.8,4.0074654
3,17007,173.94785,209.2,2.8137946
4,17009,168.35211,201.5,4.135941
5,17011,197.42125,225.1,1.9927284
6,17013,149.66068,185.8,5.7539635
7,17015,192.93976,228.2,2.4025419
8,17017,184.20633,214.9,3.6337495
9,17019,177.5556,219.1,3.2095432
10,17021,198.26047,225.9,2.3844063
11,17023,171.85818,207.1,4.113572
12,17025,160.59364,203.7,4.964529
13,17027,149.24849,196.5,5.294823
14,17033,169.42566,212.6,4.452247
15,17035,175.44946,222.4,3.735295
16,17037,175.51181,224.1,2.2163217
17,17039,188.09377,232.9,2.4120104
18,17041,177.42004,210.0,3.4528565
19,17043,114.8424,184.7,9.236699
20,17045,186.13855,211.9,3.2597222
21,17047,158.99194,179.5,5.1612725
22,17049,170.8916,220.9,4.0561757
23,17053,179.48407,222.5,3.1072705
24,17055,136.86597,176.1,6.403185
25,17057,177.52705,212.5,3.3964517
26,17059,163.51926,182.7,5.805664
27,17061,169.15372,207.4,3.9900455
28,17063,182.19864,215.4,2.5528085
29,17065,159.77478,171.2,5.2603836
30,17067,174.76718,214.2,3.5417233
31,17071,186.12685,220.2,3.0210094
32,17073,191.0859,231.9,2.2368991
33,17075,180.7475,212.4,3.084311
34,17077,127.49393,174.9,6.805052
35,17079,169.32468,203.6,4.0428486
36,17081,139.8982,162.4,5.8241405
37,17083,152.78513,206.1,4.6818886
38,17085,181.09035,210.8,2.8814642
39,17087,143.51562,168.0,7.79557
40,17089,164.40773,215.0,3.516837
41,17091,173.30566,209.5,3.2867851
42,17093,170.21057,221.3,2.7668016
43,17095,192.19183,229.0,2.3286715
44,17097,121.41192,189.1,6.5963335
45,17099,186.11594,220.0,2.12893
46,17101,161.80176,192.1,5.0480742
47,17103,184.46977,224.4,2.1460466
48,17105,189.35538,213.4,2.7548883
49,17107,198.60945,229.1,2.3409183
50,17109,186.82358,217.5,2.65728
51,17113,189.7952,232.3,2.544984
52,17115,191.60016,232.5,2.592327
53,17117,170.06216,209.2,3.436362
54,17119,159.78775,200.8,5.137021
55,17121,156.652,194.3,4.9144945
56,17123,194.78903,221.7,2.042232
57,17125,177.80193,219.9,3.952081
58,17127,148.50513,170.8,6.6259904
59,17129,199.62372,229.3,2.562772
60,17131,195.74826,226.6,2.525163
