,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17001,56.755486,177.5,7.916124
1,17003,55.256714,181.7,9.929404
2,17005,53.19978,185.6,8.5488405
3,17007,53.62215,192.2,7.6556163
4,17009,58.08113,181.3,8.181126
5,17011,65.113686,199.4,7.317579
6,17013,58.81749,176.6,8.844114
7,17015,73.51241,199.7,7.5663486
8,17017,62.61357,204.8,7.525024
9,17019,55.49659,192.7,7.2319016
10,17021,59.06698,198.1,7.4587383
11,17023,58.964207,199.4,8.319363
12,17025,51.509575,169.7,9.091906
13,17027,50.163673,176.0,8.857254
14,17029,58.205315,202.7,7.7411594
15,17033,50.972466,179.2,8.784154
16,17035,51.700054,185.8,8.347382
17,17037,46.88807,190.2,7.1093554
18,17039,51.873245,200.5,7.480008
19,17041,49.897747,205.7,7.5644827
20,17045,58.87536,188.9,7.5437813
21,17047,53.7886,173.3,9.247341
22,17049,57.190907,190.8,8.417503
23,17051,56.171646,181.9,8.4319315
24,17053,48.692513,191.3,7.2523146
25,17055,50.345795,163.7,9.454193
26,17057,59.882965,183.9,7.920438
27,17059,78.73523,176.7,9.271888
28,17061,58.81308,190.7,8.186018
29,17063,50.688766,184.0,7.319836
30,17065,54.783676,169.5,9.205387
31,17067,70.854065,203.5,7.565995
32,17071,73.836845,199.4,7.622607
33,17073,68.58385,207.9,7.2190866
34,17075,50.222717,190.2,7.4690537
35,17077,54.784847,176.4,9.723512
36,17079,47.871635,176.8,8.360135
37,17081,45.13761,152.1,9.253539
38,17083,55.632793,192.2,8.150586
39,17085,64.78721,193.3,8.167109
40,17087,59.74029,165.1,10.2677555
41,17089,49.832314,175.9,7.906361
42,17091,47.274475,172.2,7.7740507
43,17093,49.522346,182.1,7.3905544
44,17095,67.14039,203.9,7.3538194
45,17097,46.109688,164.7,8.772048
46,17099,52.328606,185.3,7.132575
47,17101,51.316093,170.4,9.020691
48,17103,56.00652,194.0,7.3245077
49,17105,45.858345,181.4,7.38367
50,17107,53.909325,209.6,7.4080048
51,17109,65.51559,198.1,7.236197
52,17111,50.671974,179.4,7.915156
53,17113,49.773666,200.7,7.3795905
54,17115,56.22016,209.2,7.5879726
55,17117,59.861145,191.9,8.087132
56,17119,60.396458,185.9,8.639823
57,17121,51.98861,184.1,8.944142
58,17123,58.546753,206.0,7.221411
59,17125,56.609116,194.6,7.8434196
60,17127,57.712166,163.3,9.62316
61,17129,60.441628,215.2,7.7324977
62,17131,79.7101,191.1,7.5054693
63,17133,46.665154,157.0,9.436293
64,17135,59.959454,190.8,7.6872644
65,17137,60.32276,202.9,7.700259
66,17139,50.845722,202.9,7.5892224
67,17141,62.608154,190.8,7.6070375
68,17143,61.44779,213.6,7.6606045
69,17145,43.68057,158.8,9.135946
70,17147,60.105267,210.6,7.2430477
71,17149,65.75982,184.5,7.9789534
72,17151,61.62433,186.0,9.990765
73,17153,60.689587,175.4,9.949087
74,17155,59.20529,195.3,7.3964005
75,17157,44.278744,167.1,9.375651
76,17159,48.06965,166.3,8.912099
77,17161,70.93035,198.3,7.862455
78,17163,49.00761,162.4,9.016012
79,17165,67.23402,191.0,9.435461
80,17167,59.384773,202.8,7.63001
81,17169,55.73677,182.8,8.250231
82,17171,55.054653,188.2,7.9756737
83,17173,57.587387,193.9,7.847555
84,17175,68.29566,211.3,7.2066116
85,17177,66.089905,203.9,7.77917
86,17179,52.63619,195.9,7.84002
87,17181,57.93357,154.6,10.211569
88,17183,54.308678,190.0,7.533611
89,17185,64.40375,170.8,8.895779
90,17187,72.22553,210.0,7.0396013
91,17189,44.00625,180.0,8.967324
92,17191,51.703568,169.7,9.186945
93,17193,58.263176,176.7,9.174056
94,17195,64.700066,185.7,7.690648
95,17197,46.821136,174.2,8.009718
96,17199,56.721428,155.5,9.87509
97,17201,60.321815,192.0,8.160784
98,17203,48.937294,198.7,7.599761
99,18001,48.83732,179.9,8.390664
100,18003,45.367126,165.2,8.451508
101,18005,47.03769,187.5,8.554669
102,18007,65.233025,204.5,7.16904
103,18009,49.409393,187.9,8.2144165
104,18011,63.7564,221.9,7.726641
105,18015,69.68137,209.6,7.730986
106,18017,66.12418,200.4,8.080203
107,18019,45.988876,173.4,9.263649
108,18021,62.800346,189.1,8.225854
109,18023,57.197258,207.1,7.281751
110,18027,64.50155,192.4,9.13817
111,18029,39.25891,173.2,9.017286
112,18031,50.461933,209.5,8.4378195
113,18033,39.30261,136.6,8.730946
114,18035,51.99334,192.0,8.138853
115,18037,58.31756,183.9,9.781165
116,18039,52.929207,174.8,8.709217
117,18041,60.97541,191.5,8.401222
118,18043,52.70197,171.2,9.942375
119,18045,64.36991,186.9,7.8120356
120,18047,47.03282,184.9,8.511943
121,18049,63.284447,181.0,8.360741
122,18051,71.97449,200.3,9.360453
123,18053,58.35666,187.8,8.019776
124,18055,42.732224,184.3,8.545822
125,18057,62.29918,188.7,8.064947
126,18059,54.144966,188.5,8.250226
127,18061,47.59098,182.0,9.561861
128,18063,60.032772,205.2,8.259871
129,18065,59.68774,196.6,8.0762005
130,18067,69.477745,213.1,7.764117
131,18069,49.940655,186.1,8.272055
132,18071,46.412064,185.4,8.941929
133,18073,59.31351,172.3,8.048142
134,18075,50.714104,179.9,8.563965
135,18077,40.258564,165.0,9.035481
136,18079,48.63588,177.1,9.120309
137,18081,44.106842,184.2,8.480865
138,18083,59.6459,187.0,8.997778
139,18085,55.57783,172.9,8.433655
140,18087,46.995827,143.5,8.762397
141,18089,49.888084,171.3,8.322419
142,18091,49.494667,147.8,8.308779
143,18093,54.06924,183.4,9.818641
144,18095,58.14573,204.7,8.033839
145,18097,62.69622,191.9,9.131689
146,18099,57.834114,175.5,8.42621
147,18101,62.374477,190.6,9.902873
148,18103,59.385555,180.8,8.491769
149,18105,44.965176,168.2,9.269011
150,18107,62.693916,205.0,7.677982
151,18109,48.410408,188.0,8.4832945
152,18111,59.511505,192.9,7.8188405
153,18113,49.923878,175.3,8.623678
154,18115,41.213844,154.3,9.195402
155,18117,57.226994,205.3,9.589109
156,18119,51.67961,168.5,9.003444
157,18121,65.46825,196.7,8.3684225
158,18123,54.38008,179.7,10.138819
159,18125,55.44606,181.4,9.619252
160,18127,48.69742,182.2,7.767973
161,18129,67.70377,199.0,9.093645
162,18131,66.62396,172.7,8.253814
163,18133,56.23871,193.5,8.261315
164,18135,56.53024,183.9,7.87509
165,18137,39.591156,178.4,8.507756
166,18139,56.389626,201.9,7.8059187
167,18141,50.46417,167.7,8.441372
168,18145,48.514687,191.0,8.217693
169,18147,54.27115,182.7,9.491897
170,18149,56.044983,156.8,8.9081745
171,18151,43.80063,145.6,8.661196
172,18153,58.055653,182.9,9.00066
173,18155,44.536507,182.2,9.034285
174,18157,61.585823,207.1,7.817343
175,18159,65.65081,216.7,7.6836586
176,18161,57.31501,208.9,8.031932
177,18163,61.661564,204.7,9.220826
178,18165,60.324726,188.8,8.296604
179,18167,61.495293,176.7,8.794246
180,18169,58.90193,174.2,8.234144
181,18171,67.27431,206.6,7.6157823
182,18173,54.856476,176.9,9.573295
183,18175,49.490856,172.9,9.501205
184,18177,59.440025,186.6,8.574874
185,18179,52.021683,188.5,8.003058
186,18181,69.99289,178.5,7.5817122
187,18183,51.118587,159.6,8.52918
188,19001,66.26075,168.7,7.638362
189,19003,62.889362,173.3,7.752682
190,19005,65.28947,196.3,7.5723014
191,19007,55.75535,143.6,8.399287
192,19009,75.84838,170.8,6.9248824
