,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17001,49.112072,193.1,9.523576
1,17003,27.603304,131.5,11.1671
2,17007,49.55247,197.5,8.250791
3,17009,50.40322,182.3,9.530069
4,17011,59.32693,203.9,7.745679
5,17015,59.763966,231.9,7.760816
6,17017,59.03433,202.3,8.961119
7,17019,57.845646,210.2,7.6184855
8,17021,58.529404,203.2,8.518543
9,17025,29.902637,154.2,9.693704
10,17027,31.510267,154.9,10.164555
11,17031,31.410425,170.0,9.262043
12,17035,37.29775,178.4,9.271841
13,17037,51.51018,215.6,7.6066675
14,17039,55.046978,214.5,7.9392343
15,17041,54.066162,208.6,7.9471164
16,17045,54.05782,193.4,7.70479
17,17047,22.904886,141.6,9.891616
18,17049,32.672993,162.2,9.463923
19,17051,35.74693,163.0,9.649022
20,17053,50.419857,204.0,7.9045315
21,17055,22.04672,115.6,10.309972
22,17057,51.667526,195.1,9.226107
23,17059,37.357502,159.4,10.013187
24,17061,55.162632,186.9,9.53627
25,17063,52.92264,212.4,8.193687
26,17065,20.729696,123.5,9.768211
27,17067,54.865517,207.6,8.978654
28,17071,55.62862,207.0,8.469835
29,17073,56.075413,207.9,7.9693127
30,17075,49.012012,193.6,8.345097
31,17077,22.13802,136.7,10.575232
32,17079,29.117165,165.3,9.400697
33,17081,22.016155,121.8,10.15954
34,17083,52.52058,175.6,9.728424
35,17085,51.185795,204.9,8.674948
36,17087,29.568007,93.9,11.411996
37,17089,47.653164,210.8,8.303235
38,17091,52.616573,195.5,8.19992
39,17093,49.55997,206.8,8.212736
40,17095,56.33079,223.3,8.27185
41,17097,35.13488,154.8,9.376494
42,17099,55.668873,205.6,7.874693
43,17103,52.699074,200.9,7.738927
44,17105,50.52168,214.7,8.221792
45,17107,59.62154,219.4,8.297889
46,17109,57.384464,212.2,8.5823555
47,17111,45.617844,199.8,8.669469
48,17113,54.624172,218.1,7.8063602
49,17115,54.9904,214.9,8.326161
50,17117,52.03783,199.2,9.383253
51,17119,44.16345,172.0,10.038892
52,17121,25.365007,144.8,9.778655
53,17123,60.486244,215.6,7.9668865
54,17125,58.595654,198.6,8.5104265
55,17127,30.299858,138.7,11.047415
56,17129,59.21668,209.3,8.633185
57,17131,56.098267,213.5,8.402605
58,17133,35.136456,149.2,10.985426
59,17135,48.459393,196.9,9.206993
60,17137,59.021847,205.6,8.909907
61,17139,52.423878,207.9,8.273104
62,17141,54.691288,225.9,7.8745847
63,17143,55.210815,214.6,8.583458
64,17145,19.578314,112.6,10.189498
65,17147,58.38255,218.7,7.6839876
66,17149,53.708843,181.7,9.825411
67,17151,24.982212,127.3,11.080913
68,17153,30.793234,141.5,11.037555
69,17155,59.815693,218.1,8.281219
70,17157,28.34899,135.1,10.83038
71,17159,26.01261,147.0,9.5190115
72,17161,54.265057,210.8,8.790615
73,17163,38.42152,159.2,10.480926
74,17165,27.062273,136.6,10.028005
75,17167,61.413376,222.1,8.707287
76,17169,50.744137,186.5,9.5735855
77,17171,55.124588,193.3,9.465081
78,17173,44.56059,185.7,9.080651
79,17175,62.0499,225.7,7.685639
80,17177,53.212605,211.2,8.018728
81,17179,55.998943,236.0,8.616533
82,17181,26.761353,115.8,11.082333
83,17183,51.06419,203.9,7.8601413
84,17185,33.109352,156.4,9.840859
85,17187,57.572697,229.2,8.20873
86,17189,25.968222,140.3,10.097316
87,17193,28.636992,135.2,10.004405
88,17195,54.21845,199.0,8.20712
89,17199,22.804804,107.8,10.643483
90,17201,49.656414,193.9,8.486103
91,17203,57.80416,232.8,8.217132
92,18001,36.00206,159.5,8.915908
93,18003,32.332596,157.9,9.12023
94,18005,28.841402,171.2,9.620559
95,18007,52.43607,199.2,7.9346404
96,18009,34.246216,173.9,9.3090725
97,18011,45.30708,180.1,8.252485
98,18015,55.74486,197.8,8.234481
99,18017,45.045475,189.6,8.754169
100,18019,31.222006,140.5,10.958135
101,18023,46.76387,190.6,8.227772
102,18027,34.17371,171.9,9.793431
103,18029,26.424145,162.1,10.321728
104,18031,34.72713,178.9,9.360923
105,18033,26.055939,146.4,9.60928
106,18035,42.697964,165.0,9.086032
107,18037,23.999788,143.3,10.511493
108,18039,34.8912,158.7,9.275244
109,18041,40.66831,173.2,9.135739
110,18043,29.147032,128.6,11.126132
111,18045,51.332027,191.8,8.42081
112,18047,37.765614,175.3,9.564567
113,18049,47.640087,176.7,8.724418
114,18051,32.27085,161.7,10.149718
115,18055,27.379076,156.0,9.485361
116,18057,39.559826,179.5,8.7185335
117,18059,33.961212,172.4,9.098483
118,18061,26.226637,149.8,10.690362
119,18063,41.232468,178.8,8.853001
120,18065,40.038704,177.6,8.827959
121,18067,49.22452,192.7,8.516784
122,18071,22.764421,161.1,9.825747
123,18073,50.95725,180.1,8.467949
124,18075,37.737568,167.3,9.021741
125,18077,23.332022,148.8,10.344212
126,18079,27.082914,156.6,10.111084
127,18081,32.65845,160.9,9.399304
128,18083,33.619358,169.7,9.795825
129,18085,38.414104,164.8,9.060604
