FIPS,yield,pred,error,NAME,NAMELSAD
5001,191.1,194.45378,-3.353775,Arkansas,Arkansas County
5003,188.3,202.34047,-14.040466,Ashley,Ashley County
5017,176.2,202.70457,-26.504578,Chicot,Chicot County
5021,196.9,199.07263,-2.172638,Clay,Clay County
5031,195.4,201.70209,-6.3020935,Craighead,Craighead County
5035,188.0,184.12889,3.871109,Crittenden,Crittenden County
5037,197.3,190.48193,6.8180695,Cross,Cross County
5041,190.3,197.60873,-7.308731,Desha,Desha County
5043,183.3,197.8162,-14.51619,Drew,Drew County
5055,179.7,188.65768,-8.957687,Greene,Greene County
5063,179.4,180.30548,-0.90548706,Independence,Independence County
5067,168.1,183.77663,-15.6766205,Jackson,Jackson County
5069,185.4,190.93182,-5.53183,Jefferson,Jefferson County
5071,115.1,157.27676,-42.176765,Johnson,Johnson County
5075,182.6,191.20625,-8.606247,Lawrence,Lawrence County
5077,182.0,188.05334,-6.0533447,Lee,Lee County
5079,165.0,191.78891,-26.78891,Lincoln,Lincoln County
5085,190.8,190.40596,0.39404297,Lonoke,Lonoke County
5093,187.3,189.48666,-2.1866608,Mississippi,Mississippi County
5095,169.7,180.07872,-10.378723,Monroe,Monroe County
5107,178.8,184.58691,-5.786911,Phillips,Phillips County
5111,181.6,197.55325,-15.953247,Poinsett,Poinsett County
5117,189.0,189.05118,-0.05117798,Prairie,Prairie County
5121,185.0,193.27959,-8.279587,Randolph,Randolph County
5123,188.0,185.0078,2.9922028,St. Francis,St. Francis County
5145,182.1,184.68741,-2.5874023,White,White County
5147,199.3,174.17908,25.120926,Woodruff,Woodruff County
17001,178.4,199.39478,-20.994781,Adams,Adams County
17003,182.6,179.36,3.2400055,Alexander,Alexander County
17005,186.6,167.75981,18.840195,Bond,Bond County
17007,193.2,201.47632,-8.276321,Boone,Boone County
17009,182.2,195.34653,-13.14653,Brown,Brown County
17011,200.4,209.41258,-9.0125885,Bureau,Bureau County
17013,177.5,173.24158,4.258423,Calhoun,Calhoun County
17015,200.7,219.00034,-18.300339,Carroll,Carroll County
17017,205.9,212.41956,-6.519562,Cass,Cass County
17019,193.7,204.89397,-11.19397,Champaign,Champaign County
17021,199.1,216.15462,-17.054611,Christian,Christian County
17023,200.4,182.76573,17.634262,Clark,Clark County
17025,170.6,165.07256,5.5274506,Clay,Clay County
17027,176.9,174.13213,2.767868,Clinton,Clinton County
17029,203.8,202.38008,1.4199219,Coles,Coles County
17033,180.1,179.2789,0.82110596,Crawford,Crawford County
17035,186.8,187.85803,-1.0580292,Cumberland,Cumberland County
17037,191.2,202.83524,-11.635239,DeKalb,DeKalb County
17039,201.6,217.59683,-15.996826,De Witt,De Witt County
17041,206.8,208.99384,-2.1938324,Douglas,Douglas County
17045,189.9,202.73914,-12.839142,Edgar,Edgar County
17047,174.2,158.68051,15.519485,Edwards,Edwards County
