,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.5880365,3.76207,53.314064,55.9,0.21876174,-2.5859375
1,17003,2.306884,2.84679,34.277622,42.300003,0.21689573,-8.022381
2,17005,3.4413748,3.66785,51.134842,54.5,0.1919839,-3.365158
3,17007,3.2702155,3.19002,48.591614,47.4,0.13112722,1.1916122
4,17009,3.3480077,3.84283,49.747513,57.1,0.2233492,-7.3524857
5,17011,3.7015898,3.97743,55.001335,59.100002,0.15715231,-4.098667
6,17013,3.4739704,3.60728,51.619175,53.600002,0.17992339,-1.9808273
7,17015,3.8610992,4.32739,57.37146,64.3,0.14454198,-6.928543
8,17017,3.671025,4.23317,54.547176,62.9,0.22601578,-8.352825
9,17019,3.8945136,4.32739,57.867958,64.3,0.19615927,-6.432045
10,17021,3.8909392,4.41488,57.81485,65.6,0.19639501,-7.7851486
11,17023,3.5940351,3.80245,53.4032,56.5,0.1933777,-3.0968018
12,17025,3.144536,2.98139,46.724163,44.3,0.21539308,2.4241638
13,17027,3.2523682,3.41884,48.326424,50.8,0.19578817,-2.4735756
14,17029,3.9032135,4.32739,57.99723,64.3,0.18606848,-6.3027725
15,17033,3.3334649,3.54671,49.531425,52.7,0.21274287,-3.1685753
16,17035,3.549984,3.64093,52.74865,54.1,0.1826922,-1.3513489
17,17037,3.5626602,3.60728,52.937004,53.600002,0.1251973,-0.6629982
18,17039,3.8018212,4.43507,56.490658,65.9,0.20399046,-9.409344
19,17041,3.9042053,4.28701,58.011967,63.700005,0.18122242,-5.688038
20,17045,3.9968843,4.35431,59.38907,64.700005,0.18437225,-5.310936
21,17047,3.1866035,3.74188,47.349236,55.6,0.20011845,-8.250763
22,17049,3.522729,3.72169,52.34367,55.3,0.18895715,-2.9563293
23,17051,3.421389,3.60055,50.837875,53.5,0.19471607,-2.6621246
24,17053,3.6208076,4.19952,53.801006,62.4,0.1884343,-8.598995
25,17055,2.9252567,3.12272,43.465923,46.4,0.20455149,-2.9340782
26,17057,3.3717093,4.04473,50.099693,60.100002,0.23581083,-10.000309
27,17059,3.274472,3.66785,48.654858,54.5,0.16277944,-5.8451424
28,17061,3.7816057,4.30047,56.190277,63.899998,0.17118971,-7.7097206
29,17063,3.526542,3.85629,52.400326,57.300003,0.17212123,-4.8996773
30,17065,3.0648687,3.45249,45.540398,51.300003,0.19958776,-5.7596054
31,17067,3.6835203,4.44853,54.73284,66.100006,0.23016194,-11.367165
32,17071,3.666966,4.14568,54.486866,61.6,0.21362866,-7.1131325
33,17073,3.7022247,3.96397,55.01077,58.9,0.16693318,-3.8892326
34,17075,3.4608307,3.84283,51.423935,57.1,0.16786706,-5.6760635
35,17077,2.859344,3.37173,42.486538,50.100002,0.21016607,-7.6134644
36,17079,3.400135,3.67458,50.522068,54.600002,0.19208594,-4.0779343
37,17081,2.920356,2.75257,43.39311,40.899998,0.22026609,2.4931107
38,17083,3.7037587,3.82937,55.03356,56.9,0.17591745,-1.8664398
39,17085,3.4905818,3.59382,51.866,53.4,0.16841404,-1.5340004
40,17087,2.7138166,3.2304,40.32417,48.0,0.24991837,-7.675831
41,17089,3.4470038,3.60728,51.218483,53.600002,0.14514597,-2.3815193
42,17091,3.4008255,3.51306,50.532326,52.2,0.19201429,-1.667675
43,17093,3.2859278,3.96397,48.825077,58.9,0.16848634,-10.074924
44,17095,3.7765083,4.28701,56.114536,63.700005,0.1940041,-7.5854683
45,17099,3.6126118,4.09184,53.679226,60.8,0.15052289,-7.1207733
46,17101,3.2119994,3.4323,47.72659,51.0,0.22005385,-3.2734108
47,17103,3.541777,3.99762,52.6267,59.4,0.14163837,-6.7733
48,17105,3.629878,3.95724,53.93578,58.800003,0.19448233,-4.8642235
49,17107,3.791269,4.35431,56.333866,64.700005,0.20803921,-8.366138
50,17109,3.65091,4.35431,54.24829,64.700005,0.2289277,-10.451714
51,17111,3.2756126,3.17656,48.671806,47.2,0.1405938,1.4718056
52,17113,3.851595,4.49564,57.230236,66.799995,0.20470043,-9.569759
53,17115,3.801055,4.45526,56.47927,66.2,0.20687747,-9.720726
54,17117,3.7778783,4.12549,56.13489,61.300003,0.1666819,-5.1651115
55,17119,3.5624382,3.81591,52.933704,56.7,0.17427103,-3.7662964
56,17121,3.2124367,3.08907,47.733086,45.9,0.20690736,1.8330841
57,17123,3.5963988,4.04473,53.43832,60.100002,0.18283156,-6.661682
58,17125,3.3843834,4.17933,50.288017,62.1,0.25932306,-11.811981
59,17129,3.6622322,4.30047,54.416527,63.899998,0.20739545,-9.483471
60,17131,3.7212386,4.038,55.293293,60.000004,0.19998561,-4.706711
61,17133,3.025642,2.92082,44.95753,43.4,0.21098933,1.5575294
