,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,4.1475296,0.0,61.627483,0.0,0.2877586,61.627483,"Adams County, IL"
1,17003,3.2468193,0.0,48.243973,0.0,0.2953681,48.243973,"Alexander County, IL"
2,17005,3.6735811,0.0,54.58516,0.0,0.2404764,54.58516,"Bond County, IL"
3,17007,4.31546,0.0,64.122734,0.0,0.18878499,64.122734,"Boone County, IL"
4,17009,4.0910273,0.0,60.787926,0.0,0.29372784,60.787926,"Brown County, IL"
5,17011,4.699471,0.0,69.82869,0.0,0.22657393,69.82869,"Bureau County, IL"
6,17013,3.763486,0.0,55.92104,0.0,0.27155188,55.92104,"Calhoun County, IL"
7,17015,4.7107687,0.0,69.99657,0.0,0.18496132,69.99657,"Carroll County, IL"
8,17017,4.2312155,0.0,62.87096,0.0,0.40367436,62.87096,"Cass County, IL"
9,17019,4.511565,0.0,67.03663,0.0,0.38504624,67.03663,"Champaign County, IL"
10,17021,4.4559813,0.0,66.21072,0.0,0.3052005,66.21072,"Christian County, IL"
11,17023,3.861707,0.0,57.38049,0.0,0.21741202,57.38049,"Clark County, IL"
12,17025,3.1782386,0.0,47.22494,0.0,0.262248,47.22494,"Clay County, IL"
13,17027,3.3528545,0.0,49.81953,0.0,0.24550201,49.81953,"Clinton County, IL"
14,17029,4.3410006,0.0,64.502235,0.0,0.2521382,64.502235,"Coles County, IL"
15,17031,3.152026,0.0,46.835453,0.0,0.35886174,46.835453,"Cook County, IL"
16,17033,3.6239645,0.0,53.84791,0.0,0.23013954,53.84791,"Crawford County, IL"
17,17035,3.8785129,0.0,57.630207,0.0,0.22683874,57.630207,"Cumberland County, IL"
18,17037,4.4430246,0.0,66.018196,0.0,0.20763765,66.018196,"DeKalb County, IL"
19,17039,4.5771723,0.0,68.011475,0.0,0.3479432,68.011475,"De Witt County, IL"
20,17041,4.37285,0.0,64.97548,0.0,0.33497122,64.97548,"Douglas County, IL"
21,17043,3.7671688,0.0,55.97576,0.0,0.35997543,55.97576,"DuPage County, IL"
22,17045,4.4845037,0.0,66.63453,0.0,0.31166098,66.63453,"Edgar County, IL"
23,17047,3.3069394,0.0,49.137287,0.0,0.25894865,49.137287,"Edwards County, IL"
24,17049,3.6727896,0.0,54.5734,0.0,0.25065875,54.5734,"Effingham County, IL"
25,17051,3.4852903,0.0,51.787376,0.0,0.2608538,51.787376,"Fayette County, IL"
26,17053,4.2704515,0.0,63.45396,0.0,0.33788264,63.45396,"Ford County, IL"
27,17055,2.8478453,0.0,42.31568,0.0,0.30028316,42.31568,"Franklin County, IL"
28,17057,4.24774,0.0,63.11649,0.0,0.33060178,63.11649,"Fulton County, IL"
29,17059,3.532134,0.0,52.483418,0.0,0.24599119,52.483418,"Gallatin County, IL"
30,17061,4.2058926,0.0,62.49469,0.0,0.31670624,62.49469,"Greene County, IL"
31,17063,4.364237,0.0,64.8475,0.0,0.31883958,64.8475,"Grundy County, IL"
32,17065,3.071586,0.0,45.640205,0.0,0.2814455,45.640205,"Hamilton County, IL"
33,17067,4.418047,0.0,65.64706,0.0,0.28549504,65.64706,"Hancock County, IL"
34,17069,3.1017892,0.0,46.088993,0.0,0.33698696,46.088993,"Hardin County, IL"
35,17071,4.5758905,0.0,67.99243,0.0,0.22644204,67.99243,"Henderson County, IL"
36,17073,4.5916653,0.0,68.22682,0.0,0.21872205,68.22682,"Henry County, IL"
37,17075,4.202203,0.0,62.439865,0.0,0.34099105,62.439865,"Iroquois County, IL"
38,17077,3.0028908,0.0,44.619476,0.0,0.28418645,44.619476,"Jackson County, IL"
39,17079,3.625159,0.0,53.86566,0.0,0.23363863,53.86566,"Jasper County, IL"
40,17081,2.876342,0.0,42.73911,0.0,0.300851,42.73911,"Jefferson County, IL"
41,17083,4.0068398,0.0,59.536995,0.0,0.2569155,59.536995,"Jersey County, IL"
42,17085,4.292596,0.0,63.783,0.0,0.18466572,63.783,"Jo Daviess County, IL"
43,17087,2.8823426,0.0,42.82827,0.0,0.35051745,42.82827,"Johnson County, IL"
44,17089,4.3182173,0.0,64.163704,0.0,0.208067,64.163704,"Kane County, IL"
45,17091,4.263112,0.0,63.344906,0.0,0.3719524,63.344906,"Kankakee County, IL"
46,17093,4.3544188,0.0,64.701614,0.0,0.24526513,64.701614,"Kendall County, IL"
47,17095,4.5277147,0.0,67.276596,0.0,0.25253683,67.276596,"Knox County, IL"
48,17097,3.747349,0.0,55.681263,0.0,0.24866089,55.681263,"Lake County, IL"
49,17099,4.518317,0.0,67.136955,0.0,0.28239548,67.136955,"LaSalle County, IL"
50,17101,3.5480435,0.0,52.719814,0.0,0.25782534,52.719814,"Lawrence County, IL"
51,17103,4.577176,0.0,68.011536,0.0,0.23950863,68.011536,"Lee County, IL"
52,17105,4.480871,0.0,66.58055,0.0,0.3311383,66.58055,"Livingston County, IL"
53,17107,4.6024446,0.0,68.38699,0.0,0.3336307,68.38699,"Logan County, IL"
54,17109,4.453164,0.0,66.16886,0.0,0.329326,66.16886,"McDonough County, IL"
55,17111,4.0417433,0.0,60.055622,0.0,0.20003061,60.055622,"McHenry County, IL"
56,17113,4.5649877,0.0,67.83043,0.0,0.31922978,67.83043,"McLean County, IL"
57,17115,4.545017,0.0,67.53368,0.0,0.32291532,67.53368,"Macon County, IL"
58,17117,4.2781343,0.0,63.56812,0.0,0.24119148,63.56812,"Macoupin County, IL"
59,17119,3.848129,0.0,57.178738,0.0,0.22082177,57.178738,"Madison County, IL"
60,17121,3.136721,0.0,46.608036,0.0,0.2681287,46.608036,"Marion County, IL"
61,17123,4.5376835,0.0,67.42472,0.0,0.30637357,67.42472,"Marshall County, IL"
62,17125,4.3604355,0.0,64.791016,0.0,0.42234156,64.791016,"Mason County, IL"
63,17127,3.1496804,0.0,46.800602,0.0,0.2863401,46.800602,"Massac County, IL"
64,17129,4.461132,0.0,66.287254,0.0,0.34569278,66.287254,"Menard County, IL"
65,17131,4.5885763,0.0,68.18092,0.0,0.22058722,68.18092,"Mercer County, IL"
66,17133,3.2486374,0.0,48.27099,0.0,0.29806563,48.27099,"Monroe County, IL"
67,17135,4.167256,0.0,61.920593,0.0,0.22146493,61.920593,"Montgomery County, IL"
68,17137,4.3464074,0.0,64.58258,0.0,0.37072808,64.58258,"Morgan County, IL"
69,17139,4.3643885,0.0,64.849754,0.0,0.2646117,64.849754,"Moultrie County, IL"
70,17141,4.4694805,0.0,66.4113,0.0,0.19756329,66.4113,"Ogle County, IL"
71,17143,4.4993467,0.0,66.85508,0.0,0.3057501,66.85508,"Peoria County, IL"
72,17145,2.85801,0.0,42.466717,0.0,0.28838488,42.466717,"Perry County, IL"
73,17147,4.6576777,0.0,69.207695,0.0,0.3440439,69.207695,"Piatt County, IL"
74,17149,4.0848036,0.0,60.695446,0.0,0.2955864,60.695446,"Pike County, IL"
75,17151,2.902179,0.0,43.123016,0.0,0.32304505,43.123016,"Pope County, IL"
76,17153,3.246528,0.0,48.239643,0.0,0.27781257,48.239643,"Pulaski County, IL"
77,17155,4.4626856,0.0,66.31033,0.0,0.24349627,66.31033,"Putnam County, IL"
78,17157,3.0297167,0.0,45.018078,0.0,0.287189,45.018078,"Randolph County, IL"
79,17159,3.291859,0.0,48.913208,0.0,0.25007096,48.913208,"Richland County, IL"
80,17161,4.5136757,0.0,67.06799,0.0,0.19465058,67.06799,"Rock Island County, IL"
81,17163,3.4349985,0.0,51.040096,0.0,0.25511995,51.040096,"St. Clair County, IL"
82,17165,3.1539469,0.0,46.863995,0.0,0.28156117,46.863995,"Saline County, IL"
83,17167,4.553361,0.0,67.65767,0.0,0.32457128,67.65767,"Sangamon County, IL"
84,17169,4.1665487,0.0,61.910088,0.0,0.328361,61.910088,"Schuyler County, IL"
85,17171,4.1753516,0.0,62.040886,0.0,0.3911432,62.040886,"Scott County, IL"
86,17173,4.0017276,0.0,59.461033,0.0,0.2386591,59.461033,"Shelby County, IL"
87,17175,4.8040705,0.0,71.38292,0.0,0.25497228,71.38292,"Stark County, IL"
88,17177,4.42222,0.0,65.70907,0.0,0.18785204,65.70907,"Stephenson County, IL"
89,17179,4.5546274,0.0,67.67648,0.0,0.3554627,67.67648,"Tazewell County, IL"
90,17181,3.0395901,0.0,45.164787,0.0,0.35197312,45.164787,"Union County, IL"
91,17183,4.3071175,0.0,63.998775,0.0,0.36851308,63.998775,"Vermilion County, IL"
92,17185,3.621431,0.0,53.81027,0.0,0.25855738,53.81027,"Wabash County, IL"
93,17187,4.60515,0.0,68.42719,0.0,0.27571204,68.42719,"Warren County, IL"
94,17189,3.0966256,0.0,46.012268,0.0,0.264709,46.012268,"Washington County, IL"
95,17191,3.1423557,0.0,46.691765,0.0,0.27194795,46.691765,"Wayne County, IL"
96,17193,3.3683498,0.0,50.049774,0.0,0.26773706,50.049774,"White County, IL"
97,17195,4.500942,0.0,66.878784,0.0,0.2207509,66.878784,"Whiteside County, IL"
98,17197,4.027071,0.0,59.83761,0.0,0.3317862,59.83761,"Will County, IL"
99,17199,2.7894013,0.0,41.44727,0.0,0.31938124,41.44727,"Williamson County, IL"
100,17201,4.1899414,0.0,62.257675,0.0,0.19999653,62.257675,"Winnebago County, IL"
101,17203,4.4958553,0.0,66.8032,0.0,0.3212126,66.8032,"Woodford County, IL"
102,18001,3.6926913,0.0,54.869114,0.0,0.24966983,54.869114,"Adams County, IN"
103,18003,3.6149385,0.0,53.7138,0.0,0.2626265,53.7138,"Allen County, IN"
104,18005,3.7923026,0.0,56.34922,0.0,0.23821504,56.34922,"Bartholomew County, IN"
105,18007,4.4753027,0.0,66.49781,0.0,0.3438137,66.49781,"Benton County, IN"
106,18009,3.6662056,0.0,54.475567,0.0,0.2653355,54.475567,"Blackford County, IN"
107,18011,4.1289086,0.0,61.350796,0.0,0.21510231,61.350796,"Boone County, IN"
108,18013,2.9377656,0.0,43.65179,0.0,0.45506305,43.65179,"Brown County, IN"
109,18015,4.461458,0.0,66.2921,0.0,0.25667953,66.2921,"Carroll County, IN"
110,18017,4.2302003,0.0,62.855873,0.0,0.2503787,62.855873,"Cass County, IN"
111,18019,3.3381257,0.0,49.60068,0.0,0.33042756,49.60068,"Clark County, IN"
112,18021,3.6986325,0.0,54.957394,0.0,0.2215338,54.957394,"Clay County, IN"
113,18023,4.0526247,0.0,60.217308,0.0,0.21205254,60.217308,"Clinton County, IN"
114,18025,3.1585789,0.0,46.932823,0.0,0.40513018,46.932823,"Crawford County, IN"
115,18027,3.711572,0.0,55.14966,0.0,0.22716628,55.14966,"Daviess County, IN"
116,18029,3.107025,0.0,46.16679,0.0,0.35543093,46.16679,"Dearborn County, IN"
117,18031,3.9947655,0.0,59.357586,0.0,0.2074435,59.357586,"Decatur County, IN"
118,18033,3.370815,0.0,50.086407,0.0,0.24662466,50.086407,"DeKalb County, IN"
119,18035,3.8127334,0.0,56.6528,0.0,0.25457856,56.6528,"Delaware County, IN"
120,18037,3.6772575,0.0,54.639786,0.0,0.27599147,54.639786,"Dubois County, IN"
121,18039,3.8920486,0.0,57.831333,0.0,0.22901312,57.831333,"Elkhart County, IN"
122,18041,3.799116,0.0,56.45046,0.0,0.2422807,56.45046,"Fayette County, IN"
123,18043,3.3896434,0.0,50.366173,0.0,0.32776603,50.366173,"Floyd County, IN"
124,18045,4.302186,0.0,63.9255,0.0,0.2540543,63.9255,"Fountain County, IN"
125,18047,3.4112117,0.0,50.686653,0.0,0.27316198,50.686653,"Franklin County, IN"
126,18049,4.102032,0.0,60.951447,0.0,0.23656215,60.951447,"Fulton County, IN"
127,18051,3.7305949,0.0,55.432316,0.0,0.2544704,55.432316,"Gibson County, IN"
128,18053,4.0700445,0.0,60.476147,0.0,0.23129614,60.476147,"Grant County, IN"
129,18055,3.5369575,0.0,52.555088,0.0,0.22994728,52.555088,"Greene County, IN"
130,18057,3.885686,0.0,57.73679,0.0,0.2565436,57.73679,"Hamilton County, IN"
131,18059,3.866645,0.0,57.453865,0.0,0.23255472,57.453865,"Hancock County, IN"
132,18061,3.4943864,0.0,51.92253,0.0,0.2932037,51.92253,"Harrison County, IN"
133,18063,3.9986832,0.0,59.4158,0.0,0.21623231,59.4158,"Hendricks County, IN"
134,18065,3.933097,0.0,58.44126,0.0,0.2248883,58.44126,"Henry County, IN"
135,18067,4.161783,0.0,61.839275,0.0,0.22456314,61.839275,"Howard County, IN"
136,18069,3.9019554,0.0,57.978535,0.0,0.24043962,57.978535,"Huntington County, IN"
137,18071,3.603823,0.0,53.548634,0.0,0.27561146,53.548634,"Jackson County, IN"
138,18073,4.166643,0.0,61.911488,0.0,0.3616199,61.911488,"Jasper County, IN"
139,18075,3.5447028,0.0,52.670174,0.0,0.26767156,52.670174,"Jay County, IN"
140,18077,3.10649,0.0,46.15884,0.0,0.3610659,46.15884,"Jefferson County, IN"
141,18079,3.3042738,0.0,49.09768,0.0,0.29542795,49.09768,"Jennings County, IN"
142,18081,3.6864426,0.0,54.776264,0.0,0.24915716,54.776264,"Johnson County, IN"
143,18083,3.9497392,0.0,58.68855,0.0,0.21046843,58.68855,"Knox County, IN"
144,18085,4.004093,0.0,59.496185,0.0,0.21829829,59.496185,"Kosciusko County, IN"
145,18087,3.786339,0.0,56.26061,0.0,0.19930576,56.26061,"LaGrange County, IN"
146,18089,3.7940109,0.0,56.374603,0.0,0.3512859,56.374603,"Lake County, IN"
147,18091,3.900067,0.0,57.950478,0.0,0.22066164,57.950478,"LaPorte County, IN"
148,18093,3.2693713,0.0,48.579067,0.0,0.3292934,48.579067,"Lawrence County, IN"
149,18095,4.106638,0.0,61.019882,0.0,0.22660577,61.019882,"Madison County, IN"
150,18097,3.6180875,0.0,53.76059,0.0,0.2978416,53.76059,"Marion County, IN"
151,18099,4.037782,0.0,59.996765,0.0,0.20630239,59.996765,"Marshall County, IN"
152,18101,3.4417229,0.0,51.140015,0.0,0.32774657,51.140015,"Martin County, IN"
153,18103,3.9497383,0.0,58.688534,0.0,0.25246742,58.688534,"Miami County, IN"
154,18105,2.9512866,0.0,43.8527,0.0,0.36290076,43.8527,"Monroe County, IN"
155,18107,4.308468,0.0,64.01884,0.0,0.2007114,64.01884,"Montgomery County, IN"
156,18109,3.841385,0.0,57.07853,0.0,0.22912298,57.07853,"Morgan County, IN"
157,18111,4.2725124,0.0,63.484585,0.0,0.36074165,63.484585,"Newton County, IN"
158,18113,3.6493618,0.0,54.22529,0.0,0.22036676,54.22529,"Noble County, IN"
159,18115,3.0131123,0.0,44.77136,0.0,0.38237458,44.77136,"Ohio County, IN"
