,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.7967672,3.68804,56.41556,54.8,0.20653167,1.6155624
1,17003,3.1914246,3.27751,47.42087,48.7,0.26083726,-1.279129
2,17005,3.7740405,3.9707,56.07787,59.0,0.22851966,-2.9221306
3,17007,4.041444,3.5669,60.05117,53.0,0.16099586,7.0511703
4,17009,3.7246966,4.13222,55.344677,61.399998,0.243048,-6.0553207
5,17011,4.2309556,4.36104,62.867096,64.8,0.18541954,-1.9329071
6,17013,3.7552888,3.64093,55.79924,54.1,0.21742517,1.6992416
7,17015,4.2791395,4.58313,63.583054,68.1,0.18054765,-4.516945
8,17017,4.1760125,4.2399,62.050705,63.000004,0.22789858,-0.94929886
9,17019,4.1551113,4.44853,61.74014,66.100006,0.21555027,-4.359867
10,17021,4.248644,4.43507,63.129925,65.9,0.20009269,-2.7700768
11,17023,3.9603515,3.93032,58.846233,58.4,0.22543913,0.44623184
12,17025,3.608681,3.52652,53.62082,52.4,0.27737617,1.2208176
13,17027,3.6494052,3.53325,54.225933,52.500004,0.22722082,1.7259293
14,17029,4.176865,4.48218,62.063374,66.600006,0.22544788,-4.5366325
15,17033,3.816834,3.78899,56.71373,56.3,0.22943577,0.41373062
16,17035,3.8775167,3.80245,57.615406,56.5,0.23337431,1.115406
17,17037,4.0638027,3.9707,60.3834,59.0,0.146642,1.3834
18,17039,4.1454983,4.46872,61.5973,66.4,0.20085153,-4.8027
19,17041,4.1115828,4.51583,61.093353,67.1,0.21168475,-6.006645
20,17045,4.132444,4.1053,61.403328,61.0,0.21270137,0.40332794
21,17047,3.690746,3.68131,54.84021,54.7,0.24790788,0.1402092
22,17049,3.9003234,3.89667,57.954285,57.9,0.24968694,0.054283142
23,17051,3.7671633,3.66112,55.97568,54.4,0.22816499,1.5756798
24,17053,4.065934,3.78899,60.41507,56.3,0.2050847,4.1150703
25,17055,3.2775874,3.44576,48.70115,51.2,0.24273024,-2.4988518
26,17057,3.9742384,3.93032,59.052578,58.4,0.23137353,0.65257645
27,17059,3.893183,3.87648,57.848186,57.600002,0.23341145,0.2481842
28,17061,4.036418,4.38796,59.976494,65.2,0.20502535,-5.223503
29,17063,4.0008993,3.78226,59.448727,56.2,0.17012833,3.248726
30,17065,3.4988925,3.48614,51.989487,51.8,0.2477786,0.18948746
31,17067,4.1183853,4.48218,61.194435,66.600006,0.22169621,-5.405571
32,17069,3.3810365,3.41884,50.238285,50.8,0.27866194,-0.5617142
33,17071,4.148156,4.17933,61.636795,62.1,0.21394722,-0.46320343
34,17073,4.1879683,4.19279,62.228355,62.3,0.19319375,-0.07164383
35,17075,4.0423403,4.038,60.06449,60.000004,0.18779159,0.06448746
36,17077,3.3519206,3.51306,49.805656,52.2,0.27518588,-2.3943443
37,17079,3.8676891,3.66785,57.46938,54.5,0.2318324,2.9693794
38,17081,3.1864595,3.20348,47.347095,47.600002,0.27416793,-0.2529068
39,17083,3.9134,4.39469,58.148586,65.3,0.21595648,-7.151417
40,17085,3.9060602,3.97743,58.039528,59.100002,0.21399486,-1.0604744
41,17087,3.4115596,3.08234,50.691822,45.8,0.30263346,4.891823
42,17089,3.8727217,3.7688,57.544155,56.0,0.1620122,1.5441551
43,17091,3.84522,3.68804,57.135513,54.8,0.18296617,2.335514
44,17093,4.0611286,3.86975,60.343666,57.5,0.16032392,2.843666
45,17095,4.1591234,4.30047,61.799755,63.899998,0.20714758,-2.1002426
46,17097,3.5718293,3.48614,53.073246,51.8,0.24322571,1.2732468
47,17099,4.1403413,3.99089,61.52067,59.3,0.16573836,2.2206726
48,17101,3.8477104,3.89667,57.172516,57.9,0.22293405,-0.72748566
49,17103,4.18447,4.35431,62.176376,64.700005,0.16557547,-2.5236282
50,17105,4.0776153,3.7688,60.58864,56.0,0.1996883,4.5886383
51,17107,4.135552,4.62351,61.44951,68.7,0.19355153,-7.2504883
52,17109,4.167775,4.38123,61.92831,65.1,0.22745168,-3.171688
53,17111,3.910771,3.53325,58.109524,52.500004,0.16450655,5.60952
54,17113,4.109957,4.30047,61.069202,63.899998,0.21266186,-2.8307953
55,17115,4.2301025,4.45526,62.854424,66.2,0.19241565,-3.3455734
56,17117,4.082694,4.53602,60.6641,67.4,0.2078381,-6.735901
57,17119,3.8187752,3.93705,56.742573,58.500004,0.22461793,-1.757431
58,17121,3.578071,3.69477,53.16599,54.9,0.25199693,-1.7340126
59,17123,4.145019,4.24663,61.59018,63.100002,0.1883007,-1.5098228
