FIPS,yield,pred,error,NAME,NAMELSAD
5001,58.2,56.84396,1.356041,Arkansas,Arkansas County
5003,61.6,55.056522,6.543476,Ashley,Ashley County
5017,54.1,54.314915,-0.21491623,Chicot,Chicot County
5021,44.1,53.46645,-9.366451,Clay,Clay County
5029,32.4,34.14667,-1.7466698,Conway,Conway County
5035,51.2,50.3122,0.8878021,Crittenden,Crittenden County
5037,53.3,53.301968,-0.0019683838,Cross,Cross County
5041,50.8,52.805836,-2.0058365,Desha,Desha County
5043,57.4,51.8625,5.5375023,Drew,Drew County
5045,32.5,34.105377,-1.6053772,Faulkner,Faulkner County
5067,45.7,42.535656,3.1643448,Jackson,Jackson County
5069,55.7,51.475147,4.2248535,Jefferson,Jefferson County
5077,52.5,53.241474,-0.74147415,Lee,Lee County
5079,52.0,52.825523,-0.8255234,Lincoln,Lincoln County
5083,35.4,40.136696,-4.7366943,Logan,Logan County
5085,46.4,49.536495,-3.1364937,Lonoke,Lonoke County
5095,42.6,48.538696,-5.938698,Monroe,Monroe County
5107,57.7,52.01411,5.68589,Phillips,Phillips County
5111,53.2,53.983326,-0.7833252,Poinsett,Poinsett County
5117,54.4,52.03929,2.3607101,Prairie,Prairie County
5119,40.5,42.004993,-1.5049934,Pulaski,Pulaski County
5123,50.6,51.634697,-1.0346985,St. Francis,St. Francis County
5145,44.5,41.013832,3.486168,White,White County
5147,47.0,45.357723,1.6422768,Woodruff,Woodruff County
5149,36.9,38.490772,-1.5907707,Yell,Yell County
17003,57.9,51.114853,6.7851486,Alexander,Alexander County
17005,64.5,63.043255,1.4567451,Bond,Bond County
17007,67.6,61.81839,5.7816086,Boone,Boone County
17009,58.3,59.69815,-1.3981514,Brown,Brown County
17011,65.4,69.743515,-4.3435135,Bureau,Bureau County
17015,67.8,68.03905,-0.23904419,Carroll,Carroll County
17017,67.4,66.16914,1.2308578,Cass,Cass County
17019,74.2,67.257195,6.9428024,Champaign,Champaign County
17021,69.8,67.51309,2.286911,Christian,Christian County
17023,65.0,62.896008,2.1039925,Clark,Clark County
17025,58.3,56.71839,1.5816078,Clay,Clay County
17027,62.7,61.31869,1.3813095,Clinton,Clinton County
17031,45.1,43.844986,1.2550125,Cook,Cook County
17033,64.1,59.758686,4.3413124,Crawford,Crawford County
17037,62.9,65.058495,-2.158493,DeKalb,DeKalb County
17039,69.6,68.3257,1.2742996,De Witt,De Witt County
17045,69.2,65.71223,3.48777,Edgar,Edgar County
17047,62.2,57.249344,4.950657,Edwards,Edwards County
17049,63.9,61.550472,2.3495293,Effingham,Effingham County
17051,62.6,59.811363,2.7886353,Fayette,Fayette County
17053,65.8,63.352383,2.4476204,Ford,Ford County
17055,52.5,51.62578,0.8742218,Franklin,Franklin County
17057,64.4,62.256042,2.143959,Fulton,Fulton County
17059,61.3,57.64153,3.6584702,Gallatin,Gallatin County
17063,58.6,61.819668,-3.2196693,Grundy,Grundy County
17067,66.5,65.660576,0.83942413,Hancock,Hancock County
17069,50.1,49.405838,0.69416046,Hardin,Hardin County
17071,65.5,64.06998,1.4300232,Henderson,Henderson County
17073,67.1,67.1057,-0.0056991577,Henry,Henry County
17075,56.9,62.252705,-5.352703,Iroquois,Iroquois County
17077,48.8,53.736362,-4.936363,Jackson,Jackson County
17081,46.9,51.805077,-4.905075,Jefferson,Jefferson County
17085,58.7,61.471344,-2.7713432,Jo Daviess,Jo Daviess County
17087,43.3,45.014847,-1.7148476,Johnson,Johnson County
17089,66.7,61.372997,5.3269997,Kane,Kane County
17091,60.9,60.379047,0.52095413,Kankakee,Kankakee County
17093,65.2,62.80247,2.3975258,Kendall,Kendall County
17095,67.4,66.74259,0.65740967,Knox,Knox County
17097,49.9,48.57868,1.3213234,Lake,Lake County
17101,59.5,59.00689,0.49311066,Lawrence,Lawrence County
17103,66.6,66.28469,0.31530762,Lee,Lee County
17105,65.2,64.753555,0.44644165,Livingston,Livingston County
17113,66.5,68.1508,-1.6508026,McLean,McLean County
17115,73.3,68.35563,4.944374,Macon,Macon County
17117,69.8,65.492584,4.307419,Macoupin,Macoupin County
17119,60.4,62.67011,-2.2701073,Madison,Madison County
17121,59.3,57.89708,1.4029198,Marion,Marion County
17125,63.9,62.54643,1.3535728,Mason,Mason County
17127,52.0,49.424255,2.5757446,Massac,Massac County
17129,64.6,67.44085,-2.8408508,Menard,Menard County
17133,55.4,57.751842,-2.351841,Monroe,Monroe County
17139,71.2,67.69048,3.5095139,Moultrie,Moultrie County
17141,60.5,65.0026,-4.5026016,Ogle,Ogle County
17143,68.6,66.37635,2.223648,Peoria,Peoria County
17145,52.2,52.7415,-0.5415001,Perry,Perry County
17147,76.1,71.90362,4.1963806,Piatt,Piatt County
17153,56.1,52.47033,3.6296692,Pulaski,Pulaski County
17155,61.2,66.02309,-4.823086,Putnam,Putnam County
17157,54.3,55.27743,-0.97743225,Randolph,Randolph County
17161,63.6,65.159096,-1.5590973,Rock Island,Rock Island County
17163,58.6,60.71217,-2.1121712,St. Clair,St. Clair County
17165,58.8,56.900364,1.8996353,Saline,Saline County
17167,70.9,67.80205,3.0979538,Sangamon,Sangamon County
17169,61.7,61.59817,0.10182953,Schuyler,Schuyler County
17171,63.9,61.158592,2.7414093,Scott,Scott County
17173,66.2,64.508865,1.6911316,Shelby,Shelby County
17175,69.0,69.404785,-0.40478516,Stark,Stark County
17177,63.6,64.15967,-0.5596695,Stephenson,Stephenson County
17179,69.7,68.28317,1.4168243,Tazewell,Tazewell County
17181,43.6,49.77846,-6.178463,Union,Union County
17183,66.3,64.31525,1.9847565,Vermilion,Vermilion County
17185,59.7,58.91874,0.78126144,Wabash,Wabash County
17189,57.8,58.454906,-0.6549072,Washington,Washington County
17193,62.6,56.3656,6.234398,White,White County
