FIPS,yield,pred,error,NAME,NAMELSAD
5001,187.0,199.83926,-12.839264,Arkansas,Arkansas County
5003,194.5,206.62999,-12.12999,Ashley,Ashley County
5017,181.4,203.97789,-22.577896,Chicot,Chicot County
5021,189.7,189.95384,-0.2538452,Clay,Clay County
5031,196.4,200.04361,-3.6436157,Craighead,Craighead County
5035,175.2,191.01648,-15.816483,Crittenden,Crittenden County
5037,186.2,197.86998,-11.669983,Cross,Cross County
5041,192.3,206.00322,-13.703217,Desha,Desha County
5043,186.1,208.33334,-22.233337,Drew,Drew County
5055,176.3,187.96024,-11.660233,Greene,Greene County
5067,177.0,188.38918,-11.389175,Jackson,Jackson County
5069,192.7,198.20786,-5.5078583,Jefferson,Jefferson County
5077,168.4,188.15594,-19.75595,Lee,Lee County
5079,193.2,195.56128,-2.3612823,Lincoln,Lincoln County
5085,185.3,194.81992,-9.519913,Lonoke,Lonoke County
5093,200.0,186.0629,13.937103,Mississippi,Mississippi County
5095,173.2,189.61203,-16.412033,Monroe,Monroe County
5107,166.7,194.96616,-28.26616,Phillips,Phillips County
5111,197.2,200.36761,-3.1676178,Poinsett,Poinsett County
5117,191.1,191.78006,-0.6800537,Prairie,Prairie County
5121,176.2,181.74695,-5.5469513,Randolph,Randolph County
5123,180.3,192.30586,-12.005859,St. Francis,St. Francis County
5145,184.7,173.22104,11.478958,White,White County
5147,188.1,177.25227,10.847733,Woodruff,Woodruff County
17001,197.8,202.20755,-4.407547,Adams,Adams County
17003,188.4,177.13058,11.269409,Alexander,Alexander County
17007,194.1,206.65378,-12.553772,Boone,Boone County
17009,187.9,200.02795,-12.12796,Brown,Brown County
17011,214.1,219.44777,-5.347763,Bureau,Bureau County
17015,217.1,223.54372,-6.4437103,Carroll,Carroll County
17017,223.5,220.00905,3.4909515,Cass,Cass County
17019,221.3,220.63406,0.66593933,Champaign,Champaign County
17021,232.9,226.74362,6.156372,Christian,Christian County
17023,203.5,196.43475,7.0652466,Clark,Clark County
17025,189.3,189.5259,-0.22589111,Clay,Clay County
17027,184.8,189.9433,-5.1432953,Clinton,Clinton County
17029,234.3,214.41577,19.884232,Coles,Coles County
17033,194.3,186.59067,7.7093353,Crawford,Crawford County
17037,190.3,208.31903,-18.019028,DeKalb,DeKalb County
17039,225.0,229.23279,-4.232788,De Witt,De Witt County
17041,246.0,221.05487,24.94513,Douglas,Douglas County
17045,213.1,219.66663,-6.56662,Edgar,Edgar County
17047,168.6,166.28522,2.3147888,Edwards,Edwards County
17049,235.2,208.70676,26.49324,Effingham,Effingham County
17053,201.7,203.65125,-1.9512482,Ford,Ford County
17055,155.5,174.0787,-18.578705,Franklin,Franklin County
17057,218.0,216.38766,1.6123352,Fulton,Fulton County
17059,169.8,185.57726,-15.777252,Gallatin,Gallatin County
17061,207.2,206.14209,1.0579071,Greene,Greene County
17063,201.0,208.06596,-7.0659637,Grundy,Grundy County
17065,163.6,172.44618,-8.846176,Hamilton,Hamilton County
17067,233.8,217.83694,15.963058,Hancock,Hancock County
17071,213.3,218.81091,-5.51091,Henderson,Henderson County
17073,219.5,224.85419,-5.354187,Henry,Henry County
17075,196.0,198.25084,-2.2508392,Iroquois,Iroquois County
17077,162.2,167.97858,-5.7785797,Jackson,Jackson County
17079,205.7,204.93552,0.7644806,Jasper,Jasper County
17081,161.2,176.04749,-14.847488,Jefferson,Jefferson County
17085,209.1,208.96887,0.13113403,Jo Daviess,Jo Daviess County
17089,189.4,196.63089,-7.230896,Kane,Kane County
17091,181.7,186.66965,-4.9696503,Kankakee,Kankakee County
17093,208.0,192.45447,15.545532,Kendall,Kendall County
17095,226.5,227.1936,-0.6936035,Knox,Knox County
17099,215.0,212.14722,2.8527832,LaSalle,LaSalle County
17101,166.0,183.53395,-17.53395,Lawrence,Lawrence County
17103,205.9,206.37114,-0.47114563,Lee,Lee County
17105,207.5,204.59315,2.906845,Livingston,Livingston County
17107,236.2,231.2934,4.906601,Logan,Logan County
17109,228.9,225.73041,3.1695862,McDonough,McDonough County
17111,190.8,192.51706,-1.7170563,McHenry,McHenry County
17113,229.3,225.52307,3.7769318,McLean,McLean County
17115,239.9,228.79416,11.105835,Macon,Macon County
17117,215.3,215.46634,-0.16633606,Macoupin,Macoupin County
17119,197.8,195.9674,1.8325958,Madison,Madison County
17121,199.2,196.00241,3.197586,Marion,Marion County
17123,213.9,220.08633,-6.1863403,Marshall,Marshall County
17131,231.3,221.63458,9.665421,Mercer,Mercer County
17133,173.6,182.77167,-9.171661,Monroe,Monroe County
17135,222.8,218.2435,4.5565033,Montgomery,Montgomery County
