,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,12.362775,12.99563,183.6965,193.1,0.5974148,-9.403503,"Adams County, IL"
1,17003,11.196634,8.84995,166.369,131.5,0.94034517,34.869003,"Alexander County, IL"
2,17007,14.251312,13.29175,211.75798,197.5,0.51343524,14.25798,"Boone County, IL"
3,17009,12.335137,12.26879,183.28584,182.3,0.6557468,0.98583984,"Brown County, IL"
4,17011,14.360985,13.72247,213.38759,203.90001,0.5651703,9.487579,"Bureau County, IL"
5,17015,14.187089,15.60687,210.8037,231.9,0.5338456,-21.096298,"Carroll County, IL"
6,17017,13.640866,13.61479,202.68747,202.3,0.61932737,0.38746643,"Cass County, IL"
7,17019,14.255324,14.14646,211.8176,210.2,0.6102988,1.6175995,"Champaign County, IL"
8,17021,13.891108,13.67536,206.40576,203.2,0.5599409,3.2057648,"Christian County, IL"
9,17025,12.429236,10.37766,184.68405,154.2,0.6553833,30.484055,"Clay County, IL"
10,17027,11.975691,10.42477,177.94489,154.90001,0.76237947,23.044876,"Clinton County, IL"
11,17031,12.030847,11.441,178.76443,170.0,1.2140276,8.764435,"Cook County, IL"
12,17035,12.666774,12.00632,188.21358,178.40001,0.64425486,9.813568,"Cumberland County, IL"
13,17037,14.191524,14.50988,210.8696,215.6,0.57116914,-4.7304077,"DeKalb County, IL"
14,17039,14.520858,14.43585,215.76312,214.5,0.5544361,1.2631226,"De Witt County, IL"
15,17041,14.190041,14.03878,210.84756,208.6,0.55739737,2.2475586,"Douglas County, IL"
16,17045,13.791043,13.01582,204.91891,193.4,0.5656986,11.518921,"Edgar County, IL"
17,17047,10.588613,9.52968,157.33452,141.6,0.9026948,15.734512,"Edwards County, IL"
18,17049,12.5922365,10.91606,187.10605,162.20001,0.667754,24.906036,"Effingham County, IL"
19,17051,12.070625,10.9699,179.3555,163.0,0.7013189,16.3555,"Fayette County, IL"
20,17053,13.336534,13.7292,198.16544,204.0,0.68085533,-5.834564,"Ford County, IL"
21,17055,10.886936,7.77988,161.76726,115.6,0.857291,46.16726,"Franklin County, IL"
