,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,13.078404,12.49761,194.32994,185.7,1.0609001,8.629944
1,17005,13.689092,13.08985,203.40404,194.50002,0.8049859,8.904022
2,17007,13.870307,14.31471,206.0967,212.7,0.6691605,-6.603302
3,17009,12.978122,12.94852,192.83984,192.4,1.0758959,0.43984985
4,17011,14.7387295,15.04155,219.00044,223.5,0.7425677,-4.4995575
5,17013,12.943804,13.28502,192.32993,197.4,0.9300469,-5.0700684
6,17015,14.5231085,15.44535,215.79655,229.5,0.7036903,-13.703445
7,17017,14.538186,14.52334,216.0206,215.8,1.0110148,0.22059631
8,17019,15.123147,14.68486,224.71243,218.20001,0.92402774,6.5124207
9,17021,15.348256,14.59064,228.0573,216.8,0.889835,11.257294
10,17023,15.069013,13.76958,223.90807,204.6,0.89540166,19.30806
11,17025,13.412901,11.99959,199.30017,178.3,0.87154573,21.000168
12,17027,13.415798,10.53918,199.34322,156.6,0.8641105,42.74321
13,17029,14.694245,14.89349,218.33946,221.3,0.97746533,-2.9605408
14,17033,14.180764,13.07639,210.70972,194.3,0.84728247,16.409714
15,17035,14.284933,13.90418,212.25755,206.59999,0.91867656,5.6575623
16,17037,14.585509,14.99444,216.72377,222.8,0.6047462,-6.076233
17,17041,15.288349,14.24068,227.16714,211.59999,0.89448607,15.567154
18,17045,14.905825,14.03205,221.48328,208.5,0.9425867,12.983276
19,17047,12.90154,12.43704,191.70193,184.8,0.9275489,6.901932
20,17049,14.439905,12.5178,214.56026,186.0,0.85076755,28.560257
21,17051,13.269671,11.58906,197.17194,172.2,0.86890554,24.97194
22,17053,14.675056,15.02809,218.05434,223.29999,0.9301492,-5.2456512
23,17055,11.518796,11.69001,171.15596,173.7,1.1258188,-2.5440369
24,17057,13.792389,13.54076,204.93892,201.2,0.96331716,3.738922
25,17061,13.486598,13.70228,200.39522,203.6,1.1274617,-3.2047882
26,17067,14.467423,13.74266,214.96915,204.2,0.92995304,10.76915
27,17071,14.90147,15.45881,221.41858,229.7,0.8265063,-8.281418
28,17073,14.975129,15.04155,222.51306,223.5,0.7810837,-0.9869385
29,17075,14.398262,14.57045,213.94148,216.5,0.8656529,-2.5585175
30,17077,12.129102,11.11796,180.2244,165.2,0.8815706,15.024399
31,17079,14.197869,12.90814,210.96388,191.8,0.79722196,19.16388
32,17081,11.592994,10.47861,172.25845,155.7,1.0127207,16.558456
33,17083,13.609277,13.58787,202.21808,201.9,1.0735513,0.31808472
34,17085,13.102818,14.21376,194.69269,211.20001,0.7935244,-16.507324
35,17087,11.533137,10.74108,171.36905,159.6,0.966867,11.769043
36,17089,14.103243,14.07243,209.55785,209.09999,0.6936249,0.45785522
37,17091,14.303271,13.96475,212.53003,207.5,0.86085886,5.0300293
38,17093,14.981053,13.87726,222.60109,206.20001,0.6421132,16.401077
39,17095,14.653807,14.7387,217.73859,219.0,0.8988767,-1.2614136
40,17097,11.787457,12.98217,175.14796,192.90001,0.94068295,-17.752045
41,17099,15.09616,13.43981,224.31145,199.7,0.67193127,24.61145
42,17101,13.392019,12.53799,198.98988,186.3,0.93384796,12.68988
43,17103,14.648986,13.97821,217.66696,207.70001,0.679,9.966949
44,17105,14.822631,14.81273,220.24712,220.1,0.8996719,0.14710999
45,17107,15.479605,14.20703,230.00899,211.1,0.91477853,18.908981
46,17109,14.631867,15.08866,217.4126,224.20001,0.9032139,-6.7874146
47,17113,15.461792,15.02809,229.74431,223.29999,0.89441144,6.4443207
48,17115,15.556754,15.16269,231.15533,225.3,0.96912277,5.8553314
49,17117,13.911685,13.41289,206.71152,199.3,0.9325163,7.4115143
50,17119,14.451697,12.73989,214.73547,189.3,0.7556628,25.43547
51,17121,13.346312,10.61994,198.31073,157.8,0.8133542,40.510727
52,17125,13.334061,14.00513,198.1287,208.1,1.2813683,-9.971313
53,17127,11.568149,11.77077,171.88928,174.90001,1.0148938,-3.010727
54,17129,15.228518,14.42912,226.27812,214.40001,0.9512107,11.878113
55,17131,14.94041,15.25018,221.99718,226.6,0.83680177,-4.602829
56,17133,12.908162,10.3642,191.80032,154.0,0.745653,37.800323
57,17135,14.56372,13.63498,216.4,202.6,0.8292336,13.799988
58,17137,14.42168,13.47346,214.28946,200.20001,1.0685009,14.089447
59,17139,15.053403,14.83965,223.67612,220.5,0.9828708,3.176117
60,17141,14.386089,14.59064,213.76062,216.8,0.6830571,-3.039383
61,17143,14.800576,14.806,219.91942,220.0,0.8838307,-0.080581665
62,17145,11.646176,11.11796,173.04869,165.2,0.9930452,7.848694
63,17147,15.501813,15.02136,230.33897,223.20001,0.89133996,7.138962
64,17149,12.968614,12.77354,192.69856,189.79999,1.0864764,2.8985748
65,17151,12.542428,10.85549,186.36595,161.3,0.8542792,25.065948
66,17153,12.94266,10.88241,192.31293,161.7,0.8604438,30.61293
67,17155,14.995884,14.38201,222.82146,213.70001,0.7421831,9.121445
68,17157,12.153082,10.88241,180.58072,161.7,0.95313996,18.880722
69,17159,12.947544,12.95525,192.3855,192.5,0.92782634,-0.11450195
70,17161,15.097348,14.73197,224.3291,218.9,0.7555627,5.4291077
71,17163,13.625264,11.7102,202.45564,174.0,0.8634998,28.455643
72,17165,13.217305,11.46119,196.39384,170.3,0.98640627,26.093842
73,17167,15.311944,14.88003,227.51775,221.09999,0.93816274,6.417755
74,17169,13.075656,12.70624,194.2891,188.8,1.0413784,5.48909
75,17171,13.172284,13.21099,195.72488,196.3,1.1881158,-0.575119
76,17173,14.552262,13.23118,216.22975,196.6,0.96889085,19.629745
77,17175,15.3042,15.75493,227.40268,234.09999,0.7777822,-6.6973114
78,17177,13.867473,14.6041,206.05458,217.0,0.71884066,-10.945419
79,17179,15.094953,14.9406,224.2935,222.00002,0.9061699,2.2934875
80,17181,11.590581,9.57679,172.2226,142.3,0.9094635,29.922592
81,17183,14.847192,13.74266,220.61206,204.2,0.86693364,16.412064
82,17185,13.491818,12.38993,200.4728,184.1,0.8928793,16.372787
83,17189,12.892613,12.01978,191.56929,178.6,0.8758588,12.969284
84,17191,12.891729,12.45723,191.55615,185.09999,0.99113554,6.4561615
85,17193,13.24461,11.5083,196.79956,171.0,0.89823776,25.79956
86,17195,14.36032,13.54749,213.37772,201.3,0.7746505,12.077713
87,17197,14.235648,13.13696,211.52524,195.2,0.7933824,16.325241
88,17199,11.093201,11.46119,164.8321,170.3,1.0956398,-5.4678955
