,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,3.3100271,3.35154,49.183167,49.800003,0.16328451,-0.61683655,"Adams County, IL"
1,17005,3.3653412,3.47941,50.00507,51.7,0.15171245,-1.694931,"Bond County, IL"
2,17007,3.5250182,3.365,52.377686,50.0,0.12261264,2.3776855,"Boone County, IL"
3,17009,3.4626803,3.78226,51.451416,56.2,0.16901429,-4.7485847,"Brown County, IL"
4,17011,3.7922359,3.86302,56.34823,57.4,0.14776216,-1.0517731,"Bureau County, IL"
5,17013,3.5599477,3.15637,52.896698,46.899998,0.16763578,5.9967003,"Calhoun County, IL"
6,17015,4.0513225,4.35431,60.197956,64.700005,0.12256843,-4.5020485,"Carroll County, IL"
7,17019,4.010041,3.55344,59.584564,52.800003,0.13883795,6.784561,"Champaign County, IL"
8,17025,3.147974,2.72565,46.775246,40.5,0.16594265,6.2752457,"Clay County, IL"
9,17027,3.4698334,3.49287,51.5577,51.9,0.1488538,-0.34230042,"Clinton County, IL"
10,17029,3.8902173,4.28701,57.804123,63.700005,0.1382952,-5.8958817,"Coles County, IL"
11,17033,3.3989594,3.33135,50.504597,49.5,0.15998825,1.0045967,"Crawford County, IL"
12,17035,3.4099545,3.40538,50.667973,50.600002,0.15334718,0.067970276,"Cumberland County, IL"
13,17037,3.4837873,3.74188,51.76504,55.6,0.123566255,-3.8349571,"DeKalb County, IL"
14,17041,4.003089,4.19952,59.481262,62.4,0.13344374,-2.9187393,"Douglas County, IL"
15,17045,3.9760487,4.00435,59.079475,59.500004,0.14464155,-0.4205284,"Edgar County, IL"
16,17049,3.5365505,3.46595,52.54904,51.5,0.14656843,1.0490417,"Effingham County, IL"
17,17051,3.4194608,3.29097,50.809223,48.9,0.15364939,1.9092216,"Fayette County, IL"
18,17053,3.67248,3.53998,54.568798,52.6,0.14529866,1.9687996,"Ford County, IL"
19,17055,2.973,2.61797,44.175335,38.9,0.19277996,5.2753334,"Franklin County, IL"
20,17057,3.4894812,3.62747,51.849648,53.9,0.16990785,-2.050354,"Fulton County, IL"
21,17059,3.3893578,3.19675,50.36193,47.5,0.17698988,2.8619308,"Gallatin County, IL"
22,17061,3.8158479,4.08511,56.699078,60.700005,0.14769322,-4.000927,"Greene County, IL"
23,17063,3.38676,3.2977,50.32333,49.0,0.14656018,1.3233299,"Grundy County, IL"
24,17069,3.0820968,3.01504,45.796387,44.8,0.22030479,0.9963875,"Hardin County, IL"
25,17073,3.6041079,3.53998,53.552868,52.6,0.15171288,0.9528694,"Henry County, IL"
26,17075,3.4711893,3.04869,51.57785,45.300003,0.14323163,6.2778473,"Iroquois County, IL"
27,17077,3.0411162,2.66508,45.18746,39.600002,0.2100327,5.5874596,"Jackson County, IL"
28,17079,3.4500003,3.62747,51.26301,53.9,0.15300038,-2.6369934,"Jasper County, IL"
29,17081,2.9491642,2.51702,43.821163,37.4,0.19535011,6.4211617,"Jefferson County, IL"
30,17083,3.768515,4.04473,55.995766,60.100002,0.15357603,-4.1042366,"Jersey County, IL"
31,17085,3.7000513,3.74188,54.978474,55.6,0.12886792,-0.6215248,"Jo Daviess County, IL"
32,17089,3.4852734,3.38519,51.787125,50.3,0.13746877,1.4871254,"Kane County, IL"
33,17091,3.2861056,3.51979,48.82772,52.3,0.14913632,-3.4722786,"Kankakee County, IL"
34,17093,3.2224083,3.86302,47.881252,57.4,0.15110818,-9.518749,"Kendall County, IL"
35,17095,3.804331,3.76207,56.52795,55.9,0.16051771,0.62794876,"Knox County, IL"
36,17097,2.9095564,3.24386,43.232635,48.2,0.17224938,-4.9673653,"Lake County, IL"
37,17099,3.4779353,3.72842,51.67809,55.4,0.13990095,-3.7219124,"LaSalle County, IL"
38,17101,3.375584,3.21694,50.157265,47.8,0.16306882,2.3572655,"Lawrence County, IL"
39,17103,3.5489697,4.01781,52.733578,59.699997,0.13740648,-6.966419,"Lee County, IL"
40,17105,3.614256,3.82937,53.703655,56.9,0.1454664,-3.1963463,"Livingston County, IL"
41,17109,3.633953,4.05146,53.99633,60.199997,0.14993376,-6.2036667,"McDonough County, IL"
42,17113,4.0795145,4.1053,60.61686,61.0,0.138584,-0.38314056,"McLean County, IL"
43,17115,4.028047,4.29374,59.85211,63.8,0.13171056,-3.9478874,"Macon County, IL"
44,17117,3.7807016,3.92359,56.176846,58.3,0.13897017,-2.1231537,"Macoupin County, IL"
45,17119,3.6001139,3.80918,53.49352,56.600002,0.14720923,-3.1064835,"Madison County, IL"
46,17121,3.1298552,3.12945,46.50602,46.5,0.16831517,0.0060195923,"Marion County, IL"
47,17123,3.7467632,3.62074,55.672558,53.8,0.14632156,1.8725586,"Marshall County, IL"
48,17125,3.6073442,3.72842,53.600952,55.4,0.17474508,-1.7990494,"Mason County, IL"
49,17127,3.095863,2.92755,46.00094,43.5,0.20231128,2.5009384,"Massac County, IL"
50,17129,3.9418163,4.1726,58.570824,61.999996,0.1414268,-3.4291725,"Menard County, IL"
51,17131,3.7601213,3.49287,55.871044,51.9,0.156143,3.9710426,"Mercer County, IL"
52,17133,3.2204208,3.17656,47.851723,47.2,0.18393433,0.65172195,"Monroe County, IL"
53,17135,3.7634394,4.13895,55.92035,61.5,0.13367176,-5.579651,"Montgomery County, IL"
54,17137,3.9347515,4.31393,58.465847,64.1,0.14523423,-5.6341515,"Morgan County, IL"
55,17139,3.692002,3.99089,54.85887,59.3,0.13366656,-4.441128,"Moultrie County, IL"
56,17141,3.6704192,4.03127,54.538177,59.9,0.12596124,-5.361824,"Ogle County, IL"
57,17143,3.7169087,3.72842,55.228954,55.4,0.1697385,-0.17104721,"Peoria County, IL"
58,17145,2.84354,2.39588,42.25171,35.6,0.19175196,6.6517105,"Perry County, IL"
59,17153,3.0725656,2.90736,45.654762,43.2,0.19123828,2.4547615,"Pulaski County, IL"
60,17157,3.0427425,2.79968,45.211628,41.6,0.18776825,3.6116295,"Randolph County, IL"
61,17163,3.5556502,3.58036,52.832844,53.2,0.15774187,-0.36715698,"St. Clair County, IL"
62,17167,3.9354987,4.40815,58.47695,65.5,0.13814953,-7.0230484,"Sangamon County, IL"
63,17173,3.535379,3.78226,52.531635,56.2,0.14525665,-3.6683655,"Shelby County, IL"
64,17175,4.0495005,3.95724,60.170883,58.800003,0.1592855,1.3708801,"Stark County, IL"
65,17177,3.8653839,3.79572,57.435123,56.4,0.115769446,1.0351219,"Stephenson County, IL"
66,17179,3.8814027,4.29374,57.673145,63.8,0.14697216,-6.126854,"Tazewell County, IL"
67,17181,2.9744105,2.2882,44.196293,34.0,0.23708183,10.196293,"Union County, IL"
68,17187,3.8793998,3.93705,57.643387,58.500004,0.14857407,-0.856617,"Warren County, IL"
69,17189,3.1573534,2.95447,46.91461,43.899998,0.16408032,3.014614,"Washington County, IL"
70,17191,2.9527912,2.92082,43.875057,43.4,0.1790195,0.4750557,"Wayne County, IL"
71,17193,3.2216315,3.13618,47.869713,46.6,0.17507893,1.2697144,"White County, IL"
72,17197,3.1939728,3.21694,47.458736,47.8,0.16671163,-0.34126282,"Will County, IL"
73,17201,3.6675296,3.75534,54.49524,55.800003,0.13161977,-1.3047638,"Winnebago County, IL"
74,17203,3.7736092,4.13222,56.07146,61.399998,0.13898727,-5.328537,"Woodford County, IL"
75,18001,3.1739218,3.41884,47.1608,50.8,0.14948963,-3.6391983,"Adams County, IN"
76,18003,3.3185635,3.51979,49.31001,52.3,0.1571042,-2.9899902,"Allen County, IN"
77,18007,3.8619199,3.66785,57.383656,54.5,0.13933545,2.8836555,"Benton County, IN"
78,18009,3.1499426,3.62074,46.804497,53.8,0.15052915,-6.9955025,"Blackford County, IN"
79,18011,3.0476925,3.52652,45.28518,52.4,0.15816651,-7.1148224,"Boone County, IN"
80,18015,3.8064528,3.95051,56.559475,58.7,0.13014518,-2.1405258,"Carroll County, IN"
81,18019,3.108798,2.73238,46.193134,40.6,0.21740353,5.593136,"Clark County, IN"
82,18021,3.264152,3.25732,48.50152,48.399998,0.16626859,0.10152054,"Clay County, IN"
83,18025,2.8613353,3.11599,42.516125,46.3,0.31430608,-3.7838745,"Crawford County, IN"
84,18027,3.2486978,3.60055,48.271885,53.5,0.17793255,-5.228115,"Daviess County, IN"
85,18029,2.8041487,2.07957,41.6664,30.900002,0.23143575,10.766399,"Dearborn County, IN"
86,18031,3.4583597,3.62747,51.38722,53.9,0.15080015,-2.512783,"Decatur County, IN"
87,18033,3.2478642,3.52652,48.2595,52.4,0.16381413,-4.140503,"DeKalb County, IN"
88,18035,3.0882025,3.28424,45.88711,48.8,0.15910444,-2.9128876,"Delaware County, IN"
89,18037,3.3267226,3.45922,49.431244,51.399998,0.19054182,-1.9687538,"Dubois County, IN"
90,18039,3.3642154,3.25059,49.988342,48.300003,0.15325193,1.6883392,"Elkhart County, IN"
91,18041,3.6485972,3.46595,54.21393,51.5,0.14374344,2.7139282,"Fayette County, IN"
