,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,39071,59.62638,55.7,2.6868138
1,55005,41.66656,41.6,4.465925
2,39037,65.88243,62.3,2.3613367
3,55137,47.54358,42.0,3.7524424
4,31179,55.142628,40.7,2.8809328
5,29051,42.738323,46.0,4.284969
6,38039,41.302654,33.8,3.0428905
7,17109,68.69931,67.8,2.69595
8,46023,40.966557,35.9,3.776987
9,38005,32.323345,29.3,3.547005
10,39043,59.34862,52.1,2.561995
11,39009,52.762302,58.6,5.129498
12,20115,17.486265,11.2,4.410742
13,29207,54.628536,53.4,3.74171
15,29113,54.534256,50.3,3.334804
16,38075,28.24995,31.7,3.2998042
17,17145,53.2014,48.3,2.9753704
18,46059,46.216938,43.1,3.4771955
19,39079,52.795643,50.4,3.6019459
20,55013,37.070454,35.0,5.1898155
21,20151,40.806347,35.0,5.268702
23,18181,63.812695,60.0,2.4443913
24,46135,49.925278,45.3,3.1626816
25,19027,60.588966,56.8,2.6921797
26,39115,49.661514,47.6,4.7153687
28,19089,57.509716,51.0,2.1097605
29,27027,44.754738,40.2,2.838402
30,38083,33.946117,33.1,3.2014713
31,39151,55.176792,57.1,3.1560957
32,55059,53.562347,55.3,2.9811864
33,18057,60.44123,60.1,2.793439
34,27149,49.051624,48.2,2.6621947
36,18031,66.82811,64.4,2.3523266
37,31067,49.568302,45.4,3.5129938
38,19125,61.70547,56.0,3.1351745
39,29157,52.670773,47.2,3.5052533
40,27063,55.938698,54.1,2.2998164
41,17163,59.554447,51.0,3.0523968
42,26117,52.443882,44.8,3.3324244
43,55095,42.23945,40.8,4.6953692
44,18093,58.462414,59.2,3.8312829
45,31129,32.257122,43.7,4.298714
47,19161,61.709736,58.1,2.5225713
48,27099,52.154766,45.4,2.261796
49,17199,53.136967,49.9,4.0172644
50,55131,51.493145,52.1,3.896796
51,18129,63.52223,61.9,3.2587297
52,26067,57.479244,45.7,2.7917109
53,19197,62.394253,60.8,2.234474
54,46009,47.359478,41.8,2.827867
55,17005,63.54845,57.3,2.831239
56,39003,61.954914,59.8,2.3852909
57,20011,34.098663,23.1,3.9987874
58,31137,69.49852,66.6,3.0917284
60,19169,64.614456,64.1,2.2676198
61,29009,39.5313,39.6,5.4326115
62,17075,65.76385,65.6,2.3901215
63,46045,44.36662,46.8,2.8421674
64,27107,43.081966,38.4,3.3414836
65,39065,62.98051,62.1,2.2549422
66,39039,57.982716,47.2,2.587465
67,55139,51.480877,55.7,3.5926566
68,29079,55.511036,44.4,3.0487945
69,29045,59.044186,52.5,3.1808422
70,39011,63.139854,58.0,2.287835
71,29201,52.847042,56.3,4.1198144
73,29115,47.211716,44.9,3.336234
74,38069,27.608047,26.5,3.7273533
75,17147,75.48799,74.2,2.71849
76,55015,54.45964,52.5,3.5933833
78,18183,61.06577,53.3,2.617096
79,29151,47.050365,41.5,4.626524
80,19021,61.883713,61.1,2.2173085
81,38105,20.750065,26.1,3.8690271
82,39109,65.46519,60.6,2.590908
84,31025,65.06317,58.6,3.03368
85,19091,59.59743,56.9,2.2145634
86,19057,66.52111,65.6,2.7939801
87,39145,57.95402,54.6,3.496421
88,55053,44.62756,43.1,4.1915865
89,18059,61.381847,61.2,2.5195136
90,27151,47.637653,47.4,3.1658204
92,31061,58.861603,51.6,3.2441673
93,19127,66.09674,61.7,2.4917822
94,29159,47.449066,38.4,2.9151766
95,27057,32.2448,34.3,4.763313
96,17157,53.82301,50.8,3.0007634
97,26119,39.930683,32.0,4.506379
98,55089,52.285297,55.7,3.8594935
99,18095,64.88733,64.1,2.3824115
101,31097,53.30485,48.8,3.6791058
102,26025,49.991795,42.2,3.0279217
103,19163,65.04001,66.3,2.5498166
104,27093,52.858196,51.7,2.9095325
105,17193,59.044388,60.1,3.0683959
106,26155,53.32727,42.6,2.6433282
107,18131,61.910847,53.2,2.519964
108,31167,53.195026,41.0,3.028793
109,17033,65.97894,60.8,3.106267
110,46011,46.619045,44.4,3.3849442
111,27129,52.922695,53.3,2.532072
112,17007,61.718506,59.6,2.3439674
113,20005,53.97128,51.1,3.591229
114,18167,60.748672,60.7,3.1810424
115,31139,56.976223,49.3,2.9637733
116,19171,60.39658,56.1,2.590195
117,29011,38.95061,45.6,3.729567
118,55001,46.054855,44.2,3.9913743
119,39033,64.16514,63.1,2.2531419
120,20041,20.695225,14.9,4.2825303
121,31175,57.43271,52.0,3.4521015
122,29073,44.033672,34.8,5.262239
123,29047,51.83975,48.2,3.8370328
124,38035,38.269413,33.2,3.204783
125,17105,67.54051,67.7,2.473421
126,38001,22.378548,33.7,3.6002946
127,39103,53.331463,50.6,3.229604
128,20111,23.279985,24.0,3.758116
129,20077,26.004627,22.2,5.1788654
131,29109,43.103107,41.9,4.3150992
132,38071,29.896267,23.9,3.351204
133,17141,63.293022,61.8,2.3326778
134,39075,53.587215,49.0,3.0057075
135,55009,52.546635,51.5,4.0007057
137,18177,64.42024,61.1,2.5888023
138,29145,36.61381,46.2,4.6109366
139,19023,56.86981,50.9,2.5944176
140,20183,30.859455,25.2,4.549015
142,31027,62.508446,57.3,2.8626223
143,19085,56.3548,55.4,3.2588925
144,19059,57.314888,56.8,2.2262712
145,27023,50.40279,49.1,3.0685635
146,39147,61.89995,57.6,2.4072318
147,26141,36.34357,30.4,5.154637
148,55055,55.41261,53.5,3.2639697
149,18053,66.54776,64.9,2.406455
150,18027,64.014496,62.9,3.7583365
151,31063,49.679974,54.7,4.4173517
152,19121,60.033466,61.3,2.9151504
153,27059,37.57699,44.8,4.612651
154,17159,63.710278,58.7,3.1844816
155,55091,52.334938,54.3,4.00465
156,18089,59.35003,54.2,3.0193284
157,31099,65.0261,59.5,3.0558057
158,26027,55.425896,50.5,3.1736355
159,19157,63.86585,59.5,2.7980587
160,27095,38.500065,33.6,4.8708687
161,17195,63.89152,61.4,2.72807
162,26149,55.929768,43.3,3.065422
163,18125,61.479713,62.1,3.5913656
165,26063,57.91946,48.5,2.7159684
166,19193,53.80244,44.8,3.0333385
167,17035,67.6809,64.4,3.6138573
168,27131,54.786568,55.1,2.8607323
169,17001,62.9653,60.7,3.0594692
170,18161,66.74744,66.9,2.4135768
172,26099,52.40407,44.0,3.6973968
173,17071,70.309326,66.0,2.7528718
175,31169,49.09856,50.4,4.196953
176,29075,56.389355,54.3,3.6015193
177,38029,41.094627,40.6,2.8776727
178,17107,70.92236,68.4,2.663822
179,38003,43.084686,37.5,2.4263833
180,39097,62.315304,59.6,2.2252162
181,55039,56.07237,58.9,3.2461202
182,20105,17.798132,15.7,3.8953824
183,29197,46.529194,42.2,3.2208612
184,29111,52.883854,46.4,2.957225
185,46089,40.432865,45.5,3.3758438
186,38065,39.427715,43.0,3.6147707
187,17143,67.08499,70.7,2.7363682
188,39133,51.842373,51.8,4.0799317
189,55011,50.026066,49.5,4.119977
191,18179,67.24717,64.1,2.258316
192,46125,48.91454,45.8,3.2398655
193,19017,59.427296,54.5,2.5329404
194,38101,30.920895,34.9,3.2338924
195,20177,38.881035,34.3,4.184751
196,31021,57.545326,48.0,3.0276318
197,19087,64.636604,63.9,2.7307515
198,29183,57.761696,54.0,3.77986
199,17181,52.34306,45.3,3.8836904
200,39141,58.40402,59.7,2.7098691
201,55049,55.548725,56.4,3.002554
202,18055,60.436024,56.8,3.166147
203,27147,55.75983,53.5,2.2446566
205,18021,65.15821,60.9,2.7462583
206,19123,65.57433,62.7,3.0754666
207,29155,57.62623,53.4,3.7958562
208,27053,48.809055,58.1,4.8946276
209,17153,54.616165,50.4,3.488582
210,26115,55.713253,52.4,2.9101317
211,18091,61.87048,60.1,2.509382
212,31127,63.190933,54.7,3.4201527
213,31093,57.85785,59.9,3.6092412
214,27089,40.51039,38.7,4.056326
215,17189,59.32117,48.4,2.796735
216,26151,55.227108,46.8,2.6924994
217,55121,47.74117,44.2,3.9243002
218,20029,24.18533,20.1,3.8802717
219,18127,62.58928,56.3,2.5604782
220,31163,57.431812,51.1,3.5183136
222,26057,57.078762,46.5,2.5368536
223,19195,57.396427,51.0,2.094345
224,17029,72.41842,71.3,3.1890566
225,27125,41.585888,38.8,3.87959
226,20001,31.30634,23.2,3.88902
227,18163,61.69767,66.7,3.1667259
229,26093,50.835262,43.1,3.0431771
230,29007,54.2941,48.9,2.9666338
231,46043,45.897587,41.7,3.3597422
232,39029,54.512283,52.9,3.5493455
233,20037,39.659283,27.7,3.819883
234,29069,50.86063,46.0,4.008042
235,38031,40.267494,38.4,2.294598
236,17101,63.29311,60.8,3.3113391
237,39099,54.65926,50.6,3.7472484
238,55033,49.175217,45.1,3.8932173
239,20107,40.321754,26.6,4.1273704
240,29199,56.20177,47.0,3.0866416
