,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,55013,25.746191,45.8,2.2629008
1,27097,28.095942,51.0,1.9071325
2,17105,32.289253,59.5,1.0661639
3,46011,33.818115,49.4,1.9446347
4,20173,20.266481,43.8,2.2825737
5,31003,39.17955,61.7,2.3495922
6,18079,31.864395,48.7,1.5084828
7,39133,28.47199,35.1,2.0054822
9,29141,21.565008,36.7,1.8464777
10,55001,28.01763,47.1,2.0238202
11,19067,34.691208,58.0,1.2864105
12,31103,34.10852,56.6,3.0804007
13,18163,27.456163,53.5,1.0480274
14,26037,30.670265,52.3,1.5847701
15,26121,25.311861,44.5,1.755673
16,19039,25.319399,41.3,1.7722384
17,46067,33.037407,49.1,2.451231
18,31059,38.300877,62.3,1.7687296
19,18135,27.694765,49.1,0.925713
21,26025,30.986023,44.5,1.3191652
22,19101,29.44561,50.1,1.4492397
23,38061,21.080503,29.4,2.0650446
24,55095,30.075687,48.2,1.9793866
25,17187,39.01341,60.5,1.1916336
26,31121,39.53672,63.6,2.3991992
27,20089,24.313211,43.3,2.7199788
29,29223,23.510878,41.0,2.0091631
30,19185,26.982134,45.0,1.6149462
31,38017,26.23887,39.7,1.5484898
32,55083,27.34968,41.2,2.1675935
33,27151,30.207647,49.6,1.6635692
34,20159,16.90032,33.6,3.0826755
35,17159,28.63901,48.0,1.1100256
36,46111,27.800901,44.0,2.4880383
37,46027,35.812943,54.5,2.420649
38,20061,21.598753,45.5,2.4419947
39,39021,34.34036,56.1,1.1775126
40,26081,28.08481,49.8,1.5950354
41,39171,26.512003,48.7,1.4236342
42,29211,22.735102,30.6,1.8048552
43,19157,36.656464,56.3,1.500161
44,17063,30.344084,53.2,1.1963204
45,55055,31.240145,52.8,1.7278988
46,20115,15.544395,34.1,2.6649127
47,39075,31.545725,45.2,1.6477792
49,19145,28.68349,49.8,1.4852502
50,27011,28.290369,46.9,1.7381703
51,17051,28.851217,50.4,1.0430645
52,55139,30.02332,48.0,2.1321125
53,31181,32.645,46.7,2.5708172
54,39047,34.57098,56.2,1.0435877
55,18023,32.801247,53.2,0.94805896
56,18181,28.105957,51.3,0.81451833
57,27111,25.436932,43.9,1.5275959
58,17151,26.782663,48.2,1.3529412
59,55111,29.737125,46.0,1.9624317
60,18085,30.729763,51.5,1.086493
61,39163,34.77593,37.8,2.409266
63,29171,25.440329,37.7,1.9078419
64,18011,30.949762,49.9,1.0104492
65,26163,24.32392,43.7,1.8031886
66,55015,29.002243,51.5,1.9983089
67,27099,32.632797,58.2,1.3365302
68,17107,36.284157,56.6,1.2055001
69,18073,24.718199,40.4,0.896459
70,39135,33.088478,54.0,1.0575027
72,29143,21.811869,42.2,0.9002869
73,19045,32.879112,59.2,1.2204288
74,38005,22.996954,25.5,1.7485816
75,20003,16.026596,40.9,1.8021138
76,31097,24.969332,45.7,1.7988873
77,18173,30.329926,50.3,1.2883847
79,29131,21.361559,41.3,2.0884843
80,26123,26.274359,41.1,1.9662919
81,19131,34.874916,59.7,1.3440391
82,19033,33.716793,58.9,1.3075756
83,31167,36.80175,57.5,2.2405448
84,18129,30.682318,57.3,1.1481396
85,26027,31.618986,50.1,1.352394
86,19103,33.926605,55.4,1.4475409
87,38063,22.27432,28.1,1.6401712
88,55089,27.537218,50.6,2.0838866
89,17197,26.53719,49.8,1.1844256
91,29217,16.740728,35.1,1.6968845
92,19187,31.802206,54.9,1.3179942
93,38019,24.913298,26.6,1.3494191
94,55061,26.410643,47.9,1.8492446
95,27145,29.054186,52.4,1.5403998
96,17153,27.015715,46.1,1.1426592
97,20063,26.424685,46.8,3.7317696
99,39023,33.925697,56.0,1.1256859
100,29031,22.696474,46.5,1.2788581
101,19159,24.33421,43.2,1.6520064
102,27049,32.470226,58.1,1.648512
103,17057,32.417645,56.0,1.3704731
104,55049,29.921335,53.5,2.0029755
105,20125,16.428848,36.0,1.6346453
107,29019,17.953274,39.8,1.3180218
108,19147,34.90072,59.5,1.5127892
109,17029,37.054897,62.3,1.0759387
110,39041,28.200647,47.4,1.3269163
112,18017,31.398703,51.1,1.070437
113,18183,26.410454,43.8,1.1404281
