,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,55013,3.833086,45.8,0.7681082
1,27097,4.061545,51.0,0.6762172
2,17105,6.6230044,59.5,0.47652197
3,46011,5.603322,49.4,0.63031596
4,20173,3.83257,43.8,0.70920426
5,31003,7.753637,61.7,1.0755446
6,18079,5.6983914,48.7,0.63083017
7,39133,6.9665494,35.1,0.72963625
9,29141,4.027973,36.7,0.7159991
10,55001,6.0603747,47.1,0.8274142
11,19067,5.6220117,58.0,0.56113243
12,31103,8.313253,56.6,1.2651237
13,18163,4.7581835,53.5,0.5544253
14,26037,6.8652606,52.3,0.6647769
15,26121,5.950441,44.5,0.7433892
16,19039,3.7794018,41.3,0.7510099
17,46067,6.0095468,49.1,0.8713057
18,31059,7.072469,62.3,0.80599827
19,18135,7.8138733,49.1,0.54007864
21,26025,6.438637,44.5,0.6272563
22,19101,4.897711,50.1,0.6417467
23,38061,1.8345455,29.4,0.6253072
24,55095,4.4999804,48.2,0.73799986
25,17187,6.5978026,60.5,0.502804
26,31121,8.104216,63.6,1.0583112
27,20089,4.976986,43.3,0.9122045
29,29223,3.691634,41.0,0.7147178
30,19185,3.9768379,45.0,0.71408254
31,38017,4.2438107,39.7,0.5518417
32,55083,5.0571017,41.2,0.8119181
33,27151,4.1057854,49.6,0.528115
34,20159,3.6596303,33.6,0.8890157
35,17159,5.252443,48.0,0.5343327
36,46111,6.338382,44.0,0.7752094
37,46027,5.409037,54.5,0.89397
38,20061,3.8754928,45.5,0.83407855
39,39021,7.6306195,56.1,0.53188
40,26081,6.3504004,49.8,0.68069184
41,39171,7.2879925,48.7,0.60523504
42,29211,3.1904874,30.6,0.7281229
43,19157,5.7532988,56.3,0.6205142
44,17063,6.3146286,53.2,0.51731867
45,55055,6.293384,52.8,0.6978421
46,20115,3.2089725,34.1,0.88124067
47,39075,6.677922,45.2,0.6231302
49,19145,4.4862704,49.8,0.7119106
50,27011,4.003945,46.9,0.5372585
51,17051,5.4323974,50.4,0.5013824
52,55139,6.0693297,48.0,0.832938
53,31181,6.2572465,46.7,0.9565961
54,39047,7.7249446,56.2,0.5001111
55,18023,7.769881,53.2,0.5165911
56,18181,7.413057,51.3,0.46863264
57,27111,3.9595625,43.9,0.5552843
58,17151,3.748066,48.2,0.59059995
59,55111,5.934998,46.0,0.7518234
60,18085,6.8169274,51.5,0.55949825
61,39163,6.6749835,37.8,0.7800903
63,29171,3.682242,37.7,0.7470076
64,18011,7.0564556,49.9,0.56389236
65,26163,7.005673,43.7,0.71247005
66,55015,6.1587424,51.5,0.77916634
67,27099,5.068563,58.2,0.597165
68,17107,6.5212502,56.6,0.47933063
69,18073,7.2131786,40.4,0.5006649
70,39135,7.0179763,54.0,0.5324544
72,29143,5.057816,42.2,0.49671516
73,19045,6.5386825,59.2,0.5222344
74,38005,4.1470494,25.5,0.5669582
75,20003,2.9783058,40.9,0.7891606
76,31097,4.084095,45.7,0.7651528
77,18173,5.1217384,50.3,0.5591968
79,29131,3.9551733,41.3,0.76531625
80,26123,5.907589,41.1,0.793322
81,19131,5.348417,59.7,0.5650412
82,19033,5.4182277,58.9,0.5435102
83,31167,6.043226,57.5,0.97312784
84,18129,5.419054,57.3,0.5418333
85,26027,6.9303393,50.1,0.6409038
86,19103,5.82953,55.4,0.59958315
87,38063,3.8106632,28.1,0.57129306
88,55089,6.1539245,50.6,0.8756429
89,17197,6.6366267,49.8,0.577182
91,29217,3.254084,35.1,0.7014947
92,19187,4.785888,54.9,0.5657096
93,38019,3.944957,26.6,0.49055403
94,55061,5.299174,47.9,0.7040423
95,27145,3.5721645,52.4,0.55678093
96,17153,4.3822827,46.1,0.55804145
97,20063,5.634216,46.8,1.1091576
99,39023,7.5348687,56.0,0.5287901
100,29031,3.710246,46.5,0.57531726
101,19159,3.7918305,43.2,0.74862456
102,27049,5.182952,58.1,0.6683075
103,17057,5.7411103,56.0,0.5590981
104,55049,5.6238775,53.5,0.7848908
105,20125,3.346321,36.0,0.6899767
107,29019,3.7072716,39.8,0.61260456
108,19147,5.2455063,59.5,0.56663406
109,17029,6.5993524,62.3,0.46472517
110,39041,6.8120112,47.4,0.57428896
112,18017,7.673898,51.1,0.53813946
113,18183,6.74888,43.8,0.56508386
114,27105,5.5295763,57.1,0.57619625
115,17145,4.715842,42.9,0.5657809
116,55105,6.1029267,53.4,0.6965063
117,20181,7.985407,60.2,1.1529105
118,31011,6.9270883,58.5,1.0453831
119,18087,6.6003394,51.6,0.57003665
120,39141,6.529947,57.4,0.5852303
121,55009,5.6548724,52.0,0.74151546
122,17117,5.401571,55.0,0.49484387
123,20169,3.5643814,35.2,0.9192736
124,18075,7.9727745,43.7,0.5514328
125,39129,7.0524726,53.1,0.5161448
127,19047,5.8724933,58.5,0.74350315
128,20013,5.098066,46.5,0.75697255
129,31099,7.4043703,65.2,1.0240172
130,18175,5.7724824,46.9,0.6499264
131,19109,5.3625464,61.0,0.5225069
132,19035,5.9733477,62.7,0.68138665
133,38069,4.4546204,26.9,0.537177
134,46079,5.9708033,49.0,0.6316907
136,31071,6.8427463,59.1,1.1300281
137,18131,6.915499,43.8,0.51214445
138,26005,6.704078,45.9,0.6394681
139,19097,6.279165,58.3,0.5963091
140,17199,4.5498166,46.0,0.59144
141,31133,3.8970175,33.8,0.77314633
142,46119,6.109325,41.0,0.8761232
144,39029,7.143949,45.7,0.70183605
146,19197,5.031451,59.0,0.5117403
147,27063,4.9368677,56.7,0.5688379
148,38029,4.297212,34.6,0.685179
149,55063,5.0999503,50.2,0.7499193
150,17005,5.1482835,48.5,0.5221977
151,27147,5.032586,58.0,0.58951664
152,20155,3.9969172,35.6,0.78480184
153,17155,6.141435,60.0,0.5459059
154,46107,5.1140847,44.3,0.75494766
155,39017,6.1189036,45.1,0.6337409
156,26093,6.0937133,47.6,0.59994286
157,29025,3.3120003,35.5,0.70678055
158,19153,4.7682037,52.4,0.69108206
159,27051,4.0735197,47.4,0.5088423
160,17059,4.956113,51.6,0.53779024
161,20127,2.734445,35.8,0.80590385
162,39087,6.176407,34.6,0.78947544
164,26049,6.2395763,46.0,0.65968937
165,27023,4.988054,50.3,0.5246783
166,39043,7.9110036,51.2,0.59153044
168,18019,5.624511,44.6,0.7115253
169,18177,6.9814944,54.6,0.5788473
170,27107,4.3901706,40.0,0.5150424
171,17147,6.815362,73.1,0.45269227
172,55107,3.758181,40.0,0.79506314
173,20183,5.3504977,35.2,1.007609
174,31021,5.226176,56.3,0.8192609
175,18081,6.377309,53.0,0.6170787
176,39143,8.181868,49.3,0.5946817
178,29183,4.9880137,46.8,0.6364336
179,55011,4.9233594,48.1,0.71050394
180,27079,4.613784,56.2,0.6159896
181,17119,5.167134,55.1,0.54245794
182,20171,7.9639983,62.5,1.1750987
183,18053,7.7932925,44.8,0.52260286
184,39131,6.492519,49.8,0.70002556
186,19041,5.264949,60.7,0.59145194
187,20015,3.1666455,41.0,0.7457288
188,31077,6.844753,58.0,1.0685219
189,18169,7.436998,48.4,0.5348391
190,19111,4.9215136,47.0,0.5992703
191,19013,5.6292887,56.0,0.5673363
192,38071,4.2664313,24.9,0.53674805
193,46073,6.4222074,49.2,0.78589296
195,31065,7.3245416,57.8,1.2435613
196,18141,7.043947,45.9,0.57164216
198,19099,5.4755955,57.9,0.6709766
199,55101,6.158759,49.0,0.7302771
200,27153,3.385221,47.8,0.60218483
201,17193,5.141053,47.7,0.4924842
202,31135,9.451952,61.9,1.2883279
204,39031,6.482225,48.5,0.68128055
205,38031,4.505162,29.7,0.5744308
206,55057,5.5226293,46.7,0.7988663
207,17007,6.512271,58.1,0.6422957
208,20133,3.1470637,36.2,0.71695715
209,46085,5.91384,52.4,0.9852992
210,20059,3.0333626,38.3,0.7923907
211,39093,7.449452,46.9,0.6205287
212,39019,5.7026577,25.1,0.6491935
213,19155,5.4835234,58.5,0.7425424
214,17069,3.5360327,43.3,0.5959204
215,20121,2.8217225,42.4,0.804945
217,26051,6.6139665,45.4,0.8156629
218,17025,5.0783315,46.1,0.50778526
219,31179,6.0822434,58.8,0.9346786
220,39053,6.6546817,49.1,0.7611627
222,29061,3.4328835,39.9,0.7187089
223,18029,5.58212,48.2,0.6653963
224,18179,8.08691,41.5,0.52494085
225,17125,5.9364295,51.4,0.5146993
226,55117,6.010444,49.5,0.8149517
227,31023,6.221395,61.1,0.8531951
228,18083,5.7623377,47.8,0.5404834
229,39137,7.6965327,45.2,0.60068953
231,55021,6.356855,52.4,0.73398286
232,27073,5.360036,50.5,0.5500243
233,17113,7.071691,64.6,0.477349
234,20021,3.306438,41.3,0.6725109
235,18055,5.3268523,48.6,0.55424255
236,39109,7.467996,56.6,0.5609958
237,19043,5.925649,56.8,0.65495825
238,38003,4.455797,34.7,0.55412066
239,20009,4.750636,30.8,0.9579235
240,31079,8.038172,66.5,1.0446188
241,18171,6.4448733,58.5,0.48173863
242,26045,6.8260784,48.6,0.6272271
243,19105,5.9848137,55.2,0.5454931
244,19015,5.330255,53.7,0.5930855
245,31141,6.66054,63.0,0.8900193
247,31067,4.8327584,46.8,0.7405227
248,18143,6.0908685,43.8,0.68825567
250,19077,4.7025847,54.4,0.71202105
251,55103,4.543218,41.4,0.71756
252,17013,4.947435,55.2,0.6127083
253,27155,4.0556765,45.6,0.5162739
254,17195,6.324574,60.7,0.52918804
255,31129,6.438558,52.9,0.8673268
256,46115,5.714965,41.4,0.6460635
258,39025,5.753749,46.6,0.61923057
259,19193,5.487038,56.4,0.7808695
260,27059,3.624915,43.8,0.6711948
261,55059,6.2048335,50.8,0.7314093
262,17001,4.73747,52.1,0.54004157
263,17167,6.285008,60.7,0.48889485
264,46087,6.013984,48.9,0.751963
265,39095,7.8415914,48.0,0.63813764
266,29037,3.366771,39.0,0.75208354
267,29187,4.9193463,54.7,0.7820341
268,19165,5.695688,57.2,0.7146454
269,17071,6.146995,57.3,0.54333365
270,31185,6.95367,65.8,0.825066
271,39083,6.576401,50.7,0.6149482
273,27019,3.9747674,58.5,0.5752671
274,17027,5.054599,48.0,0.5560362
275,38081,4.124469,35.8,0.57125854
276,39055,6.794665,33.4,0.90502316
277,18031,6.7771335,57.4,0.57979375
278,27119,4.3607054,35.6,0.5129648
279,17127,4.555913,50.2,0.5495858
280,55119,4.272595,45.8,0.7844159
281,18093,5.4169726,48.9,0.70509714
282,39139,7.2467475,48.2,0.5922797
