,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,18149,51.755157,46.9,2.3639367
1,31071,55.490845,57.0,3.6488209
2,46123,45.631866,43.2,4.5647044
3,17187,66.39656,66.6,2.0619826
4,55007,43.850197,29.1,4.952373
5,19027,57.870514,54.8,2.5529463
6,39131,55.343452,50.7,4.1997843
7,18073,57.357933,55.1,2.0555995
8,46013,43.998703,41.2,2.224112
9,17095,63.791077,63.9,2.1523414
10,27103,62.600403,63.0,1.8187299
11,55027,58.779205,59.3,2.301592
12,19063,58.979897,56.0,2.0534396
13,26117,52.302696,47.1,2.5625284
14,29159,54.731018,54.3,2.603354
15,39167,52.892143,55.6,4.8320823
16,18109,59.294823,61.3,2.3503933
17,20175,62.314625,60.6,4.997898
18,20013,64.36293,57.2,2.7135985
19,17147,67.21125,71.7,1.9667695
20,19051,48.73771,42.0,2.7330253
21,29083,48.580826,46.8,3.189643
23,39059,51.787537,51.0,4.1033587
24,18001,58.217793,57.6,2.163161
25,38105,29.44199,17.3,3.389202
26,17055,52.999546,51.2,2.6533363
27,26077,55.155174,49.9,2.5413039
29,39095,52.524776,52.1,2.683319
30,18037,61.34847,61.7,2.8679214
31,31177,57.350628,49.2,2.718006
32,20103,47.37056,47.3,2.8703783
33,31023,62.226166,57.7,2.5685515
34,17075,60.869194,60.0,1.9394875
35,27019,60.910526,58.4,2.2130122
36,55113,50.172394,45.7,4.4580746
37,29011,41.606106,40.3,2.7556515
39,39083,58.71342,53.9,2.5009565
40,18025,57.25481,53.4,4.553811
41,20155,39.175488,38.0,4.130518
42,27055,58.61747,52.2,2.3382673
43,19169,55.186684,52.2,2.2209814
44,29201,49.30703,52.5,2.7517736
45,26005,52.85815,44.4,2.3969002
46,29047,52.83819,50.3,2.9831665
47,46019,22.337729,35.8,6.138253
48,46109,49.584335,43.4,2.0552802
49,17173,62.014282,60.4,2.2342248
50,38069,35.522488,30.6,2.9047396
51,19077,48.695297,45.5,2.8799744
52,18115,54.577744,52.7,3.618321
53,39011,54.81196,55.0,2.1958299
54,46055,17.23678,21.4,4.781165
55,31141,63.221725,63.5,2.3303337
56,46129,42.652145,37.3,2.934282
57,17161,60.845554,61.3,2.4846249
58,38057,36.23037,33.8,3.341438
59,17007,57.7787,53.0,2.0471818
60,55077,46.938103,41.8,2.3169155
61,19129,59.156914,49.3,2.8810365
62,29225,29.96353,38.2,3.870967
63,18151,50.15464,44.7,2.430686
65,31065,51.482185,47.3,4.0916634
66,17197,52.70806,54.5,2.3801737
67,27173,56.652218,49.4,2.006694
68,55001,50.7332,45.1,2.5058074
69,19037,58.96942,55.9,1.8357574
70,29133,52.564953,57.0,2.2147017
71,39109,60.275223,61.3,2.274709
72,18075,57.429367,55.7,2.2102368
74,46015,50.251633,51.4,3.357274
75,31101,58.296993,59.4,3.9024956
76,17089,54.763092,56.0,2.039097
77,27097,52.985516,51.9,2.562764
78,19057,61.407276,60.7,2.5160546
79,26119,48.62223,44.5,2.956951
80,39161,56.267822,56.2,2.10882
81,18111,60.68837,60.8,2.0377672
83,20169,43.03293,39.4,3.9136407
84,20015,36.59345,34.3,3.3259554
85,17125,58.8127,61.2,2.1587713
86,27133,60.854134,58.3,2.2270088
87,29061,50.9216,48.7,2.6109524
89,39069,50.453815,52.6,2.3845663
90,18003,55.59252,53.8,2.3410516
92,20205,32.249397,29.2,2.6627777
93,31029,57.998924,68.9,4.217435
94,17049,61.41014,57.9,2.3643234
95,27025,49.927963,43.8,2.5657063
96,55127,57.107727,54.7,2.204124
97,29113,51.22806,50.1,2.552677
98,39089,58.200935,54.6,2.2948542
99,18039,55.916443,55.7,2.2778172
100,31179,61.26903,53.9,2.4312334
101,20097,57.802917,53.3,4.998241
102,17085,58.835037,59.1,2.3756313
103,27061,39.724236,36.9,4.57064
104,55115,52.865032,44.7,2.85617
105,19151,59.0907,54.6,2.209234
106,26099,51.44403,47.5,3.3547666
107,29021,56.433723,54.6,2.796512
109,18027,59.447384,60.9,2.813282
110,20133,30.631308,31.4,3.0478594
111,38035,35.33408,34.3,2.3477445
112,27049,61.996483,57.7,2.109516
113,19171,57.744835,56.2,2.3289742
114,26007,48.13953,42.6,3.4450755
115,29041,53.996353,52.2,2.3350282
116,46029,48.05681,46.9,2.242946
117,20057,42.092003,61.6,5.291852
118,46111,48.07086,43.9,3.065887
119,17175,64.51482,63.0,2.024825
120,38071,34.53815,33.5,2.1820471
121,17013,56.806225,54.1,2.7811134
122,55043,59.936134,61.8,2.1859896
123,19079,55.36812,51.5,2.1180725
124,18125,59.063988,56.7,2.933511
125,39021,55.81703,55.5,2.1694906
126,46049,44.220085,43.4,2.2813334
127,31143,65.92064,66.9,2.4208822
128,17163,56.54364,52.7,2.536367
129,27139,59.593575,58.5,2.2295532
130,38059,34.26539,26.5,3.5728676
131,17001,58.723587,54.8,2.3067381
132,55079,47.5713,50.7,3.1368585
133,19131,62.221333,59.4,1.8562675
134,29227,51.691788,48.6,3.0314164
135,18145,62.178543,61.8,2.0515413
137,31067,56.579094,48.2,2.806565
138,17199,53.592567,52.8,3.1309607
139,19039,48.761536,45.9,3.0005808
140,29135,48.547295,48.3,2.892776
141,18053,59.017822,59.9,2.177882
142,20183,46.276688,37.5,3.8114939
143,46009,55.09146,49.3,3.4352484
144,20021,35.773544,39.6,2.6895514
145,17091,55.916874,54.8,1.9463683
146,55039,57.616795,54.9,2.3762624
147,19059,57.358315,55.5,1.9620193
148,29155,48.182133,51.1,2.3869662
149,39163,56.08329,50.4,4.7375073
150,18105,53.241856,51.3,3.9522996
151,20009,44.710766,43.2,4.4301167
152,17127,55.52791,51.6,2.8228242
153,27135,36.91383,28.0,2.4389
154,26149,54.229393,53.9,2.2551382
155,29063,43.017147,49.5,2.7346349
157,39071,58.275574,53.8,2.4042904
158,31185,68.876625,72.3,2.4997976
160,20207,34.089798,33.1,2.899627
161,17051,57.993546,54.4,2.3830497
162,27027,45.77761,40.0,2.156657
163,55121,55.335377,45.3,2.4659498
164,19157,57.11416,54.8,2.5639265
165,26073,48.975403,48.8,2.5971344
166,29115,49.563145,48.4,2.5573015
167,39091,57.41886,59.1,2.2751963
168,18033,48.009308,45.6,2.5331373
169,20099,30.79477,36.7,2.7733123
170,31019,62.57522,64.8,3.1654727
171,17087,52.814354,45.8,3.8043392
172,27063,58.74703,54.3,1.9975576
173,19145,60.273964,52.4,2.8182793
174,29023,51.289806,49.2,2.702031
176,38045,40.609726,41.8,2.1935089
177,27051,50.13791,44.5,1.8040819
178,19181,53.7697,49.5,2.911153
179,26001,46.948994,44.0,2.920026
180,29043,30.652142,34.4,4.5345855
182,46031,37.175728,31.4,3.2858644
183,20059,43.56095,40.1,2.7923222
184,17169,59.53499,58.1,2.4854302
185,38065,34.28076,27.5,3.4795022
186,17015,62.561783,68.1,2.325798
187,55053,55.051117,48.1,2.4003334
188,19073,53.330334,49.0,2.401932
189,26037,54.47486,45.8,2.4613614
190,18127,55.323906,50.5,2.2562568
192,39023,56.574463,59.1,2.223122
