,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,18149,51.278484,46.9,2.5914047
1,31071,60.033188,57.0,4.219381
2,46123,51.44364,43.2,4.997853
3,17187,67.29035,66.6,2.1229897
4,55007,40.816753,29.1,5.829129
5,19027,59.277813,54.8,2.6598275
6,39131,55.234985,50.7,4.776958
7,18073,57.920345,55.1,2.1301696
8,46013,47.27204,41.2,2.6090639
9,17095,64.35612,63.9,2.2424474
10,27103,64.04747,63.0,1.9824765
11,55027,58.697823,59.3,2.5855448
12,19063,60.476093,56.0,2.145052
13,26117,52.524296,47.1,3.045141
14,29159,54.02748,54.3,2.7792628
15,39167,51.640312,55.6,5.574113
16,18109,58.595657,61.3,2.5076098
17,20175,68.17016,60.6,5.134552
18,20013,66.116295,57.2,2.788226
19,17147,68.50768,71.7,1.9298884
20,19051,47.014378,42.0,2.9853952
21,29083,48.236,46.8,3.5383508
23,39059,49.952736,51.0,4.8202662
24,18001,59.788506,57.6,2.471726
25,38105,34.963837,17.3,3.981803
26,17055,52.330612,51.2,2.9375813
27,26077,55.18228,49.9,2.8437839
29,39095,54.68548,52.1,3.0219908
30,18037,60.500343,61.7,3.2758603
31,31177,59.259,49.2,2.8474886
32,20103,47.009842,47.3,3.094559
33,31023,64.00783,57.7,2.6924298
34,17075,62.00024,60.0,1.9756024
35,27019,62.311348,58.4,2.5578797
36,55113,46.846935,45.7,5.3041654
37,29011,41.839127,40.3,3.0704641
39,39083,57.732952,53.9,2.958563
40,18025,54.88288,53.4,5.122072
41,20155,40.76743,38.0,4.311317
42,27055,57.891884,52.2,2.568442
43,19169,54.92566,52.2,2.2987134
44,29201,48.69941,52.5,3.047875
45,26005,53.23812,44.4,2.841864
46,29047,52.577145,50.3,3.225323
47,46019,29.543606,35.8,7.0684996
48,46109,51.68139,43.4,2.2945647
49,17173,62.348064,60.4,2.3977382
50,38069,35.71708,30.6,3.2756853
51,19077,48.272327,45.5,3.0599418
52,18115,54.596947,52.7,4.0285006
53,39011,55.617832,55.0,2.5370626
54,46055,22.790209,21.4,5.575398
55,31141,65.57236,63.5,2.4971526
56,46129,45.59709,37.3,3.31584
57,17161,60.943413,61.3,2.57822
58,38057,41.0302,33.8,3.8662856
59,17007,58.503983,53.0,2.1870358
60,55077,42.992943,41.8,2.9318185
61,19129,60.44314,49.3,2.9185193
62,29225,30.278341,38.2,4.565661
63,18151,49.436035,44.7,2.6422694
65,31065,56.609253,47.3,4.484834
66,17197,54.16179,54.5,2.5850658
67,27173,59.233685,49.4,2.1694424
68,55001,47.75599,45.1,3.0761976
69,19037,58.70271,55.9,1.9275621
70,29133,51.81649,57.0,2.5272818
71,39109,60.486736,61.3,2.562087
72,18075,58.5185,55.7,2.453232
74,46015,53.664204,51.4,3.77095
75,31101,62.714783,59.4,4.3097234
76,17089,55.121784,56.0,2.259813
77,27097,53.363815,51.9,3.3138475
78,19057,61.771904,60.7,2.589748
79,26119,46.47263,44.5,3.863999
80,39161,57.47221,56.2,2.394222
81,18111,61.714653,60.8,2.0915987
83,20169,44.86849,39.4,4.1753726
84,20015,36.870117,34.3,3.4552574
85,17125,59.569195,61.2,2.2456822
86,27133,62.98762,58.3,2.3765123
87,29061,50.843468,48.7,2.7971194
89,39069,53.20674,52.6,2.646315
90,18003,57.16542,53.8,2.6527255
92,20205,32.567215,29.2,2.8535492
93,31029,63.100365,68.9,4.7160487
94,17049,61.484856,57.9,2.5615807
95,27025,48.177383,43.8,3.1921172
96,55127,57.507652,54.7,2.402385
97,29113,50.5932,50.1,2.8056102
98,39089,58.10143,54.6,2.7123075
99,18039,57.49324,55.7,2.6255958
100,31179,64.36244,53.9,2.6167755
101,20097,62.764202,53.3,5.3570285
102,17085,57.915123,59.1,2.5616357
103,27061,38.19537,36.9,5.576558
104,55115,50.43528,44.7,3.5210798
105,19151,60.29338,54.6,2.2882252
106,26099,53.939438,47.5,3.9772234
107,29021,56.80215,54.6,2.8949823
109,18027,58.915165,60.9,3.0440078
110,20133,31.196764,31.4,3.3796225
111,38035,34.673534,34.3,2.6453402
112,27049,63.26773,57.7,2.3541977
113,19171,58.540718,56.2,2.4757924
114,26007,46.357967,42.6,4.253303
115,29041,53.68077,52.2,2.4939508
116,46029,50.17535,46.9,2.4838972
117,20057,46.13109,61.6,5.524328
118,46111,50.543823,43.9,3.3887703
119,17175,65.84645,63.0,2.0628521
120,38071,34.685497,33.5,2.4476147
121,17013,56.89383,54.1,2.9388802
122,55043,59.31147,61.8,2.4420886
123,19079,55.200653,51.5,2.207116
124,18125,57.193287,56.7,3.2234018
125,39021,55.771408,55.5,2.4911962
126,46049,46.584293,43.4,2.5736482
127,31143,67.84127,66.9,2.5696757
128,17163,57.222305,52.7,2.8568268
129,27139,60.96303,58.5,2.582581
130,38059,39.1324,26.5,4.174848
131,17001,59.533146,54.8,2.4383233
132,55079,49.666412,50.7,3.7177591
133,19131,62.743156,59.4,1.9150965
134,29227,50.173046,48.6,3.177947
135,18145,62.723873,61.8,2.2310052
137,31067,58.943153,48.2,2.9038527
138,17199,51.630814,52.8,3.5013115
139,19039,47.408806,45.9,3.233859
140,29135,47.33919,48.3,3.2112243
141,18053,59.819237,59.9,2.3751445
142,20183,49.260475,37.5,4.180466
143,46009,57.902752,49.3,3.759136
144,20021,35.69193,39.6,3.0296903
145,17091,56.324894,54.8,2.047213
146,55039,57.023808,54.9,2.715897
147,19059,58.73671,55.5,2.0623658
148,29155,48.977623,51.1,2.7134218
149,39163,55.47689,50.4,5.394249
150,18105,52.498505,51.3,4.516296
151,20009,48.504154,43.2,4.715921
152,17127,54.18905,51.6,3.2458165
153,27135,35.02715,28.0,2.9402893
154,26149,54.538223,53.9,2.582467
155,29063,41.808826,49.5,2.9401555
157,39071,58.604046,53.8,2.8096416
158,31185,71.3107,72.3,2.595411
160,20207,34.313004,33.1,3.0296233
161,17051,57.68274,54.4,2.6055715
162,27027,47.21353,40.0,2.3700862
163,55121,52.64588,45.3,2.8696742
164,19157,57.13721,54.8,2.6987107
165,26073,50.597286,48.8,3.058444
166,29115,48.642563,48.4,2.7855442
167,39091,58.166965,59.1,2.6210158
168,18033,49.305298,45.6,2.8309464
169,20099,30.69202,36.7,3.130703
170,31019,66.54505,64.8,3.4031034
171,17087,50.01376,45.8,4.3761044
172,27063,59.5815,54.3,2.0644221
173,19145,60.81161,52.4,2.8421667
174,29023,52.115067,49.2,3.008256
176,38045,43.440628,41.8,2.5417452
177,27051,51.705948,44.5,2.0365803
178,19181,52.745842,49.5,3.0792391
179,26001,46.5244,44.0,3.501052
180,29043,29.558174,34.4,5.0262394
182,46031,41.381577,31.4,3.814726
183,20059,44.169067,40.1,2.9677358
184,17169,59.526527,58.1,2.53732
185,38065,40.530746,27.5,4.069406
186,17015,63.459167,68.1,2.4113963
187,55053,52.52433,48.1,2.8511796
188,19073,53.86782,49.0,2.515684
189,26037,55.80319,45.8,2.7899656
190,18127,55.83838,50.5,2.4215777
192,39023,56.50238,59.1,2.6114967
193,46051,52.91878,43.8,2.5539448
194,31137,71.14233,72.6,3.0943542
195,20095,36.05489,34.5,4.608805
196,27149,53.46501,48.3,1.9240092
197,17003,48.8517,48.7,3.4606662
198,55073,51.366337,45.3,3.8591764
199,19109,62.544807,60.2,2.1186097
200,29141,49.327858,45.2,4.2570376
201,26025,51.92084,43.1,2.6528685
202,18147,58.42171,58.5,2.8240087
204,17193,57.77561,55.0,2.8035796
205,27169,61.01747,57.4,2.487022
206,19033,62.048798,59.8,2.023379
207,29129,38.63556,46.9,3.2103605
208,39105,48.624172,48.7,5.829329
209,18055,54.42786,55.2,2.8074322
211,20177,48.337143,41.5,3.2590604
212,46011,57.286602,53.1,2.427339
213,31097,56.632576,44.4,3.0644336
214,20023,56.691193,62.1,5.2873516
215,17101,58.507923,57.9,2.625347
216,27077,40.345055,34.1,4.0369987
217,55033,53.436813,43.1,2.7728405
218,19069,59.317642,55.4,2.168909
219,26115,50.40762,42.5,2.8774476
220,29165,54.723316,55.8,2.8926399
221,39141,56.080074,55.5,3.0620353
222,18107,63.17486,63.0,2.210419
223,20011,33.89248,35.0,3.534962
224,17121,57.51689,54.9,2.7287533
225,27129,60.66825,53.2,2.037169
226,26151,56.7127,53.7,2.6616054
227,29057,38.985,37.9,3.6231742
229,39065,56.37786,58.8,2.6053534
230,18015,65.2234,67.9,2.3034747
232,20201,54.455948,45.2,3.3196588
233,31025,64.48734,52.3,2.793476
234,38087,25.605665,17.6,4.3872137
235,17029,65.490326,66.6,2.2592533
236,27037,59.55767,54.3,2.715814
237,55123,53.535446,50.3,2.647238
238,19159,49.96878,50.6,3.068299
239,26075,50.693,41.2,2.90749
240,39101,61.19037,59.1,2.406495
241,18035,59.21592,59.3,2.3434665
242,17081,49.401623,47.6,2.9651637
243,26111,55.39862,46.6,2.9313354
244,29017,50.32061,44.6,3.9781094
246,46037,44.622986,40.4,2.5867584
247,38047,39.711445,32.2,3.2735443
248,19183,58.655792,53.2,2.7232983
249,18133,59.564262,61.0,2.4065201
250,29053,56.69646,54.4,2.6877728
251,39029,52.14604,48.8,3.9478738
252,46025,50.225777,47.6,2.4387016
253,20037,30.364864,32.4,3.5134618
254,46107,46.686497,41.4,2.9791987
255,17171,59.516617,65.1,2.3285177
256,38067,37.52053,39.5,2.0251446
257,17009,59.285145,61.4,2.614011
258,55055,55.353474,54.8,2.6536632
259,19075,62.833015,60.9,2.1025162
260,18121,58.804962,61.7,2.5530586
262,39017,49.85139,49.0,3.2105017
263,46061,54.05359,46.8,3.1367788
264,31139,64.65973,58.6,2.7777488
265,20089,54.856304,47.0,3.5907981
266,27151,58.064648,51.2,2.0473213
267,55075,48.055527,38.2,4.764214
268,19111,59.29663,52.1,2.5372944
