,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,55013,4.2839217,45.8,0.74802774
1,27097,4.391085,51.0,0.7484749
2,17105,6.5839252,59.5,0.8268973
3,46011,5.419355,49.4,0.80733
4,20173,5.224914,43.8,1.0063143
5,31003,7.472259,61.7,1.5236788
6,18079,6.3416085,48.7,0.94310683
7,39133,7.4659433,35.1,0.81475496
9,29141,5.1910815,36.7,0.88258445
10,55001,5.6692233,47.1,0.9584434
11,19067,5.554909,58.0,0.8108199
12,31103,7.6902957,56.6,1.6278191
13,18163,5.4389243,53.5,0.8680787
14,26037,6.1987185,52.3,0.814064
15,26121,6.6721435,44.5,0.82357097
16,19039,5.049846,41.3,0.9785496
17,46067,5.8084025,49.1,1.163222
18,31059,7.2045393,62.3,1.3660343
19,18135,6.7625184,49.1,0.8703632
21,26025,6.10353,44.5,0.7548509
22,19101,5.5649114,50.1,0.9379842
23,38061,1.458854,29.4,0.6472112
24,55095,4.871551,48.2,0.81318647
25,17187,6.5753064,60.5,0.80954367
26,31121,8.217655,63.6,1.584301
27,20089,5.6332507,43.3,1.362559
29,29223,5.1014466,41.0,0.7835095
30,19185,4.9502277,45.0,1.0064348
31,38017,4.247252,39.7,0.698785
32,55083,5.5758843,41.2,0.8163389
33,27151,4.6860414,49.6,0.6902399
34,20159,4.9608083,33.6,1.1419976
35,17159,5.5498276,48.0,0.8142689
36,46111,5.7108455,44.0,1.0901049
37,46027,5.703856,54.5,1.1798221
38,20061,5.389547,45.5,1.1938102
39,39021,6.986677,56.1,0.8782992
40,26081,6.437119,49.8,0.76864433
41,39171,6.2399077,48.7,0.8130494
42,29211,4.416688,30.6,0.94685984
43,19157,5.9983826,56.3,0.91329527
44,17063,6.5567727,53.2,0.8015691
45,55055,6.103907,52.8,0.8344744
46,20115,4.7148805,34.1,1.0650811
47,39075,6.961565,45.2,0.81687987
49,19145,5.499993,49.8,1.1309005
50,27011,4.4386487,46.9,0.69425124
51,17051,5.903812,50.4,0.7430183
52,55139,6.0268626,48.0,0.8739314
53,31181,6.6358814,46.7,1.390802
54,39047,6.842326,56.2,0.9539166
55,18023,6.9263177,53.2,0.8382168
56,18181,6.514043,51.3,0.7784287
