,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,26059,7.518364,41.3,1.6214428
1,17029,11.922859,63.7,1.8688383
2,18171,11.401082,60.7,1.7952843
3,26087,6.898653,33.5,1.4676183
4,17057,10.050524,53.9,1.7042427
5,29001,8.507462,37.4,1.5536677
6,19025,9.123705,55.1,1.3512934
8,39071,9.968047,49.6,1.7260864
9,17117,10.906641,58.3,1.7086557
10,55059,8.237875,43.6,1.4913042
11,39037,10.542164,47.0,1.8521075
12,55025,9.674789,54.5,1.512876
13,19021,9.326133,53.5,1.4505571
14,17179,11.491518,63.8,1.765813
15,27155,6.372614,38.8,1.8523701
16,39099,7.8047047,46.4,1.8393507
17,17145,8.660823,35.6,1.6558846
18,55055,8.66728,48.1,1.3956034
19,19083,9.118162,53.9,1.3144132
20,31059,10.562797,62.5,1.4550391
21,55021,9.11538,48.9,1.5239757
22,19049,8.841166,54.4,1.3266356
23,27063,7.9222794,46.7,1.5908475
25,29151,9.188355,46.3,1.8117152
26,27151,6.777576,42.8,1.7743747
27,19111,9.494912,54.8,1.6366798
28,31055,9.294495,53.4,1.3918618
29,38045,5.229621,34.7,1.7970128
30,27091,8.63326,53.9,1.5600709
32,39155,8.044334,47.2,1.8810002
33,19139,10.297246,55.2,1.5260807
34,26129,6.207533,43.4,1.741266
35,38073,5.821435,40.3,1.8291128
36,18057,10.771791,48.8,1.8178468
38,26037,7.8669987,38.7,1.5001131
39,39151,8.167622,48.2,1.6948626
40,55139,8.052753,41.9,1.6247041
41,26125,6.8425,34.4,1.3437345
42,38101,4.62818,33.2,1.454083
43,27115,5.5693,35.4,1.7905934
44,18085,9.085228,49.0,1.6804705
45,26065,8.216728,39.3,1.5853655
46,31173,9.30102,56.0,1.4122072
47,18113,8.475773,54.3,1.6987761
49,20115,7.137268,35.1,1.5368832
50,20081,10.860588,65.0,1.4707125
51,18173,10.598235,53.6,1.7697206
52,20111,6.360365,34.0,1.5108486
53,20077,5.680239,31.0,1.494854
54,17059,10.070719,47.5,1.7253526
55,19027,9.287357,58.8,1.3520675
57,20139,7.286976,41.0,1.5905732
58,39041,8.9271755,42.5,1.6920705
59,17119,10.17037,56.6,1.5634401
60,29031,9.40766,43.6,1.7425545
61,55061,7.747898,42.1,1.6578294
62,19089,8.865295,52.1,1.5706207
63,55027,8.936998,51.0,1.4181387
64,19023,8.979603,55.0,1.4269824
65,29185,7.99899,42.3,1.5525373
66,20167,5.2791166,30.3,1.2748652
67,17181,9.526783,34.0,1.7792218
68,55023,7.351492,44.8,1.470455
69,19051,8.016368,54.6,1.4664549
70,18001,9.23691,50.8,1.801746
71,20195,1.1332616,34.8,1.3214198
72,39129,10.283596,48.1,1.7798903
73,19113,9.5989685,56.5,1.3708684
74,31089,10.35273,60.0,1.7356212
75,38013,3.5857396,29.3,1.3762364
77,39157,8.711042,52.8,1.7655474
78,31119,9.548401,57.8,1.5040232
79,19141,10.003587,56.0,1.4529663
80,46083,8.816046,49.2,1.5190647
81,38075,4.846442,30.7,1.4126594
82,18059,9.883207,42.3,1.8067465
84,18025,9.897907,46.3,1.949729
85,20027,8.005221,45.3,1.4150474
86,31147,8.443665,54.9,1.4806993
87,55141,6.529538,40.6,1.9415239
88,19169,8.406375,50.0,1.2243948
89,38103,4.8030167,30.9,1.6840997
90,27117,7.664406,44.8,1.8236313
91,18087,8.575299,47.5,1.6215814
93,20055,12.181812,56.2,1.5207466
94,26067,8.250982,45.7,1.4267184
95,26155,7.846115,34.6,1.5362453
96,18115,9.829081,30.8,1.8423245
98,20117,6.2647176,48.0,1.3827109
99,46079,8.167377,42.0,1.7419611
100,26063,8.302498,43.5,1.4798005
101,17033,10.631142,49.5,1.7042233
102,19001,8.734267,53.3,1.3956022
103,18177,10.931083,50.1,1.8683084
104,18175,10.369273,44.1,1.8214568
106,20079,7.985819,37.3,1.5371164
107,26091,8.344667,45.6,1.677435
108,17061,10.860077,60.7,1.7421491
109,55001,8.063792,48.6,1.6903782
110,19029,9.192864,56.9,1.3880835
112,39043,8.396385,51.5,1.5521929
113,17089,10.174058,50.3,1.6143739
114,29033,7.4452324,43.5,1.539239
115,55063,7.976099,47.7,1.6732506
116,39009,8.779425,58.6,1.9836577
117,19091,8.802162,54.9,1.3748236
118,19057,10.097872,55.1,1.6603012
119,29187,9.331142,48.1,1.8142892
120,27039,8.58371,48.7,1.7877421
121,27005,4.6348248,35.2,1.973022
123,20169,6.1841116,43.0,1.3716819
124,29095,7.9275208,41.6,1.4672557
125,27159,0.6311201,42.7,1.8754735
126,39103,7.4944267,44.2,1.7003244
127,19087,10.135166,56.9,1.5883095
129,18003,8.7399025,52.3,1.7790474
130,39131,9.630064,42.9,1.9190515
131,31125,10.129999,62.0,1.5260429
132,19115,9.937503,54.3,1.6020683
133,38017,5.221092,34.9,1.8312227
134,27095,5.764832,33.6,1.7642025
135,18065,10.409382,45.8,1.9241451
136,29183,8.776245,46.6,1.6347136
137,39159,9.46037,44.2,1.7519069
138,55115,6.736446,42.8,1.8746682
139,19143,9.353976,50.5,1.4478588
140,26133,6.1144614,45.0,1.7309265
141,38077,5.574834,35.6,1.8951843
142,18061,10.480896,43.6,1.818107
144,18027,10.779263,53.5,1.7489226
