,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,39071,11.380644,55.7,2.132573
1,55005,9.753134,41.6,2.4095721
2,39037,12.045301,62.3,2.1465676
3,55137,10.504829,42.0,2.150172
4,31179,10.505649,40.7,2.0665727
5,29051,10.255696,46.0,2.160622
6,38039,7.34167,33.8,2.25533
7,17109,13.132886,67.8,2.0507998
8,46023,9.386328,35.9,2.1689723
9,38005,6.4073443,29.3,2.2991061
10,39043,11.300752,52.1,2.1310096
11,39009,11.043186,58.6,2.218472
12,20115,8.117939,11.2,2.1646485
13,29207,12.449563,53.4,2.1531022
15,29113,10.568897,50.3,2.1469152
16,38075,5.7882495,31.7,2.3034608
17,17145,10.794479,48.3,2.1428707
18,46059,8.351501,43.1,2.2312567
19,39079,11.081034,50.4,2.1841116
20,55013,8.507105,35.0,2.4058647
21,20151,10.196919,35.0,2.1742153
23,18181,10.753166,60.0,2.1015267
24,46135,9.256353,45.3,2.1562047
25,19027,11.721031,56.8,2.0187175
26,39115,9.641651,47.6,2.2399893
28,19089,11.848442,51.0,2.02636
29,27027,8.229715,40.2,2.240152
30,38083,6.0286527,33.1,2.297076
31,39151,9.431282,57.1,2.186003
32,55059,10.6687355,55.3,2.1454148
33,18057,12.007389,60.1,2.1085174
34,27149,10.29599,48.2,2.1295178
36,18031,12.57776,64.4,2.095618
37,31067,9.994652,45.4,2.087779
38,19125,11.355571,56.0,2.070896
39,29157,11.8936825,47.2,2.146565
40,27063,10.447492,54.1,2.197497
41,17163,11.531912,51.0,2.083477
42,26117,9.887291,44.8,2.0703206
43,55095,9.404818,40.8,2.3928244
44,18093,11.319087,59.2,2.2087247
45,31129,10.539492,43.7,2.0531332
47,19161,11.565224,58.1,2.0142367
48,27099,11.357575,45.4,2.0760548
49,17199,11.235485,49.9,2.2128198
50,55131,11.220928,52.1,2.153422
51,18129,12.948672,61.9,2.1255887
52,26067,10.906827,45.7,2.0823517
53,19197,11.593496,60.8,2.0202103
54,46009,8.608692,41.8,2.168838
55,17005,12.778148,57.3,2.1152127
56,39003,12.136397,59.8,2.138707
57,20011,8.425364,23.1,2.179738
58,31137,11.903982,66.6,2.0588095
60,19169,11.351562,64.1,2.0286493
61,29009,8.257483,39.6,2.296151
62,17075,11.733896,65.6,2.123974
63,46045,7.2860227,46.8,2.2652917
64,27107,7.359692,38.4,2.2880447
65,39065,11.715645,62.1,2.1333477
66,39039,11.114214,47.2,2.2177474
67,55139,11.222286,55.7,2.2265
68,29079,9.962444,44.4,2.1036632
69,29045,10.846558,52.5,2.0931275
