,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,39071,9.642315,55.7,2.1360214
1,55005,7.0163064,41.6,2.0786471
2,39037,9.991825,62.3,2.1373982
3,55137,7.5489182,42.0,2.035454
4,31179,8.739634,40.7,2.0388887
5,29051,8.519795,46.0,2.136244
6,38039,4.7565713,33.8,2.07385
7,17109,10.888042,67.8,2.060039
8,46023,6.883521,35.9,1.9956963
9,38005,4.4218845,29.3,2.0866313
10,39043,8.910917,52.1,2.1355584
11,39009,9.274337,58.6,2.1570852
12,20115,6.798466,11.2,2.1480594
13,29207,10.548029,53.4,2.1431003
15,29113,8.545986,50.3,2.12863
16,38075,4.1313114,31.7,2.0779345
17,17145,9.179336,48.3,2.1451821
18,46059,5.9670424,43.1,2.0051243
19,39079,9.388531,50.4,2.172931
20,55013,6.1269107,35.0,2.0829446
21,20151,9.113568,35.0,2.0805364
23,18181,9.295254,60.0,2.1147654
24,46135,6.858505,45.3,1.9987024
25,19027,9.369816,56.8,2.0005083
26,39115,8.202259,47.6,2.1965368
28,19089,8.894043,51.0,2.0166886
29,27027,5.887779,40.2,2.0482981
30,38083,4.0067587,33.1,2.088698
31,39151,7.9560914,57.1,2.2189436
32,55059,8.412416,55.3,2.1112623
33,18057,10.045811,60.1,2.1119463
34,27149,6.6587796,48.2,1.9808373
36,18031,11.086793,64.4,2.1193917
37,31067,8.546649,45.4,2.0647352
38,19125,9.391147,56.0,2.0301173
39,29157,9.994036,47.2,2.1290228
40,27063,7.467074,54.1,1.9651525
41,17163,9.930748,51.0,2.0912755
42,26117,7.5033317,44.8,2.065069
43,55095,6.807554,40.8,2.0692499
44,18093,9.927984,59.2,2.2214248
45,31129,9.349465,43.7,2.0213482
47,19161,9.125643,58.1,2.0281768
48,27099,8.239919,45.4,2.032699
49,17199,9.699119,49.9,2.2102308
50,55131,8.326729,52.1,2.0828583
51,18129,11.223421,61.9,2.1381366
52,26067,8.387741,45.7,2.0779896
53,19197,8.91325,60.8,2.0221736
54,46009,6.495355,41.8,2.0069249
55,17005,10.688524,57.3,2.1216764
56,39003,9.751486,59.8,2.1373506
57,20011,6.932076,23.1,2.1761563
58,31137,10.619408,66.6,2.0076485
60,19169,8.825998,64.1,2.0131931
61,29009,7.0563087,39.6,2.3338444
62,17075,9.6449585,65.6,2.1316853
63,46045,5.051098,46.8,2.058278
64,27107,5.16808,38.4,2.0827787
65,39065,9.5854845,62.1,2.1324127
66,39039,8.542907,47.2,2.1911395
67,55139,8.084873,55.7,2.0685787
68,29079,8.03753,44.4,2.0877378
69,29045,8.977007,52.5,2.0938287
70,39011,9.77659,58.0,2.1350935
71,29201,10.165255,56.3,2.187654
73,29115,7.737429,44.9,2.1076283
74,38069,4.1786885,26.5,2.0746768
75,17147,12.294453,74.2,2.0610366
76,55015,8.246161,52.5,2.0607133
78,18183,8.984379,53.3,2.142051
79,29151,8.549772,41.5,2.1766765
80,19021,8.760307,61.1,1.9998614
81,38105,3.547043,26.1,2.1066267
82,39109,9.937584,60.6,2.1685371
84,31025,8.446754,58.6,2.0648785
85,19091,9.015566,56.9,2.0306454
86,19057,10.156965,65.6,2.0472014
87,39145,9.176353,54.6,2.1224337
88,55053,7.37923,43.1,2.0585668
89,18059,9.757898,61.2,2.1353996
90,27151,6.929837,47.4,2.002839
92,31061,9.536934,51.6,2.0195417
93,19127,9.826689,61.7,2.0054018
94,29159,8.458268,38.4,2.0950904
95,27057,1.8683681,34.3,2.241468
96,17157,9.5058975,50.8,2.1014051
97,26119,6.8624396,32.0,2.0678852
98,55089,8.610952,55.7,2.0969942
99,18095,10.046843,64.1,2.102811
101,31097,7.6211457,48.8,2.099883
102,26025,7.2423463,42.2,2.0934637
103,19163,10.303101,66.3,2.0423713
104,27093,6.960881,51.7,1.993858
105,17193,10.5418,60.1,2.1630282
106,26155,7.70793,42.6,2.0981255
107,18131,8.177182,53.2,2.1249766
108,31167,8.392331,41.0,2.0491788
109,17033,10.817933,60.8,2.121482
110,46011,7.1937423,44.4,1.9944535
111,27129,7.3411126,53.3,1.9752437
112,17007,9.469708,59.6,2.0763464
113,20005,8.784539,51.1,2.0746844
114,18167,9.696342,60.7,2.122904
115,31139,8.816782,49.3,2.0255272
116,19171,9.263681,56.1,2.0135314
117,29011,7.220799,45.6,2.1847444
118,55001,7.84543,44.2,2.072737
119,39033,9.882661,63.1,2.1037705
120,20041,7.4970202,14.9,2.0944226
121,31175,10.22588,52.0,2.0167952
122,29073,8.518263,34.8,2.2023983
123,29047,8.41044,48.2,2.085273
124,38035,4.853534,33.2,2.0848882
125,17105,10.321079,67.7,2.1074908
126,38001,3.878856,33.7,2.1385136
127,39103,8.187682,50.6,2.1846473
128,20111,6.5342164,24.0,2.152425
129,20077,6.0307736,22.2,2.1851084
131,29109,7.430842,41.9,2.2506037
132,38071,4.59773,23.9,2.0472474
133,17141,10.034336,61.8,2.049905
134,39075,8.645901,49.0,2.1827142
135,55009,7.651625,51.5,2.0893464
137,18177,10.111788,61.1,2.1602223
138,29145,6.7801433,46.2,2.2898064
139,19023,9.029077,50.9,2.034339
140,20183,6.917626,25.2,2.0792723
142,31027,9.044685,57.3,1.9814447
143,19085,8.550478,55.4,2.0539844
144,19059,7.815101,56.8,1.9705727
145,27023,7.106374,49.1,1.9707291
146,39147,9.036509,57.6,2.172595
147,26141,5.850969,30.4,2.138118
148,55055,8.521135,53.5,2.0724716
149,18053,9.95394,64.9,2.1172192
150,18027,10.926358,62.9,2.1619792
151,31063,9.094362,54.7,2.043609
152,19121,8.91798,61.3,2.016387
153,27059,6.155545,44.8,2.0591345
154,17159,10.46566,58.7,2.150509
155,55091,8.002565,54.3,2.0314248
156,18089,8.507387,54.2,2.1276324
157,31099,9.737221,59.5,2.0257692
158,26027,8.1364155,50.5,2.1396437
159,19157,9.141212,59.5,2.0318952
160,27095,6.2026124,33.6,2.064044
