,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,55013,39.146816,45.8,4.00068
1,27097,40.62306,51.0,3.2808638
2,17105,51.308697,59.5,2.4503345
3,46011,53.365963,49.4,3.6373827
4,20173,39.34365,43.8,5.2536125
5,31003,61.54296,61.7,3.992738
6,18079,44.118134,48.7,3.268714
7,39133,37.938126,35.1,4.1348248
9,29141,34.641655,36.7,4.078776
10,55001,41.087082,47.1,3.860737
11,19067,56.243805,58.0,2.3917751
12,31103,50.476677,56.6,5.4151964
13,18163,48.573463,53.5,2.7755132
14,26037,48.658,52.3,3.2075183
15,26121,40.15829,44.5,3.4939232
16,19039,42.127846,41.3,3.450261
17,46067,52.510056,49.1,4.299802
18,31059,59.660183,62.3,3.6036239
19,18135,47.80999,49.1,2.293138
21,26025,47.803024,44.5,2.811621
22,19101,46.867172,50.1,3.0081732
23,38061,29.235891,29.4,4.0750136
24,55095,45.948402,48.2,3.4189472
25,17187,58.418434,60.5,2.6765685
26,31121,60.74131,63.6,4.228132
27,20089,39.90954,43.3,5.729081
29,29223,33.197342,41.0,4.3634195
30,19185,43.49078,45.0,3.1175907
31,38017,42.61762,39.7,2.733571
32,55083,42.088135,41.2,3.779432
33,27151,49.786873,49.6,2.992456
34,20159,29.563923,33.6,6.366129
35,17159,42.557358,48.0,2.774011
36,46111,44.972794,44.0,4.6419783
37,46027,57.140503,54.5,3.9841995
38,20061,40.183624,45.5,5.2516093
39,39021,51.220222,56.1,2.6470535
40,26081,43.4009,49.8,3.387626
41,39171,45.18888,48.7,3.1274137
42,29211,34.589355,30.6,3.5541162
43,19157,57.53259,56.3,3.0634854
44,17063,49.430504,53.2,2.6225927
45,55055,48.14157,52.8,3.462389
46,20115,31.54096,34.1,5.778977
47,39075,44.713463,45.2,3.6674237
49,19145,49.477562,49.8,3.0233288
50,27011,47.94451,46.9,3.1569047
51,17051,45.771526,50.4,2.6913497
52,55139,46.514446,48.0,3.86118
53,31181,48.28984,46.7,5.305599
54,39047,52.624924,56.2,2.4444473
55,18023,54.34001,53.2,2.4353135
56,18181,43.317493,51.3,2.0452113
57,27111,38.11856,43.9,2.6193702
58,17151,40.73205,48.2,3.2415817
59,55111,44.594196,46.0,3.60879
60,18085,48.8283,51.5,2.5905323
61,39163,46.31723,37.8,4.864572
63,29171,38.872696,37.7,3.6100016
64,18011,50.73194,49.9,2.5478022
65,26163,39.76267,43.7,4.130795
66,55015,46.090374,51.5,3.6531622
67,27099,55.04167,58.2,2.3075006
68,17107,52.17746,56.6,2.749216
69,18073,40.495346,40.4,2.2539551
70,39135,50.78365,54.0,2.5506039
72,29143,39.753124,42.2,2.601356
73,19045,54.392265,59.2,2.7206426
74,38005,31.78194,25.5,3.521302
75,20003,33.43419,40.9,3.943763
76,31097,42.960022,45.7,3.765927
77,18173,44.54875,50.3,3.0807085
79,29131,33.079826,41.3,4.1816874
80,26123,39.41657,41.1,3.9129426
81,19131,57.255074,59.7,2.379876
82,19033,55.983627,58.9,2.3500154
83,31167,58.761566,57.5,3.8915284
84,18129,47.701843,57.3,3.0073633
85,26027,48.135056,50.1,2.8237169
86,19103,54.43042,55.4,3.0609155
87,38063,31.69754,28.1,3.0759146
88,55089,44.700745,50.6,3.8991544
89,17197,45.672142,49.8,2.7271535
91,29217,31.185305,35.1,3.923101
92,19187,55.26772,54.9,2.4942782
93,38019,31.211153,26.6,2.4430368
94,55061,44.096855,47.9,3.251036
95,27145,44.239933,52.4,2.696496
96,17153,41.984047,46.1,2.7832174
97,20063,41.941677,46.8,7.051985
99,39023,50.399944,56.0,2.6734536
100,29031,37.07141,46.5,3.028646
101,19159,41.030727,43.2,3.223707
102,27049,51.579662,58.1,2.8611705
103,17057,47.757713,56.0,3.0432758
104,55049,47.83029,53.5,3.583466
105,20125,34.383904,36.0,3.841656
107,29019,32.740288,39.8,3.047189
108,19147,57.20639,59.5,2.5368788
109,17029,53.93924,62.3,2.5750587
110,39041,45.003273,47.4,3.040626
112,18017,49.503075,51.1,2.699665
113,18183,45.543907,43.8,2.6787999
114,27105,57.5521,57.1,2.7654011
115,17145,39.922646,42.9,2.8106964
116,55105,49.653385,53.4,3.2421844
117,20181,39.778496,60.2,6.8226485
118,31011,62.352707,58.5,4.2531104
119,18087,48.9053,51.6,2.8147018
120,39141,49.0218,57.4,3.2735696
121,55009,45.10914,52.0,3.4050524
122,17117,48.550926,55.0,2.5137823
123,20169,32.57792,35.2,6.4505634
124,18075,44.673218,43.7,2.4108458
125,39129,50.554752,53.1,2.6313653
127,19047,62.021698,58.5,2.9470866
128,20013,48.532825,46.5,3.3978496
129,31099,63.53927,65.2,4.8135123
