,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17071,6.8793063,57.8,0.65179634
1,39021,7.884049,57.8,0.6730274
2,55049,5.704341,59.9,0.8013029
4,31025,6.3733807,57.7,0.76596135
5,18037,5.6873136,53.2,0.68530935
6,46039,5.0855136,59.4,0.91626734
7,55017,4.034756,49.4,0.99242836
8,55061,4.8127275,54.1,0.8732669
9,20097,9.705412,57.8,1.0786605
10,46067,5.4821596,53.9,0.970394
11,19143,5.837207,56.1,0.73726475
12,55029,4.479323,47.2,0.8681083
13,27097,4.4553084,50.4,0.9971712
14,31131,6.1405206,55.1,0.8140894
15,20141,5.547939,50.3,0.9755512
17,29133,5.399564,51.1,0.714949
18,38095,5.707438,33.7,0.90523833
19,26065,6.1622977,51.8,0.678806
20,19171,6.5251594,63.5,0.69757146
21,39123,6.0440364,53.1,0.71282154
22,27109,6.0072336,61.4,0.82707995
23,17011,7.473348,64.2,0.63256145
25,31143,8.227406,67.4,0.8931295
26,20041,4.526809,47.7,0.9866314
27,18171,7.5317187,64.5,0.58162904
28,46011,5.607887,61.5,0.8954385
29,19087,6.351524,57.2,0.6519891
30,39167,6.0356064,45.6,0.9619136
31,27009,4.7070518,49.4,0.9460765
32,31043,5.7762117,58.8,0.8455308
33,29173,4.6065745,49.8,0.7043585
34,18055,5.5416083,50.8,0.6548436
35,27139,4.5037484,58.7,0.8321567
36,19115,6.492249,56.4,0.63680446
37,17117,6.2235675,63.4,0.6345129
38,27053,4.6434355,55.3,0.9314745
39,17177,7.273413,66.3,0.67926204
41,26139,5.866445,55.6,0.7207253
42,20081,10.908669,64.5,1.2090707
43,29073,4.3757033,47.0,0.9278646
44,46091,6.7382884,48.0,0.8953462
45,18083,6.375073,56.6,0.6097634
46,38035,6.076164,40.2,0.92735153
47,19127,6.825236,62.6,0.68245405
48,17145,4.993751,48.0,0.6473109
49,39079,6.4214883,50.5,0.8585654
50,55107,2.8998241,44.2,1.0120869
51,17189,5.2618484,48.8,0.6210809
53,26151,6.1509852,53.6,0.6581779
54,29117,4.215715,47.5,0.70130104
55,38079,5.240072,34.1,0.95688266
56,19027,6.81006,58.7,0.7224327
57,17029,6.891834,62.6,0.58310264
58,31177,5.781737,58.3,0.796759
59,18027,6.2871256,55.4,0.6325101
60,46029,5.40732,44.6,0.8800309
61,19071,6.317386,55.5,0.79333895
