,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,19013,50.480896,58.4,1.7355684
1,19111,45.39319,64.7,2.085914
2,17109,53.397118,69.3,1.9889607
3,39063,47.89065,59.2,1.8457965
4,19049,43.845604,52.8,1.905368
5,39001,43.01192,45.5,2.5619874
6,17145,40.63111,52.5,1.8719077
7,39099,39.973694,47.8,2.3206525
8,46077,39.16372,50.3,1.5821899
9,55117,40.519833,46.7,1.9628568
10,27079,43.122093,50.4,1.8965447
11,55025,48.378067,55.1,1.9646467
12,39037,51.53113,60.4,1.9560264
13,17053,48.028893,60.7,1.881137
14,31109,45.856857,48.8,2.2577546
15,20137,42.06344,47.8,2.672716
17,18135,51.262875,58.2,1.9227962
18,55121,39.894726,39.6,2.3551993
19,31047,54.360474,72.2,2.088971
20,17057,50.96073,62.4,2.053814
21,29186,42.31767,56.8,2.2610602
22,29143,39.015064,49.8,1.9317487
24,26037,40.7364,41.4,2.1446383
25,18171,51.11589,66.5,2.0562558
26,27023,41.267212,52.6,2.041288
27,17153,40.0392,48.2,2.033156
28,31083,48.309063,66.2,2.3620734
29,46085,27.846695,37.2,2.7280962
30,18079,48.184452,55.0,2.1514368
31,55065,51.84234,62.7,1.9458766
32,27027,35.135387,45.6,1.9826963
33,19161,49.90484,60.7,1.6616504
34,17189,44.718254,57.4,1.8646836
35,39113,44.99716,54.9,2.1020684
36,18083,44.59719,52.5,2.0656042
37,38035,30.387499,34.9,2.3436592
38,55101,39.60936,51.5,2.0483499
39,27063,40.71044,49.3,1.9241272
40,19197,43.050636,52.6,1.8637786
41,39149,51.76499,62.0,1.9690846
42,18179,52.37363,61.0,1.8775357
43,18021,48.88277,52.8,2.0419135
45,38071,25.566471,30.4,2.556003
46,27001,25.92165,28.6,2.8908963
47,19073,47.115982,55.5,1.7390941
48,17103,51.978333,63.7,1.827158
49,29187,39.96029,53.7,2.691198
50,38009,26.65567,24.0,2.669998
51,19011,52.630566,61.0,1.8028063
52,19109,44.11084,54.2,1.775032
53,17107,54.958008,70.1,2.0551224
54,39061,41.89604,51.2,2.500567
55,26087,40.246277,44.3,1.9634755
57,46039,38.252274,51.7,2.2017677
58,19047,52.23611,61.7,1.70766
59,55019,37.808323,38.9,2.7149844
60,17143,51.04852,66.6,2.0603013
61,39097,49.842422,57.8,1.8535613
62,20099,27.72026,33.7,2.4952455
63,17051,50.041924,59.5,1.9817104
64,31107,47.080616,58.8,1.6596382
65,20037,29.000599,38.7,2.4744527
66,18133,50.466156,57.4,1.964778
67,31143,54.351505,64.3,1.8571863
68,20073,30.858526,34.8,2.810834
69,29141,35.032196,34.1,2.9689782
70,18169,52.089203,59.2,1.9196821
71,17183,52.357426,71.7,1.8918637
72,31081,55.527695,63.5,1.9151121
73,46083,42.37461,48.4,1.6908249
75,18077,45.479584,48.3,2.319538
76,38029,29.246082,29.9,2.527839
77,55063,42.279415,43.5,2.1414433
78,27025,32.43287,37.3,2.8164577
79,19159,39.761852,47.2,2.3376746
80,17187,54.21618,67.5,1.8868595
81,29085,32.092594,34.0,3.1105664
82,18015,54.394703,63.9,2.1281917
84,55099,35.00424,39.0,4.070697
85,19195,44.36888,53.7,1.7280829
86,39147,41.071472,54.8,1.8929986
