FIPS,yield,pred,error,NAME,NAMELSAD
5001,58.0,59.161465,-1.1614647,Arkansas,Arkansas County
5003,50.6,60.459858,-9.859859,Ashley,Ashley County
5017,54.1,60.013046,-5.913048,Chicot,Chicot County
5021,48.0,51.847313,-3.847313,Clay,Clay County
5031,46.3,53.35158,-7.0515823,Craighead,Craighead County
5035,46.1,53.966713,-7.8667145,Crittenden,Crittenden County
5037,52.0,54.879116,-2.879116,Cross,Cross County
5041,59.8,63.115788,-3.3157883,Desha,Desha County
5043,57.5,59.568684,-2.0686836,Drew,Drew County
5055,45.8,49.68874,-3.8887405,Greene,Greene County
5063,40.9,45.3017,-4.401699,Independence,Independence County
5067,40.3,45.68358,-5.3835793,Jackson,Jackson County
5069,54.3,56.63593,-2.3359299,Jefferson,Jefferson County
5075,39.9,44.957413,-5.057411,Lawrence,Lawrence County
5079,57.2,58.796535,-1.5965347,Lincoln,Lincoln County
5081,30.2,39.639313,-9.439312,Little River,Little River County
5085,48.2,51.43986,-3.2398605,Lonoke,Lonoke County
5093,47.6,57.00046,-9.400463,Mississippi,Mississippi County
5095,47.7,50.879833,-3.1798325,Monroe,Monroe County
5111,51.0,54.411182,-3.4111824,Poinsett,Poinsett County
5117,44.0,54.083904,-10.083904,Prairie,Prairie County
5121,42.5,45.912113,-3.4121132,Randolph,Randolph County
5123,50.3,52.350777,-2.0507774,St. Francis,St. Francis County
5145,43.0,42.766445,0.23355484,White,White County
5147,43.8,48.292286,-4.4922867,Woodruff,Woodruff County
17001,49.8,47.666733,2.1332664,Adams,Adams County
17005,51.7,48.99994,2.7000618,Bond,Bond County
17007,50.0,53.377026,-3.3770256,Boone,Boone County
17009,56.2,49.73264,6.4673615,Brown,Brown County
17011,57.4,55.124115,2.2758865,Bureau,Bureau County
17013,46.9,52.095646,-5.1956444,Calhoun,Calhoun County
17015,64.7,58.745388,5.954609,Carroll,Carroll County
17019,52.8,59.936817,-7.136818,Champaign,Champaign County
17025,40.5,47.15919,-6.659191,Clay,Clay County
17027,51.9,52.137157,-0.23715591,Clinton,Clinton County
17029,63.7,58.385708,5.314293,Coles,Coles County
17033,49.5,50.867474,-1.3674736,Crawford,Crawford County
17035,50.6,51.034374,-0.43437576,Cumberland,Cumberland County
17037,55.6,53.42329,2.1767082,DeKalb,DeKalb County
17041,62.4,60.60237,1.7976303,Douglas,Douglas County
17045,59.5,59.13583,0.36417007,Edgar,Edgar County
17049,51.5,52.60539,-1.1053886,Effingham,Effingham County
17051,48.9,50.571674,-1.6716728,Fayette,Fayette County
17053,52.6,55.819828,-3.2198296,Ford,Ford County
17055,38.9,47.395123,-8.495121,Franklin,Franklin County
17057,53.9,51.19878,2.7012215,Fulton,Fulton County
17059,47.5,51.15034,-3.650341,Gallatin,Gallatin County
17061,60.7,56.93594,3.764061,Greene,Greene County
17063,49.0,51.970142,-2.9701424,Grundy,Grundy County
17069,44.8,44.376537,0.4234619,Hardin,Hardin County
17073,52.6,51.98848,0.61151886,Henry,Henry County
17075,45.3,52.583683,-7.283684,Iroquois,Iroquois County
17077,39.6,45.913074,-6.313076,Jackson,Jackson County
17079,53.9,51.043365,2.856636,Jasper,Jasper County
17081,37.4,45.5636,-8.163597,Jefferson,Jefferson County
17083,60.1,54.775795,5.3242035,Jersey,Jersey County
17085,55.6,51.686363,3.9136353,Jo Daviess,Jo Daviess County
17089,50.3,52.316578,-2.0165787,Kane,Kane County
17091,52.3,49.260277,3.0397224,Kankakee,Kankakee County
17093,57.4,49.020916,8.379086,Kendall,Kendall County
17095,55.9,56.126465,-0.22646332,Knox,Knox County
17097,48.2,42.851788,5.348213,Lake,Lake County
17099,55.4,53.088547,2.3114548,LaSalle,LaSalle County
